#{"t_start": 1609441792.9547174, "env_id": "conservation-v5"}
r,l,t
-0.023265,101,0.107285
61.917827,101,0.205688
36.362991,101,0.301161
36.362991,101,0.39314
36.362991,101,0.465145
36.362991,101,0.555498
36.362991,101,0.64632
36.362991,101,0.736255
36.362991,101,0.82547
36.362991,101,0.898494
36.362991,101,0.988971
36.362991,101,1.079861
36.362991,101,1.17209
36.362991,101,1.260383
36.362991,101,1.335363
36.362991,101,1.42641
36.362991,101,1.51892
36.362991,101,1.61185
36.362991,101,1.685692
36.362991,101,1.779567
36.362991,101,1.876413
36.362991,101,1.975336
36.362991,101,2.075138
36.362991,101,2.152508
36.362991,101,2.429691
36.362991,101,2.518679
36.362991,101,2.612493
36.362991,101,2.709657
36.362991,101,2.788227
36.362991,101,2.885782
36.362991,101,2.981745
36.362991,101,3.074467
36.362991,101,3.156456
36.362991,101,3.229354
36.362991,101,3.321566
36.362991,101,3.4247
36.362991,101,3.533982
36.362991,101,3.618454
36.362991,101,3.708683
36.362991,101,3.798195
36.362991,101,3.888221
36.362991,101,3.982417
36.362991,101,4.05728
36.362991,101,4.152276
36.362991,101,4.24441
36.362991,101,4.340396
36.362991,101,4.430663
36.362991,101,4.504244
36.362991,101,4.594223
36.362991,101,4.854845
36.362991,101,4.947608
36.362991,101,5.035841
36.362991,101,5.12039
36.362991,101,5.240241
36.362991,101,5.358724
36.362991,101,5.471938
36.362991,101,5.544946
36.362991,101,5.644786
36.362991,101,5.737565
36.362991,101,5.829773
36.362991,101,5.920868
36.362991,101,5.993806
36.362991,101,6.101972
36.362991,101,6.191542
36.362991,101,6.289024
36.362991,101,6.379746
36.362991,101,6.452419
36.362991,101,6.54481
36.362991,101,6.638587
36.362991,101,6.7321
36.362991,101,6.819478
36.362991,101,6.893667
36.362991,101,6.984567
36.362991,101,7.074533
36.362991,101,7.328235
36.362991,101,7.400388
36.362991,101,7.489976
36.362991,101,7.583657
36.362991,101,7.673911
36.362991,101,7.764889
36.362991,101,7.837062
36.362991,101,7.92966
36.362991,101,8.02477
36.362991,101,8.118357
36.362991,101,8.210614
36.362991,101,8.292301
36.362991,101,8.40029
36.362991,101,8.501838
36.362991,101,8.609287
36.362991,101,8.720316
36.362991,101,8.804389
36.362991,101,8.89974
36.362991,101,8.991384
36.362991,101,9.083057
36.362991,101,9.156288
36.362991,101,9.248507
36.362991,101,9.342294
36.362991,101,9.432478
36.362991,101,9.522359
36.362991,101,9.771983
36.362991,101,9.883951
36.362991,101,10.004559
36.362991,101,10.122695
36.362991,101,10.236381
36.362991,101,10.3173
36.362991,101,10.41766
36.362991,101,10.510325
36.362991,101,10.599251
36.362991,101,10.680525
36.362991,101,10.756064
36.362991,101,10.847985
36.362991,101,10.93949
36.362991,101,11.03085
36.362991,101,11.105392
36.362991,101,11.210741
36.362991,101,11.304999
36.362991,101,11.388095
36.362991,101,11.470542
36.362991,101,11.535661
36.362991,101,11.618639
36.362991,101,11.704692
36.362991,101,11.789726
36.362991,101,11.873708
36.362991,101,12.106064
36.362991,101,12.195407
36.362991,101,12.285918
36.362991,101,12.3806
36.362991,101,12.453155
36.362991,101,12.54354
36.362991,101,12.634132
36.362991,101,12.723252
36.362991,101,12.813119
36.362991,101,12.885765
36.362991,101,12.97481
36.362991,101,13.065448
36.362991,101,13.154952
36.362991,101,13.246949
36.362991,101,13.321048
36.362991,101,13.411949
36.362991,101,13.506728
36.362991,101,13.599248
36.362991,101,13.689442
36.362991,101,13.767138
36.362991,101,13.860388
36.362991,101,13.963299
36.362991,101,14.061649
36.362991,101,14.138347
36.362991,101,14.235364
36.362991,101,14.517017
36.362991,101,14.610163
36.362991,101,14.706511
36.362991,101,14.807353
36.362991,101,14.923995
36.362991,101,15.043586
36.362991,101,15.151611
36.362991,101,15.245734
36.362991,101,15.323296
36.362991,101,15.441499
36.362991,101,15.545072
36.362991,101,15.638428
36.362991,101,15.729882
36.362991,101,15.808606
36.362991,101,15.904755
36.362991,101,16.00895
36.362991,101,16.103578
36.362991,101,16.180542
36.362991,101,16.26674
36.362991,101,16.35366
36.362991,101,16.441208
36.362991,101,16.534864
36.362991,101,16.617104
36.362991,101,16.721333
36.362991,101,16.822945
36.362991,101,17.085397
36.362991,101,17.176439
36.362991,101,17.251988
36.362991,101,17.341798
36.362991,101,17.431526
36.362991,101,17.523352
36.362991,101,17.605712
36.362991,101,17.680564
36.362991,101,17.771445
36.362991,101,17.862547
36.362991,101,17.957577
36.362991,101,18.039496
36.362991,101,18.130868
36.362991,101,18.221925
36.362991,101,18.314292
36.362991,101,18.405045
36.362991,101,18.479227
36.362991,101,18.585342
36.362991,101,18.693465
36.362991,101,18.795139
36.362991,101,18.882799
36.362991,101,18.960307
36.362991,101,19.054113
36.362991,101,19.144566
36.362991,101,19.24034
36.362991,101,19.5
36.362991,101,19.575158
36.362991,101,19.666667
36.362991,101,19.757092
36.362991,101,19.848357
36.362991,101,19.919666
36.362991,101,20.002747
36.362991,101,20.090253
36.362991,101,20.180161
36.362991,101,20.271792
36.362991,101,20.343804
36.362991,101,20.433517
36.362991,101,20.52314
36.362991,101,20.61547
36.362991,101,20.705467
36.362991,101,20.776521
36.362991,101,20.868619
36.362991,101,20.961327
36.362991,101,21.055719
36.362991,101,21.147976
36.362991,101,21.23041
36.362991,101,21.328122
36.362991,101,21.423241
36.362991,101,21.519331
36.362991,101,21.773823
36.362991,101,21.861936
36.362991,101,21.950233
36.362991,101,22.042418
36.362991,101,22.126138
36.362991,101,22.198729
36.362991,101,22.290923
36.362991,101,22.382122
36.362991,101,22.471859
36.362991,101,22.559111
36.362991,101,22.633139
36.362991,101,22.723961
36.362991,101,22.813922
36.362991,101,22.906486
36.362991,101,22.994288
36.362991,101,23.069326
36.362991,101,23.160367
36.362991,101,23.25241
36.362991,101,23.344076
36.362991,101,23.417317
36.362991,101,23.509284
36.362991,101,23.600459
36.362991,101,23.687444
36.362991,101,23.7718
36.362991,101,23.846267
36.362991,101,24.153226
36.362991,101,24.253156
36.362991,101,24.362727
36.362991,101,24.474334
36.362991,101,24.550778
36.362991,101,24.644788
36.362991,101,24.736032
36.362991,101,24.829008
36.362991,101,24.90029
36.362991,101,25.001962
36.362991,101,25.096915
36.362991,101,25.195542
36.362991,101,25.306414
36.362991,101,25.394724
36.362991,101,25.490207
36.362991,101,25.582423
36.362991,101,25.673334
36.362991,101,25.763548
36.362991,101,25.836761
36.362991,101,25.927567
36.362991,101,26.018352
36.362991,101,26.110528
36.362991,101,26.198778
36.362991,101,26.273674
