#{"t_start": 1609441792.9554844, "env_id": "conservation-v5"}
r,l,t
-56.562654,101,0.10676
56.455076,101,0.205191
36.362991,101,0.300645
36.362991,101,0.392627
36.362991,101,0.464599
36.362991,101,0.554975
36.362991,101,0.645802
36.362991,101,0.735733
36.362991,101,0.825049
36.362991,101,0.897948
36.362991,101,0.988451
36.362991,101,1.079341
36.362991,101,1.171569
36.362991,101,1.25994
36.362991,101,1.334839
36.362991,101,1.425907
36.362991,101,1.518417
36.362991,101,1.611357
36.362991,101,1.685159
36.362991,101,1.779076
36.362991,101,1.875913
36.362991,101,1.974864
36.362991,101,2.074659
36.362991,101,2.151982
36.362991,101,2.429175
36.362991,101,2.518159
36.362991,101,2.612031
36.362991,101,2.709258
36.362991,101,2.78771
36.362991,101,2.885289
36.362991,101,2.981256
36.362991,101,3.073953
36.362991,101,3.156033
36.362991,101,3.22881
36.362991,101,3.321068
36.362991,101,3.424303
36.362991,101,3.533493
36.362991,101,3.618129
36.362991,101,3.708173
36.362991,101,3.797681
36.362991,101,3.887709
36.362991,101,3.981917
36.362991,101,4.056787
36.362991,101,4.151761
36.362991,101,4.243895
36.362991,101,4.339892
36.362991,101,4.430262
36.362991,101,4.503706
36.362991,101,4.5937
36.362991,101,4.854317
36.362991,101,4.947148
36.362991,101,5.035337
36.362991,101,5.119932
36.362991,101,5.239848
36.362991,101,5.358282
36.362991,101,5.471446
36.362991,101,5.544429
36.362991,101,5.644265
36.362991,101,5.737062
36.362991,101,5.829271
36.362991,101,5.92036
36.362991,101,5.993268
36.362991,101,6.101456
36.362991,101,6.191067
36.362991,101,6.28853
36.362991,101,6.379366
36.362991,101,6.451884
36.362991,101,6.544302
36.362991,101,6.638081
36.362991,101,6.731588
36.362991,101,6.818964
36.362991,101,6.893129
36.362991,101,6.984052
36.362991,101,7.074021
36.362991,101,7.327733
36.362991,101,7.399847
36.362991,101,7.489455
36.362991,101,7.583146
36.362991,101,7.673396
36.362991,101,7.764373
36.362991,101,7.83652
36.362991,101,7.929138
36.362991,101,8.024257
36.362991,101,8.117843
36.362991,101,8.210232
36.362991,101,8.291815
36.362991,101,8.39985
36.362991,101,8.501378
36.362991,101,8.608888
36.362991,101,8.719938
36.362991,101,8.803905
36.362991,101,8.899264
36.362991,101,8.990866
36.362991,101,9.082551
36.362991,101,9.155752
36.362991,101,9.248001
36.362991,101,9.341794
36.362991,101,9.431967
36.362991,101,9.521826
36.362991,101,9.771435
36.362991,101,9.883564
36.362991,101,10.004167
36.362991,101,10.122305
36.362991,101,10.235998
36.362991,101,10.316794
36.362991,101,10.417176
36.362991,101,10.509835
36.362991,101,10.598724
36.362991,101,10.680026
36.362991,101,10.755526
36.362991,101,10.847478
36.362991,101,10.939
36.362991,101,11.030335
36.362991,101,11.10488
36.362991,101,11.210229
36.362991,101,11.30448
36.362991,101,11.38757
36.362991,101,11.470015
36.362991,101,11.535108
36.362991,101,11.618111
36.362991,101,11.704167
36.362991,101,11.789229
36.362991,101,11.87319
36.362991,101,12.105541
36.362991,101,12.194901
36.362991,101,12.285423
36.362991,101,12.380098
36.362991,101,12.45262
36.362991,101,12.543032
36.362991,101,12.633628
36.362991,101,12.722739
36.362991,101,12.812613
36.362991,101,12.885224
36.362991,101,12.974292
36.362991,101,13.06493
36.362991,101,13.154438
36.362991,101,13.246505
36.362991,101,13.320574
36.362991,101,13.411496
36.362991,101,13.506278
36.362991,101,13.598803
36.362991,101,13.68911
36.362991,101,13.766665
36.362991,101,13.859938
36.362991,101,13.962856
36.362991,101,14.061228
36.362991,101,14.137874
36.362991,101,14.234944
36.362991,101,14.516506
36.362991,101,14.609679
36.362991,101,14.706042
36.362991,101,14.806908
36.362991,101,14.923616
36.362991,101,15.043207
36.362991,101,15.151142
36.362991,101,15.245255
36.362991,101,15.322777
36.362991,101,15.440977
36.362991,101,15.544577
36.362991,101,15.63794
36.362991,101,15.729481
36.362991,101,15.80809
36.362991,101,15.904269
36.362991,101,16.008473
36.362991,101,16.103123
36.362991,101,16.180069
36.362991,101,16.266237
36.362991,101,16.353141
36.362991,101,16.440719
36.362991,101,16.5344
36.362991,101,16.616624
36.362991,101,16.720855
36.362991,101,16.822473
36.362991,101,17.084913
36.362991,101,17.175948
36.362991,101,17.251468
36.362991,101,17.341286
36.362991,101,17.431031
36.362991,101,17.52284
36.362991,101,17.605306
36.362991,101,17.680024
36.362991,101,17.770934
36.362991,101,17.862067
36.362991,101,17.957097
36.362991,101,18.039096
36.362991,101,18.130359
36.362991,101,18.221423
36.362991,101,18.313792
36.362991,101,18.404572
36.362991,101,18.478716
36.362991,101,18.584937
36.362991,101,18.693029
36.362991,101,18.794665
36.362991,101,18.882395
36.362991,101,18.959859
36.362991,101,19.053599
36.362991,101,19.14405
36.362991,101,19.239841
36.362991,101,19.499612
36.362991,101,19.574626
36.362991,101,19.666159
36.362991,101,19.756613
36.362991,101,19.84785
36.362991,101,19.919141
36.362991,101,20.002215
36.362991,101,20.089745
36.362991,101,20.179653
36.362991,101,20.271296
36.362991,101,20.343263
36.362991,101,20.433002
36.362991,101,20.522642
36.362991,101,20.614982
36.362991,101,20.705051
36.362991,101,20.776015
36.362991,101,20.868126
36.362991,101,20.960836
36.362991,101,21.055261
36.362991,101,21.147562
36.362991,101,21.229903
36.362991,101,21.327631
36.362991,101,21.422758
36.362991,101,21.518858
36.362991,101,21.773304
36.362991,101,21.861433
36.362991,101,21.949733
36.362991,101,22.041904
36.362991,101,22.125624
36.362991,101,22.198187
36.362991,101,22.290405
36.362991,101,22.381613
36.362991,101,22.471341
36.362991,101,22.558697
36.362991,101,22.632603
36.362991,101,22.723455
36.362991,101,22.813408
36.362991,101,22.905998
36.362991,101,22.993792
36.362991,101,23.068788
36.362991,101,23.159856
36.362991,101,23.251903
36.362991,101,23.343567
36.362991,101,23.4168
36.362991,101,23.508783
36.362991,101,23.599945
36.362991,101,23.686914
36.362991,101,23.771383
36.362991,101,23.845783
36.362991,101,24.152777
36.362991,101,24.252743
36.362991,101,24.362364
36.362991,101,24.473952
36.362991,101,24.550259
36.362991,101,24.64428
36.362991,101,24.735519
36.362991,101,24.828494
36.362991,101,24.899762
36.362991,101,25.001442
36.362991,101,25.096422
36.362991,101,25.195034
36.362991,101,25.305996
36.362991,101,25.39427
36.362991,101,25.489714
36.362991,101,25.581924
36.362991,101,25.672836
36.362991,101,25.763169
36.362991,101,25.836225
36.362991,101,25.927075
36.362991,101,26.017833
36.362991,101,26.110012
36.362991,101,26.198278
36.362991,101,26.273133
36.362991,101,26.364188
36.362991,101,26.629443
36.362991,101,26.736193
36.362991,101,26.807647
36.362991,101,26.897536
36.362991,101,26.989156
36.362991,101,27.080913
36.362991,101,27.171148
36.362991,101,27.243465
36.362991,101,27.333561
36.362991,101,27.424698
36.362991,101,27.513379
36.362991,101,27.600928
36.362991,101,27.673848
36.362991,101,27.765029
36.362991,101,27.855352
36.362991,101,27.944829
36.362991,101,28.032016
36.362991,101,28.107571
36.362991,101,28.19822
36.362991,101,28.289672
36.362991,101,28.381447
36.362991,101,28.454226
36.362991,101,28.546771
36.362991,101,28.638131
36.362991,101,28.725571
36.362991,101,28.973191
36.362991,101,29.040213
36.362991,101,29.13452
36.362991,101,29.231584
36.362991,101,29.327038
36.362991,101,29.421185
36.362991,101,29.498353
36.362991,101,29.595366
36.362991,101,29.695288
36.362991,101,29.794608
36.362991,101,29.890664
36.362991,101,29.986619
36.362991,101,30.088589
36.362991,101,30.17663
36.362991,101,30.266048
36.362991,101,30.339071
36.362991,101,30.426816
36.362991,101,30.514076
36.362991,101,30.602649
36.362991,101,30.691747
36.362991,101,30.767781
36.362991,101,30.857874
36.362991,101,30.945893
36.362991,101,31.029643
36.362991,101,31.290024
36.362991,101,31.364456
36.362991,101,31.45454
36.362991,101,31.548429
36.362991,101,31.644151
36.362991,101,31.737091
36.362991,101,31.818582
36.362991,101,31.917925
36.362991,101,32.017255
36.362991,101,32.117949
36.362991,101,32.198114
36.362991,101,32.287233
36.362991,101,32.378325
36.362991,101,32.474748
36.362991,101,32.570361
36.362991,101,32.642981
36.362991,101,32.738407
36.362991,101,32.835172
36.362991,101,32.927263
36.362991,101,33.019396
36.362991,101,33.098398
36.362991,101,33.183251
36.362991,101,33.271224
36.362991,101,33.359273
36.362991,101,33.440278
36.362991,101,33.679249
36.362991,101,33.77853
36.362991,101,33.877588
36.362991,101,33.97321
36.362991,101,34.050258
36.362991,101,34.144772
