#{"t_start": 1607536640.6449866, "env_id": "fishing-v1"}
r,l,t
0.75,1,0.220927
0.75,1,0.221761
0.75,1,0.222608
0.75,1,0.223454
0.75,1,0.224286
0.75,1,0.225134
0.75,1,0.226426
0.75,1,0.227294
0.75,1,0.22814
0.75,1,0.228974
0.75,1,0.229814
0.75,1,0.230673
0.75,1,0.231509
0.75,1,0.232341
0.75,1,0.233176
0.75,1,0.234002
0.75,1,0.234845
0.75,1,0.235699
0.75,1,0.236548
0.75,1,0.237387
0.75,1,0.238229
0.75,1,0.239098
0.75,1,0.239955
0.75,1,0.240799
0.75,1,0.241631
0.75,1,0.242465
0.75,1,0.243323
0.75,1,0.244163
0.75,1,0.245003
0.75,1,0.245836
0.75,1,0.246669
0.75,1,0.247506
0.75,1,0.248345
0.75,1,0.249176
0.75,1,0.250021
0.75,1,0.250883
0.75,1,0.251719
0.75,1,0.252568
0.75,1,0.253399
0.75,1,0.254237
0.75,1,0.255089
0.75,1,0.255922
0.75,1,0.256753
0.75,1,0.257584
0.75,1,0.258424
0.75,1,0.259282
0.75,1,0.260112
0.75,1,0.260938
0.75,1,0.261763
0.75,1,0.2626
0.75,1,0.263434
0.75,1,0.26431
0.75,1,0.265136
0.75,1,0.265971
0.75,1,0.266836
0.75,1,0.267677
0.75,1,0.268508
0.75,1,0.269341
0.75,1,0.270176
0.75,1,0.271033
0.75,1,0.271877
0.75,1,0.272712
0.75,1,0.273549
0.75,1,0.274386
0.75,1,0.275244
0.75,1,0.276081
0.75,1,0.276924
0.75,1,0.277762
0.75,1,0.278607
0.75,1,0.27944
0.75,1,0.280272
0.75,1,0.281104
0.75,1,0.28194
0.75,1,0.282795
0.75,1,0.283631
0.75,1,0.284461
0.75,1,0.285295
0.75,1,0.286125
0.75,1,0.287193
0.75,1,0.288027
0.75,1,0.288859
0.75,1,0.289693
0.75,1,0.290527
0.75,1,0.291371
0.75,1,0.292201
0.75,1,0.293029
0.75,1,0.29386
0.75,1,0.294712
0.75,1,0.295551
0.75,1,0.296385
0.75,1,0.297217
0.75,1,0.298044
0.75,1,0.298899
0.75,1,0.299741
0.75,1,0.300579
0.75,1,0.301408
0.75,1,0.302247
0.75,1,0.303103
0.75,1,0.303942
0.75,1,0.304773
0.75,1,0.305603
0.75,1,0.306439
0.75,1,0.307276
0.75,1,0.308101
0.75,1,0.308939
0.75,1,0.309773
0.75,1,0.310624
0.75,1,0.311464
0.75,1,0.312301
0.75,1,0.313133
0.75,1,0.313959
0.75,1,0.314817
0.75,1,0.315653
0.75,1,0.31648
0.75,1,0.317318
0.75,1,0.318149
0.75,1,0.319034
0.75,1,0.319864
0.75,1,0.321082
0.75,1,0.321911
0.75,1,0.322775
0.75,1,0.323616
0.75,1,0.324446
0.75,1,0.325277
0.75,1,0.326117
0.75,1,0.326967
0.75,1,0.327806
0.75,1,0.328659
0.75,1,0.329494
0.75,1,0.330335
0.75,1,0.331181
0.75,1,0.332014
0.75,1,0.332849
0.75,1,0.3337
0.75,1,0.334541
0.75,1,0.335416
0.75,1,0.336261
0.75,1,0.337105
0.75,1,0.337956
0.75,1,0.338826
0.75,1,0.339669
0.75,1,0.340503
0.75,1,0.341344
0.75,1,0.342178
0.75,1,0.343046
0.75,1,0.34389
0.75,1,0.344724
0.75,1,0.34556
0.75,1,0.346383
0.75,1,0.347237
0.75,1,0.348064
0.75,1,0.34889
0.75,1,0.349715
0.75,1,0.350562
0.75,1,0.351746
0.75,1,0.352577
0.75,1,0.353411
0.75,1,0.354241
0.75,1,0.355091
0.75,1,0.355923
0.75,1,0.356752
0.75,1,0.357588
0.75,1,0.358418
0.75,1,0.35927
0.75,1,0.360101
0.75,1,0.360932
0.75,1,0.361773
0.75,1,0.362618
0.75,1,0.363456
0.75,1,0.364287
0.75,1,0.365122
0.75,1,0.365953
0.75,1,0.36681
0.75,1,0.367646
0.75,1,0.369392
0.75,1,0.370288
0.75,1,0.371143
0.75,1,0.371977
0.75,1,0.372866
0.75,1,0.373698
0.75,1,0.374569
0.75,1,0.375414
0.75,1,0.376249
0.75,1,0.377083
0.75,1,0.377918
0.75,1,0.378761
0.75,1,0.379592
0.75,1,0.380424
0.75,1,0.381248
0.75,1,0.382101
0.75,1,0.382991
0.75,1,0.383821
0.75,1,0.38466
0.75,1,0.385495
0.75,1,0.386326
0.75,1,0.387192
0.75,1,0.388021
0.75,1,0.388841
0.75,1,0.389659
0.75,1,0.39049
0.75,1,0.391333
0.75,1,0.392174
0.75,1,0.393006
0.75,1,0.39384
0.75,1,0.394689
0.75,1,0.395521
0.75,1,0.396349
0.75,1,0.397182
0.75,1,0.398017
0.75,1,0.398867
0.75,1,0.399705
0.75,1,0.400541
0.75,1,0.40138
0.75,1,0.402217
0.75,1,0.403097
0.75,1,0.403931
0.75,1,0.404759
0.75,1,0.405575
0.75,1,0.406408
0.75,1,0.407271
0.75,1,0.408115
0.75,1,0.408945
0.75,1,0.409779
0.75,1,0.410622
0.75,1,0.411464
0.75,1,0.412297
0.75,1,0.413131
0.75,1,0.413963
0.75,1,0.41484
0.75,1,0.415679
0.75,1,0.416627
0.75,1,0.417464
0.75,1,0.418296
0.75,1,0.419152
0.75,1,0.420089
0.75,1,0.420921
0.75,1,0.42176
0.75,1,0.422621
0.75,1,0.423456
0.75,1,0.424297
0.75,1,0.425129
0.75,1,0.425961
0.75,1,0.426816
0.75,1,0.427644
0.75,1,0.42851
0.75,1,0.429355
0.75,1,0.430218
0.75,1,0.431086
0.75,1,0.43193
0.75,1,0.432771
0.75,1,0.433612
0.75,1,0.434444
0.75,1,0.435309
0.75,1,0.436148
0.75,1,0.436992
0.75,1,0.437851
0.75,1,0.438705
0.75,1,0.43953
0.75,1,0.440367
0.75,1,0.441201
0.75,1,0.442041
0.75,1,0.442912
0.75,1,0.443754
0.75,1,0.444592
0.75,1,0.445434
0.75,1,0.446292
0.75,1,0.447149
0.75,1,0.44799
0.75,1,0.448828
0.75,1,0.449663
0.75,1,0.450489
0.75,1,0.451348
0.75,1,0.452187
0.75,1,0.453023
0.75,1,0.453856
0.75,1,0.454717
0.75,1,0.45556
0.75,1,0.456393
0.75,1,0.457229
0.75,1,0.458064
0.75,1,0.45893
0.75,1,0.45978
0.75,1,0.460616
0.75,1,0.461444
0.75,1,0.462277
0.75,1,0.463144
0.75,1,0.463965
0.75,1,0.464802
0.75,1,0.465636
0.75,1,0.466474
0.75,1,0.467327
0.75,1,0.468171
0.75,1,0.469007
0.75,1,0.46984
0.75,1,0.470694
0.75,1,0.471528
0.75,1,0.47237
0.75,1,0.47319
0.75,1,0.474007
0.75,1,0.47486
0.75,1,0.475694
0.75,1,0.47653
0.75,1,0.477369
0.75,1,0.478205
0.75,1,0.47912
0.75,1,0.479952
0.75,1,0.480793
0.75,1,0.481635
0.75,1,0.482585
0.75,1,0.483433
0.75,1,0.484283
0.75,1,0.485107
0.75,1,0.485923
0.75,1,0.486752
0.75,1,0.487589
0.75,1,0.488424
0.75,1,0.489266
0.75,1,0.490107
0.75,1,0.490982
0.75,1,0.491812
0.75,1,0.492656
0.75,1,0.493484
0.75,1,0.494316
0.75,1,0.495177
0.75,1,0.496021
0.75,1,0.496859
0.75,1,0.497696
0.75,1,0.498532
0.75,1,0.499387
0.75,1,0.500221
0.75,1,0.501049
0.75,1,0.501881
0.75,1,0.50274
0.75,1,0.503587
0.75,1,0.504443
0.75,1,0.505277
0.75,1,0.50611
0.75,1,0.506971
0.75,1,0.507807
0.75,1,0.508645
0.75,1,0.509475
0.75,1,0.510302
0.75,1,0.51115
0.75,1,0.511995
0.75,1,0.512831
0.75,1,0.513666
0.75,1,0.514499
0.75,1,0.515418
0.75,1,0.516244
0.75,1,0.51709
0.75,1,0.517954
0.75,1,0.518807
0.75,1,0.519644
0.75,1,0.520478
0.75,1,0.521314
0.75,1,0.522149
0.75,1,0.523013
0.75,1,0.523846
0.75,1,0.524675
0.75,1,0.525506
0.75,1,0.526344
0.75,1,0.527226
0.75,1,0.528046
0.75,1,0.528882
0.75,1,0.529719
0.75,1,0.530663
0.75,1,0.531488
0.75,1,0.532922
0.75,1,0.533769
0.75,1,0.534625
0.75,1,0.535454
0.75,1,0.536295
0.75,1,0.537131
0.75,1,0.537959
0.75,1,0.538819
0.75,1,0.53964
0.75,1,0.540474
0.75,1,0.541307
0.75,1,0.542134
0.75,1,0.543186
0.75,1,0.544009
0.75,1,0.54486
0.75,1,0.545706
0.75,1,0.54656
0.75,1,0.547389
0.75,1,0.548225
0.75,1,0.549062
0.75,1,0.549897
0.75,1,0.550754
0.75,1,0.55159
0.75,1,0.552423
0.75,1,0.553259
0.75,1,0.554096
0.75,1,0.554941
0.75,1,0.555781
0.75,1,0.556623
0.75,1,0.557468
0.75,1,0.558325
0.75,1,0.55919
0.75,1,0.560034
0.75,1,0.560879
0.75,1,0.561711
0.75,1,0.562557
0.75,1,0.563394
0.75,1,0.564228
0.75,1,0.565064
0.75,1,0.565895
0.75,1,0.566738
0.75,1,0.567572
0.75,1,0.568398
0.75,1,0.569231
0.75,1,0.570071
0.75,1,0.570981
0.75,1,0.571831
0.75,1,0.572667
0.75,1,0.573541
0.75,1,0.57437
0.75,1,0.575242
0.75,1,0.576076
0.75,1,0.57691
0.75,1,0.57774
0.75,1,0.578583
0.75,1,0.579434
0.75,1,0.580281
0.75,1,0.581121
0.75,1,0.581955
0.75,1,0.582821
0.75,1,0.583663
0.75,1,0.584502
0.75,1,0.585336
0.75,1,0.586175
0.75,1,0.58703
0.75,1,0.587872
0.75,1,0.58871
0.75,1,0.589542
0.75,1,0.590368
0.75,1,0.591212
0.75,1,0.592042
0.75,1,0.592877
0.75,1,0.593708
0.75,1,0.594535
0.75,1,0.595401
0.75,1,0.596241
0.75,1,0.597072
0.75,1,0.597917
0.75,1,0.598762
0.75,1,0.599606
0.75,1,0.60044
0.75,1,0.601275
0.75,1,0.602111
0.75,1,0.60296
0.75,1,0.603796
0.75,1,0.604625
0.75,1,0.605457
0.75,1,0.606286
0.75,1,0.60715
0.75,1,0.607989
0.75,1,0.60882
0.75,1,0.609652
0.75,1,0.610482
0.75,1,0.611341
0.75,1,0.612181
0.75,1,0.61301
0.75,1,0.613868
0.75,1,0.614717
0.75,1,0.615554
0.75,1,0.616387
0.75,1,0.617218
0.75,1,0.618053
0.75,1,0.618908
0.75,1,0.619737
0.75,1,0.620572
0.75,1,0.621412
0.75,1,0.622247
0.75,1,0.623091
0.75,1,0.623932
0.75,1,0.624758
0.75,1,0.625587
0.75,1,0.626423
0.75,1,0.627289
0.75,1,0.628121
0.75,1,0.628958
0.75,1,0.629802
0.75,1,0.630668
0.75,1,0.631497
0.75,1,0.632335
0.75,1,0.633163
0.75,1,0.633996
0.75,1,0.63484
0.75,1,0.635672
0.75,1,0.636507
0.75,1,0.637345
0.75,1,0.638168
0.75,1,0.639026
0.75,1,0.639858
0.75,1,0.64069
0.75,1,0.641519
0.75,1,0.64235
0.75,1,0.643196
0.75,1,0.644029
0.75,1,0.644861
0.75,1,0.645696
0.75,1,0.646529
0.75,1,0.647389
0.75,1,0.648228
0.75,1,0.649065
0.75,1,0.649898
0.75,1,0.650753
0.75,1,0.6516
0.75,1,0.652451
0.75,1,0.65329
0.75,1,0.654125
0.75,1,0.654985
0.75,1,0.655806
0.75,1,0.656639
0.75,1,0.657465
0.75,1,0.658295
0.75,1,0.659145
0.75,1,0.659981
0.75,1,0.66081
0.75,1,0.661637
0.75,1,0.66247
0.75,1,0.663316
0.75,1,0.66415
0.75,1,0.664978
0.75,1,0.665808
0.75,1,0.666658
0.75,1,0.667491
0.75,1,0.668326
0.75,1,0.669163
0.75,1,0.669996
0.75,1,0.670846
0.75,1,0.671679
0.75,1,0.672511
0.75,1,0.673346
0.75,1,0.674178
0.75,1,0.675016
0.75,1,0.675843
0.75,1,0.676682
0.75,1,0.677518
0.75,1,0.678352
0.75,1,0.679208
0.75,1,0.680038
0.75,1,0.680871
0.75,1,0.6817
0.75,1,0.682529
0.75,1,0.68339
0.75,1,0.684225
0.75,1,0.685056
0.75,1,0.685884
0.75,1,0.686732
0.75,1,0.687566
0.75,1,0.688397
0.75,1,0.689226
0.75,1,0.690065
0.75,1,0.690924
0.75,1,0.691773
0.75,1,0.692609
0.75,1,0.693439
0.75,1,0.69427
0.75,1,0.69512
0.75,1,0.695936
0.75,1,0.696746
0.75,1,0.697564
0.75,1,0.698374
0.75,1,0.69921
0.75,1,0.700045
0.75,1,0.700873
0.75,1,0.701697
0.75,1,0.702523
0.75,1,0.703377
0.75,1,0.704207
0.75,1,0.705032
0.75,1,0.705867
0.75,1,0.706713
0.75,1,0.707544
0.75,1,0.708372
0.75,1,0.709201
0.75,1,0.710027
0.75,1,0.710864
0.75,1,0.711693
0.75,1,0.71252
0.75,1,0.713347
0.75,1,0.714173
0.75,1,0.715026
0.75,1,0.715855
0.75,1,0.716687
0.75,1,0.717515
0.75,1,0.718342
0.75,1,0.719185
0.75,1,0.720012
0.75,1,0.720841
0.75,1,0.721668
0.75,1,0.722497
0.75,1,0.723352
0.75,1,0.72418
0.75,1,0.725009
0.75,1,0.725836
0.75,1,0.726671
0.75,1,0.727527
0.75,1,0.728357
0.75,1,0.729191
0.75,1,0.730023
0.75,1,0.730865
0.75,1,0.731699
0.75,1,0.732528
0.75,1,0.733362
0.75,1,0.734188
0.75,1,0.73504
0.75,1,0.735868
0.75,1,0.736696
0.75,1,0.737528
0.75,1,0.738354
0.75,1,0.739185
0.75,1,0.739997
0.75,1,0.740808
0.75,1,0.741619
0.75,1,0.742439
0.75,1,0.74328
0.75,1,0.74409
0.75,1,0.744903
0.75,1,0.745718
0.75,1,0.746527
0.75,1,0.747378
0.75,1,0.748206
0.75,1,0.749033
0.75,1,0.749857
0.75,1,0.750699
0.75,1,0.751532
0.75,1,0.752359
0.75,1,0.753185
0.75,1,0.754015
0.75,1,0.754865
0.75,1,0.755698
0.75,1,0.756526
0.75,1,0.757347
0.75,1,0.758177
0.75,1,0.759024
0.75,1,0.759857
0.75,1,0.760684
0.75,1,0.761513
0.75,1,0.762337
0.75,1,0.763182
0.75,1,0.76401
0.75,1,0.764834
0.75,1,0.765666
0.75,1,0.766496
0.75,1,0.767338
0.75,1,0.768161
0.75,1,0.768996
0.75,1,0.76982
0.75,1,0.770662
0.75,1,0.771491
0.75,1,0.772324
0.75,1,0.773153
0.75,1,0.773972
0.75,1,0.774829
0.75,1,0.775658
0.75,1,0.776493
0.75,1,0.77733
0.75,1,0.77816
0.75,1,0.779008
0.75,1,0.779834
0.75,1,0.780665
0.75,1,0.781498
0.75,1,0.78233
0.75,1,0.78318
0.75,1,0.784012
0.75,1,0.784842
0.75,1,0.78568
0.75,1,0.78651
0.75,1,0.787361
0.75,1,0.788189
0.75,1,0.789017
0.75,1,0.789845
0.75,1,0.790697
0.75,1,0.791528
0.75,1,0.792398
0.75,1,0.793225
0.75,1,0.794053
0.75,1,0.794905
0.75,1,0.795737
0.75,1,0.796567
0.75,1,0.797399
0.75,1,0.798227
0.75,1,0.799076
0.75,1,0.799906
0.75,1,0.800736
0.75,1,0.801561
0.75,1,0.802391
0.75,1,0.803237
0.75,1,0.804063
0.75,1,0.804889
0.75,1,0.805714
0.75,1,0.806542
0.75,1,0.807393
0.75,1,0.808227
0.75,1,0.809053
0.75,1,0.809881
0.75,1,0.810736
0.75,1,0.811556
0.75,1,0.812378
0.75,1,0.813193
0.75,1,0.814008
0.75,1,0.814836
0.75,1,0.815662
0.75,1,0.81649
0.75,1,0.817318
0.75,1,0.818144
0.75,1,0.818983
0.75,1,0.819811
0.75,1,0.820638
0.75,1,0.821471
0.75,1,0.822302
0.75,1,0.823156
0.75,1,0.823988
0.75,1,0.824815
0.75,1,0.825644
0.75,1,0.826476
0.75,1,0.827335
0.75,1,0.828159
0.75,1,0.82898
0.75,1,0.829809
0.75,1,0.830642
0.75,1,0.831477
0.75,1,0.832291
0.75,1,0.833104
0.75,1,0.833937
0.75,1,0.834793
0.75,1,0.835624
0.75,1,0.836461
0.75,1,0.837285
0.75,1,0.83812
0.75,1,0.838963
0.75,1,0.83979
0.75,1,0.84062
0.75,1,0.841453
0.75,1,0.842281
0.75,1,0.843131
0.75,1,0.843961
0.75,1,0.844795
0.75,1,0.845623
0.75,1,0.846452
0.75,1,0.847304
0.75,1,0.848134
0.75,1,0.84896
0.75,1,0.849797
0.75,1,0.850649
0.75,1,0.851485
0.75,1,0.85231
0.75,1,0.853153
0.75,1,0.854
0.75,1,0.854843
0.75,1,0.855675
0.75,1,0.856513
0.75,1,0.85734
0.75,1,0.858156
0.75,1,0.858994
0.75,1,0.859829
0.75,1,0.860669
0.75,1,0.861499
0.75,1,0.862327
0.75,1,0.86318
0.75,1,0.864007
0.75,1,0.864822
0.75,1,0.865637
0.75,1,0.866452
0.75,1,0.867277
0.75,1,0.868096
0.75,1,0.868913
0.75,1,0.869731
0.75,1,0.870563
0.75,1,0.871412
0.75,1,0.872242
0.75,1,0.873094
0.75,1,0.873945
0.75,1,0.874789
0.75,1,0.875623
0.75,1,0.876457
0.75,1,0.87729
0.75,1,0.878119
0.75,1,0.878982
0.75,1,0.879815
0.75,1,0.880644
0.75,1,0.881474
0.75,1,0.882313
0.75,1,0.883161
0.75,1,0.883976
0.75,1,0.884789
0.75,1,0.885609
0.75,1,0.886453
0.75,1,0.887295
0.75,1,0.888126
0.75,1,0.888955
0.75,1,0.889789
0.75,1,0.890644
0.75,1,0.891478
0.75,1,0.892307
0.75,1,0.893137
0.75,1,0.893968
0.75,1,0.894811
0.75,1,0.895643
0.75,1,0.896476
0.75,1,0.897298
0.75,1,0.898134
0.75,1,0.898979
0.75,1,0.899815
0.75,1,0.900657
0.75,1,0.901492
0.75,1,0.902324
0.75,1,0.903188
0.75,1,0.90403
0.75,1,0.904872
0.75,1,0.940283
0.75,1,0.983434
0.75,1,0.9884
0.75,1,0.990088
0.75,1,1.031234
0.75,1,1.075043
0.75,1,1.108705
0.75,1,1.154882
0.75,1,1.198141
0.75,1,1.228806
0.75,1,1.241426
0.75,1,1.242265
0.75,1,1.243211
0.75,1,1.24404
0.75,1,1.244923
0.75,1,1.245747
0.75,1,1.246579
0.75,1,1.247591
0.75,1,1.24863
0.75,1,1.249469
0.75,1,1.250414
0.75,1,1.251261
0.75,1,1.252127
0.75,1,1.252964
0.75,1,1.253825
0.75,1,1.254842
0.75,1,1.255676
0.75,1,1.256773
0.75,1,1.257992
0.75,1,1.259005
0.75,1,1.259837
0.75,1,1.260832
0.75,1,1.261834
0.75,1,1.262921
0.75,1,1.263921
0.75,1,1.264863
0.75,1,1.265693
0.75,1,1.266959
0.75,1,1.267912
0.75,1,1.268748
0.75,1,1.269574
0.75,1,1.270741
0.75,1,1.271574
0.75,1,1.272507
0.75,1,1.273397
0.75,1,1.274223
0.75,1,1.27507
0.75,1,1.276228
0.75,1,1.277121
0.75,1,1.278056
0.75,1,1.278941
0.75,1,1.279931
0.75,1,1.280926
0.75,1,1.281755
0.75,1,1.282698
0.75,1,1.283697
0.75,1,1.284789
0.75,1,1.285952
0.75,1,1.286789
0.75,1,1.287722
0.75,1,1.288651
0.75,1,1.289644
0.75,1,1.290476
0.75,1,1.291481
0.75,1,1.292424
0.75,1,1.293248
0.75,1,1.294072
0.75,1,1.29491
0.75,1,1.295736
0.75,1,1.29786
0.75,1,1.299774
0.75,1,1.300601
0.75,1,1.301436
0.75,1,1.30235
0.75,1,1.303196
0.75,1,1.304026
0.75,1,1.304846
0.75,1,1.30568
0.75,1,1.306504
0.75,1,1.307581
0.75,1,1.308656
0.75,1,1.309486
0.75,1,1.31645
0.75,1,1.317611
0.75,1,1.319352
0.75,1,1.320551
0.75,1,1.322017
0.75,1,1.32297
0.75,1,1.324066
0.75,1,1.325047
0.75,1,1.326077
0.75,1,1.327183
0.75,1,1.328206
0.75,1,1.32918
0.75,1,1.330206
0.75,1,1.331194
0.75,1,1.332192
0.75,1,1.333225
0.75,1,1.33407
0.75,1,1.335061
0.75,1,1.336047
0.75,1,1.337038
0.75,1,1.338038
0.75,1,1.339026
0.75,1,1.340147
0.75,1,1.341165
0.75,1,1.342161
0.75,1,1.343185
0.75,1,1.344201
0.75,1,1.345184
0.75,1,1.346159
0.75,1,1.34716
0.75,1,1.348148
0.75,1,1.349141
0.75,1,1.350122
0.75,1,1.351122
0.75,1,1.35214
0.75,1,1.353147
0.75,1,1.354223
0.75,1,1.355262
0.75,1,1.356267
0.75,1,1.357249
0.75,1,1.358223
0.75,1,1.359187
0.75,1,1.360083
0.75,1,1.361036
0.75,1,1.36202
0.75,1,1.362995
0.75,1,1.363977
0.75,1,1.364983
0.75,1,1.36597
0.75,1,1.36704
0.75,1,1.368162
0.75,1,1.369222
0.75,1,1.370173
0.75,1,1.371149
0.75,1,1.37221
0.75,1,1.373217
0.75,1,1.37425
0.75,1,1.375304
0.75,1,1.376345
0.75,1,1.377357
0.75,1,1.378394
0.75,1,1.379841
0.75,1,1.380773
0.75,1,1.381803
0.75,1,1.382826
0.75,1,1.383847
0.75,1,1.384803
0.75,1,1.385757
0.75,1,1.386802
0.75,1,1.387987
0.75,1,1.389119
0.75,1,1.390243
0.75,1,1.391336
0.75,1,1.392358
0.75,1,1.393351
0.75,1,1.394356
0.75,1,1.395453
0.75,1,1.396424
0.75,1,1.397415
0.75,1,1.398486
0.75,1,1.399653
0.75,1,1.400702
0.75,1,1.401791
0.75,1,1.402874
0.75,1,1.403883
0.75,1,1.404796
0.75,1,1.405762
0.75,1,1.406964
0.75,1,1.408107
0.75,1,1.409121
0.75,1,1.410126
0.75,1,1.411085
0.75,1,1.41192
0.75,1,1.412793
0.75,1,1.413639
0.75,1,1.414468
0.75,1,1.415318
0.75,1,1.416159
0.75,1,1.417022
0.75,1,1.417894
0.75,1,1.418742
0.75,1,1.419593
0.75,1,1.420438
0.75,1,1.42127
0.75,1,1.422113
0.75,1,1.422985
0.75,1,1.423814
0.75,1,1.424639
0.75,1,1.425475
0.75,1,1.426297
0.75,1,1.427135
0.75,1,1.427982
0.75,1,1.428809
0.75,1,1.429708
0.75,1,1.430557
0.75,1,1.431391
0.75,1,1.432221
0.75,1,1.433041
0.75,1,1.43387
0.75,1,1.463472
0.75,1,1.464435
0.75,1,1.465245
0.75,1,1.466143
0.75,1,1.467433
0.75,1,1.468645
0.75,1,1.469743
0.75,1,1.470967
0.75,1,1.472109
0.75,1,1.473351
0.75,1,1.474516
0.75,1,1.475813
0.75,1,1.476989
0.75,1,1.478206
0.75,1,1.479227
0.75,1,1.480278
0.75,1,1.481494
0.75,1,1.482846
0.75,1,1.48418
0.75,1,1.485424
0.75,1,1.486602
0.75,1,1.488024
0.75,1,1.489212
0.75,1,1.490389
0.75,1,1.491629
0.75,1,1.492787
0.75,1,1.493971
0.75,1,1.495186
0.75,1,1.496348
0.75,1,1.497562
0.75,1,1.498741
0.75,1,1.49985
0.75,1,1.500953
0.75,1,1.502037
0.75,1,1.503195
