,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_episodic,params_gamma,params_lr,params_net_arch,params_noise_std,params_noise_type,params_tau,params_train_freq,state
17,17,36.362991,2020-12-31 19:08:24.225204,2020-12-31 19:52:47.972049,0 days 00:44:23.746845,128,1000000,False,0.98,0.16591734796240884,medium,0.8049769879862254,normal,0.001,256.0,COMPLETE
18,18,36.362991,2020-12-31 19:52:47.991300,2020-12-31 20:33:22.234380,0 days 00:40:34.243080,100,10000,False,0.99,0.0018152290592637985,big,0.6382031403594861,normal,0.005,256.0,COMPLETE
19,19,36.362991,2020-12-31 20:33:22.260871,2020-12-31 21:17:18.237641,0 days 00:43:55.976770,100,100000,False,0.99,0.0010300460665633071,medium,0.1479953524754477,ornstein-uhlenbeck,0.01,128.0,COMPLETE
20,20,36.362991,2021-01-01 00:35:10.308573,2021-01-01 01:16:07.041103,0 days 00:40:56.732530,100,1000000,True,0.9999,0.0005491022400739632,medium,0.06863945005333283,ornstein-uhlenbeck,0.001,,COMPLETE
21,21,36.362991,2021-01-01 01:16:07.070835,2021-01-01 01:59:24.048851,0 days 00:43:16.978016,64,100000,False,0.98,0.0006987972768096115,big,0.3775829161253228,,0.01,256.0,COMPLETE
22,22,36.362991,2021-01-01 01:59:24.081080,2021-01-01 02:34:40.908978,0 days 00:35:16.827898,16,1000000,True,0.9999,0.0004614756376751988,small,0.6566570769605764,ornstein-uhlenbeck,0.01,,COMPLETE
23,23,36.362991,2021-01-01 02:34:40.940347,2021-01-01 03:11:02.598051,0 days 00:36:21.657704,32,10000,False,0.995,0.0008823311744957463,medium,0.8569586008547173,ornstein-uhlenbeck,0.01,1.0,COMPLETE
24,24,36.362991,2021-01-01 03:11:02.616433,2021-01-01 03:45:31.002804,0 days 00:34:28.386371,16,10000,False,0.99,0.0016308200100476789,medium,0.5856132272750546,normal,0.02,128.0,COMPLETE
25,25,36.362991,2021-01-01 03:45:31.034461,2021-01-01 04:23:05.243077,0 days 00:37:34.208616,100,100000,True,0.995,0.004236136629364926,medium,0.8504850827082028,normal,0.02,,COMPLETE
26,26,36.362991,2021-01-01 04:23:05.263596,2021-01-01 05:02:43.532221,0 days 00:39:38.268625,100,1000000,False,0.9999,0.7041293256738587,big,0.5993878764931486,normal,0.02,2000.0,COMPLETE
27,27,36.362991,2021-01-01 05:02:43.551167,2021-01-01 05:40:15.896828,0 days 00:37:32.345661,100,1000000,False,0.999,0.04120222269938182,big,0.7882398900539687,ornstein-uhlenbeck,0.001,1.0,COMPLETE
28,28,36.362991,2021-01-01 05:40:15.915311,2021-01-01 06:17:29.672182,0 days 00:37:13.756871,64,1000000,False,0.99,0.02352775362352874,big,0.06717946243054862,,0.005,1.0,COMPLETE
29,29,36.362991,2021-01-01 06:17:29.690803,2021-01-01 06:52:03.186735,0 days 00:34:33.495932,16,10000,False,0.99,0.026494237019328747,big,0.5482372749820644,normal,0.02,16.0,COMPLETE
30,30,36.362991,2021-01-01 06:52:03.205847,2021-01-01 07:27:49.018408,0 days 00:35:45.812561,100,1000000,True,0.999,0.00014995765585813623,big,0.9671932874330497,normal,0.005,,COMPLETE
31,31,36.362991,2021-01-01 07:27:49.037179,2021-01-01 08:02:58.095001,0 days 00:35:09.057822,32,10000,False,0.98,0.005657171793972481,big,0.6060542292480354,normal,0.01,16.0,COMPLETE
32,32,36.362991,2021-01-01 08:02:58.113392,2021-01-01 08:37:15.767630,0 days 00:34:17.654238,64,1000000,True,0.995,0.0056590892470218795,small,0.9457810062272519,normal,0.001,,COMPLETE
33,33,36.362991,2021-01-01 08:37:15.798407,2021-01-01 09:12:21.668459,0 days 00:35:05.870052,512,10000,False,0.9,0.0013397851994420525,small,0.13758238050501548,ornstein-uhlenbeck,0.005,2000.0,COMPLETE
34,34,36.362991,2021-01-01 09:12:21.688211,2021-01-01 09:48:18.866855,0 days 00:35:57.178644,512,100000,True,0.99,0.0001561962033992738,medium,0.42584979239594234,ornstein-uhlenbeck,0.001,,COMPLETE
35,35,36.362991,2021-01-01 09:48:18.886116,2021-01-01 10:23:56.354711,0 days 00:35:37.468595,512,1000000,True,0.9999,0.2058338749166438,small,0.016611448294080122,,0.005,,COMPLETE
36,36,36.362991,2021-01-01 10:23:56.373518,2021-01-01 10:59:38.883522,0 days 00:35:42.510004,32,1000000,True,0.95,2.5565926708376828e-05,medium,0.6368538938049699,normal,0.01,,COMPLETE
37,37,36.362991,2021-01-01 10:59:38.917983,2021-01-01 11:34:57.106236,0 days 00:35:18.188253,16,100000,True,0.98,0.004942307624198152,medium,0.9155052229016499,,0.005,,COMPLETE
38,38,36.362991,2021-01-01 11:34:57.137967,2021-01-01 12:10:35.404554,0 days 00:35:38.266587,32,100000,True,0.995,1.1249545141271561e-05,big,0.3870003778725314,ornstein-uhlenbeck,0.001,,COMPLETE
39,39,36.362991,2021-01-01 12:10:35.423630,2021-01-01 12:46:38.232075,0 days 00:36:02.808445,256,1000000,True,0.98,2.2172235669537332e-05,medium,0.14637657878969557,,0.01,,COMPLETE
40,40,36.362991,2021-01-04 19:24:59.213923,2021-01-04 19:59:50.141049,0 days 00:34:50.927126,16,10000,True,0.9999,0.0003417306624165149,small,0.7229979759312198,ornstein-uhlenbeck,0.01,,COMPLETE
41,41,36.362991,2021-01-04 19:59:50.175870,2021-01-04 20:33:53.106153,0 days 00:34:02.930283,32,10000,True,0.995,8.609369392832278e-05,medium,0.8859075477881249,normal,0.02,,COMPLETE
42,42,36.362991,2021-01-04 20:33:53.137915,2021-01-04 21:10:08.871683,0 days 00:36:15.733768,32,10000,False,0.995,7.76861325322021e-05,medium,0.8347772970061633,normal,0.02,1000.0,COMPLETE
43,43,36.362991,2021-01-04 21:10:08.890650,2021-01-04 21:48:38.511720,0 days 00:38:29.621070,100,10000,False,0.9999,0.8341191335802972,medium,0.9999025078116637,normal,0.02,2000.0,COMPLETE
44,44,,2021-01-04 21:48:38.543043,,,100,100000,False,0.999,0.7735509207335847,big,0.5280479206396124,normal,0.02,2000.0,RUNNING
45,45,50.737378,2021-01-07 18:04:48.599532,2021-01-07 18:51:57.333964,0 days 00:47:08.734432,100,10000,False,0.99,0.00753066431432645,medium,0.8738800672128444,normal,0.01,2000.0,COMPLETE
46,46,50.737378,2021-01-07 18:26:30.100929,2021-01-07 19:16:00.576865,0 days 00:49:30.475936,100,100000,False,0.999,0.7459790842778159,big,0.7727679707099013,normal,0.02,128.0,COMPLETE
47,47,-4236.781872,2021-01-07 18:51:57.357124,2021-01-07 19:06:43.191657,0 days 00:14:45.834533,128,1000000,True,0.99,0.03412701091378571,big,0.0,normal,0.01,,PRUNED
48,48,50.737378,2021-01-07 19:06:43.201869,2021-01-07 19:56:07.391280,0 days 00:49:24.189411,100,1000000,True,0.9999,0.0001597241160665531,medium,0.39305972575193926,normal,0.01,,COMPLETE
49,49,50.737378,2021-01-07 19:16:00.597978,2021-01-07 20:05:17.885794,0 days 00:49:17.287816,100,100000,False,0.999,0.8083569412767666,big,0.7689897665805636,normal,0.02,2000.0,COMPLETE
50,50,-4236.781872,2021-01-07 19:56:07.416924,2021-01-07 20:10:33.257589,0 days 00:14:25.840665,100,100000,False,0.999,0.04547436090353612,medium,0.7687315542369525,,0.01,2000.0,PRUNED
51,51,50.737378,2021-01-07 20:05:17.908787,2021-01-07 20:57:27.686564,0 days 00:52:09.777777,100,100000,False,0.999,0.9554525069899809,medium,0.9950131978802985,normal,0.02,2000.0,COMPLETE
52,52,50.737378,2021-01-07 20:10:33.267588,2021-01-07 21:02:12.059708,0 days 00:51:38.792120,100,100000,False,0.999,0.0038857965529688547,small,0.0,normal,0.02,1000.0,COMPLETE
53,53,50.737378,2021-01-07 20:57:27.710670,2021-01-07 21:53:11.578247,0 days 00:55:43.867577,100,100000,False,0.999,0.40387937391899564,big,0.7875583723463235,normal,0.02,2000.0,COMPLETE
54,54,50.737378,2021-01-07 21:02:12.096424,2021-01-07 21:58:06.802337,0 days 00:55:54.705913,100,100000,False,0.999,3.5279232392871506e-05,medium,0.5739858913329725,normal,0.02,2000.0,COMPLETE
55,55,50.737378,2021-01-07 21:53:11.605635,2021-01-07 22:48:31.417450,0 days 00:55:19.811815,100,100000,False,0.999,0.4270189907507334,big,0.3026525892700441,normal,0.02,2000.0,COMPLETE
56,56,50.737378,2021-01-07 21:58:06.821661,2021-01-07 22:53:28.273894,0 days 00:55:21.452233,100,100000,True,0.999,0.0009813117570152744,big,0.10924760046760336,,0.02,,COMPLETE
57,57,-4236.781872,2021-01-07 22:48:31.439776,2021-01-07 23:04:35.054848,0 days 00:16:03.615072,100,100000,False,0.999,0.37481665588075586,small,0.2948884019661018,normal,0.02,1000.0,PRUNED
58,58,50.737379,2021-01-07 22:53:28.294735,2021-01-07 23:47:28.736158,0 days 00:54:00.441423,100,1000000,False,0.99,1e-05,big,0.0,normal,0.01,256.0,COMPLETE
59,59,,2021-01-07 23:04:35.065084,,,100,100000,False,0.999,0.08107936228488793,big,0.47439951359842963,normal,0.02,1000.0,RUNNING
60,60,50.737378,2021-01-07 23:47:28.754603,2021-01-08 00:35:53.549918,0 days 00:48:24.795315,16,1000000,True,0.99,0.9999999999999999,small,0.9999999999999999,normal,0.01,,COMPLETE
61,61,161.223406,2021-01-08 00:35:53.611500,2021-01-08 01:25:13.936175,0 days 00:49:20.324675,256,1000000,True,0.9999,7.898311317134133e-05,medium,0.06242846605081481,,0.01,,COMPLETE
62,62,124.24425799999999,2021-01-08 01:25:13.959247,2021-01-08 02:14:57.257114,0 days 00:49:43.297867,256,1000000,True,0.9999,3.056023417989177e-05,medium,0.0,,0.01,,COMPLETE
63,63,152.27252,2021-01-08 02:14:57.277041,2021-01-08 03:04:53.824528,0 days 00:49:56.547487,256,1000000,False,0.9999,0.00015010591323475517,medium,0.12606403357133306,,0.02,1000.0,COMPLETE
64,64,50.737378,2021-01-08 03:04:53.846880,2021-01-08 03:55:51.290664,0 days 00:50:57.443784,16,10000,True,0.9999,0.00010556784128954405,big,0.0,,0.001,,COMPLETE
65,65,50.737378,2021-01-08 03:55:51.311897,2021-01-08 04:46:34.342245,0 days 00:50:43.030348,256,1000000,True,0.9999,8.259172073139336e-05,medium,0.051115979796091705,,0.01,,COMPLETE
66,66,50.737378,2021-01-08 04:46:34.364473,2021-01-08 05:36:02.362718,0 days 00:49:27.998245,256,100000,False,0.9999,0.9999999942885046,medium,0.9053836725290741,normal,0.02,2000.0,COMPLETE
67,67,162.235314,2021-01-08 05:36:02.384504,2021-01-08 06:25:30.578892,0 days 00:49:28.194388,256,100000,False,0.9999,0.0010281216746276679,medium,0.0,,0.02,2000.0,COMPLETE
68,68,50.737378,2021-01-08 06:25:30.601740,2021-01-08 07:13:45.939619,0 days 00:48:15.337879,16,10000,False,0.9999,0.025344868447930807,medium,0.5275465550231871,,0.005,16.0,COMPLETE
69,69,50.737378,2021-01-08 07:13:45.961419,2021-01-08 08:02:38.205116,0 days 00:48:52.243697,512,10000,False,0.9999,0.23950591700642362,medium,0.14765285545251738,,0.02,16.0,COMPLETE
70,70,50.737378,2021-01-08 08:02:38.226038,2021-01-08 08:51:48.419642,0 days 00:49:10.193604,256,100000,False,0.999,0.00014376046329111895,small,0.0008224641577055937,,0.01,128.0,COMPLETE
71,71,50.737378,2021-01-08 08:51:48.444739,2021-01-08 09:41:46.843926,0 days 00:49:58.399187,256,100000,False,0.9999,0.0004121009068463367,big,0.07719330979117593,normal,0.02,2000.0,COMPLETE
72,72,50.737378,2021-01-08 09:41:46.866662,2021-01-08 10:36:14.036594,0 days 00:54:27.169932,256,10000,False,0.999,0.002474040948837879,medium,0.00789175076366777,,0.005,256.0,COMPLETE
73,73,50.737378,2021-01-08 10:36:14.071315,2021-01-08 11:30:09.854864,0 days 00:53:55.783549,256,10000,False,0.9999,3.298155504952353e-05,small,0.9795114625707387,,0.001,16.0,COMPLETE
74,74,179.078091,2021-01-08 11:30:09.878428,2021-01-08 12:25:45.279394,0 days 00:55:35.400966,100,100000,False,0.9999,2.5045740314129845e-05,medium,0.9306511187735258,,0.02,256.0,COMPLETE
75,75,50.737378,2021-01-08 12:25:45.302380,2021-01-08 13:20:17.692289,0 days 00:54:32.389909,16,10000,False,0.9999,1e-05,medium,0.7996175003346829,,0.02,2000.0,COMPLETE
76,76,50.737378,2021-01-08 13:20:17.727893,2021-01-08 14:14:46.087081,0 days 00:54:28.359188,32,100000,False,0.9999,0.4242722731950852,medium,0.8102217290697068,,0.01,2000.0,COMPLETE
77,77,50.737378,2021-01-08 14:14:46.120939,2021-01-08 15:09:37.432819,0 days 00:54:51.311880,128,100000,False,0.9999,4.2126179442342004e-05,medium,0.738161670721863,,0.02,256.0,COMPLETE
78,78,50.737378,2021-01-08 15:09:37.456439,2021-01-08 16:04:30.550877,0 days 00:54:53.094438,16,1000000,False,0.999,1.4935262754289431e-05,medium,0.10145478283078126,,0.02,256.0,COMPLETE
79,79,50.737378,2021-01-08 16:04:30.585995,2021-01-08 16:59:47.188054,0 days 00:55:16.602059,256,1000000,False,0.9999,5.1638293727174205e-05,medium,0.017579140537676494,,0.02,2000.0,COMPLETE
80,80,-31.317827,2021-01-08 16:59:47.210307,2021-01-08 17:51:44.597902,0 days 00:51:57.387595,256,1000000,False,0.9999,4.09831527915382e-05,medium,0.7328177663347522,,0.02,128.0,COMPLETE
81,81,50.737378,2021-01-08 17:51:44.620270,2021-01-08 18:40:52.888332,0 days 00:49:08.268062,256,10000,True,0.9999,0.01637760074998611,medium,0.09398438829802061,,0.02,,COMPLETE
82,82,50.737378,2021-01-08 18:40:52.911139,2021-01-08 19:29:31.031665,0 days 00:48:38.120526,100,100000,True,0.9999,0.012810175056620767,small,0.9500142434176969,,0.01,,COMPLETE
83,83,50.737378,2021-01-08 19:29:31.130463,2021-01-08 20:19:27.097018,0 days 00:49:55.966555,100,10000,False,0.9999,8.736559263116307e-05,medium,0.921579725185148,,0.005,2000.0,COMPLETE
84,84,169.821654,2021-01-08 20:19:27.116851,2021-01-08 21:08:23.428199,0 days 00:48:56.311348,256,100000,True,0.9999,0.00017262138454791806,small,0.278594615695261,,0.005,,COMPLETE
85,85,162.722722,2021-01-08 21:08:23.454622,2021-01-08 21:57:08.638892,0 days 00:48:45.184270,256,100000,True,0.9999,0.000293901195448939,small,0.16153633900935455,,0.01,,COMPLETE
86,86,50.737378,2021-01-08 21:57:08.673917,2021-01-08 22:46:04.632777,0 days 00:48:55.958860,256,10000,False,0.9999,0.0006224619557317711,medium,0.29681983336658696,,0.001,16.0,COMPLETE
87,87,162.603507,2021-01-08 22:46:04.658912,2021-01-08 23:35:16.407454,0 days 00:49:11.748542,256,100000,True,0.9999,0.0006145121560763958,medium,0.15334211242532042,,0.02,,COMPLETE
88,88,158.490481,2021-01-08 23:35:16.430110,2021-01-09 00:23:50.829403,0 days 00:48:34.399293,256,100000,True,0.9999,0.00024139654806099907,small,0.1398497509233777,,0.01,,COMPLETE
89,89,50.737378,2021-01-09 00:23:50.864616,2021-01-09 01:13:25.037498,0 days 00:49:34.172882,100,100000,True,0.9999,0.00010843963755728456,medium,0.13626730851352553,,0.01,,COMPLETE
90,90,96.139782,2021-01-09 01:13:25.073353,2021-01-09 02:02:01.239997,0 days 00:48:36.166644,256,100000,True,0.9999,0.0003656240243448828,small,0.1445381903173101,,0.01,,COMPLETE
91,91,50.737378,2021-01-09 02:02:01.262938,2021-01-09 02:51:34.749594,0 days 00:49:33.486656,256,100000,False,0.9999,0.0013336329443516402,big,0.16364834612945015,,0.001,1.0,COMPLETE
