,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,state
100,100,44.2256334,2021-01-05 02:16:54.031754,2021-01-05 02:27:39.127348,0 days 00:10:45.095594,relu,2.3121777411447979e-07,0.9,0.95,-0.7191953324319553,0.10180663815285332,constant,5.0,1024,small,True,True,False,0.3149349769055785,COMPLETE
101,101,48.4428998,2021-01-05 02:17:13.278883,2021-01-05 02:27:56.758619,0 days 00:10:43.479736,relu,2.482115176714388e-07,0.9,0.95,-0.7657652459751694,0.10691749547071315,constant,5.0,1024,small,True,True,False,0.31414295952199567,COMPLETE
102,102,53.344724,2021-01-05 02:19:13.745591,2021-01-05 02:29:53.979993,0 days 00:10:40.234402,relu,0.0002872051185860984,0.9,0.95,-0.7317955890280451,0.10438055553471219,constant,0.3,1024,small,True,True,False,0.305733159289337,COMPLETE
103,103,45.3293454,2021-01-05 02:26:56.313910,2021-01-05 02:37:18.249345,0 days 00:10:21.935435,relu,2.2510364767430945e-07,0.9,0.95,-0.8664553381523261,0.12290441377872463,constant,0.3,1024,small,True,False,False,0.15639555145587983,COMPLETE
104,104,46.1368744,2021-01-05 02:27:39.172535,2021-01-05 02:40:54.155016,0 days 00:13:14.982481,relu,0.0003221576512544846,0.99,0.95,-1.0826085824364926,0.013658863193296419,linear,0.3,16,small,True,False,False,0.14881856488686618,COMPLETE
105,105,42.9363836,2021-01-05 02:27:56.799071,2021-01-05 02:39:41.419825,0 days 00:11:44.620754,relu,8.429581068804392e-05,0.99,0.9,-0.8265854381714229,0.03919523212713768,linear,0.3,32,small,True,False,False,0.42767891756031945,COMPLETE
106,106,47.9561422,2021-01-05 02:29:54.019244,2021-01-05 02:40:17.099772,0 days 00:10:23.080528,relu,0.0003082218422802182,0.9,0.95,-1.105389075305988,0.05883166293544626,linear,0.3,1024,small,True,False,False,0.32078687345483475,COMPLETE
107,107,47.779748,2021-01-05 02:37:18.287157,2021-01-05 02:47:58.484861,0 days 00:10:40.197704,relu,7.315846694758648e-05,0.9,0.95,-1.068966623255204,0.05584850613365244,linear,0.3,1024,medium,True,False,False,0.13670308320901806,COMPLETE
108,108,43.333488599999995,2021-01-05 02:39:41.463543,2021-01-05 02:50:26.865727,0 days 00:10:45.402184,relu,0.00041833045756205505,0.9,0.95,-0.4994187303636793,0.056535012970441445,constant,0.3,1024,small,True,True,False,0.1050422316462325,COMPLETE
109,109,42.041386800000005,2021-01-05 02:40:17.138458,2021-01-05 02:51:02.337108,0 days 00:10:45.198650,relu,0.0007839895915481925,0.9,0.95,-1.0599690632069707,0.05742014156373986,linear,0.3,1024,small,True,False,False,0.3142857450138781,COMPLETE
110,110,44.1836666,2021-01-05 02:40:54.196638,2021-01-05 02:51:42.188054,0 days 00:10:47.991416,relu,0.0005833266117543359,0.9,0.95,-1.075100639750264,0.05645812544695885,linear,0.3,1024,small,True,False,False,0.29013434531969884,COMPLETE
111,111,-4242.6058998,2021-01-05 02:47:58.525818,2021-01-05 02:58:46.949620,0 days 00:10:48.423802,relu,0.0005419638929640427,0.9,0.95,-1.375456153310278,0.06075015061972766,linear,0.3,1024,small,True,False,False,0.3258454807059969,COMPLETE
112,112,46.4196808,2021-01-05 02:50:26.902382,2021-01-05 03:01:11.234792,0 days 00:10:44.332410,relu,0.0007597512372319107,0.9,0.95,-0.6934313344753977,0.06707647147056132,linear,0.3,1024,small,True,False,False,0.3339520080653191,COMPLETE
113,113,41.92746000000001,2021-01-05 02:51:02.387223,2021-01-05 03:01:46.287652,0 days 00:10:43.900429,relu,0.00013529009243404933,0.9,0.95,-1.381251817088199,0.05976505252276946,linear,0.3,1024,medium,True,False,False,0.3669495473974668,COMPLETE
114,114,44.7657692,2021-01-05 02:51:42.227755,2021-01-05 03:02:26.578830,0 days 00:10:44.351075,relu,0.00012962086456751247,0.9,0.95,-1.3574290862811433,0.07155846827066698,linear,0.3,1024,medium,True,False,False,0.36358239705321466,COMPLETE
115,115,42.2272808,2021-01-05 02:58:46.998411,2021-01-05 03:09:25.337012,0 days 00:10:38.338601,relu,0.0002074700573460451,0.9,0.95,-0.7228353450452658,0.35436146646267913,linear,0.3,1024,medium,True,False,False,0.2282648948699964,COMPLETE
116,116,45.180166400000005,2021-01-05 03:01:11.274825,2021-01-05 03:11:45.191883,0 days 00:10:33.917058,relu,0.00023145443763489552,0.9,0.95,-0.7560187222584815,0.02267082260710436,linear,2.0,1024,medium,True,False,False,0.2262510372776701,COMPLETE
117,117,46.3040988,2021-01-05 03:01:46.330242,2021-01-05 03:12:53.461328,0 days 00:11:07.131086,tanh,3.2126024044137704e-05,0.9,0.95,-1.214285848429809,0.020287094346981182,linear,2.0,64,medium,True,False,False,0.29703677495460445,COMPLETE
118,118,45.4003194,2021-01-05 03:02:26.619837,2021-01-05 03:13:33.353866,0 days 00:11:06.734029,relu,0.0002564325993625796,0.9,0.95,-0.7521480254395865,0.02572137097139383,linear,2.0,64,medium,False,False,False,0.23493930902176374,COMPLETE
119,119,44.645223200000004,2021-01-05 03:09:25.377171,2021-01-05 03:20:05.882052,0 days 00:10:40.504881,relu,0.0002190587976447267,0.9,0.95,-2.366329855630987,0.02194439448652982,linear,2.0,64,medium,False,False,False,0.2978079100924517,COMPLETE
120,120,45.3698744,2021-01-05 03:11:45.233169,2021-01-05 03:22:17.808137,0 days 00:10:32.574968,relu,3.058303031873482e-05,0.9,0.995,-2.3342602351869064,0.022535866297391374,linear,2.0,64,medium,False,False,False,0.42442995405693007,COMPLETE
121,121,45.6260816,2021-01-05 03:12:53.504008,2021-01-05 03:26:03.431907,0 days 00:13:09.927899,relu,7.31776412898748e-05,0.9,0.995,-0.9116924125406355,0.03803322611705754,constant,2.0,8,medium,False,False,False,0.06759824085832626,COMPLETE
122,122,40.6380334,2021-01-05 03:13:33.394663,2021-01-05 03:25:03.811591,0 days 00:11:30.416928,relu,8.303449477575372e-05,0.92,0.995,-0.8873331393676233,0.03896302577503287,constant,5.0,16,medium,False,False,False,0.4139737287941229,COMPLETE
123,123,42.225373000000005,2021-01-05 03:20:05.921801,2021-01-05 03:27:17.913687,0 days 00:07:11.991886,relu,7.428863221449568e-05,0.92,0.995,-0.4866653546421536,0.03545080442565282,constant,5.0,16,medium,False,False,False,0.06722790974395737,COMPLETE
