,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,system_attrs_fail_reason,state
102,102,-726.1886128,2021-01-19 00:23:17.931151,2021-01-19 00:31:52.998109,0 days 00:08:35.066958,relu,0.0999952475172163,0.8,0.9999,-1.607285534529027,1.000156137560511e-05,constant,5.0,8,small,False,True,True,0.99997059301758,,PRUNED
103,103,-634.5403852000001,2021-01-19 00:23:21.772782,2021-01-19 00:31:55.218626,0 days 00:08:33.445844,relu,0.09999724961813714,0.8,0.9999,0.9999727622669896,1.0000921204723718e-05,constant,5.0,8,small,False,True,True,0.0,,PRUNED
104,104,-648.074092,2021-01-19 00:28:51.286052,2021-01-19 00:37:18.999199,0 days 00:08:27.713147,relu,0.09999725354794176,0.8,0.9999,0.9999727978774402,1.0000920132809343e-05,constant,5.0,8,small,False,True,True,0.0,,PRUNED
105,105,-677.9634186000001,2021-01-19 00:31:53.010060,2021-01-19 00:40:21.261135,0 days 00:08:28.251075,relu,0.09999961908721644,0.8,0.9999,0.9999962066267436,1.0000127551191134e-05,constant,5.0,8,small,False,True,True,0.999997510880129,,PRUNED
106,106,-257.73831379999996,2021-01-19 00:31:55.247040,2021-01-19 00:40:32.722021,0 days 00:08:37.474981,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
107,107,-284.9604364,2021-01-19 00:37:19.014794,2021-01-19 00:46:22.552370,0 days 00:09:03.537576,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
108,108,-273.2808102,2021-01-19 00:39:21.449960,2021-01-19 00:48:32.635777,0 days 00:09:11.185817,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
109,109,-854.1869623999999,2021-01-19 00:40:21.289087,2021-01-19 00:47:23.911713,0 days 00:07:02.622626,relu,0.09999744634645648,0.8,0.9999,-3.2376628508726535,1.0000861899851048e-05,constant,5.0,32,small,False,True,True,0.9999837256433798,,PRUNED
110,110,-648.5771569999999,2021-01-19 00:40:32.748207,2021-01-19 00:49:37.574275,0 days 00:09:04.826068,relu,0.09999850347413167,1.0,0.9999,0.99998507609242,1.0000503228193737e-05,constant,5.0,8,small,False,True,True,0.0,,PRUNED
111,111,44.408270800000004,2021-01-19 00:46:22.567717,2021-01-19 01:15:24.703721,0 days 00:29:02.136004,tanh,0.09999999999999999,0.8,0.9999,0.9999999999999999,1e-05,constant,0.3,8,small,False,False,True,0.9999999999999999,,COMPLETE
112,112,-651.7578087999999,2021-01-19 00:47:23.927562,2021-01-19 00:56:04.682393,0 days 00:08:40.754831,relu,0.0999996074254162,1.0,0.9,0.9999960838223751,1.0000132056812726e-05,constant,5.0,8,small,False,True,True,0.999997508206012,,PRUNED
113,113,-697.628515,2021-01-19 00:48:32.651540,2021-01-19 00:57:12.713301,0 days 00:08:40.061761,relu,0.09999999999999999,1.0,0.9999,0.9999999999999999,1e-05,constant,5.0,8,small,False,True,True,0.9999999999999999,,PRUNED
114,114,-663.7142688,2021-01-19 00:49:37.584949,2021-01-19 00:58:15.853568,0 days 00:08:38.268619,relu,0.09999938759000948,0.8,0.9999,0.9999921996214027,1.0000265126572317e-05,constant,5.0,8,small,True,True,True,0.99837262694019,,PRUNED
115,115,-636.3969728,2021-01-19 00:56:04.716766,2021-01-19 01:05:00.897070,0 days 00:08:56.180304,relu,0.09999847937104911,0.8,0.9999,0.999984848287216,1.0000510847204493e-05,constant,5.0,8,small,False,True,True,0.22897801976820534,,PRUNED
116,116,-213.49724759999998,2021-01-19 00:57:12.745812,2021-01-19 01:06:17.865121,0 days 00:09:05.119309,relu,0.09999999999999999,0.99,0.9,-2.5260709947033693,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
117,117,-860.3065592,2021-01-19 00:58:15.878664,2021-01-19 01:05:09.425846,0 days 00:06:53.547182,relu,0.09999999999999999,1.0,0.9999,-4.0,1e-05,constant,5.0,32,small,False,True,True,0.9999720133815466,,PRUNED
118,118,-290.7802124,2021-01-19 01:05:00.922208,2021-01-19 01:13:34.177290,0 days 00:08:33.255082,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
119,119,-275.2082034,2021-01-19 01:05:09.453810,2021-01-19 01:13:46.895126,0 days 00:08:37.441316,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
120,120,-270.49961479999996,2021-01-19 01:06:17.880338,2021-01-19 01:15:01.388277,0 days 00:08:43.507939,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
121,121,-672.4595145999999,2021-01-19 01:13:34.203996,2021-01-19 01:19:59.907148,0 days 00:06:25.703152,relu,1.2934714033948174e-05,0.8,0.98,-4.0,0.0005146964746638752,constant,0.8,2048,small,True,True,True,0.25405253810784295,,PRUNED
122,122,48.568073,2021-01-19 01:13:46.922331,2021-01-19 01:44:53.205964,0 days 00:31:06.283633,tanh,0.09999999999999999,0.8,0.9999,0.9999999999999999,1e-05,constant,0.3,8,small,False,False,True,0.9999999999999999,,COMPLETE
123,123,-669.824269,2021-01-19 01:15:01.421231,2021-01-19 01:24:18.314093,0 days 00:09:16.892862,relu,1e-08,0.8,0.9999,0.9999843626014799,1.0000527166751728e-05,constant,5.0,8,small,False,True,True,0.9999900567856472,,PRUNED
124,124,-373.7847528,2021-01-19 01:15:24.789850,2021-01-19 01:24:57.468273,0 days 00:09:32.678423,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
125,125,42.206235199999995,2021-01-19 01:19:59.935408,2021-01-19 01:41:34.181043,0 days 00:21:34.245635,relu,0.01367298841754976,0.9,0.9,-0.9837332927998923,0.007928712789775756,constant,0.5,2048,small,True,True,True,0.0,,COMPLETE
126,126,-338.9917774,2021-01-19 01:24:18.342844,2021-01-19 01:33:52.035845,0 days 00:09:33.693001,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
127,127,-855.8767624,2021-01-19 01:24:57.527687,2021-01-19 01:34:26.079500,0 days 00:09:28.551813,relu,1e-08,0.8,0.9999,-4.0,1.0000832796584634e-05,constant,5.0,8,small,False,True,True,0.9999843070203667,,PRUNED
128,128,-296.91869280000003,2021-01-19 01:33:52.051885,2021-01-19 01:43:28.241230,0 days 00:09:36.189345,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
129,129,-308.5495906,2021-01-19 01:34:26.106724,2021-01-19 01:44:05.550581,0 days 00:09:39.443857,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
130,130,-858.1613116000001,2021-01-19 01:41:34.222795,2021-01-19 01:48:30.356750,0 days 00:06:56.133955,relu,0.0015305192622714272,0.8,0.98,-2.8734585346276127,1e-05,constant,0.3,2048,small,True,True,True,0.13839036780777825,,PRUNED
131,131,-859.9615891999999,2021-01-19 01:43:28.266437,2021-01-19 01:50:13.587504,0 days 00:06:45.321067,relu,0.09999999999999999,0.8,0.98,0.9999999999999999,1e-05,constant,0.9,2048,small,True,True,True,0.0,,PRUNED
132,132,-376.3439132,2021-01-19 01:44:05.576626,2021-01-19 01:53:37.057025,0 days 00:09:31.480399,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
133,133,-680.8257436,2021-01-19 01:44:53.263586,2021-01-19 01:54:10.406286,0 days 00:09:17.142700,relu,1.0005727007899804e-08,0.8,0.9999,0.9999999999999999,1e-05,constant,0.3,8,small,False,True,True,0.9999671673790612,,PRUNED
134,134,-287.38472920000004,2021-01-19 01:48:30.388114,2021-01-19 01:57:10.845174,0 days 00:08:40.457060,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
135,135,-747.6818959999999,2021-01-19 01:50:13.611881,2021-01-19 01:58:37.063832,0 days 00:08:23.451951,relu,1.0005616880630701e-08,1.0,0.9999,-3.999898070510281,1e-05,constant,5.0,8,small,True,True,True,0.9999671444485904,,PRUNED
136,136,-818.135726,2021-01-19 01:53:37.081831,2021-01-19 02:02:26.567676,0 days 00:08:49.485845,relu,0.09999999999999999,0.8,0.9999,-2.531727322219151,1e-05,constant,5.0,8,small,False,True,False,0.9999853237183595,,PRUNED
137,137,-307.90351840000005,2021-01-19 01:54:10.425093,2021-01-19 02:02:45.593091,0 days 00:08:35.167998,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
138,138,-563.268511,2021-01-19 01:57:10.859603,2021-01-19 02:06:20.918218,0 days 00:09:10.058615,relu,0.09999999999999999,0.8,0.9999,-0.16157614192433423,1e-05,constant,5.0,8,small,False,True,False,0.9999671674400471,,PRUNED
139,139,-245.47013040000002,2021-01-19 01:58:37.088277,2021-01-19 02:07:40.311963,0 days 00:09:03.223686,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
140,140,-859.9210138000001,2021-01-19 02:02:26.592714,2021-01-19 02:08:55.595360,0 days 00:06:29.002646,relu,0.09999999999999999,0.8,0.98,0.9999999999999999,1e-05,constant,0.9,2048,small,True,True,True,0.0,,PRUNED
141,141,-675.3530008,2021-01-19 02:02:45.617947,2021-01-19 02:12:09.036809,0 days 00:09:23.418862,relu,1.000211168363857e-08,1.0,0.9999,0.9999999999999999,1e-05,constant,0.9,8,small,False,True,True,0.9999853560062695,,PRUNED
142,142,-309.340351,2021-01-19 02:06:20.944594,2021-01-19 02:15:47.220724,0 days 00:09:26.276130,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
143,143,-859.7901568000001,2021-01-19 02:07:40.327785,2021-01-19 02:14:16.638959,0 days 00:06:36.311174,relu,0.09999999999999999,0.9,0.95,0.9989244791318361,1e-05,constant,0.8,2048,small,True,True,True,0.0,,PRUNED
144,144,-410.97101520000007,2021-01-19 02:08:55.632992,2021-01-19 02:18:20.715372,0 days 00:09:25.082380,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
145,145,-290.70580900000004,2021-01-19 02:12:09.078448,2021-01-19 02:21:30.454302,0 days 00:09:21.375854,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
146,146,-845.7875538000001,2021-01-19 02:14:16.661167,2021-01-19 02:23:42.679692,0 days 00:09:26.018525,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,False,True,True,0.9862279385043308,,PRUNED
147,147,-855.8835206000001,2021-01-19 02:15:47.251264,2021-01-19 02:22:25.284643,0 days 00:06:38.033379,relu,0.09999999999999999,0.8,0.98,0.9999999999999999,2.9758744331597706e-05,constant,0.9,2048,small,True,True,True,0.1644773366818539,,PRUNED
148,148,-857.124158,2021-01-19 02:18:20.735457,2021-01-19 02:28:13.092952,0 days 00:09:52.357495,relu,1.000561705423034e-08,1.0,0.9999,-3.999898091315614,1e-05,constant,0.9,8,small,False,True,True,0.0,,PRUNED
149,149,-861.1482424,2021-01-19 02:21:30.480869,2021-01-19 02:28:21.143126,0 days 00:06:50.662257,relu,0.09999999999999999,0.8,0.95,0.9999999999999999,1e-05,constant,0.3,2048,small,True,True,True,0.0,,PRUNED
150,150,-363.6495174,2021-01-19 02:22:25.317274,2021-01-19 02:32:19.068101,0 days 00:09:53.750827,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
151,151,-857.1577234,2021-01-19 02:23:42.716001,2021-01-19 02:30:33.210586,0 days 00:06:50.494585,relu,0.09999999999999999,0.8,0.9,0.4714908726044982,1e-05,constant,0.3,2048,small,True,True,True,0.0,,PRUNED
152,152,-356.5724716,2021-01-19 02:28:13.108585,2021-01-19 02:37:44.363856,0 days 00:09:31.255271,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
153,153,-643.3173482,2021-01-19 02:28:21.178944,2021-01-19 02:37:48.407878,0 days 00:09:27.228934,relu,1.0005728550568835e-08,1.0,0.9999,0.9999999999999999,1e-05,constant,5.0,8,small,False,True,True,0.9999670730619884,,PRUNED
154,154,-859.8919470000001,2021-01-19 02:30:33.254253,2021-01-19 02:37:01.169542,0 days 00:06:27.915289,relu,0.09999999999999999,0.9,0.95,-1.557476868842373,1e-05,constant,0.8,2048,small,True,True,True,0.0,,PRUNED
155,155,-257.4452768,2021-01-19 02:32:19.093730,2021-01-19 02:42:13.135466,0 days 00:09:54.041736,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
156,156,146.329218,2021-01-19 02:37:01.195825,2021-01-19 03:01:36.526788,0 days 00:24:35.330963,relu,0.0025940021729292037,0.8,0.98,-2.6585683903520705,0.0018143763357994034,constant,0.9,2048,small,True,True,True,0.14133252423032097,,COMPLETE
157,157,-853.1472885999999,2021-01-19 02:37:44.406009,2021-01-19 02:48:00.310168,0 days 00:10:15.904159,relu,3.7341092421500005e-08,1.0,0.9999,-3.9998980412749114,1e-05,constant,0.3,8,small,False,True,True,0.9999672298937188,,PRUNED
158,158,41.277517599999996,2021-01-19 02:37:48.433972,2021-01-19 03:02:13.104164,0 days 00:24:24.670192,relu,0.09999999999999999,0.92,0.98,0.977327157066683,0.0028781012813122345,constant,0.9,2048,small,True,True,True,0.0,,COMPLETE
159,159,-287.34702880000003,2021-01-19 02:42:13.196935,2021-01-19 02:52:54.345320,0 days 00:10:41.148385,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
160,160,-861.6122024,2021-01-19 02:48:00.335154,2021-01-19 02:55:44.494995,0 days 00:07:44.159841,relu,0.09999999999999999,0.9,0.95,0.9999999999999999,1e-05,constant,0.8,2048,small,True,True,True,0.0,,PRUNED
161,161,-859.9157691999999,2021-01-19 02:52:54.381686,2021-01-19 03:00:47.223821,0 days 00:07:52.842135,relu,0.09999999999999999,0.8,0.9,0.9999999999999999,1e-05,constant,0.7,2048,small,True,True,True,0.0,,PRUNED
162,162,-299.3694836000001,2021-01-19 02:55:44.540877,2021-01-19 03:06:24.356326,0 days 00:10:39.815449,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
163,163,-285.27926859999997,2021-01-19 03:00:47.267948,2021-01-19 03:11:07.877244,0 days 00:10:20.609296,relu,0.09999999999999999,1.0,0.9,-4.0,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
164,164,47.787834399999994,2021-01-19 03:01:36.590659,2021-01-19 03:26:19.799784,0 days 00:24:43.209125,relu,1e-08,0.95,0.9999,-4.0,0.9999999999999999,constant,5.0,2048,small,True,True,False,0.9999999999999999,,COMPLETE
165,165,-860.5186656,2021-01-19 03:02:13.203658,2021-01-19 03:09:17.373240,0 days 00:07:04.169582,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,2048,small,True,True,True,0.9999999999999999,,PRUNED
166,166,-854.7750609999999,2021-01-19 03:06:24.390382,2021-01-19 03:17:07.783080,0 days 00:10:43.392698,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,8,small,False,True,True,0.9999999999999999,,PRUNED
167,167,70.3299848,2021-01-19 03:09:17.396792,2021-01-19 03:34:49.742844,0 days 00:25:32.346052,relu,0.00010037735069402152,0.9,0.995,-3.800719099396287,0.0005566847363895392,constant,5.0,256,small,True,True,True,0.18073930494219692,,COMPLETE
168,168,-860.2637117999999,2021-01-19 03:11:07.912615,2021-01-19 03:18:48.644197,0 days 00:07:40.731582,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,2048,small,True,True,True,0.9999999999999999,,PRUNED
169,169,-784.2682906,2021-01-19 03:17:07.800469,2021-01-19 03:26:43.768563,0 days 00:09:35.968094,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,16,small,True,True,True,0.9999999999999999,,PRUNED
170,170,47.745462399999994,2021-01-19 03:18:48.714718,2021-01-19 03:45:40.243663,0 days 00:26:51.528945,relu,3.9870345530309806e-07,0.8,0.999,-4.0,0.002181522811155944,constant,5.0,64,small,True,True,True,0.2938909028623553,,COMPLETE
171,171,-839.1156801999999,2021-01-19 03:26:19.887901,2021-01-19 03:36:59.058424,0 days 00:10:39.170523,tanh,0.09999999999999999,0.8,0.9,-4.0,1e-05,constant,5.0,8,small,False,True,True,0.0,,PRUNED
172,172,44.299407,2021-01-19 03:26:43.787377,2021-01-19 03:54:01.647502,0 days 00:27:17.860125,tanh,0.0008779161015003469,0.95,0.98,-3.7133275750805166,0.027094595163192254,constant,2.0,64,small,False,True,True,0.1168347549973653,,COMPLETE
173,173,42.966415,2021-01-19 03:34:49.835910,2021-01-19 04:01:46.801985,0 days 00:26:56.966075,tanh,1.3168411174789095e-07,0.8,0.9999,-4.0,0.00870854927521068,constant,5.0,1024,small,False,True,False,0.9999999999999999,,COMPLETE
174,174,44.748778400000006,2021-01-19 03:36:59.069598,2021-01-19 04:03:24.992852,0 days 00:26:25.923254,tanh,1.308074283975246e-07,0.8,0.9999,-4.0,0.00868640975247417,constant,5.0,1024,small,False,True,False,0.9999999999999999,,COMPLETE
175,175,-860.5404569999998,2021-01-19 03:45:40.350599,2021-01-19 03:53:51.729174,0 days 00:08:11.378575,tanh,1e-08,0.8,0.9,-4.0,1e-05,constant,5.0,2048,small,False,True,False,0.0,,PRUNED
176,176,-861.8167295999999,2021-01-19 03:53:51.748039,2021-01-19 04:01:58.417552,0 days 00:08:06.669513,tanh,1e-08,0.8,0.9,-4.0,1e-05,constant,5.0,2048,small,False,True,False,0.0,,PRUNED
177,177,-816.3192592,2021-01-19 03:54:01.752416,2021-01-19 04:02:06.101651,0 days 00:08:04.349235,relu,0.012455625013354699,0.8,0.99,-4.0,0.0012622814793730264,constant,0.8,2048,small,True,True,False,0.9082973390041552,,PRUNED
178,178,,2021-01-19 04:01:46.889906,2021-01-19 04:12:03.724158,0 days 00:10:16.834252,relu,1e-08,1.0,0.9999,-4.0,0.9999999999999999,linear,5.0,8,medium,False,True,True,0.9999999999999999,,PRUNED
179,179,-231.07083619999997,2021-01-19 04:01:58.447696,2021-01-19 04:09:23.105648,0 days 00:07:24.657952,relu,1.115784183194853e-05,0.8,0.98,-3.54440639696505,0.003477357935523578,constant,0.7,1024,small,True,True,False,0.7899082405115945,,PRUNED
180,180,47.4084284,2021-01-19 04:02:06.142759,2021-01-19 04:32:44.702607,0 days 00:30:38.559848,tanh,0.09999999999999999,0.8,0.9999,0.9999999999999999,1e-05,constant,5.0,16,small,False,False,True,0.9999999999999999,,COMPLETE
181,181,131.11892360000002,2021-01-19 04:03:25.069445,2021-01-19 04:29:01.998178,0 days 00:25:36.928733,relu,2.9175299372725348e-05,0.8,0.98,-4.0,0.027157305927176644,constant,0.7,1024,small,True,True,False,0.9999966474957532,,COMPLETE
182,182,42.7715506,2021-01-19 04:09:23.127608,2021-01-19 04:34:32.385816,0 days 00:25:09.258208,relu,9.854365836422336e-08,0.8,0.98,-4.0,0.029256809529104942,constant,0.8,2048,small,True,True,True,0.8901124897476487,,COMPLETE
183,183,-814.0214852,2021-01-19 04:12:03.759593,2021-01-19 04:20:00.626454,0 days 00:07:56.866861,relu,0.08406967460746154,0.8,0.9999,-3.7343859882546386,1.151319893337088e-05,linear,5.0,2048,small,False,False,True,0.9922899930941667,,PRUNED
184,184,45.2051386,2021-01-19 04:20:00.668193,2021-01-19 04:45:36.871583,0 days 00:25:36.203390,relu,5.228149521673331e-07,0.8,0.99,-4.0,0.00010355655827647032,constant,0.6,64,small,True,True,True,0.9999999999999999,,COMPLETE
185,185,,2021-01-19 04:29:02.099949,2021-01-19 04:39:05.997671,0 days 00:10:03.897722,relu,1e-08,1.0,0.9999,0.9999999999999999,0.9999999999999999,linear,5.0,8,medium,False,True,True,0.9999999999999999,,PRUNED
186,186,,2021-01-19 04:32:44.821558,2021-01-19 04:43:05.941771,0 days 00:10:21.120213,relu,1e-08,1.0,0.9999,-3.3923358197960374,0.9999999999999999,linear,5.0,8,medium,False,True,False,0.9999999999999999,,PRUNED
187,187,41.4101248,2021-01-19 04:34:32.455105,2021-01-19 04:59:00.172068,0 days 00:24:27.716963,relu,0.00028357750565935556,0.8,0.95,-1.1201159171895387,0.017615383279535456,constant,5.0,2048,small,True,True,False,0.0,,COMPLETE
188,188,42.7428738,2021-01-19 04:39:06.013783,2021-01-19 05:13:53.370833,0 days 00:34:47.357050,tanh,0.09999999999999999,0.8,0.9999,0.9999999999999999,1.0864491953173863e-05,constant,5.0,8,small,False,False,False,0.020073528778416144,,COMPLETE
189,189,-860.6574162000001,2021-01-19 04:43:05.987169,2021-01-19 04:50:43.498696,0 days 00:07:37.511527,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,2048,small,True,True,False,0.0,,PRUNED
190,190,-862.6035046,2021-01-19 04:45:36.963796,2021-01-19 04:53:20.443474,0 days 00:07:43.479678,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,2048,small,True,True,False,0.9999999999999999,,PRUNED
191,191,-861.0921722,2021-01-19 04:50:43.522897,2021-01-19 04:58:28.165615,0 days 00:07:44.642718,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,2048,small,True,True,False,0.9999999999999999,,PRUNED
192,192,-862.6208856000001,2021-01-19 04:53:20.469726,2021-01-19 05:00:43.030657,0 days 00:07:22.560931,relu,0.09999999999999999,0.8,0.9999,-4.0,1e-05,constant,5.0,2048,small,True,True,False,0.9999999999999999,,PRUNED
193,193,-859.9316536,2021-01-19 04:58:28.207585,2021-01-19 05:05:26.053070,0 days 00:06:57.845485,relu,0.09999999999999999,0.8,0.995,-4.0,7.547097323502643e-05,constant,5.0,2048,small,True,True,False,0.9999999999999999,,PRUNED
194,194,-4241.7795754,2021-01-19 04:59:00.259101,2021-01-19 05:31:53.357005,0 days 00:32:53.097904,relu,1e-08,1.0,0.9999,-4.0,0.9999999999999999,linear,5.0,8,medium,True,True,False,0.9999999999999999,,COMPLETE
195,195,-858.1122712,2021-01-19 05:00:43.044936,2021-01-19 05:07:43.293882,0 days 00:07:00.248946,relu,1e-08,1.0,0.9,0.9999999999999999,1e-05,constant,0.8,2048,medium,True,True,True,0.984511522166266,,PRUNED
196,196,43.999222200000006,2021-01-19 05:05:26.095579,2021-01-19 05:27:05.497867,0 days 00:21:39.402288,tanh,0.01067643861101936,0.95,0.99,-4.0,0.026055031388308312,constant,0.3,2048,small,True,True,False,0.25926253163438495,,COMPLETE
197,197,,2021-01-19 05:07:43.350829,2021-01-19 05:39:57.561101,0 days 00:32:14.210272,relu,1e-08,1.0,0.9999,-4.0,0.9999999999999999,linear,5.0,8,medium,True,True,False,0.9999999999999999,"Trial 197 failed, because the objective function returned nan.",FAIL
198,198,-610.3874194,2021-01-19 05:13:53.471659,2021-01-19 05:23:29.845356,0 days 00:09:36.373697,relu,1e-08,1.0,0.9,0.9999999999999999,1e-05,constant,0.3,8,medium,True,True,True,0.9999999999999999,,PRUNED
199,199,-836.5573294,2021-01-19 05:23:29.860854,2021-01-19 05:30:30.657101,0 days 00:07:00.796247,relu,0.013858385535199648,1.0,0.9,0.9999999999999999,1e-05,constant,0.3,64,medium,True,True,True,0.9999999999999999,,PRUNED
200,200,45.9510614,2021-01-19 05:27:05.532795,2021-01-19 06:02:26.518326,0 days 00:35:20.985531,relu,0.09999999999999999,0.8,0.9999,0.323392601155323,7.041706198419539e-05,constant,0.3,8,small,False,True,False,0.9999999999999999,,COMPLETE
201,201,-675.4127569999999,2021-01-19 05:30:30.684438,2021-01-19 05:38:35.938849,0 days 00:08:05.254411,relu,1e-08,1.0,0.9,0.9999999999999999,1e-05,constant,5.0,16,medium,True,True,True,0.9999999999999999,,PRUNED
202,202,42.7383624,2021-01-19 05:31:53.460416,2021-01-19 05:56:15.850678,0 days 00:24:22.390262,relu,0.09999999999999999,0.8,0.9999,-4.0,0.9999999999999999,linear,5.0,512,medium,False,True,False,0.9999999999999999,,COMPLETE
203,203,44.391687,2021-01-19 05:38:35.978173,2021-01-19 06:04:11.670983,0 days 00:25:35.692810,relu,0.008540686033674007,0.98,0.99,-3.6373803398594178,0.9999999999999999,linear,5.0,256,medium,True,True,False,0.7071281081156829,,COMPLETE
204,204,45.18087319999999,2021-01-19 05:39:57.588016,2021-01-19 06:05:20.177621,0 days 00:25:22.589605,relu,0.09999999999999999,0.8,0.9999,-4.0,0.9999999999999999,linear,5.0,512,medium,False,False,False,0.9999999999999999,,COMPLETE
205,205,47.119541,2021-01-19 05:56:15.930144,2021-01-19 06:23:25.483190,0 days 00:27:09.553046,relu,7.108613101623866e-06,0.8,0.95,0.9999999999999999,0.9999999999999999,linear,5.0,64,medium,False,False,False,0.8299611535142298,,COMPLETE
206,206,,2021-01-19 06:02:26.607665,2021-01-19 06:29:49.837121,0 days 00:27:23.229456,tanh,0.09999999999999999,0.8,0.9,0.9999999999999999,0.9999999999999999,linear,5.0,64,small,True,False,False,0.9999999999999999,"Trial 206 failed, because the objective function returned nan.",FAIL
207,207,,2021-01-19 06:04:11.756952,2021-01-19 06:31:40.819815,0 days 00:27:29.062863,tanh,0.09999999999999999,0.8,0.9999,0.9999999999999999,0.9999999999999999,linear,5.0,64,small,True,False,False,0.9999999999999999,"Trial 207 failed, because the objective function returned nan.",FAIL
208,208,45.2051738,2021-01-19 06:05:20.242337,2021-01-19 06:33:09.200152,0 days 00:27:48.957815,relu,2.8028206990156745e-05,0.8,0.98,0.9999999999999999,0.9999999999999999,linear,5.0,64,medium,False,False,False,0.8622921281068194,,COMPLETE
209,209,-862.1296674000001,2021-01-19 06:23:25.597593,2021-01-19 06:31:24.632661,0 days 00:07:59.035068,relu,1.7230037705572283e-05,0.8,0.95,-4.0,1e-05,constant,0.3,2048,small,True,True,False,0.9999999999999999,,PRUNED
210,210,-538.7472066,2021-01-19 06:29:49.882204,2021-01-19 06:37:53.915171,0 days 00:08:04.032967,relu,0.09999999999999999,0.8,0.99,-2.6541062387404177,0.00053025109302294,constant,5.0,2048,small,True,True,True,0.0,,PRUNED
211,211,-4241.7210780000005,2021-01-19 06:31:24.656553,2021-01-19 06:39:36.148952,0 days 00:08:11.492399,tanh,0.09999921810911247,1.0,0.9,-3.9991806895355175,0.9999820306023344,linear,5.0,2048,small,True,False,True,0.9999999999999999,,PRUNED
212,212,-681.1652082,2021-01-19 06:31:40.861467,2021-01-19 06:39:47.337463,0 days 00:08:06.475996,tanh,0.06152748017335569,0.98,0.995,0.8861171997696875,6.469959603952536e-05,linear,0.6,1024,small,True,False,True,0.3772807883121197,,PRUNED
