,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,system_attrs_fail_reason,state
19,19,100.838625,2020-12-18 06:08:51.497113,2020-12-18 06:11:52.765495,0 days 00:03:01.268382,relu,5.020161409557629e-07,0.95,0.98,-1.3673121254330725,0.010631456504217167,constant,2.0,64,small,False,False,True,0.8919725097161499,,COMPLETE
20,20,-32.804044,2020-12-18 06:10:44.801850,2020-12-18 06:15:18.628982,0 days 00:04:33.827132,relu,0.0038072863156174844,0.8,0.999,-2.9840633827430887,0.11577359721044705,constant,1.0,8,medium,False,True,False,0.6785328808450615,,COMPLETE
21,21,100.838625,2020-12-18 06:11:12.178738,2020-12-18 06:14:10.464264,0 days 00:02:58.285526,relu,0.030992104851505643,1.0,0.99,0.40974777951423746,0.0001002800669887005,linear,2.0,64,medium,True,False,False,0.5971168803358482,,COMPLETE
22,22,159.066679,2020-12-18 06:11:52.796589,2020-12-18 06:14:42.204885,0 days 00:02:49.408296,relu,0.011360258209964143,0.99,0.95,-0.008713994418473536,0.0007542123144834475,constant,5.0,1024,small,True,False,False,0.8560154632296677,,COMPLETE
23,23,100.838625,2020-12-18 06:13:18.752040,2020-12-18 06:17:03.178301,0 days 00:03:44.426261,relu,1.3374824344146673e-05,0.95,0.99,0.032293403141066435,0.32571580680872886,linear,0.7,16,medium,True,True,False,0.1697587701441624,,COMPLETE
24,24,100.838625,2020-12-18 06:14:10.497684,2020-12-18 06:17:54.327641,0 days 00:03:43.829957,tanh,0.02306405293280369,0.8,0.999,0.6063633931219252,0.10737077241624254,linear,1.0,16,small,False,True,False,0.8853976975027444,,COMPLETE
25,25,100.838625,2020-12-18 06:14:42.234194,2020-12-18 06:17:35.530596,0 days 00:02:53.296402,tanh,0.0006908926200608359,0.99,0.98,-0.18501504569561034,0.001751615298409931,constant,0.7,256,medium,True,False,True,0.5506554378437803,,COMPLETE
26,26,100.838625,2020-12-18 06:15:18.659157,2020-12-18 06:18:12.629091,0 days 00:02:53.969934,relu,8.289576163740529e-06,0.98,0.95,-3.4072922729238595,0.1778012519577327,linear,0.9,512,medium,False,True,False,0.8788629523170234,,COMPLETE
27,27,185.371797,2020-12-18 06:17:03.209118,2020-12-18 06:19:56.138950,0 days 00:02:52.929832,relu,1.3806872295863485e-07,0.95,0.9,-2.0929994287065146,0.00035825839612715096,constant,0.6,256,medium,False,False,True,0.5080108498860115,,COMPLETE
28,28,100.838625,2020-12-18 06:17:35.569489,2020-12-18 06:21:56.284959,0 days 00:04:20.715470,tanh,1.6882698959523278e-05,0.95,0.95,-2.282817510995412,0.0015865430994779239,linear,0.7,8,medium,False,True,True,0.31309410985494146,,COMPLETE
29,29,100.838625,2020-12-18 06:17:54.360537,2020-12-18 06:22:16.743163,0 days 00:04:22.382626,relu,9.682953799345265e-06,0.98,0.9,-0.08916547388513418,0.0003444209021598484,linear,0.3,8,small,False,False,True,0.7718561074803044,,COMPLETE
30,30,100.838625,2020-12-18 06:18:12.670436,2020-12-18 06:21:08.607678,0 days 00:02:55.937242,relu,7.100293685369477e-05,0.9,0.9999,-0.028872378108297347,0.0017825777365798748,constant,0.9,2048,medium,True,False,False,0.23978888213248262,,COMPLETE
31,31,100.838625,2020-12-18 06:19:56.182559,2020-12-18 06:24:32.718807,0 days 00:04:36.536248,tanh,0.056647158229493205,0.8,0.995,-0.6546434854540615,0.0029895910171441396,linear,0.8,8,small,False,True,False,0.699680401015251,,COMPLETE
32,32,112.915867,2020-12-18 06:21:08.641928,2020-12-18 06:24:00.697484,0 days 00:02:52.055556,tanh,2.820150666150429e-06,0.98,0.98,0.8717592557956682,2.337402127080364e-05,linear,2.0,512,small,True,True,False,0.4612873996886333,,COMPLETE
33,33,112.574867,2020-12-18 06:21:56.314324,2020-12-18 06:24:54.575259,0 days 00:02:58.260935,relu,8.065715854249966e-08,0.95,0.9999,-3.8983497372812375,0.0003921799427162043,constant,0.8,512,small,False,True,False,0.18831090127475936,,COMPLETE
34,34,-32.804044,2020-12-18 06:22:16.777095,2020-12-18 06:23:11.212532,0 days 00:00:54.435437,tanh,1.7207696058146817e-08,0.9,0.99,-3.4866146499302233,0.14585829149799034,constant,0.9,128,small,True,True,True,0.5317609138103007,,PRUNED
35,35,165.675164,2020-12-18 06:23:11.223202,2020-12-18 06:26:36.853874,0 days 00:03:25.630672,relu,0.00011279733168665333,0.99,0.95,-0.18425097361011922,1.6882835559870865e-05,constant,0.9,32,small,True,False,True,0.9671910762836069,,COMPLETE
36,36,100.838625,2020-12-18 06:24:00.742137,2020-12-18 06:27:07.335386,0 days 00:03:06.593249,tanh,7.319279815113925e-06,0.92,0.99,-0.7101843701117097,0.9497255126615393,constant,0.9,1024,medium,True,True,True,0.07864192134037551,,COMPLETE
37,37,100.838625,2020-12-18 06:24:32.754645,2020-12-18 06:27:37.767204,0 days 00:03:05.012559,tanh,6.233487639706183e-06,1.0,0.95,0.37402344960422607,0.00045362903882202035,constant,0.5,512,small,False,False,True,0.772852339581225,,COMPLETE
38,38,100.838625,2020-12-18 06:24:54.620274,2020-12-18 06:27:59.645178,0 days 00:03:05.024904,tanh,4.603870669971139e-05,0.99,0.999,0.7934470615275826,0.0005513719855492411,constant,0.7,512,medium,False,True,False,0.6434409638363012,,COMPLETE
39,39,163.368614,2020-12-18 06:26:36.885757,2020-12-18 06:29:52.765539,0 days 00:03:15.879782,relu,0.00011127350829865882,0.8,0.98,-1.510226240725752,0.0010093063549784145,constant,1.0,2048,small,False,False,True,0.24474155578710954,,COMPLETE
40,40,100.838625,2020-12-18 06:27:07.369041,2020-12-18 06:30:15.262691,0 days 00:03:07.893650,tanh,1.0454836069803143e-07,0.99,0.95,-0.32489850073299653,4.854244555432866e-05,constant,0.7,256,medium,True,False,False,0.6667762057505048,,COMPLETE
41,41,100.838625,2020-12-18 06:27:37.806697,2020-12-18 06:30:53.890974,0 days 00:03:16.084277,tanh,0.0007350400405107036,0.95,0.995,-0.8753489419278995,0.014491188605474919,constant,0.5,64,medium,False,True,True,0.4632760882821756,,COMPLETE
42,42,100.838625,2020-12-18 06:27:59.677457,2020-12-18 06:31:09.685020,0 days 00:03:10.007563,tanh,4.2015541709246743e-07,0.92,0.99,0.4895667708885778,0.04437331141761611,linear,0.5,128,small,True,True,True,0.07017938483600616,,COMPLETE
43,43,100.838625,2020-12-18 06:29:52.799028,2020-12-18 06:33:06.462761,0 days 00:03:13.663733,tanh,1.742231620726665e-08,0.95,0.9999,-3.225017515321988,0.051414255610188565,linear,0.9,2048,medium,False,True,False,0.24494121761185716,,COMPLETE
44,44,115.087122,2020-12-18 06:30:15.292610,2020-12-18 06:33:45.296457,0 days 00:03:30.003847,relu,1.5092688613763682e-06,0.92,0.9999,0.24228768400709288,0.05724271360049387,linear,0.5,32,medium,True,True,True,0.8675359106531203,,COMPLETE
45,45,184.591393,2020-12-18 06:30:53.925091,2020-12-18 06:33:55.994637,0 days 00:03:02.069546,tanh,2.177704242988491e-06,1.0,0.999,-3.6187530419721856,0.0004943409494279515,constant,5.0,512,small,True,False,False,0.7450300184021007,,COMPLETE
46,46,186.048949,2020-12-18 06:31:09.727166,2020-12-18 06:34:22.157599,0 days 00:03:12.430433,relu,0.008756512001906913,0.98,0.9,-3.2128611917814753,0.0034940149763566485,linear,1.0,2048,small,False,False,True,0.37142459172968567,,COMPLETE
47,47,100.838625,2020-12-18 06:33:06.494153,2020-12-18 06:36:47.627387,0 days 00:03:41.133234,relu,2.411154334860833e-07,0.92,0.99,-1.03612587578293,0.07886654444788171,constant,2.0,16,medium,True,True,True,0.49049319220841825,,COMPLETE
48,48,100.838625,2020-12-18 06:33:45.332544,2020-12-18 06:36:59.932827,0 days 00:03:14.600283,relu,0.021158255022213985,0.95,0.98,-3.522422299568451,5.061538653224981e-05,constant,0.3,32,medium,True,False,True,0.628680536242418,,COMPLETE
49,49,112.870439,2020-12-18 06:33:56.025237,2020-12-18 06:36:53.440349,0 days 00:02:57.415112,relu,9.948513237225963e-06,0.99,0.95,-1.6401451531883153,0.00014022367495347286,linear,0.9,2048,small,True,True,False,0.3819876669760629,,PRUNED
50,50,126.072243,2020-12-18 06:34:22.189735,2020-12-18 06:39:06.655565,0 days 00:04:44.465830,relu,6.190881950111662e-08,0.95,0.9999,-3.861442468105577,0.0925557491705969,constant,2.0,8,medium,False,True,False,0.3384464992176276,,COMPLETE
51,51,112.20560500000002,2020-12-18 06:36:47.660046,2020-12-18 06:39:47.848079,0 days 00:03:00.188033,tanh,0.0001654847115298702,0.99,0.9,-3.124781769112174,0.0001406474496650982,constant,5.0,1024,medium,False,True,False,0.6591265699397624,,COMPLETE
52,52,116.150487,2020-12-18 06:36:53.454789,2020-12-18 06:40:01.556501,0 days 00:03:08.101712,relu,4.816218057325227e-05,0.99,0.9,-2.856193790871636,0.004259070064008579,linear,1.0,2048,small,False,True,True,0.9476554830718106,,COMPLETE
53,53,100.838625,2020-12-18 06:36:59.964612,2020-12-18 06:40:07.752068,0 days 00:03:07.787456,tanh,1.4614477781382542e-06,0.9,0.99,-3.2859170883335977,0.3238151295409754,linear,0.3,2048,medium,True,False,False,0.886011868786631,,COMPLETE
54,54,100.838625,2020-12-18 06:39:06.689448,2020-12-18 06:42:21.429485,0 days 00:03:14.740037,relu,7.605885851529611e-06,0.92,0.9,-0.40443258857330466,0.018560201579484795,linear,0.5,64,medium,True,False,False,0.30191717294371845,,COMPLETE
55,55,100.838625,2020-12-18 06:39:47.892722,2020-12-18 06:43:17.220820,0 days 00:03:29.328098,relu,2.1471214893834628e-07,0.98,0.9999,-1.6999136300166153,0.30971054999330616,linear,2.0,32,small,False,True,False,0.384741821318337,,COMPLETE
56,56,100.838625,2020-12-18 06:40:01.585517,2020-12-18 06:43:03.021120,0 days 00:03:01.435603,tanh,2.396736834189841e-08,0.92,0.98,-1.3646462063349971,0.002669858037294548,linear,2.0,512,small,False,False,True,0.6764424128764129,,COMPLETE
57,57,112.721218,2020-12-18 06:40:07.784398,2020-12-18 06:43:14.700300,0 days 00:03:06.915902,tanh,2.2037093330081133e-08,0.8,0.9999,-3.5770166413435716,0.0006613775014565826,linear,0.8,128,medium,False,True,False,0.9666589034452098,,COMPLETE
58,58,100.838625,2020-12-18 06:42:21.460083,2020-12-18 06:45:35.992339,0 days 00:03:14.532256,tanh,3.782619131035716e-05,0.99,0.98,-1.4206819863597033,0.00023667175301997907,constant,5.0,64,medium,True,True,False,0.09116626952203,,COMPLETE
59,59,100.838625,2020-12-18 06:43:03.062292,2020-12-18 06:46:31.003269,0 days 00:03:27.940977,relu,3.9937354647583363e-07,0.98,0.99,0.7809634633055174,0.0013452959744739135,constant,5.0,32,small,False,False,True,0.8282888968685818,,COMPLETE
60,60,100.838625,2020-12-18 06:43:14.744663,2020-12-18 06:46:18.521966,0 days 00:03:03.777303,relu,2.1994676272639963e-08,1.0,0.95,-0.49445079856933294,0.023648946344064285,constant,0.3,512,small,True,True,False,0.2717963970509707,,COMPLETE
61,61,129.747757,2020-12-18 06:43:17.252881,2020-12-18 06:46:22.231111,0 days 00:03:04.978230,relu,8.272691276352149e-08,0.98,0.9999,-0.4318624144000722,0.0007984050985966614,linear,0.5,256,medium,False,True,False,0.6949102800659327,,COMPLETE
62,62,113.138615,2020-12-18 06:45:36.028522,2020-12-18 06:48:39.618392,0 days 00:03:03.589870,relu,0.006815185432199732,0.8,0.98,0.7584840614976267,3.643447927429943e-05,linear,0.6,512,small,False,True,True,0.6446598818303948,,COMPLETE
63,63,100.838625,2020-12-18 06:46:18.556135,2020-12-18 06:49:26.679818,0 days 00:03:08.123683,relu,5.715601884991571e-05,0.92,0.9,0.7296980949790415,0.011667395990388362,linear,5.0,128,medium,True,True,False,0.4149681002579636,,COMPLETE
64,64,100.838625,2020-12-18 06:46:22.267432,2020-12-18 06:49:24.681002,0 days 00:03:02.413570,relu,5.795272145406672e-05,0.95,0.995,-0.8943156583721326,0.15531926495380058,linear,0.3,512,small,False,True,False,0.6272356358381239,,COMPLETE
65,65,124.381452,2020-12-18 06:46:31.033580,2020-12-18 06:49:57.884436,0 days 00:03:26.850856,relu,0.00044458119209993214,0.92,0.95,-3.2875104298726505,0.0003796990337677073,linear,0.7,32,small,False,True,True,0.6290346964948582,,COMPLETE
66,66,113.977679,2020-12-18 06:48:39.650926,2020-12-18 06:51:45.960097,0 days 00:03:06.309171,relu,1.815149771685106e-07,0.92,0.995,-0.35590231186643617,1.4596636845969269e-05,constant,0.3,128,medium,True,True,False,0.8537018999155882,,COMPLETE
67,67,90.093838,2020-12-18 06:49:24.726026,2020-12-18 06:50:18.620857,0 days 00:00:53.894831,tanh,1.3506318047515265e-08,0.92,0.95,-3.4439881339333476,0.00011967556250624404,constant,0.6,2048,medium,False,False,False,0.8634307024849399,,PRUNED
68,68,100.838625,2020-12-18 06:49:26.709151,2020-12-18 06:52:33.718721,0 days 00:03:07.009570,tanh,0.03921756242069576,0.98,0.98,0.6482527543789391,0.0008675263038069774,constant,5.0,64,medium,True,True,True,0.8197948102096181,,COMPLETE
69,69,100.838625,2020-12-18 06:49:57.914270,2020-12-18 06:53:17.053270,0 days 00:03:19.139000,relu,1.0189054554726822e-06,0.9,0.999,0.4909846740659267,0.0011229220443066193,constant,0.9,32,small,True,True,True,0.9403115127112798,,COMPLETE
70,70,,2020-12-18 06:50:18.632219,2020-12-18 06:54:59.161681,0 days 00:04:40.529462,tanh,0.011737576715576317,0.98,0.9999,-2.7183248027204083,0.9675684048281947,constant,0.9,8,small,True,False,False,0.24251462703859572,"Trial 70 failed, because the objective function returned nan.",FAIL
71,71,118.67640200000001,2020-12-18 06:51:46.007170,2020-12-18 06:54:40.984151,0 days 00:02:54.976981,relu,0.0014800460299023886,0.9,0.9999,-2.888318009651349,0.0013262224690881322,constant,2.0,512,small,False,True,True,0.34976130510000514,,COMPLETE
72,72,100.838625,2020-12-18 06:52:33.753308,2020-12-18 06:55:34.150001,0 days 00:03:00.396693,tanh,6.727031110338247e-06,1.0,0.99,-1.4276811102051328,0.33749792385919136,constant,0.6,2048,small,True,True,False,0.919921520046974,,PRUNED
73,73,100.838625,2020-12-18 06:53:17.089811,2020-12-18 06:56:33.264597,0 days 00:03:16.174786,tanh,5.089994626455814e-07,0.99,0.9,-1.6335075280217741,0.0008788003249926266,linear,5.0,32,small,True,True,True,0.39260273104560783,,COMPLETE
74,74,100.838625,2020-12-18 06:54:41.079461,2020-12-18 06:59:03.908191,0 days 00:04:22.828730,tanh,0.011652594472039401,0.98,0.9,-1.1288985017938171,0.003594746561655854,constant,5.0,8,small,True,True,True,0.3029497028913042,,COMPLETE
75,75,100.838625,2020-12-18 06:54:59.176620,2020-12-18 06:57:51.637012,0 days 00:02:52.460392,relu,5.032716631940063e-07,0.95,0.98,-0.9346488768878913,0.002188445728527698,linear,2.0,256,medium,False,False,False,0.8613696670616777,,COMPLETE
76,76,180.028678,2020-12-18 06:55:34.161337,2020-12-18 06:58:25.392086,0 days 00:02:51.230749,relu,0.004604111364193625,0.92,0.95,-1.7087252266202393,0.006436797602163151,linear,0.3,256,small,True,False,False,0.5029075084140117,,COMPLETE
77,77,113.625576,2020-12-18 06:56:33.299165,2020-12-18 07:01:09.454586,0 days 00:04:36.155421,tanh,1.4596844313111164e-07,0.9,0.995,-3.719203536495315,0.00015325313293227278,linear,0.7,8,small,False,True,False,0.3362437044944848,,COMPLETE
78,78,100.838625,2020-12-18 06:57:51.679163,2020-12-18 07:00:47.527546,0 days 00:02:55.848383,tanh,1.6327928791423167e-06,0.99,0.9,-3.7045606327337524,0.03635744668783096,linear,0.3,2048,medium,True,False,True,0.504742027371625,,PRUNED
79,79,-32.804044,2020-12-18 06:58:25.426685,2020-12-18 06:59:16.781279,0 days 00:00:51.354594,relu,0.008105425425657965,0.8,0.995,-2.087781412029657,0.28122211272816783,linear,0.3,256,small,False,False,False,0.454966787830399,,PRUNED
80,80,100.838625,2020-12-18 06:59:03.943507,2020-12-18 07:02:48.036639,0 days 00:03:44.093132,relu,1.0382014461372261e-07,0.95,0.98,-1.1293733718264143,0.00032750190734113886,linear,0.7,16,medium,False,False,True,0.46591091311139654,,COMPLETE
81,81,100.838625,2020-12-18 06:59:16.795177,2020-12-18 07:02:13.826557,0 days 00:02:57.031380,tanh,1.684573355330573e-06,0.9,0.995,-3.360311334982569,0.0001039959821864862,constant,0.5,1024,medium,False,False,True,0.8261175901479783,,COMPLETE
82,82,100.838625,2020-12-18 07:00:47.540975,2020-12-18 07:04:08.842860,0 days 00:03:21.301885,tanh,6.363347802866758e-07,0.8,0.999,0.3563381251658644,0.0003041346254419792,linear,0.5,32,small,True,True,True,0.9716745745436548,,COMPLETE
83,83,111.43842100000002,2020-12-18 07:01:09.488392,2020-12-18 07:04:10.176817,0 days 00:03:00.688425,relu,0.0007399775541031457,0.8,0.9999,-3.880382549328469,0.0001549588770080804,constant,0.5,256,small,False,True,True,0.3336926800196479,,COMPLETE
84,84,100.838625,2020-12-18 07:02:13.862294,2020-12-18 07:05:16.628694,0 days 00:03:02.766400,relu,0.0001448011898692917,0.98,0.99,-1.163526245838784,0.24616286136181043,linear,0.5,256,medium,True,False,False,0.3468692617060355,,COMPLETE
85,85,100.838625,2020-12-18 07:02:48.065660,2020-12-18 07:06:03.219546,0 days 00:03:15.153886,relu,0.0016275229429847278,0.98,0.9999,-1.2242027295369606,0.0003548914452239471,constant,2.0,64,small,True,False,False,0.760953553723484,,COMPLETE
86,86,100.838625,2020-12-18 07:04:08.877521,2020-12-18 07:07:22.378391,0 days 00:03:13.500870,tanh,1.0777232094345939e-06,0.92,0.98,0.526002905080297,0.01813730111169574,linear,0.8,2048,small,False,False,True,0.32806031452109585,,COMPLETE
87,87,-32.804044,2020-12-18 07:04:10.207690,2020-12-18 07:07:15.701308,0 days 00:03:05.493618,relu,1.9886806786623545e-06,1.0,0.98,0.5365828426693096,0.7017073247912956,constant,2.0,1024,small,False,True,True,0.5245958964462955,,COMPLETE
88,88,100.838625,2020-12-18 07:05:16.672277,2020-12-18 07:08:28.313238,0 days 00:03:11.640961,tanh,0.04028732740311987,0.98,0.95,0.010468497549039668,0.00011416150704163832,constant,0.7,128,medium,True,False,False,0.8121718255950313,,COMPLETE
89,89,100.838625,2020-12-18 07:06:03.253541,2020-12-18 07:09:08.762404,0 days 00:03:05.508863,relu,0.0020355400045194887,0.92,0.9999,-2.6474181592160293,0.06845219810064226,linear,5.0,512,medium,True,False,False,0.9724816191076855,,COMPLETE
90,90,-32.804044,2020-12-18 07:07:15.733011,2020-12-18 07:10:20.333224,0 days 00:03:04.600213,tanh,5.690086921133808e-08,0.92,0.995,-3.2954601033330064,0.09703082501044147,linear,0.6,512,small,True,True,False,0.33866040482043,,COMPLETE
91,91,114.167085,2020-12-18 07:07:22.406537,2020-12-18 07:10:35.135201,0 days 00:03:12.728664,tanh,7.684905039742179e-05,0.9,0.9,-1.8299813345314542,0.00026810670788739665,linear,1.0,2048,small,False,True,True,0.21561559808066877,,COMPLETE
92,92,100.838625,2020-12-18 07:08:28.349814,2020-12-18 07:11:31.774205,0 days 00:03:03.424391,relu,0.00011701445848575032,0.99,0.999,0.5212551701748911,0.029700017984285662,constant,0.5,1024,medium,False,False,False,0.1495570819223766,,COMPLETE
93,93,100.838625,2020-12-18 07:09:08.796778,2020-12-18 07:12:08.891407,0 days 00:03:00.094629,relu,9.33886780907427e-05,0.92,0.995,0.7769177013386432,0.003462368245528481,constant,0.8,1024,medium,True,False,True,0.9378070379285,,COMPLETE
94,94,100.838625,2020-12-18 07:10:20.364105,2020-12-18 07:14:57.963999,0 days 00:04:37.599894,tanh,0.0004997342672929949,0.95,0.9,-2.4341898771824013,0.06607622208645059,linear,0.6,8,small,False,True,False,0.8639160582273794,,COMPLETE
95,95,100.838625,2020-12-18 07:10:35.177276,2020-12-18 07:14:19.907050,0 days 00:03:44.729774,relu,4.446526092425729e-07,1.0,0.9999,-1.1965419611132715,0.0005109455220149306,linear,0.7,16,small,True,True,False,0.4763057316350401,,COMPLETE
96,96,100.838625,2020-12-18 07:11:31.822578,2020-12-18 07:14:22.002164,0 days 00:02:50.179586,tanh,0.004610642369936031,0.95,0.98,-2.380141945042304,0.0005450486579063822,constant,0.3,512,medium,False,False,False,0.7959798413544433,,COMPLETE
97,97,100.838625,2020-12-18 07:12:08.922933,2020-12-18 07:15:18.443452,0 days 00:03:09.520519,tanh,1.758120694640335e-05,0.95,0.95,-3.803125444928517,0.0007941815895827001,constant,5.0,32,medium,True,False,False,0.5672764264753324,,COMPLETE
98,98,100.838625,2020-12-18 07:14:19.939822,2020-12-18 07:16:22.849471,0 days 00:02:02.909649,tanh,1.8678021539402403e-06,0.95,0.9,0.12921169665603038,0.00011360101405859707,linear,5.0,2048,medium,True,False,True,0.49261099669765107,,COMPLETE
99,99,100.838625,2020-12-18 07:14:22.046054,2020-12-18 07:16:28.155892,0 days 00:02:06.109838,relu,0.00022302309614845303,1.0,0.9,-1.7367693781491438,0.09740029377642626,linear,0.3,32,medium,False,True,False,0.40668417419156944,,COMPLETE
100,100,446.125759,2020-12-18 18:49:07.301736,2020-12-18 19:02:42.109792,0 days 00:13:34.808056,tanh,7.056363333408781e-07,1.0,0.9999,-3.571222015772565,0.14706114740222892,constant,2.0,16,medium,True,True,False,0.15332597836307216,,COMPLETE
101,101,446.125759,2020-12-18 18:49:07.372956,2020-12-18 19:00:42.723424,0 days 00:11:35.350468,tanh,0.0003184513945779313,0.92,0.9999,-0.6415553380718677,0.390632800607405,constant,0.9,32,medium,False,False,True,0.8979878989858682,,COMPLETE
102,102,446.125759,2020-12-18 18:49:07.388587,2020-12-18 19:02:18.928799,0 days 00:13:11.540212,tanh,0.0001727153406996779,0.99,0.98,-3.9149145490050907,0.0006011961881246645,constant,1.0,16,small,True,True,True,0.8251212050790377,,COMPLETE
103,103,446.125759,2020-12-18 18:49:07.390803,2020-12-18 18:59:18.211306,0 days 00:10:10.820503,relu,8.927012348255674e-05,0.92,0.9,-0.31925403433131283,8.693917066449048e-05,linear,0.3,256,medium,False,False,False,0.6653083543158148,,COMPLETE
104,104,446.125759,2020-12-18 18:59:18.248826,2020-12-18 19:09:42.309485,0 days 00:10:24.060659,tanh,0.01803550262989493,0.8,0.95,0.3503579148719602,0.01959601571757858,constant,0.9,256,small,True,False,False,0.7446207172287004,,COMPLETE
