,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_sde_sample_freq,params_vf_coef,system_attrs_fail_reason,state
37,37,16.184368,2020-12-18 07:21:41.402784,2020-12-18 07:29:15.672899,0 days 00:07:34.270115,tanh,16,0.3,9.418746975220248e-06,0.99,0.99,0.3388736058183177,0.09135496037255375,0.8,10,32,medium,256,0.8865017011492446,,PRUNED
38,38,,2020-12-18 07:29:15.683945,2020-12-18 07:37:01.078818,0 days 00:07:45.394873,tanh,32,0.3,9.598963966144832e-07,1.0,0.95,-0.9885926734572141,0.7027246130488385,0.7,5,8,medium,64,0.8856148159269137,,PRUNED
39,39,-3.0,2020-12-18 07:37:01.092433,2020-12-18 07:39:26.696561,0 days 00:02:25.604128,tanh,128,0.4,1.724334249844799e-06,0.92,0.9999,-2.3162889508880546,0.25951377132232306,0.9,20,128,small,128,0.29118756284137415,,PRUNED
40,40,106.7449904,2020-12-18 07:39:26.706810,2020-12-18 07:42:54.607145,0 days 00:03:27.900335,relu,64,0.4,4.755510394526796e-07,0.99,0.995,0.5110468216366275,7.987612338733521e-05,5.0,20,2048,small,64,0.843656504125723,,PRUNED
41,41,439.8921252,2020-12-18 07:41:46.055521,2020-12-18 08:07:04.007029,0 days 00:25:17.951508,relu,32,0.2,1.5795615125575849e-06,0.9,0.95,-2.827199515855772,3.728344477239272e-05,0.7,20,256,medium,16,0.6997891942715764,,COMPLETE
42,42,438.33428139999995,2020-12-18 07:42:54.617037,2020-12-18 08:08:37.482684,0 days 00:25:42.865647,relu,32,0.1,1.972476318950775e-06,0.99,0.995,-2.4964773748426907,3.587445307537623e-05,0.9,20,64,small,8,0.13166552332318304,,COMPLETE
43,43,,2020-12-18 08:05:15.717980,2020-12-18 08:31:06.271515,0 days 00:25:50.553535,tanh,8,0.4,0.0008446256638656181,1.0,0.98,-1.7689061338677607,0.17949075079187202,5.0,20,128,medium,128,0.18478250969009868,,PRUNED
44,44,303.46382220000004,2020-12-18 08:07:04.040004,2020-12-18 08:54:20.912423,0 days 00:47:16.872419,tanh,8,0.4,0.002275025439804089,1.0,0.99,-0.39881396383095113,0.0007484980115661466,0.8,10,2048,small,256,0.24234445549259986,,PRUNED
45,45,-3.0,2020-12-18 08:08:37.511884,2020-12-18 08:09:34.967914,0 days 00:00:57.456030,tanh,32,0.1,0.0008326675500336779,0.9,0.98,-1.8829646578535622,0.07618701191707572,0.3,1,512,small,8,0.25614134885257833,,PRUNED
46,46,104.17332100000002,2020-12-18 08:09:33.700358,2020-12-18 08:36:32.985777,0 days 00:26:59.285419,tanh,8,0.1,1.7088829297471297e-05,0.92,0.9,0.41690473172145026,1.8932159062989557e-05,0.3,20,32,medium,32,0.8664145629122815,,PRUNED
47,47,148.708586,2020-12-18 08:09:34.977338,2020-12-18 08:17:08.804755,0 days 00:07:33.827417,tanh,8,0.4,0.002108579540165771,0.92,0.95,-2.693932823578674,0.009282737453299982,0.3,5,16,medium,-1,0.9997754784738916,,PRUNED
48,48,-3.0,2020-12-18 08:17:08.816407,2020-12-18 08:30:46.191694,0 days 00:13:37.375287,tanh,16,0.4,3.7604929228008178e-06,0.92,0.99,-2.1234669355615323,0.017780520071044133,0.8,20,512,small,256,0.9207411837560835,,PRUNED
49,49,327.2590908,2020-12-18 08:30:46.203113,2020-12-18 08:45:14.605051,0 days 00:14:28.401938,relu,64,0.1,0.06520135802509584,0.98,0.9,-0.6087739109283521,1.9295063520806752e-05,0.7,20,16,small,256,0.14048774597503344,,PRUNED
50,50,404.17275179999996,2020-12-18 08:31:06.284405,2020-12-18 08:55:40.114753,0 days 00:24:33.830348,relu,8,0.2,0.0002755848452833478,0.99,0.9999,-0.12211449013636422,0.0018174706471373897,0.5,5,2048,medium,256,0.27122950527885437,,PRUNED
51,51,,2020-12-18 08:36:32.995533,2020-12-18 08:43:46.996887,0 days 00:07:14.001354,relu,16,0.3,0.008101480604506708,0.98,0.99,-1.2204893966695947,0.652358920662125,0.5,10,128,small,256,0.34936243991311144,,PRUNED
52,52,451.44985699999995,2020-12-18 08:43:47.009870,2020-12-18 08:57:44.944010,0 days 00:13:57.934140,relu,256,0.1,0.0005002011355352246,0.98,0.9,-3.0332589228912226,4.2155427650169866e-05,0.7,10,32,small,-1,0.02359680813712417,,COMPLETE
53,53,447.72035780000004,2020-12-18 08:45:14.616798,2020-12-18 09:36:53.221953,0 days 00:51:38.605155,tanh,128,0.1,2.104111133621002e-08,0.9,0.95,-2.5840497261119926,1.191776894542985e-05,0.6,20,16,small,32,0.9361464626754868,,COMPLETE
54,54,340.14456739999997,2020-12-18 08:54:20.924078,2020-12-18 08:55:58.669501,0 days 00:01:37.745423,tanh,128,0.4,0.029278750270974093,0.95,0.9999,-2.639588551295957,0.007991442024628957,1.0,10,1024,small,32,0.8495741246967097,,PRUNED
55,55,442.90258780000005,2020-12-18 08:55:40.126897,2020-12-18 10:33:47.313584,0 days 01:38:07.186687,tanh,256,0.1,0.010358221306839895,1.0,0.9,-1.0312203903595236,0.0022047457353000077,1.0,20,8,small,32,0.49184751856883024,,COMPLETE
56,56,-3.0,2020-12-18 08:55:58.679270,2020-12-18 09:03:41.725616,0 days 00:07:43.046346,tanh,32,0.2,1.4779948230750217e-06,0.95,0.9,-0.4752706408531062,0.23075453454537972,1.0,10,16,medium,64,0.7632375647505114,,PRUNED
57,57,307.60271140000003,2020-12-18 08:57:44.981029,2020-12-18 08:59:19.594633,0 days 00:01:34.613604,relu,256,0.4,7.602038475619823e-07,0.95,0.9,-0.733741021172821,0.0009984025247937447,0.5,5,64,medium,128,0.933944733531171,,PRUNED
58,58,148.708586,2020-12-18 08:59:19.606093,2020-12-18 09:11:30.536784,0 days 00:12:10.930691,tanh,8,0.1,0.0005536585956533336,0.98,0.95,-2.3477524161631016,0.06555158087611276,0.3,10,2048,medium,64,0.7074882548836167,,PRUNED
59,59,299.22071700000004,2020-12-18 09:03:41.738605,2020-12-18 09:07:49.956692,0 days 00:04:08.218087,relu,512,0.2,3.830685043698202e-08,0.9,0.995,-3.496795345614121,3.2748113167306274e-05,0.3,20,64,small,8,0.48974930180476917,,PRUNED
60,60,-3.0,2020-12-18 09:07:49.968392,2020-12-18 09:09:14.937335,0 days 00:01:24.968943,tanh,128,0.1,2.74094877840959e-07,0.99,0.99,-2.267897694647503,0.03784812961282774,0.7,10,1024,small,128,0.41599816041962445,,PRUNED
61,61,148.708586,2020-12-18 09:09:14.948061,2020-12-18 09:10:24.003673,0 days 00:01:09.055612,relu,256,0.3,1.5505470408555026e-06,0.8,0.95,0.011485368158060005,0.45114320197422986,5.0,5,128,medium,16,0.5898059217720371,,PRUNED
62,62,74.423369,2020-12-18 09:10:24.014265,2020-12-18 09:11:51.513050,0 days 00:01:27.498785,relu,64,0.1,2.3015723042809398e-05,0.98,0.98,-2.6965805162931247,0.06393721053798819,0.8,5,512,medium,128,0.7631980891522863,,PRUNED
63,63,148.708586,2020-12-18 09:11:30.549594,2020-12-18 09:19:07.150016,0 days 00:07:36.600422,relu,64,0.1,0.009985484682989341,0.99,0.999,0.6267682237317675,0.048179605400341226,0.6,10,16,medium,8,0.9127328165090042,,PRUNED
64,64,148.708586,2020-12-18 09:11:51.522502,2020-12-18 09:13:27.677802,0 days 00:01:36.155300,relu,64,0.2,6.632773775130858e-06,0.9,0.9999,-2.4816020539174612,0.007877365395234788,5.0,5,64,medium,8,0.5949304783650707,,PRUNED
65,65,396.6515692,2020-12-18 09:13:27.690228,2020-12-18 09:40:08.799613,0 days 00:26:41.109385,relu,32,0.3,8.404092441824722e-07,0.9,0.9,0.842946086510949,0.006170961004087612,1.0,20,64,small,256,0.5862270195141382,,COMPLETE
66,66,148.708586,2020-12-18 09:19:07.159528,2020-12-18 09:19:54.254442,0 days 00:00:47.094914,relu,512,0.4,0.010137346810213414,1.0,0.99,-1.4905261573845667,0.10271604467265642,0.8,1,256,medium,16,0.5228799798677335,,PRUNED
67,67,148.708586,2020-12-18 09:19:54.266797,2020-12-18 09:21:19.857810,0 days 00:01:25.591013,relu,16,0.4,1.4681965380147572e-08,0.92,0.99,0.9498489040101195,0.007707085926551993,0.7,1,32,medium,64,0.5514404969600181,,PRUNED
68,68,112.62364499999998,2020-12-18 09:21:19.870500,2020-12-18 09:22:20.555600,0 days 00:01:00.685100,relu,256,0.4,3.623773563845234e-05,0.95,0.95,-2.1328517959850872,0.12325753550330278,0.3,10,2048,small,128,0.40389884732922265,,PRUNED
69,69,370.319263,2020-12-18 09:22:20.565593,2020-12-18 09:23:13.359265,0 days 00:00:52.793672,relu,64,0.2,1.0785678168126074e-07,0.98,0.98,-3.755500529317765,0.0006384652349842906,0.5,1,512,medium,256,0.965209211569427,,PRUNED
70,70,323.4342076,2020-12-18 09:23:13.371705,2020-12-18 09:27:04.221596,0 days 00:03:50.849891,tanh,256,0.4,5.698627604220038e-05,0.99,0.95,-2.9173574749655766,0.00015038566468833313,5.0,10,512,medium,32,0.7044553387607815,,COMPLETE
71,71,329.21087580000005,2020-12-18 09:27:04.250449,2020-12-18 09:35:13.685823,0 days 00:08:09.435374,relu,32,0.2,5.051659706111363e-06,0.95,0.95,-1.2689581368854732,2.3484475356781895e-05,0.8,5,1024,small,64,0.18783747040782273,,COMPLETE
72,72,347.9182084,2020-12-18 09:35:13.715352,2020-12-18 10:02:42.126346,0 days 00:27:28.410994,tanh,16,0.3,0.03541923404469284,0.98,0.995,-2.5045065157411734,0.00015304096580419873,5.0,10,512,medium,128,0.32256455904843906,,COMPLETE
73,73,148.708586,2020-12-18 09:36:53.248386,2020-12-18 09:39:25.074157,0 days 00:02:31.825771,tanh,512,0.3,0.005847259253676532,0.99,0.99,-0.0414211167477907,0.0006422830625060199,0.6,1,512,small,16,0.7985144006005374,,COMPLETE
74,74,148.708586,2020-12-18 09:39:25.110174,2020-12-18 09:43:28.558183,0 days 00:04:03.448009,relu,32,0.2,3.740147213605072e-07,0.92,0.98,-2.27873310286041,0.21478826589800779,0.7,10,512,small,16,0.8003640865764459,,PRUNED
75,75,148.708586,2020-12-18 09:40:08.828421,2020-12-18 09:44:25.658169,0 days 00:04:16.829748,tanh,32,0.4,0.08004424292306299,0.92,0.999,-0.6793877220189612,0.019366679441778875,0.8,10,32,small,16,0.6232839526790074,,PRUNED
76,76,164.04730260000002,2020-12-18 09:43:28.567358,2020-12-18 09:45:44.610870,0 days 00:02:16.043512,tanh,16,0.2,3.365544881290852e-08,0.9,0.98,0.5043468903040891,4.401452806442115e-05,0.7,1,8,small,256,0.0042488861335194805,,PRUNED
77,77,,2020-12-18 09:44:25.670336,2020-12-18 09:51:40.449869,0 days 00:07:14.779533,relu,16,0.3,4.7103743097974327e-07,0.99,0.995,-0.5254282268051238,0.7512802668587268,2.0,10,512,small,256,0.7361862665540525,,PRUNED
78,78,308.79968640000004,2020-12-18 09:45:44.621401,2020-12-18 09:53:52.005957,0 days 00:08:07.384556,tanh,64,0.3,0.00214377517597505,0.9,0.99,-0.7914357482067693,0.000295234580015423,2.0,10,16,medium,128,0.11969566291162681,,PRUNED
79,79,356.6452804,2020-12-18 09:51:40.462588,2020-12-18 09:54:33.285258,0 days 00:02:52.822670,relu,512,0.2,0.00033275607621727476,0.99,0.99,-2.958078674508232,0.00053972879011917,0.3,1,128,medium,64,0.0049494803164830126,,COMPLETE
80,80,318.3201172,2020-12-18 09:53:52.018347,2020-12-18 09:56:42.740011,0 days 00:02:50.721664,relu,32,0.4,0.0008236581290027974,0.99,0.995,-2.495687822849955,9.897496460115688e-05,2.0,5,256,medium,16,0.5390565729786184,,PRUNED
81,81,304.7118116,2020-12-18 09:54:33.315177,2020-12-18 09:58:45.739002,0 days 00:04:12.423825,relu,256,0.4,3.9392144145295606e-05,0.98,0.9999,-1.6536342178258754,1.4804226198636267e-05,0.9,10,1024,medium,-1,0.011964459866812382,,COMPLETE
82,82,223.5558544,2020-12-18 09:56:42.753243,2020-12-18 09:57:56.298586,0 days 00:01:13.545343,relu,256,0.1,2.425652806640498e-07,0.9,0.98,0.15116032498626986,0.0026555141858490435,0.7,10,2048,medium,8,0.11290646074946709,,PRUNED
83,83,148.708586,2020-12-18 09:57:56.310234,2020-12-18 10:02:27.724858,0 days 00:04:31.414624,relu,32,0.1,4.766054835463489e-07,0.9,0.98,0.9516486654374825,2.3586424866557427e-05,0.7,10,32,medium,32,0.547253626053048,,PRUNED
84,84,-3.0,2020-12-18 09:58:45.766195,2020-12-18 09:59:51.190379,0 days 00:01:05.424184,tanh,128,0.4,1.2706487525599008e-05,0.98,0.9999,-1.2251768928102003,0.07884376416354077,0.7,5,256,small,32,0.7857612064356706,,PRUNED
85,85,148.708586,2020-12-18 09:59:51.201665,2020-12-18 10:01:01.713024,0 days 00:01:10.511359,tanh,128,0.1,2.186200410285688e-05,0.98,0.95,0.4210995188630937,0.18149660680599025,0.7,5,1024,medium,-1,0.6962568287846382,,PRUNED
86,86,148.708586,2020-12-18 10:01:01.722710,2020-12-18 10:08:58.128178,0 days 00:07:56.405468,relu,32,0.3,0.000502288594852647,0.8,0.99,-0.09361278598458833,0.00011499751155626376,0.7,5,8,medium,256,0.18545700123301734,,PRUNED
87,87,148.708586,2020-12-18 10:02:27.735492,2020-12-18 10:10:11.316489,0 days 00:07:43.580997,relu,8,0.3,7.65664884030732e-06,0.9,0.95,0.5078099268382443,1.5736740774189344e-05,0.5,5,64,medium,8,0.8516664016997668,,PRUNED
88,88,282.7549154,2020-12-18 10:02:42.157444,2020-12-18 10:04:45.321730,0 days 00:02:03.164286,tanh,8,0.3,4.9328167296075186e-08,1.0,0.9,-1.077357836331915,0.0004148408391424881,0.3,1,64,medium,64,0.251041156453923,,PRUNED
89,89,148.708586,2020-12-18 10:04:45.334530,2020-12-18 10:08:47.358391,0 days 00:04:02.023861,relu,16,0.1,0.00043822091772463437,1.0,0.99,-1.315437348607964,0.0958472773768648,0.6,5,64,small,128,0.923830219994109,,PRUNED
90,90,148.708586,2020-12-18 10:08:47.370151,2020-12-18 10:22:42.360230,0 days 00:13:54.990079,tanh,8,0.4,2.1883340727565116e-07,0.95,0.9999,-1.2119396371688405,0.17795839752789652,0.6,10,1024,medium,8,0.20448358512627385,,PRUNED
91,91,282.24652320000007,2020-12-18 10:08:58.137798,2020-12-18 10:13:06.922629,0 days 00:04:08.784831,relu,16,0.2,1.0261847219705041e-05,0.98,0.95,-0.47967348181201785,0.0006104560853393218,0.3,5,128,medium,8,0.9726137807819997,,PRUNED
92,92,,2020-12-18 10:10:11.328989,2020-12-18 10:17:47.264520,0 days 00:07:35.935531,relu,256,0.4,0.016903155339212994,0.92,0.98,-0.7360765126787441,0.5411160656044698,0.8,20,32,small,-1,0.19765085401754767,,PRUNED
93,93,435.34439380000003,2020-12-18 10:13:06.933492,2020-12-18 10:27:31.239850,0 days 00:14:24.306358,tanh,256,0.2,0.00026387706311378057,0.92,0.999,-2.947958640470403,0.0001184826120927784,0.6,5,16,medium,-1,0.16513277772897106,,COMPLETE
94,94,303.204363,2020-12-18 10:17:47.274246,2020-12-18 10:30:25.045209,0 days 00:12:37.770963,tanh,8,0.4,5.32567669393957e-06,1.0,0.98,-1.158009964110044,2.1577427181718e-05,0.7,10,2048,medium,256,0.4627344940535364,,PRUNED
95,95,356.034736,2020-12-18 10:22:42.369817,2020-12-18 10:31:02.211284,0 days 00:08:19.841467,tanh,128,0.1,2.7473954064698077e-07,0.98,0.99,-2.6421755418633976,0.00011050106666476848,2.0,20,256,medium,64,0.3339031262228669,,COMPLETE
96,96,404.6600158,2020-12-18 10:27:31.268414,2020-12-18 10:35:42.513561,0 days 00:08:11.245147,tanh,8,0.3,8.065750529084656e-08,1.0,0.995,-2.9681545460775904,0.00035281671219565466,0.5,1,8,medium,32,0.9754449576954017,,COMPLETE
97,97,303.029891,2020-12-18 10:30:25.057034,2020-12-18 10:35:41.821483,0 days 00:05:16.764449,relu,512,0.2,0.07362161875695881,0.92,0.99,-2.7579868816537596,0.010197410747933868,0.7,1,16,medium,32,0.1923685088202498,,COMPLETE
98,98,289.1635354,2020-12-18 10:31:02.243429,2020-12-18 10:35:36.599754,0 days 00:04:34.356325,relu,32,0.3,0.0007477872127116901,0.92,0.9999,0.14572394759648688,0.00030731058525784065,0.5,10,1024,small,64,0.4870080083020687,,PRUNED
99,99,446.57086360000005,2020-12-18 10:33:47.344723,2020-12-18 10:37:59.785325,0 days 00:04:12.440602,relu,256,0.4,0.009297867536467637,0.8,0.9999,-2.972958662313697,0.0005173103812056712,1.0,1,8,medium,64,0.6265394827775058,,COMPLETE
100,100,,2020-12-18 19:10:56.711252,2020-12-18 19:14:06.150178,0 days 00:03:09.438926,tanh,128,0.4,0.09529272945220943,0.98,0.999,0.7597459254052037,0.972035961048232,2.0,5,256,medium,256,0.14127031811726654,,PRUNED
101,101,1069.9409038,2020-12-18 19:10:56.719210,2020-12-18 19:20:38.406204,0 days 00:09:41.686994,relu,32,0.3,1.7381279564338006e-06,0.95,0.999,-0.8124610122792943,0.008365017110885942,0.8,1,2048,small,32,0.07980686656881719,,COMPLETE
102,102,791.5922929999999,2020-12-18 19:10:56.764079,2020-12-18 19:17:36.771424,0 days 00:06:40.007345,tanh,256,0.1,3.750032554054449e-06,0.95,0.995,-3.2753938406037904,2.277609744558775e-05,0.6,1,2048,small,256,0.303389943027792,,COMPLETE
103,103,446.125759,2020-12-18 19:10:56.778844,2020-12-18 20:09:44.439052,0 days 00:58:47.660208,relu,32,0.1,5.277782097016765e-05,0.98,0.9999,-0.32835948965198725,0.0036832949251132054,0.3,20,512,medium,64,0.1472519189989152,,COMPLETE
