,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,state
81,81,0.75,2020-12-08 15:15:50.131278,2020-12-08 16:14:49.625093,0 days 00:58:59.493815,relu,0.0132034766968608,0.9,0.995,-2.510224457439628,0.09435176125228575,constant,2.0,64.0,medium,False,False,False,0.5996439772290247,COMPLETE
82,82,0.75,2020-12-08 15:17:19.400797,2020-12-08 16:10:14.099353,0 days 00:52:54.698556,relu,0.0007151466472580065,0.8,0.99,-1.1199284891304582,0.033479128519138625,constant,1.0,512.0,medium,True,True,True,0.21833654907519218,COMPLETE
83,83,0.75,2020-12-08 15:36:12.747767,2020-12-08 16:25:03.328734,0 days 00:48:50.580967,relu,0.00012428441385089946,1.0,0.9,-2.081054585944955,4.3320203985581985e-05,linear,0.3,2048.0,small,False,True,False,0.08544524209037763,COMPLETE
84,84,0.75,2020-12-08 15:38:15.245861,2020-12-08 17:14:00.390931,0 days 01:35:45.145070,relu,0.005698637420178684,0.8,0.95,-3.4539794585276704,1.0441126040526266e-05,constant,0.9,8.0,medium,False,True,False,0.13390269359086326,COMPLETE
85,85,0.75,2020-12-08 16:10:14.144227,2020-12-08 17:00:34.515066,0 days 00:50:20.370839,tanh,2.5671712131558416e-06,0.95,0.9,-2.3869336800019716,0.4268962610192604,constant,2.0,1024.0,small,True,True,True,0.20489545426824074,COMPLETE
86,86,0.75,2020-12-08 16:14:49.671506,2020-12-08 17:22:42.271544,0 days 01:07:52.600038,tanh,1.2901470002432543e-06,0.8,0.9,-3.4796103236696494,0.12423768520219651,linear,0.3,16.0,small,True,False,True,0.4559764163022637,COMPLETE
87,87,0.75,2020-12-08 16:25:03.389875,2020-12-08 17:18:12.400582,0 days 00:53:09.010707,relu,4.166979796925844e-08,0.98,0.995,-3.8253004760425044,2.429348260796952e-05,constant,2.0,128.0,small,False,False,False,0.2402481630188047,COMPLETE
88,88,0.75,2020-12-08 17:00:34.559391,2020-12-08 17:54:19.958856,0 days 00:53:45.399465,tanh,0.00020959726119059444,0.95,0.9999,-0.09707506559048973,0.7353145560772636,constant,5.0,1024.0,medium,False,False,True,0.24671628615160068,COMPLETE
89,89,0.0,2020-12-08 17:14:00.442978,2020-12-08 18:37:10.840193,0 days 01:23:10.397215,tanh,0.0006790640170251587,0.98,0.9999,-1.3966393218979913,0.0075432789924673345,linear,0.8,8.0,small,True,False,True,0.1389485991017766,COMPLETE
90,90,0.75,2020-12-08 17:18:12.461589,2020-12-08 18:12:46.083011,0 days 00:54:33.621422,relu,0.0010748735057477296,0.95,0.9999,-3.9091472350144643,0.0015022280688096695,linear,0.3,64.0,small,False,False,False,0.05154335030182389,COMPLETE
91,91,0.0,2020-12-08 17:22:42.317558,2020-12-08 18:28:24.308462,0 days 01:05:41.990904,tanh,6.647670389296942e-06,0.99,0.995,-1.6269342721597235,0.027854637740685945,linear,0.8,32.0,medium,True,False,True,0.4294678102994187,COMPLETE
92,92,0.75,2020-12-08 17:54:20.008693,2020-12-08 18:46:40.480924,0 days 00:52:20.472231,relu,0.00019942217360163214,0.98,0.9999,-3.751337011254373,0.5528739268451053,linear,1.0,128.0,small,False,False,False,0.4207654910380674,COMPLETE
93,93,0.75,2020-12-08 18:12:46.126739,2020-12-08 19:04:24.794602,0 days 00:51:38.667863,relu,6.866936754245679e-08,0.98,0.95,0.29554874915649343,0.03468605354978504,constant,0.8,1024.0,small,True,True,False,0.7204179561175809,COMPLETE
94,94,0.75,2020-12-08 18:28:24.353287,2020-12-08 19:22:37.429681,0 days 00:54:13.076394,tanh,0.025207794208358534,0.92,0.95,-3.4428838380014675,0.00017187143459296492,linear,0.5,2048.0,medium,True,True,False,0.5860978013328901,COMPLETE
95,95,0.75,2020-12-08 18:37:10.889234,2020-12-08 19:38:45.180315,0 days 01:01:34.291081,tanh,3.896467456636914e-08,0.95,0.95,-1.2596414926241328,0.0005175918713111113,constant,0.6,64.0,medium,True,False,False,0.3120876255715964,COMPLETE
96,96,0.75,2020-12-08 18:46:40.531888,2020-12-08 19:38:43.115323,0 days 00:52:02.583435,relu,0.0015788035085451072,1.0,0.995,-1.322502748825161,0.08450358050307878,constant,2.0,256.0,small,False,True,True,0.9382808221436932,COMPLETE
97,97,0.75,2020-12-08 19:04:24.855450,2020-12-08 20:11:24.679479,0 days 01:06:59.824029,tanh,0.002969253353299448,0.95,0.95,0.3862329678992804,2.040087827380235e-05,constant,0.8,32.0,medium,True,False,True,0.5212010156932299,COMPLETE
98,98,0.75,2020-12-08 19:22:37.490005,2020-12-08 20:34:26.408979,0 days 01:11:48.918974,tanh,3.279235706954104e-05,0.95,0.99,0.681443907195538,0.001683027365053449,linear,2.0,16.0,small,False,False,False,0.8260111734926453,COMPLETE
99,99,0.75,2020-12-08 19:38:43.153543,2020-12-08 20:41:21.314669,0 days 01:02:38.161126,tanh,0.00015493203054815828,0.8,0.98,-1.7390000149808973,0.00016902614891095238,constant,2.0,128.0,medium,False,False,False,0.2339040786999994,COMPLETE
100,100,0.75,2020-12-08 19:38:45.236577,2020-12-08 20:37:56.804371,0 days 00:59:11.567794,tanh,0.00010716657324300891,0.8,0.95,-3.697035301668264,0.0004670502973749896,constant,5.0,1024.0,medium,True,False,True,0.40023539519186246,COMPLETE
101,101,0.75,2020-12-08 20:11:24.733466,2020-12-08 21:08:38.803253,0 days 00:57:14.069787,tanh,2.902515077677943e-07,0.99,0.995,-1.6789061448963287,3.122883630799711e-05,constant,1.0,512.0,small,True,False,False,0.8387439262031949,COMPLETE
102,102,0.75,2020-12-08 20:34:26.481242,2020-12-08 21:42:40.304693,0 days 01:08:13.823451,relu,0.02538206323684404,0.99,0.99,-3.458482479131623,0.047537578356376,constant,2.0,32.0,medium,True,True,True,0.2609938514683807,COMPLETE
103,103,0.75,2020-12-08 20:37:56.852123,2020-12-08 21:40:34.292411,0 days 01:02:37.440288,tanh,5.806428268132633e-08,0.92,0.9,-3.315303297643342,3.416870741003398e-05,constant,0.7,32.0,small,True,False,False,0.8995197278929332,COMPLETE
104,104,0.75,2020-12-08 20:41:21.370055,2020-12-08 22:17:58.601670,0 days 01:36:37.231615,relu,1.0293944822591314e-07,0.98,0.9999,0.507012130282428,0.03486051391806354,linear,0.9,8.0,medium,False,False,False,0.6232029972025913,COMPLETE
105,105,0.613842785358429,2020-12-08 21:08:38.866231,2020-12-08 22:21:43.375147,0 days 01:13:04.508916,relu,5.3231008084784824e-06,1.0,0.999,0.6722466026383422,0.00015439320861738529,linear,5.0,16.0,medium,False,False,False,0.18913354256683657,COMPLETE
106,106,0.75,2020-12-08 21:40:34.335408,2020-12-08 22:31:54.276061,0 days 00:51:19.940653,tanh,1.0081956495862112e-05,0.8,0.999,-2.5425807357341106,0.0008740510483504093,linear,2.0,64.0,small,False,False,False,0.5672388195117115,COMPLETE
