,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,state
24,24,0.75,2020-11-21 07:47:31.965058,2020-11-21 08:04:23.765581,0 days 00:16:51.800523,relu,0.01820729044549676,0.92,0.95,-0.484879634084733,0.07296612074118383,linear,0.3,256,small,False,False,False,0.4999319370862483,COMPLETE
25,25,0.75,2020-11-21 07:49:49.891418,2020-11-21 08:06:05.077094,0 days 00:16:15.185676,tanh,1.3429050756722142e-07,0.92,0.95,0.15431084933329053,0.00024295951500685788,linear,2.0,2048,small,False,False,True,0.7225651609584032,COMPLETE
26,26,0.75,2020-11-21 07:50:07.086974,2020-11-21 08:11:32.891513,0 days 00:21:25.804539,tanh,0.033244909055073386,0.99,0.95,-0.24144322892302839,0.044728921667778386,constant,0.8,64,medium,True,False,False,0.2425780438123607,COMPLETE
27,27,0.75,2020-11-21 07:54:07.093667,2020-11-21 08:14:56.451743,0 days 00:20:49.358076,tanh,1.1953653591449952e-07,1.0,0.99,-3.8618656367067237,4.1120481894205894e-05,constant,0.8,32,small,False,True,False,0.35113378275252183,COMPLETE
28,28,0.75,2020-11-21 08:04:23.892990,2020-11-21 08:22:48.179986,0 days 00:18:24.286996,tanh,4.2076505914784126e-08,0.8,0.995,-3.2472650449316958,0.005148937205946691,constant,0.6,512,medium,False,False,False,0.1297377278440034,COMPLETE
29,29,0.75,2020-11-21 08:06:05.136448,2020-11-21 08:24:28.311526,0 days 00:18:23.175078,tanh,0.01693295614247089,0.99,0.99,-0.3553892247442234,5.709405138240041e-05,constant,0.5,512,medium,False,True,True,0.6028409743901402,COMPLETE
30,30,0.75,2020-11-21 08:11:32.973335,2020-11-21 08:28:01.835865,0 days 00:16:28.862530,relu,8.323520655490797e-06,1.0,0.95,-2.785540218254887,0.001359430821184923,linear,2.0,256,small,False,True,False,0.2937588919211861,COMPLETE
31,31,0.75,2020-11-21 08:14:56.700889,2020-11-21 08:31:40.131315,0 days 00:16:43.430426,relu,2.1843361010895844e-05,0.9,0.9,-1.493919421564839,0.05010431263312163,linear,0.3,128,small,True,True,True,0.41613090107312645,COMPLETE
32,32,0.75,2020-11-21 08:22:48.306257,2020-11-21 08:56:25.086447,0 days 00:33:36.780190,tanh,0.0034096830227592456,0.9,0.999,-3.838141699887216,0.00068764078351912,constant,0.3,8,medium,True,True,False,0.9000236804807404,COMPLETE
33,33,0.75,2020-11-21 08:24:28.543963,2020-11-21 08:48:08.026919,0 days 00:23:39.482956,tanh,1.3162468321751215e-08,0.98,0.995,-1.9849318908122213,0.2988061718145819,constant,0.3,16,medium,False,False,False,0.6168017323052488,COMPLETE
34,34,4.407900810241699,2020-11-21 08:28:01.970168,2020-11-21 08:52:29.629300,0 days 00:24:27.659132,relu,0.001324985511851627,0.9,0.999,-2.149393011738504,0.009174489948427204,linear,0.9,8,small,True,False,False,0.41918160030837104,COMPLETE
35,35,0.75,2020-11-21 08:31:40.230662,2020-11-21 08:48:14.346505,0 days 00:16:34.115843,tanh,6.596245656544768e-07,1.0,0.9,0.10424127983628395,8.998631435898313e-05,linear,0.9,128,medium,True,True,True,0.9642671120389528,COMPLETE
36,36,0.75,2020-11-21 08:48:08.140425,2020-11-21 09:11:48.680037,0 days 00:23:40.539612,relu,6.472696682236646e-07,1.0,0.9,-3.2359270444007184,0.8569364722512157,constant,0.9,16,medium,True,True,True,0.5203796501066572,COMPLETE
37,37,0.75,2020-11-21 08:48:14.426085,2020-11-21 09:03:55.631478,0 days 00:15:41.205393,relu,1.3094592113536104e-07,0.95,0.995,-2.7502268697176593,0.0012601624843294747,constant,0.8,256,small,True,True,False,0.43578656226338164,COMPLETE
38,38,0.0,2020-11-21 08:52:29.721889,2020-11-21 08:57:22.652806,0 days 00:04:52.930917,tanh,0.0004193400936524833,0.8,0.99,-0.2419976084879769,0.015262939538808843,linear,0.6,1024,small,False,True,True,0.21507351023750743,PRUNED
39,39,0.75,2020-11-21 08:56:25.211949,2020-11-21 09:26:51.552523,0 days 00:30:26.340574,tanh,9.993331195929711e-06,0.9,0.99,-3.148919023832851,0.0002498825769644477,linear,5.0,8,medium,False,False,True,0.4529152541515211,COMPLETE
40,40,0.75,2020-11-21 08:57:22.716104,2020-11-21 09:11:50.287812,0 days 00:14:27.571708,tanh,5.216645167350262e-08,0.98,0.9,-3.479767331580184,5.9223679767165685e-05,constant,0.8,2048,small,True,True,True,0.10805429879131367,COMPLETE
41,41,0.75,2020-11-21 09:03:55.843569,2020-11-21 09:37:05.578516,0 days 00:33:09.734947,tanh,0.02040296758788738,0.92,0.95,-2.3693000520785747,0.7745915157121921,linear,0.3,8,medium,True,True,False,0.11610476723743401,COMPLETE
42,42,5.247166156768799,2020-11-21 09:11:48.783913,2020-11-21 09:29:58.370874,0 days 00:18:09.586961,relu,8.914280049671802e-06,1.0,0.98,-1.9881059847720537,0.010337649868297081,constant,0.8,128,medium,False,True,False,0.8421973670490162,COMPLETE
43,43,0.75,2020-11-21 09:11:50.420415,2020-11-21 09:27:31.936935,0 days 00:15:41.516520,relu,1.635326856719322e-06,0.92,0.9,-3.3260601752699346,0.002283173917222575,constant,5.0,512,medium,False,False,True,0.8704799444400267,COMPLETE
44,44,0.75,2020-11-21 09:26:51.656179,2020-11-21 09:48:47.004255,0 days 00:21:55.348076,relu,0.07569815036522697,0.9,0.95,0.5060284135170372,1.1456738698212186e-05,linear,0.6,16,small,True,False,False,0.6242086225533214,COMPLETE
45,45,0.75,2020-11-21 09:27:32.095710,2020-11-21 09:46:29.486365,0 days 00:18:57.390655,tanh,3.3131912063963965e-08,0.95,0.98,-2.763313885759141,0.0075244684424752815,constant,0.8,512,medium,False,False,True,0.06287346097380053,COMPLETE
46,46,0.75,2020-11-21 09:29:58.518864,2020-11-21 09:46:14.148295,0 days 00:16:15.629431,relu,0.002764454262952171,0.92,0.9,-1.2447025179318474,0.06418147965852668,constant,5.0,2048,small,False,True,False,0.9665019861596692,COMPLETE
47,47,0.75,2020-11-21 09:37:05.686808,2020-11-21 09:59:38.562099,0 days 00:22:32.875291,tanh,2.705934354671027e-06,0.95,0.99,-1.4387208660003141,0.0010224605737784755,linear,5.0,64,medium,True,True,False,0.47392613130175276,COMPLETE
48,48,0.75,2020-11-21 09:46:14.297207,2020-11-21 10:03:02.071272,0 days 00:16:47.774065,relu,0.012914782714596259,0.98,0.995,-3.6272864617789224,3.232514177969542e-05,linear,0.7,1024,small,True,True,True,0.947246796185119,COMPLETE
49,49,0.75,2020-11-21 09:46:29.612414,2020-11-21 10:06:05.763876,0 days 00:19:36.151462,tanh,2.9488851966036545e-06,0.95,0.95,0.12101413392948146,0.0024129426623158675,linear,0.8,1024,medium,True,False,False,0.7896048838825199,COMPLETE
50,50,0.75,2020-11-21 09:48:47.233445,2020-11-21 10:08:19.989506,0 days 00:19:32.756061,tanh,0.009292432355135615,1.0,0.95,-2.8218714485652763,0.00022490751785801298,linear,0.9,64,small,True,True,False,0.8632355966728152,COMPLETE
51,51,0.75,2020-11-21 09:59:38.704810,2020-11-21 10:18:57.086213,0 days 00:19:18.381403,relu,0.0014339656143263575,0.8,0.999,-2.8368273202024716,2.946402663942295e-05,constant,0.5,64,small,True,False,True,0.549852444620188,COMPLETE
52,52,0.0,2020-11-21 10:03:02.184603,2020-11-21 10:21:22.743302,0 days 00:18:20.558699,relu,1.3258102882137523e-06,0.99,0.995,-3.6505212299343297,0.569232053413147,constant,0.7,256,small,True,True,False,0.23006461805564182,COMPLETE
53,53,0.75,2020-11-21 10:06:05.904113,2020-11-21 10:25:11.479776,0 days 00:19:05.575663,tanh,3.3945336952295473e-07,0.9,0.9,0.7560456331883589,1.7055430565019448e-05,linear,0.9,512,medium,False,False,False,0.7711050655416247,COMPLETE
54,54,0.75,2020-11-21 10:08:20.115087,2020-11-21 10:26:10.890203,0 days 00:17:50.775116,tanh,3.5018277269307372e-06,1.0,0.9999,-3.2359895689148397,0.00017317073940260238,constant,0.8,128,small,False,False,False,0.5951012636682613,COMPLETE
55,55,0.75,2020-11-21 10:18:57.231414,2020-11-21 10:36:33.478803,0 days 00:17:36.247389,relu,0.0019465237679602797,0.92,0.999,0.7672082054672069,0.05773610357756994,constant,0.3,128,small,False,False,True,0.2239852665404788,COMPLETE
56,56,0.75,2020-11-21 10:21:22.950820,2020-11-21 10:43:15.835932,0 days 00:21:52.885112,tanh,5.3725209701433744e-08,0.92,0.95,0.2493761244541508,0.5150354791434623,constant,5.0,32,small,False,False,False,0.8115310093649869,COMPLETE
57,57,0.75,2020-11-21 10:25:11.563717,2020-11-21 10:41:49.747136,0 days 00:16:38.183419,relu,0.007974455497210391,0.99,0.9999,-1.5132013336367898,0.05613159196554457,constant,1.0,1024,small,True,True,True,0.3428441229706485,COMPLETE
58,58,0.0,2020-11-21 10:26:11.108984,2020-11-21 10:33:44.058604,0 days 00:07:32.949620,tanh,1.5383086704867836e-07,0.9,0.98,-1.1469492987063843,0.03663134682157006,linear,1.0,16,small,False,False,True,0.6677769109123431,PRUNED
59,59,0.75,2020-11-21 10:33:44.093684,2020-11-21 10:57:01.268815,0 days 00:23:17.175131,relu,8.059645737639103e-08,0.9,0.99,-0.9870017949077923,0.001185541727552633,constant,0.8,16,small,True,True,False,0.03343899317328369,COMPLETE
60,60,0.75,2020-11-21 10:36:33.571300,2020-11-21 10:56:25.695312,0 days 00:19:52.124012,tanh,0.015124407303788077,0.98,0.9999,0.06145787353004639,0.13872530273886446,constant,0.5,64,small,True,True,False,0.4146375991462625,COMPLETE
61,61,0.75,2020-11-21 10:41:50.001687,2020-11-21 10:59:30.144954,0 days 00:17:40.143267,tanh,1.6246723466030997e-06,0.92,0.9,-3.7896954518743495,0.015247829703014307,linear,0.5,256,small,False,True,False,0.4820889940562795,COMPLETE
62,62,0.0,2020-11-21 10:43:15.954600,2020-11-21 11:02:21.337773,0 days 00:19:05.383173,tanh,4.65751746020347e-06,0.99,0.995,-1.3484142696517898,0.06427881830881516,linear,1.0,256,small,True,True,True,0.6731579204969725,COMPLETE
63,63,0.75,2020-11-21 10:56:25.845637,2020-11-21 11:16:01.394552,0 days 00:19:35.548915,relu,6.73357589658004e-07,0.98,0.9999,-2.9820159578002197,0.1651932249869221,constant,0.7,512,medium,False,True,True,0.9672378960409204,COMPLETE
64,64,0.0,2020-11-21 10:57:01.350299,2020-11-21 11:02:35.738335,0 days 00:05:34.388036,relu,3.1281235427450586e-05,0.8,0.95,0.8142721716824681,0.9698569611260045,linear,5.0,512,small,False,False,True,0.5242340323351566,PRUNED
65,65,0.75,2020-11-21 10:59:30.251295,2020-11-21 11:16:22.847019,0 days 00:16:52.595724,relu,0.00016860189754146223,0.95,0.9999,-0.9617751361565965,0.19985333745823747,constant,0.9,512,small,True,False,True,0.055778058898727,COMPLETE
66,66,0.0,2020-11-21 11:02:21.421449,2020-11-21 11:07:59.284240,0 days 00:05:37.862791,tanh,1.9284934588279227e-08,0.8,0.95,-3.8928897152351247,0.007630964429028511,constant,0.8,256,small,False,False,True,0.7518198469395377,PRUNED
67,67,0.75,2020-11-21 11:02:35.765746,2020-11-21 11:21:59.496166,0 days 00:19:23.730420,relu,2.070133407056487e-06,0.95,0.95,-1.7199737960288575,0.0005667285616621491,linear,0.9,256,medium,True,True,True,0.007695006611253663,COMPLETE
68,68,0.75,2020-11-21 11:07:59.325119,2020-11-21 11:34:05.031528,0 days 00:26:05.706409,tanh,5.875989321396785e-08,1.0,0.9,0.6611743704006567,1.5149083668528965e-05,linear,0.9,16,medium,False,True,True,0.18230599246466617,COMPLETE
69,69,0.75,2020-11-21 11:16:01.492036,2020-11-21 11:37:23.963511,0 days 00:21:22.471475,relu,2.3455163723812622e-08,0.98,0.98,-2.643162316719283,0.6499324292398035,linear,1.0,16,small,True,True,True,0.20996057203128038,COMPLETE
70,70,0.75,2020-11-21 11:16:22.956692,2020-11-21 11:32:41.358696,0 days 00:16:18.402004,relu,1.2348942461923392e-05,0.9,0.9999,-1.7163572339457955,0.000487010999632731,linear,0.5,2048,small,False,False,True,0.3394801269834956,COMPLETE
71,71,0.75,2020-11-21 11:21:59.592184,2020-11-21 11:53:13.173302,0 days 00:31:13.581118,tanh,0.008203205372567687,0.98,0.99,-0.9731920592946524,0.036917600607631065,constant,0.5,8,small,True,False,True,0.21506735145192057,COMPLETE
72,72,0.75,2020-11-21 11:32:41.440524,2020-11-21 12:09:24.935852,0 days 00:36:43.495328,tanh,9.261975672064422e-07,0.92,0.9999,-1.6621938578212587,0.014196507611218611,constant,0.3,8,medium,True,False,True,0.19889298115269494,COMPLETE
73,73,0.75,2020-11-21 11:34:05.193865,2020-11-21 11:50:05.457443,0 days 00:16:00.263578,tanh,4.403165443906319e-06,0.98,0.99,-0.4587250066326418,1.1414012797833226e-05,linear,0.7,2048,small,False,True,True,0.9814815531152121,COMPLETE
74,74,0.75,2020-11-21 11:37:24.089406,2020-11-21 11:54:25.387217,0 days 00:17:01.297811,relu,6.183285812789613e-08,0.92,0.995,-2.800603976621088,2.2362389457667176e-05,linear,2.0,128,small,False,False,True,0.7168706136134874,COMPLETE
75,75,0.75,2020-11-21 11:50:05.765122,2020-11-21 12:10:06.665607,0 days 00:20:00.900485,tanh,9.641606991447036e-07,1.0,0.9999,-0.48153548991906625,3.931232703557461e-05,linear,5.0,512,medium,False,True,True,0.8862211144155203,COMPLETE
76,76,0.75,2020-11-21 11:53:13.292751,2020-11-21 12:11:01.471392,0 days 00:17:48.178641,relu,3.829594436877662e-05,0.92,0.95,-3.4220104437605667,0.078071138041798,linear,1.0,256,small,False,False,True,0.26221536126935163,COMPLETE
77,77,0.75,2020-11-21 11:54:25.486670,2020-11-21 12:11:42.124546,0 days 00:17:16.637876,tanh,0.02190109313902461,0.99,0.9999,-2.6382810987380543,0.24209716209551757,linear,5.0,1024,small,False,False,False,0.6093197797359937,COMPLETE
78,78,0.75,2020-11-21 12:09:25.162555,2020-11-21 12:30:40.630357,0 days 00:21:15.467802,tanh,0.014235330669689527,0.9,0.9,0.2472273511299692,1.1018312674672622e-05,constant,0.5,32,small,False,False,False,0.6101631745944094,COMPLETE
79,79,0.28931957483291626,2020-11-21 12:10:06.799261,2020-11-21 12:38:24.965764,0 days 00:28:18.166503,relu,2.863716033273504e-05,0.98,0.995,-1.1930367328287437,1.776313770993484e-05,constant,0.6,16,medium,True,False,False,0.12809069155758124,COMPLETE
80,80,0.75,2020-11-21 12:11:01.616847,2020-11-21 12:27:34.204841,0 days 00:16:32.587994,relu,3.6570961373587813e-08,0.95,0.9999,-0.5277030715984781,0.004397412985130558,linear,0.5,256,small,True,True,False,0.9827558438865761,COMPLETE
81,81,0.0,2020-11-21 12:11:42.217283,2020-11-21 12:19:38.204366,0 days 00:07:55.987083,tanh,2.5883636960575406e-08,0.98,0.999,-2.6948797949464485,0.7966409156695542,constant,0.5,32,medium,True,True,True,0.1917910833516987,PRUNED
82,82,0.75,2020-11-21 12:19:38.261147,2020-11-21 12:37:52.223950,0 days 00:18:13.962803,relu,1.745715173955044e-05,0.92,0.98,0.21394062578327588,1.0462416744640044e-05,constant,0.7,64,small,True,False,True,0.7566072129451688,COMPLETE
83,83,2.637899875640869,2020-11-21 12:27:34.296179,2020-11-21 12:51:52.058382,0 days 00:24:17.762203,relu,1.46846207403882e-06,0.8,0.9999,0.08638208765763977,3.1935932428245846e-05,constant,0.9,32,medium,False,True,True,0.5960434876533004,COMPLETE
84,84,0.0,2020-11-21 12:30:40.713031,2020-11-21 12:47:38.890597,0 days 00:16:58.177566,tanh,0.023069397785060057,0.8,0.9999,-2.6750462389914147,0.049700149722837976,constant,2.0,512,small,True,False,True,0.6377148399237007,COMPLETE
85,85,0.75,2020-11-21 12:37:52.337719,2020-11-21 12:59:01.571090,0 days 00:21:09.233371,tanh,0.000598053402165734,0.98,0.995,-1.6101382818826346,0.0006222125825519878,linear,0.8,2048,small,True,False,True,0.21783201566856558,COMPLETE
86,86,0.75,2020-11-21 12:38:25.049624,2020-11-21 13:01:54.039891,0 days 00:23:28.990267,tanh,0.0001786552711685376,0.99,0.995,-2.9506301210317045,2.7587492837846724e-05,constant,0.8,256,medium,True,False,True,0.15907281988124355,COMPLETE
87,87,0.75,2020-11-21 12:47:38.999339,2020-11-21 13:13:00.555278,0 days 00:25:21.555939,relu,1.2546583613342463e-06,0.9,0.9,-2.555168996663915,0.0016099677357166412,linear,0.6,32,medium,False,False,False,0.5382360268521773,COMPLETE
88,88,1.280179738998413,2020-11-21 12:51:52.549142,2020-11-21 13:17:44.831832,0 days 00:25:52.282690,tanh,0.00011038769081233103,0.95,0.9999,-0.6958649517197526,0.0003175646378641716,constant,0.9,32,medium,True,False,False,0.3556947669836287,COMPLETE
89,89,5.123618125915527,2020-11-21 12:59:01.915968,2020-11-21 13:13:46.722725,0 days 00:14:44.806757,relu,7.997988200739732e-06,0.99,0.995,0.004411505994683651,0.0009827159891600743,constant,0.3,64,small,True,True,False,0.19052439896806772,COMPLETE
90,90,0.0,2020-11-21 13:01:54.134394,2020-11-21 13:07:41.985013,0 days 00:05:47.850619,tanh,2.1705255932582292e-06,0.92,0.995,-3.937606776381864,0.0017048669235591707,constant,2.0,32,medium,False,False,False,0.009057058319735911,PRUNED
91,91,0.0,2020-11-21 13:07:42.022817,2020-11-21 13:23:31.611119,0 days 00:15:49.588302,tanh,1.738449106910088e-08,0.92,0.9,-1.4065550540210552,0.09012268236309076,constant,1.0,1024,medium,False,True,True,0.6928478109425522,COMPLETE
92,92,0.75,2020-11-21 13:13:00.653965,2020-11-21 13:27:34.692952,0 days 00:14:34.038987,relu,2.2117360826834144e-07,0.9,0.99,-3.3890265842892147,0.0033730751864332526,linear,1.0,1024,small,False,True,False,0.48062155095036874,COMPLETE
93,93,0.75,2020-11-21 13:13:46.871978,2020-11-21 13:30:15.807441,0 days 00:16:28.935463,relu,2.5860968482222027e-06,0.99,0.995,-2.192887589522621,0.012379589539342964,linear,5.0,512,medium,False,False,True,0.2613402317573016,COMPLETE
94,94,0.75,2020-11-21 13:17:45.048676,2020-11-21 13:32:45.784403,0 days 00:15:00.735727,tanh,0.000136466504199309,0.95,0.9999,-2.669736360240465,0.0001361364851166827,constant,0.8,1024,small,False,True,True,0.25746257594039523,COMPLETE
95,95,0.75,2020-11-21 13:23:31.747443,2020-11-21 13:38:15.434082,0 days 00:14:43.686639,relu,2.9567696349829024e-08,0.92,0.9,-1.0880357277840078,0.15620233115179497,constant,0.7,512,small,True,True,False,0.2539647911757926,COMPLETE
96,96,0.75,2020-11-21 13:27:34.834785,2020-11-21 13:43:14.649781,0 days 00:15:39.814996,relu,9.244290601419002e-06,0.99,0.9999,-0.46072060466015285,1.3909524748934608e-05,linear,2.0,256,medium,True,True,True,0.7226253407849407,COMPLETE
97,97,0.75,2020-11-21 13:30:15.907132,2020-11-21 13:45:21.183970,0 days 00:15:05.276838,tanh,0.07777449440635796,0.98,0.99,0.282980833210563,0.015534331363363924,linear,0.3,2048,medium,False,False,True,0.8017137293264159,COMPLETE
98,98,0.75,2020-11-21 13:32:45.868494,2020-11-21 13:49:42.494697,0 days 00:16:56.626203,tanh,0.001925046909767741,0.98,0.9999,-2.5564970145325914,8.833655548264183e-05,constant,1.0,64,medium,False,False,False,0.2907772012821509,COMPLETE
99,99,1.1696808338165283,2020-11-21 13:38:15.546027,2020-11-21 14:05:19.692369,0 days 00:27:04.146342,relu,3.363778498806872e-07,0.9,0.999,-0.13931554072533148,0.01216242829666881,constant,0.6,8,medium,True,False,True,0.446716232237785,COMPLETE
100,100,0.75,2020-11-21 13:43:14.722272,2020-11-21 13:59:43.189975,0 days 00:16:28.467703,tanh,0.031239836811806775,0.98,0.9,-0.03527885179119927,0.08756976901311189,linear,0.8,64,medium,True,True,True,0.9595986414523939,COMPLETE
101,101,0.75,2020-11-21 13:45:21.401927,2020-11-21 14:12:56.086690,0 days 00:27:34.684763,relu,1.2913148838634964e-07,0.8,0.9,-3.5158540672035308,8.991935028230202e-05,constant,0.7,8,medium,False,True,False,0.2151431959393053,COMPLETE
102,102,0.75,2020-11-21 13:49:42.574447,2020-11-21 14:02:29.726871,0 days 00:12:47.152424,relu,1.1567049786195453e-05,0.9,0.995,0.21627969410122816,0.25043996545156644,constant,2.0,1024,small,True,False,True,0.2344391471910795,COMPLETE
103,103,0.0,2020-11-21 13:59:43.282475,2020-11-21 14:14:16.384525,0 days 00:14:33.102050,tanh,6.499175617834551e-05,0.99,0.999,-0.9792893801783706,0.2915675983399438,constant,0.7,128,small,True,True,False,0.45052858703175724,COMPLETE
104,104,0.75,2020-11-21 14:02:29.823278,2020-11-21 14:17:47.421675,0 days 00:15:17.598397,tanh,0.0003854626084195545,0.92,0.99,0.8139990457989432,0.766951232113012,linear,5.0,1024,medium,False,True,True,0.37097700250686094,COMPLETE
105,105,0.75,2020-11-21 14:05:20.054266,2020-11-21 14:23:10.389275,0 days 00:17:50.335009,relu,7.588590530512157e-05,0.98,0.98,0.7575937148912857,0.00702620361384523,constant,0.9,64,medium,False,True,True,0.4696549265682409,COMPLETE
