,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,state
10,10,0.75,2020-12-03 05:18:21.918770,2020-12-03 05:25:51.783427,0 days 00:07:29.864657,relu,2.6637833633080107e-08,0.92,0.999,0.9432163464123144,0.011289187455608593,constant,0.8,128,medium,False,True,True,0.707574717516696,COMPLETE
11,11,0.75,2020-12-03 05:22:45.809714,2020-12-03 05:29:57.295852,0 days 00:07:11.486138,relu,2.6964019362453606e-07,0.95,0.999,-3.2371229977748226,0.00021961615520272416,linear,0.5,1024,small,False,True,False,0.24794768659089306,COMPLETE
12,12,0.75,2020-12-03 05:24:03.666808,2020-12-03 05:31:30.243750,0 days 00:07:26.576942,tanh,0.06655667029543215,0.95,0.9999,0.7785108351422325,0.0003615024143288508,constant,0.9,1024,medium,True,False,True,0.485219063585536,COMPLETE
13,13,0.75,2020-12-03 05:25:42.539509,2020-12-03 05:33:57.318065,0 days 00:08:14.778556,tanh,3.991568224838225e-05,1.0,0.999,-2.192486851070976,0.007325604997532066,linear,0.3,32,small,True,True,False,0.07019598272351935,COMPLETE
14,14,0.0,2020-12-03 05:25:51.842697,2020-12-03 05:33:33.570130,0 days 00:07:41.727433,relu,5.7283167953950295e-05,0.99,0.98,-2.52643462896875,0.031788548518912996,linear,1.0,2048,medium,True,True,False,0.29294424921973616,COMPLETE
15,15,0.0,2020-12-03 05:29:57.350631,2020-12-03 05:32:14.142836,0 days 00:02:16.792205,tanh,7.780072438713751e-08,0.92,0.99,-3.0986775503504864,0.0339854305658366,constant,0.3,1024,medium,True,False,True,0.17802632849195799,PRUNED
16,16,0.75,2020-12-03 05:31:30.301131,2020-12-03 05:39:00.840715,0 days 00:07:30.539584,tanh,0.016910626186756112,1.0,0.95,-1.3940202314005066,0.00037215503004657064,constant,0.8,128,medium,True,True,False,0.8536972086626641,COMPLETE
17,17,0.75,2020-12-03 05:32:14.158862,2020-12-03 05:39:10.260431,0 days 00:06:56.101569,tanh,6.103643469664557e-08,0.92,0.95,0.3028488413914543,0.00679612705411382,constant,0.9,256,small,False,False,True,0.9837750224928624,COMPLETE
18,18,0.75,2020-12-03 05:33:33.620845,2020-12-03 05:44:26.454222,0 days 00:10:52.833377,relu,1.2629888105657817e-06,1.0,0.995,-3.5714372799494623,0.007351348400271208,linear,0.8,8,small,False,True,False,0.6368259177188612,COMPLETE
19,19,0.75,2020-12-03 05:33:57.369846,2020-12-03 05:41:01.824744,0 days 00:07:04.454898,tanh,9.19705929514187e-07,0.98,0.995,0.09521613961628717,0.06602316974572761,linear,0.3,512,medium,True,False,False,0.7436115944014111,COMPLETE
20,20,0.75,2020-12-03 05:39:00.891259,2020-12-03 05:48:57.519277,0 days 00:09:56.628018,tanh,0.0067163964312690165,0.99,0.98,0.7549761509949846,0.3068804149658946,constant,0.6,16,medium,False,True,False,0.9755935133207229,COMPLETE
21,21,0.0,2020-12-03 05:39:10.314382,2020-12-03 05:46:15.545491,0 days 00:07:05.231109,tanh,7.2029580631618734e-06,1.0,0.95,-1.8731696147358443,0.1331784530793701,constant,2.0,2048,medium,False,False,False,0.9090821396305662,COMPLETE
22,22,0.75,2020-12-03 05:41:01.874454,2020-12-03 05:47:52.358168,0 days 00:06:50.483714,relu,0.011125866495153765,0.99,0.9999,-3.4094439828017085,1.8274235503884126e-05,linear,0.3,1024,medium,True,False,False,0.3027170416451973,COMPLETE
23,23,0.75,2020-12-03 05:44:26.497597,2020-12-03 05:51:29.436858,0 days 00:07:02.939261,tanh,0.07413789019897576,0.95,0.9,-2.860285829571049,0.020557780690197737,constant,0.5,256,medium,False,False,True,0.042534052478522266,COMPLETE
24,24,0.75,2020-12-03 05:46:15.593637,2020-12-03 05:53:55.200451,0 days 00:07:39.606814,tanh,0.0007015628658106799,0.9,0.995,-2.0894190098090206,0.4879252872283462,linear,0.8,32,small,False,True,False,0.23931120327619293,COMPLETE
25,25,0.75,2020-12-03 05:47:52.407268,2020-12-03 05:58:36.440614,0 days 00:10:44.033346,relu,0.004762052642592632,0.99,0.98,-3.9920351573617374,3.2112519585649476e-05,linear,0.5,8,small,False,True,True,0.8066818454024732,COMPLETE
26,26,0.0,2020-12-03 05:48:57.565277,2020-12-03 05:52:21.981173,0 days 00:03:24.415896,tanh,0.0008027535239266649,1.0,0.95,-3.0062778761952034,0.07745132887032954,constant,2.0,8,small,False,False,False,0.5434683604741751,PRUNED
27,27,0.75,2020-12-03 05:51:29.485964,2020-12-03 05:59:17.870517,0 days 00:07:48.384553,tanh,0.001928537376403617,0.9,0.995,0.4139068919229052,2.2244835292708223e-05,constant,2.0,64,medium,True,False,True,0.7953187175981945,COMPLETE
28,28,0.75,2020-12-03 05:52:21.998765,2020-12-03 05:59:19.070673,0 days 00:06:57.071908,tanh,0.04510459152095514,0.95,0.995,-3.6287099513480143,0.010214177205067697,linear,5.0,512,small,True,True,False,0.30732768169446534,COMPLETE
29,29,0.75,2020-12-03 05:53:55.258595,2020-12-03 06:01:04.832728,0 days 00:07:09.574133,relu,0.010432171014318483,1.0,0.995,-1.431484655073914,0.09550543106231128,constant,0.6,128,small,False,False,False,0.812146338966163,COMPLETE
30,30,0.75,2020-12-03 05:58:36.480889,2020-12-03 06:06:10.279581,0 days 00:07:33.798692,tanh,0.0005876702647748186,0.99,0.999,-1.5835225291759496,0.00019694795510529815,linear,0.5,256,medium,True,False,False,0.5146800341235356,COMPLETE
31,31,0.75,2020-12-03 05:59:17.922420,2020-12-03 06:06:45.796965,0 days 00:07:27.874545,tanh,0.0019704202676111716,1.0,0.9999,-3.128089058658156,0.0069227001023336385,constant,0.5,512,medium,True,False,False,0.7827220191383398,COMPLETE
32,32,0.0,2020-12-03 05:59:19.131610,2020-12-03 06:01:37.250584,0 days 00:02:18.118974,tanh,5.451004842418792e-08,0.98,0.9999,-0.8933568702920338,0.545257307407375,linear,0.8,256,small,False,False,False,0.12535963523272542,PRUNED
33,33,0.75,2020-12-03 06:01:04.878216,2020-12-03 06:08:20.122219,0 days 00:07:15.244003,relu,0.0001932969944772383,0.95,0.95,-1.8482178008215966,1.169377712134286e-05,constant,0.3,1024,medium,False,True,True,0.0713649339532545,COMPLETE
34,34,0.75,2020-12-03 06:01:37.267023,2020-12-03 06:10:52.679852,0 days 00:09:15.412829,relu,5.977103638398071e-07,0.95,0.9999,-2.3038400538418937,0.000432520170099284,linear,0.3,16,small,True,False,False,0.7552728426682369,COMPLETE
35,35,0.75,2020-12-03 06:06:10.325534,2020-12-03 06:16:14.905822,0 days 00:10:04.580288,relu,2.210794941627532e-08,1.0,0.98,-0.0009525154079987885,0.0028594037581654414,linear,5.0,16,medium,False,False,False,0.8641010849686657,COMPLETE
36,36,0.75,2020-12-03 06:06:45.841683,2020-12-03 06:13:42.362770,0 days 00:06:56.521087,relu,0.000828728719728967,0.9,0.995,-2.669039491548205,0.012357061388762218,linear,0.9,512,small,True,True,True,0.4313962527372519,COMPLETE
37,37,0.75,2020-12-03 06:08:20.186369,2020-12-03 06:15:17.767967,0 days 00:06:57.581598,relu,3.649474962206684e-08,0.8,0.98,0.8036489821868775,8.849599015756506e-05,linear,5.0,512,small,True,False,True,0.2259290550115145,COMPLETE
38,38,0.75,2020-12-03 06:10:52.729224,2020-12-03 06:17:54.072720,0 days 00:07:01.343496,tanh,0.0010044021520931082,0.98,0.9999,-3.3128707031466145,0.0026047399167556484,linear,2.0,2048,small,True,False,False,0.22121870364105,COMPLETE
39,39,0.75,2020-12-03 06:13:42.409261,2020-12-03 06:20:57.414229,0 days 00:07:15.004968,tanh,4.840995538843999e-05,0.92,0.999,0.5435485669257494,8.244274038254357e-05,linear,1.0,1024,medium,False,True,False,0.8738875633969889,COMPLETE
40,40,0.0,2020-12-03 06:15:17.812716,2020-12-03 06:17:34.229181,0 days 00:02:16.416465,tanh,2.185071142484165e-05,0.9,0.98,-2.9904123225808847,0.01204399438667645,constant,2.0,512,medium,False,False,False,0.39169156222836543,PRUNED
41,41,0.75,2020-12-03 06:16:14.956529,2020-12-03 06:26:03.345621,0 days 00:09:48.389092,relu,0.000484783057265351,1.0,0.995,-3.5731979445793196,0.1496898933648367,linear,0.5,16,medium,False,True,True,0.6407453159702802,COMPLETE
42,42,0.75,2020-12-03 06:17:34.248176,2020-12-03 06:24:36.216925,0 days 00:07:01.968749,relu,1.7137904141485168e-08,0.95,0.98,-0.291741398464914,0.07047157019266552,linear,0.3,512,small,True,True,False,0.8015178730075321,COMPLETE
43,43,0.0,2020-12-03 06:17:54.112519,2020-12-03 06:20:10.906943,0 days 00:02:16.794424,tanh,5.0154090772756446e-05,1.0,0.9,-0.9434291867592917,0.22917361338722048,constant,0.9,1024,medium,False,False,True,0.007948743211871445,PRUNED
44,44,0.75,2020-12-03 06:20:10.922959,2020-12-03 06:27:16.361343,0 days 00:07:05.438384,relu,1.0434454250792738e-07,0.99,0.99,0.28169124370392495,4.145133143447022e-05,constant,2.0,256,small,True,False,False,0.3704970528513045,COMPLETE
45,45,0.75,2020-12-03 06:20:57.467029,2020-12-03 06:28:01.245952,0 days 00:07:03.778923,relu,0.0006922508197971111,0.8,0.995,-1.573282815181499,9.146660620009366e-05,linear,0.5,256,small,False,False,True,0.8139522540027794,COMPLETE
46,46,0.75,2020-12-03 06:24:36.272409,2020-12-03 06:31:33.654978,0 days 00:06:57.382569,relu,0.09011856968246648,0.92,0.9,-3.7602499929177573,0.007566554084308242,constant,0.8,512,small,True,False,True,0.509862131397501,COMPLETE
47,47,0.75,2020-12-03 06:26:03.401401,2020-12-03 06:38:42.893294,0 days 00:12:39.491893,tanh,8.311201621368615e-08,0.99,0.995,-1.6872653816461671,0.00016017294492765615,constant,0.6,8,medium,True,True,False,0.9244373097208706,COMPLETE
48,48,0.75,2020-12-03 06:27:16.405886,2020-12-03 06:34:08.999834,0 days 00:06:52.593948,relu,0.0052896971133085235,1.0,0.999,-3.7098186657703307,3.919440643653702e-05,linear,2.0,1024,small,True,False,True,0.9310304809767529,COMPLETE
49,49,0.75,2020-12-03 06:28:01.293426,2020-12-03 06:35:47.287883,0 days 00:07:45.994457,relu,0.017618167595027656,0.9,0.9,0.13554499251011976,0.2208258405935129,linear,0.5,64,medium,True,False,False,0.2419843737716071,COMPLETE
50,50,0.75,2020-12-03 06:31:33.717714,2020-12-03 06:39:16.044582,0 days 00:07:42.326868,tanh,1.5930082362276083e-07,0.9,0.9,-2.1245932916596604,0.14455945244330323,linear,0.8,32,small,False,True,False,0.25428775218155475,COMPLETE
51,51,0.75,2020-12-03 06:34:09.048448,2020-12-03 06:41:02.165759,0 days 00:06:53.117311,tanh,4.4538763515366986e-08,0.9,0.9,-3.572742799180094,0.21049573048209763,linear,1.0,1024,medium,False,False,False,0.7178052724053435,COMPLETE
52,52,0.75,2020-12-03 06:35:47.340487,2020-12-03 06:46:40.999976,0 days 00:10:53.659489,relu,0.015128599888250854,0.8,0.9,-1.0966581388596146,0.00023928965957455768,constant,1.0,8,small,True,False,False,0.03841463257377864,COMPLETE
53,53,0.0,2020-12-03 06:38:42.963453,2020-12-03 06:40:53.179334,0 days 00:02:10.215881,relu,0.00026159467800160264,0.95,0.9999,-0.3468223840476181,0.7445217992061202,linear,1.0,128,small,False,True,True,0.8186038692246281,PRUNED
54,54,0.75,2020-12-03 06:39:16.079148,2020-12-03 06:47:41.304514,0 days 00:08:25.225366,relu,0.032023833210677165,0.9,0.9999,0.0836068996808681,0.012872241920197805,constant,0.6,16,small,False,True,True,0.7774460108765361,COMPLETE
55,55,0.75,2020-12-03 06:40:53.197518,2020-12-03 06:47:52.195199,0 days 00:06:58.997681,tanh,2.4846393854125524e-05,0.98,0.98,-1.1933296805024756,0.01916348102766234,constant,0.7,256,medium,False,False,True,0.635096853604411,COMPLETE
56,56,0.75,2020-12-03 06:41:02.227003,2020-12-03 06:48:41.862156,0 days 00:07:39.635153,tanh,7.2279059310363296e-06,0.9,0.9999,-3.4241243008416564,0.0404588149762517,linear,1.0,64,medium,False,False,False,0.4113087337144178,COMPLETE
57,57,0.75,2020-12-03 06:46:41.048333,2020-12-03 06:53:54.200267,0 days 00:07:13.151934,tanh,2.5509885209690138e-05,1.0,0.9999,0.9730727270084527,6.853110729271448e-05,linear,0.7,128,small,False,False,True,0.3334519640767142,COMPLETE
58,58,0.0,2020-12-03 06:47:41.425770,2020-12-03 06:50:04.536464,0 days 00:02:23.110694,tanh,3.0622687617098483e-07,0.92,0.9,-3.6911699891798424,0.15385129643266388,constant,0.3,64,small,True,True,False,0.258169877638039,PRUNED
59,59,0.75,2020-12-03 06:47:52.247173,2020-12-03 06:54:57.448165,0 days 00:07:05.200992,tanh,0.0003437845472235395,1.0,0.98,-0.9431606215629009,0.14235892327069027,constant,0.7,1024,small,True,False,True,0.033227726402338065,COMPLETE
60,60,0.0,2020-12-03 06:48:41.909527,2020-12-03 06:51:16.082512,0 days 00:02:34.172985,tanh,1.7313904926317553e-05,0.95,0.99,-2.426272349417356,0.48889312322258743,linear,5.0,32,small,False,True,True,0.8220970504953868,PRUNED
61,61,0.75,2020-12-03 06:50:04.552461,2020-12-03 06:57:10.670416,0 days 00:07:06.117955,tanh,1.1708804647031565e-08,0.9,0.995,-2.4765620484974304,0.00016582539037818017,constant,1.0,128,small,True,False,True,0.8299061556052746,COMPLETE
62,62,0.75,2020-12-03 06:51:16.101071,2020-12-03 06:59:46.526725,0 days 00:08:30.425654,tanh,0.000543677145237286,0.99,0.99,-0.538924068699604,0.0026960875021677846,linear,5.0,32,medium,False,True,False,0.29928969427647933,COMPLETE
63,63,0.75,2020-12-03 06:53:54.252850,2020-12-03 07:03:11.790480,0 days 00:09:17.537630,relu,0.00048750554886378667,1.0,0.999,-0.11693395024851405,0.008496687230100589,constant,0.5,16,medium,False,False,True,0.6126232927811519,COMPLETE
64,64,0.75,2020-12-03 06:54:57.504766,2020-12-03 07:03:39.368259,0 days 00:08:41.863493,relu,2.5358495016102328e-08,0.99,0.9,0.820271945375092,3.9942598390876365e-05,constant,2.0,16,small,True,True,True,0.4539950768924078,COMPLETE
65,65,0.75,2020-12-03 06:57:10.725095,2020-12-03 07:03:57.406827,0 days 00:06:46.681732,relu,0.014109855692323791,0.99,0.995,-1.6781094301142856,0.0009913944263075358,linear,2.0,1024,small,True,False,True,0.9129001654871342,COMPLETE
66,66,0.0,2020-12-03 06:59:46.574190,2020-12-03 07:01:56.594257,0 days 00:02:10.020067,relu,6.429238505171268e-07,0.92,0.9,-2.6978241050712906,0.008183488146569348,linear,0.8,2048,medium,False,False,False,0.19839476124668798,PRUNED
67,67,0.75,2020-12-03 07:01:56.614715,2020-12-03 07:09:01.976804,0 days 00:07:05.362089,tanh,0.04325916737408158,0.9,0.98,-1.8666234563991102,0.0012045240606643468,linear,0.5,256,small,True,True,False,0.5453836370110463,COMPLETE
68,68,0.75,2020-12-03 07:03:11.842954,2020-12-03 07:12:14.242939,0 days 00:09:02.399985,tanh,0.007249067283959822,1.0,0.98,-1.0103062236673108,0.04094924161427397,linear,5.0,16,small,False,True,True,0.9556760894816029,COMPLETE
69,69,0.75,2020-12-03 07:03:39.419841,2020-12-03 07:12:09.753438,0 days 00:08:30.333597,tanh,0.0022747616744831795,0.92,0.995,-2.1517653611016905,0.0009633933484210079,linear,0.3,32,medium,False,False,True,0.3677352547831504,COMPLETE
70,70,0.75,2020-12-03 07:03:57.473588,2020-12-03 07:10:53.395573,0 days 00:06:55.921985,tanh,4.556300585367729e-08,0.92,0.995,0.9458447670201551,0.0005833622071525373,constant,0.6,2048,small,True,False,False,0.518427518828284,COMPLETE
71,71,0.75,2020-12-03 07:09:02.030980,2020-12-03 07:16:58.011770,0 days 00:07:55.980790,tanh,0.06617133719330905,0.92,0.9,-2.693361069327157,0.02942610974593876,constant,0.5,64,medium,True,True,True,0.9113221793329513,COMPLETE
72,72,0.75,2020-12-03 07:10:53.455670,2020-12-03 07:18:41.880402,0 days 00:07:48.424732,tanh,6.913409819665023e-06,0.98,0.999,-0.9463558152534404,0.0005631317244739642,constant,0.5,64,medium,True,False,False,0.8691049131722982,COMPLETE
73,73,0.75,2020-12-03 07:12:09.803489,2020-12-03 07:19:43.565937,0 days 00:07:33.762448,tanh,0.06051109639561967,0.9,0.9999,-0.1909810376592107,0.00016530957428882294,constant,0.7,128,medium,True,False,False,0.969699651919587,COMPLETE
74,74,0.75,2020-12-03 07:12:14.285147,2020-12-03 07:19:59.875379,0 days 00:07:45.590232,relu,0.00014529069647291242,0.99,0.995,-3.3278738123247287,0.00015444044612799936,constant,0.9,64,medium,True,False,True,0.05701495311442295,COMPLETE
75,75,0.75,2020-12-03 07:16:58.066899,2020-12-03 07:24:11.365426,0 days 00:07:13.298527,relu,0.00011877089287045456,0.98,0.9,0.005753993893242715,0.8514433790384719,linear,0.7,2048,small,True,False,True,0.5354139976766222,COMPLETE
76,76,0.75,2020-12-03 07:18:41.943694,2020-12-03 07:26:01.499361,0 days 00:07:19.555667,tanh,9.304064926488705e-07,0.98,0.999,0.6341102357718595,0.006225759048712511,constant,1.0,1024,small,True,True,True,0.3961016339851534,COMPLETE
77,77,0.75,2020-12-03 07:19:43.612083,2020-12-03 07:27:05.467635,0 days 00:07:21.855552,tanh,1.485039963141365e-07,1.0,0.99,-1.3186708356449008,0.00010836623206646961,constant,1.0,2048,small,True,True,True,0.3358130594989377,COMPLETE
78,78,0.75,2020-12-03 07:19:59.933858,2020-12-03 07:28:25.487084,0 days 00:08:25.553226,relu,1.0966034987409173e-06,0.92,0.999,-1.6249475124914579,0.01270233748707095,linear,1.0,32,small,True,False,False,0.10584593437660983,COMPLETE
79,79,0.75,2020-12-03 07:24:11.414333,2020-12-03 07:32:15.665794,0 days 00:08:04.251461,tanh,0.005392716719754608,0.99,0.99,-2.1613133855273694,0.00018614320171887386,constant,0.3,64,medium,True,True,True,0.383325295741367,COMPLETE
80,80,0.75,2020-12-03 07:26:01.559895,2020-12-03 07:33:12.378515,0 days 00:07:10.818620,relu,7.915432555492374e-05,0.99,0.99,-0.391416022731609,4.9616347311741935e-05,linear,0.6,2048,medium,False,True,True,0.3128554390829654,COMPLETE
81,81,0.75,2020-12-03 07:27:05.533479,2020-12-03 07:35:05.520629,0 days 00:07:59.987150,relu,1.323478492690678e-06,0.98,0.9999,-1.1213980724533892,0.0012573828171462166,constant,0.7,32,small,True,True,True,0.9803696191055916,COMPLETE
82,82,0.75,2020-12-03 07:28:25.548539,2020-12-03 07:36:04.002171,0 days 00:07:38.453632,tanh,9.922264648123987e-06,0.98,0.95,-3.018016072805149,0.17490598404709592,linear,0.7,128,medium,False,True,True,0.6791680950459504,COMPLETE
83,83,0.75,2020-12-03 07:32:15.710981,2020-12-03 07:39:27.632939,0 days 00:07:11.921958,relu,3.050555631528715e-08,0.8,0.99,-0.7636594511311019,0.0006311053059165249,constant,0.8,256,medium,True,True,False,0.5840850611954922,COMPLETE
84,84,0.75,2020-12-03 07:33:12.442821,2020-12-03 07:42:11.419655,0 days 00:08:58.976834,tanh,0.002712911046398138,0.92,0.999,-1.0245556881774265,0.010254314988875867,linear,0.7,16,small,True,True,False,0.001106836785819243,COMPLETE
85,85,0.0,2020-12-03 07:35:05.570735,2020-12-03 07:42:07.375050,0 days 00:07:01.804315,tanh,0.02077311791067566,1.0,0.99,-0.13854319936465131,0.04380610293270532,constant,2.0,2048,small,False,True,True,0.18205960311207092,COMPLETE
86,86,0.75,2020-12-03 07:36:04.056246,2020-12-03 07:45:57.619959,0 days 00:09:53.563713,tanh,0.0005956864853999021,0.99,0.98,-2.8086533840644177,0.0034509501688697215,linear,2.0,16,medium,True,True,False,0.8300404710183006,COMPLETE
87,87,0.0,2020-12-03 07:39:27.685550,2020-12-03 07:46:40.500956,0 days 00:07:12.815406,tanh,1.2171026245759224e-06,0.95,0.995,-0.33144224603476413,0.19019898615544903,linear,2.0,2048,small,True,True,True,0.4760055466745515,COMPLETE
88,88,0.75,2020-12-03 07:42:07.427244,2020-12-03 07:49:14.809346,0 days 00:07:07.382102,relu,3.4975276835105873e-06,0.8,0.999,-2.7801729777756843,2.848105793502005e-05,constant,1.0,1024,small,False,True,True,0.3948816085232991,COMPLETE
89,89,0.75,2020-12-03 07:42:11.476622,2020-12-03 07:49:35.017743,0 days 00:07:23.541121,tanh,2.277677224569265e-08,0.98,0.95,-1.2874472677606295,0.000251575320431601,constant,0.6,512,medium,True,False,True,0.8994928233243388,COMPLETE
90,90,0.75,2020-12-03 07:45:57.665602,2020-12-03 07:53:21.208689,0 days 00:07:23.543087,tanh,1.2162858631400596e-07,0.92,0.98,-3.8380814423885794,3.71745336065934e-05,constant,0.3,512,medium,False,False,False,0.6367058044952003,COMPLETE
91,91,0.75,2020-12-03 07:46:40.555759,2020-12-03 07:54:08.750154,0 days 00:07:28.194395,tanh,1.0984194417482065e-07,0.98,0.99,0.5500128149413435,0.0038598694320503436,linear,2.0,256,medium,False,True,False,0.05991366408624965,COMPLETE
92,92,0.75,2020-12-03 07:49:14.864193,2020-12-03 07:58:34.403853,0 days 00:09:19.539660,relu,0.0008441318276920803,0.9,0.999,-0.1957476027459073,0.00030738260868971086,constant,0.9,16,small,False,False,False,0.024040351655504666,COMPLETE
93,93,0.0,2020-12-03 07:49:35.075193,2020-12-03 07:51:45.218575,0 days 00:02:10.143382,tanh,2.5928180755578267e-05,0.98,0.99,-3.485347532286145,0.0844582519526695,constant,0.9,512,small,True,True,True,0.008434551126015988,PRUNED
94,94,0.75,2020-12-03 07:51:45.242219,2020-12-03 07:58:48.073036,0 days 00:07:02.830817,tanh,1.2853347313572437e-08,0.99,0.99,0.006296817300031954,0.001829360226989338,constant,5.0,512,small,False,False,True,0.9691053424331924,COMPLETE
95,95,0.75,2020-12-03 07:53:21.272058,2020-12-03 08:01:02.191340,0 days 00:07:40.919282,tanh,0.003657872197524114,0.95,0.995,-3.5783806081285654,9.090617483221221e-05,constant,0.7,128,medium,True,False,True,0.49316797632626075,COMPLETE
96,96,0.75,2020-12-03 07:54:08.800754,2020-12-03 08:01:21.191609,0 days 00:07:12.390855,tanh,5.191974528416194e-05,0.92,0.9999,-3.6012580820296995,0.1448054126831272,constant,2.0,1024,small,True,False,True,0.6488479928933677,COMPLETE
97,97,0.75,2020-12-03 07:58:34.455194,2020-12-03 08:05:26.763684,0 days 00:06:52.308490,relu,2.257879505927355e-06,0.9,0.95,0.8042607878175545,0.08694885742557781,linear,2.0,32,medium,True,False,True,0.008329008761686074,COMPLETE
98,98,0.75,2020-12-03 07:58:48.142226,2020-12-03 08:04:44.940539,0 days 00:05:56.798313,relu,1.243222891736509e-07,0.98,0.9999,-0.9441856677661047,0.003708422442498972,constant,0.8,1024,small,False,False,False,0.1278649387193569,COMPLETE
99,99,0.75,2020-12-03 08:01:02.247193,2020-12-03 08:05:44.639244,0 days 00:04:42.392051,tanh,2.6927900877230494e-07,1.0,0.995,-3.8633572150038846,4.737110096774094e-05,linear,5.0,2048,medium,True,True,False,0.423371114088269,COMPLETE
100,100,0.75,2020-12-03 23:52:50.489255,2020-12-04 01:11:57.489267,0 days 01:19:07.000012,tanh,2.2532362490762857e-05,0.9,0.999,-1.6871737727072902,0.00040332887982419733,constant,0.3,2048,small,True,True,False,0.7421630344709034,COMPLETE
101,101,0.75,2020-12-03 23:52:50.506923,2020-12-04 01:13:22.779638,0 days 01:20:32.272715,relu,5.839829576954345e-05,0.8,0.9,-0.19462693090751948,0.007157134638912518,constant,0.6,256,medium,False,True,False,0.8123456314571936,COMPLETE
102,102,0.0,2020-12-03 23:52:50.507322,2020-12-04 00:16:11.832309,0 days 00:23:21.324987,tanh,4.797700404340921e-05,0.98,0.95,0.08934284538054627,0.32235024305281973,linear,0.7,512,small,False,True,False,0.08913506409517136,PRUNED
103,103,0.75,2020-12-03 23:52:50.529914,2020-12-04 01:15:19.711721,0 days 01:22:29.181807,relu,0.010804051807161808,0.9,0.999,-1.9504095684779896,0.0008253223496974185,constant,0.5,128,medium,True,False,False,0.670951649475687,COMPLETE
104,104,0.75,2020-12-04 00:16:11.848983,2020-12-04 01:36:31.931941,0 days 01:20:20.082958,relu,1.072979288951284e-06,0.9,0.99,-3.2289503813312552,5.1732496519529504e-05,constant,0.7,512,small,False,False,False,0.6286262942429384,COMPLETE
105,105,0.75,2020-12-04 01:11:57.528669,2020-12-04 02:31:27.868765,0 days 01:19:30.340096,relu,9.463378127382383e-06,0.92,0.95,-2.5986438983617077,0.6399006380870103,constant,0.9,256,small,True,False,True,0.19514907845627438,COMPLETE
106,106,0.75,2020-12-04 01:13:22.814447,2020-12-04 02:34:44.150629,0 days 01:21:21.336182,tanh,0.003949466005402226,0.8,0.95,-1.0877474739119144,0.4231551681610963,linear,1.0,128,small,False,False,False,0.5422211207831985,COMPLETE
