,time,state,action,reward,rep
0,0,0.75,0.0,0.0,0
1,1,0.5573184562974987,0.26758873462677,0.26758873462677,0
2,2,0.47891785191892733,0.1507800817489624,0.1507800817489624,0
3,3,0.5537845148286137,0.0,0.0,0
4,4,0.5387940614802132,0.08960551023483276,0.08960551023483276,0
5,5,0.6133425677183741,0.0,0.0,0
6,6,0.5785361451151791,0.10980266332626343,0.10980266332626343,0
7,7,0.6247686479613369,0.028001368045806885,0.028001368045806885,0
8,8,0.6108286954924341,0.08854633569717407,0.08854633569717407,0
9,9,0.5890869994081075,0.09668165445327759,0.09668165445327759,0
10,10,0.3993917590353969,0.256306529045105,0.256306529045105,0
11,11,0.4713551535903995,0.0,0.0,0
12,12,0.45821656488120066,0.08431088924407959,0.08431088924407959,0
13,13,0.5326928082461025,0.0,0.0,0
14,14,0.5961812871492852,0.011375188827514648,0.011375188827514648,0
15,15,0.532157190874921,0.13848716020584106,0.13848716020584106,0
16,16,0.6068469653974311,0.0,0.0,0
17,17,0.25525627816242435,0.40068793296813965,0.40068793296813965,0
18,18,0.3122864313487518,0.0,0.0,0
19,19,0.3767155161920157,0.0,0.0,0
20,20,0.4471557970076754,0.0,0.0,0
21,21,0.5213180440707071,0.0,0.0,0
22,22,0.5961817063698069,0.0,0.0,0
23,23,0.5697837436747462,0.1013898253440857,0.1013898253440857,0
24,24,0.5246427315022076,0.11940240859985352,0.11940240859985352,0
25,25,0.5309400510760081,0.06813520193099976,0.06813520193099976,0
26,26,0.6056528650478322,0.0,0.0,0
27,27,0.5465683638964568,0.13384604454040527,0.13384604454040527,0
28,28,0.453782289549276,0.1636720895767212,0.1636720895767212,0
29,29,0.528141466521484,0.0,0.0,0
30,30,0.5566167980609353,0.04642438888549805,0.04642438888549805,0
31,31,0.6186298820867201,0.012400388717651367,0.012400388717651367,0
32,32,0.5004819245360705,0.19155263900756836,0.19155263900756836,0
33,33,0.575481854860693,0.0,0.0,0
34,34,0.49299364936456125,0.15556424856185913,0.15556424856185913,0
35,35,0.5679789226797932,0.0,0.0,0
36,36,0.5995511386930579,0.043244242668151855,0.043244242668151855,0
37,37,0.5815865360884643,0.09295153617858887,0.09295153617858887,0
38,38,0.4797692565177881,0.1742417812347412,0.1742417812347412,0
39,39,0.5407552412060029,0.013669252395629883,0.013669252395629883,0
40,40,0.4608756211197963,0.1512189507484436,0.1512189507484436,0
41,41,0.5354164060129678,0.0,0.0,0
42,42,0.6100401094685052,0.0,0.0,0
43,43,0.4957758395017098,0.1874658465385437,0.1874658465385437,0
44,44,0.5707704864421352,0.0,0.0,0
45,45,0.522704101424992,0.12227070331573486,0.12227070331573486,0
46,46,0.5975494585585371,0.0,0.0,0
47,47,0.5915953751885353,0.0808706283569336,0.0808706283569336,0
48,48,0.5247354394000321,0.14112401008605957,0.14112401008605957,0
49,49,0.5995518868113383,0.0,0.0,0
50,50,0.4698083063671522,0.20161831378936768,0.20161831378936768,0
51,51,0.5445348448578263,0.0,0.0,0
52,52,0.6189398391358731,0.0,0.0,0
53,53,0.5504473028367514,0.14331430196762085,0.14331430196762085,0
54,54,0.5827797316079519,0.04264932870864868,0.04264932870864868,0
55,55,0.6557239864184266,0.0,0.0,0
56,56,0.5106945233590343,0.21883457899093628,0.21883457899093628,0
57,57,0.5856602115100712,0.0,0.0,0
58,58,0.6584589099592861,0.0,0.0,0
59,59,0.5402463662541159,0.192857563495636,0.192857563495636,0
60,60,0.6147604352551178,0.0,0.0,0
61,61,0.5929105664622996,0.0967525839805603,0.0967525839805603,0
62,62,0.5433947073921885,0.12422174215316772,0.12422174215316772,0
63,63,0.5482288081005458,0.0699542760848999,0.0699542760848999,0
64,64,0.622531002721306,0.0,0.0,0
65,65,0.5837590164128877,0.11374884843826294,0.11374884843826294,0
66,66,0.4884424603450366,0.16817855834960938,0.16817855834960938,0
67,67,0.5634023873281737,0.0,0.0,0
68,68,0.6371964285125001,0.0,0.0,0
69,69,0.7065495705135245,0.0,0.0,0
70,70,0.45737032381775933,0.3202976584434509,0.3202976584434509,0
71,71,0.5316111106346573,0.00020867586135864258,0.00020867586135864258,0
72,72,0.6063113319399903,0.0,0.0,0
73,73,0.49758461852871516,0.18200773000717163,0.18200773000717163,0
74,74,0.5725828683084196,0.0,0.0,0
75,75,0.4807679737300349,0.16429173946380615,0.16429173946380615,0
76,76,0.40166000228037446,0.14592492580413818,0.14592492580413818,0
77,77,0.47375877573492564,0.0,0.0,0
78,78,0.5485521951796466,0.0,0.0,0
79,79,0.45967075289443504,0.16014552116394043,0.16014552116394043,0
80,80,0.5341828184428046,0.0,0.0,0
81,81,0.5199218242697645,0.08837980031967163,0.08837980031967163,0
82,82,0.5948027605450938,0.0,0.0,0
83,83,0.4810329454017954,0.18626046180725098,0.18626046180725098,0
84,84,0.5411189606025631,0.014576435089111328,0.014576435089111328,0
85,85,0.5421793090585953,0.0736227035522461,0.0736227035522461,0
86,86,0.4870832911845533,0.12789201736450195,0.12789201736450195,0
87,87,0.5620332387745663,0.0,0.0,0
88,88,0.5110666500442451,0.12478524446487427,0.12478524446487427,0
89,89,0.5860299088212846,0.0,0.0,0
90,90,0.5419923599627285,0.1187170147895813,0.1187170147895813,0
91,91,0.6164633524741567,0.0,0.0,0
92,92,0.661355649840199,0.027746498584747314,0.027746498584747314,0
93,93,0.4114273843472497,0.3176041841506958,0.3176041841506958,0
94,94,0.48407385187417873,0.0,0.0,0
95,95,0.5589977592159411,0.0,0.0,0
96,96,0.6329535385381905,0.0,0.0,0
97,97,0.6414640032649185,0.06510865688323975,0.06510865688323975,0
98,98,0.33458184676937797,0.3666672110557556,0.3666672110557556,0
99,99,0.4013728971439091,0.0,0.0,0
100,0,0.75,0.0,0.0,1
101,1,0.37027625898780236,0.44349199533462524,0.44349199533462524,1
102,2,0.44022778429314247,0.0,0.0,1
103,3,0.5016522302535079,0.012028932571411133,0.012028932571411133,1
104,4,0.5766514112940647,0.0,0.0,1
105,5,0.6498887796380531,0.0,0.0,1
106,6,0.3506642485163829,0.3608705401420593,0.3608705401420593,1
107,7,0.41897389851502986,0.0,0.0,1
108,8,0.4920043297784741,0.0,0.0,1
109,9,0.5669851505557867,0.0,0.0,1
110,10,0.5378188812790625,0.10376054048538208,0.10376054048538208,1
111,11,0.5896701157414735,0.023083627223968506,0.023083627223968506,1
112,12,0.6115479143227689,0.052712440490722656,0.052712440490722656,1
113,13,0.5981740598159667,0.08821046352386475,0.08821046352386475,1
114,14,0.631741839035614,0.040431976318359375,0.040431976318359375,1
115,15,0.6297014044676079,0.07611203193664551,0.07611203193664551,1
116,16,0.46162764643684595,0.23945969343185425,0.23945969343185425,1
117,17,0.5361859151814532,0.0,0.0,1
118,18,0.5872639112105372,0.023876547813415527,0.023876547813415527,1
119,19,0.4775145696578307,0.182053804397583,0.182053804397583,1
120,20,0.48734997644136424,0.06297361850738525,0.06297361850738525,1
121,21,0.5568965167065736,0.005356192588806152,0.005356192588806152,1
122,22,0.44171718017730854,0.18523788452148438,0.18523788452148438,1
123,23,0.5156981140513632,0.0,0.0,1
124,24,0.5906241848159324,0.0,0.0,1
125,25,0.43970237416305236,0.22083532810211182,0.22083532810211182,1
126,26,0.5136116330585806,0.0,0.0,1
127,27,0.5010135869374341,0.0860249400138855,0.0860249400138855,1
128,28,0.5692344087726215,0.006769239902496338,0.006769239902496338,1
129,29,0.6306090592532738,0.012665331363677979,0.012665331363677979,1
130,30,0.6828358857641281,0.019038796424865723,0.019038796424865723,1
131,31,0.5529976137236902,0.204694926738739,0.204694926738739,1
132,32,0.571243629036116,0.05674976110458374,0.05674976110458374,1
133,33,0.5302991799758919,0.1153605580329895,0.1153605580329895,1
134,34,0.6044752734197665,0.0005585551261901855,0.0005585551261901855,1
135,35,0.4326592775426462,0.2412073016166687,0.2412073016166687,1
136,36,0.5062988456723228,0.0,0.0,1
137,37,0.4529673307211315,0.12416386604309082,0.12416386604309082,1
138,38,0.4820645922881468,0.04344677925109863,0.04344677925109863,1
139,39,0.5569680886332097,0.0,0.0,1
140,40,0.4193919778950934,0.20592010021209717,0.20592010021209717,1
141,41,0.49244268192679386,0.0,0.0,1
142,42,0.5404986228623921,0.026594161987304688,0.026594161987304688,1
143,43,0.563803228798491,0.051658034324645996,0.051658034324645996,1
144,44,0.6375819731969572,0.0,0.0,1
145,45,0.507839910885241,0.2034408450126648,0.2034408450126648,1
146,46,0.5828214716244345,0.0,0.0,1
147,47,0.6557636527758235,0.0,0.0,1
148,48,0.38839654148158265,0.3329487442970276,0.3329487442970276,1
149,49,0.459659941895601,0.0,0.0,1
150,50,0.5306174450919051,0.003466784954071045,0.003466784954071045,1
151,51,0.5385333943271375,0.06669360399246216,0.06669360399246216,1
152,52,0.6130879475836264,0.0,0.0,1
153,53,0.45507214968290555,0.22898608446121216,0.22898608446121216,1
154,54,0.529466596162671,0.0,0.0,1
155,55,0.6042061120758468,0.0,0.0,1
156,56,0.5328860637244123,0.14580100774765015,0.14580100774765015,1
157,57,0.6075616157682264,0.0,0.0,1
158,58,0.48977838717289945,0.1907091736793518,0.1907091736793518,1
159,59,0.5462575041178588,0.018277227878570557,0.018277227878570557,1
160,60,0.5762458157898763,0.04501122236251831,0.04501122236251831,1
161,61,0.5887934627781145,0.062394797801971436,0.062394797801971436,1
162,62,0.5491437080284046,0.11445224285125732,0.11445224285125732,1
163,63,0.5405568544035241,0.08323812484741211,0.08323812484741211,1
164,64,0.6150633968717915,0.0,0.0,1
165,65,0.5038221688394291,0.1847829818725586,0.1847829818725586,1
166,66,0.5788177861470379,0.0,0.0,1
167,67,0.5413407843322773,0.11214381456375122,0.11214381456375122,1
168,68,0.615828066197515,0.0,0.0,1
169,69,0.5499395961652052,0.14070284366607666,0.14070284366607666,1
170,70,0.5750605805721285,0.04987901449203491,0.04987901449203491,1
171,71,0.4894946425816986,0.15847837924957275,0.15847837924957275,1
172,72,0.5644615338213528,0.0,0.0,1
173,73,0.6110681255390962,0.02799445390701294,0.02799445390701294,1
174,74,0.4528384000146207,0.2290535569190979,0.2290535569190979,1
175,75,0.5174324040010273,0.009444713592529297,0.009444713592529297,1
176,76,0.5923412373882508,0.0,0.0,1
177,77,0.6162968785025753,0.05051964521408081,0.05051964521408081,1
178,78,0.45678566173053925,0.23059219121932983,0.23059219121932983,1
179,79,0.531225418020919,0.0,0.0,1
180,80,0.6059329100017448,0.0,0.0,1
181,81,0.41146791559132345,0.26214438676834106,0.26214438676834106,1
182,82,0.4841165366003999,0.0,0.0,1
183,83,0.55904085127753,0.0,0.0,1
184,84,0.6329951046416573,0.0,0.0,1
185,85,0.5498442008834283,0.15796387195587158,0.15796387195587158,1
186,86,0.5546686407367053,0.07005304098129272,0.07005304098129272,1
187,87,0.5921012479982322,0.037478744983673096,0.037478744983673096,1
188,88,0.5884959393506879,0.07855021953582764,0.07855021953582764,1
189,89,0.5914482112105531,0.07196575403213501,0.07196575403213501,1
190,90,0.5544447794119436,0.11187821626663208,0.11187821626663208,1
191,91,0.6275882923928994,0.0009995698928833008,0.0009995698928833008,1
192,92,0.4681597209937616,0.2312074899673462,0.2312074899673462,1
193,93,0.542855579983603,0.0,0.0,1
194,94,0.6173045997628837,0.0,0.0,1
195,95,0.40770814453866244,0.2769504189491272,0.2769504189491272,1
196,96,0.48015280856331355,0.0,0.0,1
197,97,0.46943100871299925,0.08257472515106201,0.08257472515106201,1
198,98,0.5441506697445079,0.0,0.0,1
199,99,0.45623091591542164,0.15896505117416382,0.15896505117416382,1
200,0,0.75,0.0,0.0,2
201,1,0.5414317320877515,0.28323686122894287,0.28323686122894287,2
202,2,0.6159167555606142,0.0,0.0,2
203,3,0.6868857472947044,0.0,0.0,2
204,4,0.5666729500354611,0.1951920986175537,0.1951920986175537,2
205,5,0.5303421742195632,0.11074799299240112,0.11074799299240112,2
206,6,0.47191507095872276,0.13042229413986206,0.13042229413986206,2
207,7,0.4692390260107717,0.07451784610748291,0.07451784610748291,2
208,8,0.5439551547545419,0.0,0.0,2
209,9,0.6182597586152676,0.0001189112663269043,0.0001189112663269043,2
210,10,0.6758377431013132,0.014171719551086426,0.014171719551086426,2
211,11,0.4484760223082971,0.2978925108909607,0.2978925108909607,2
212,12,0.5226796062251445,0.0,0.0,2
213,13,0.5584638747317108,0.03913450241088867,0.03913450241088867,2
214,14,0.5342649578680374,0.09871292114257812,0.09871292114257812,2
215,15,0.487582153087575,0.11950314044952393,0.11950314044952393,2
216,16,0.5625358922109929,0.0,0.0,2
217,17,0.3983983850554764,0.23065799474716187,0.23065799474716187,2
218,18,0.4703015186076758,0.0,0.0,2
219,19,0.5450369186685727,0.0,0.0,2
220,20,0.5613763148777258,0.0586053729057312,0.0586053729057312,2
221,21,0.6352461992693348,0.0,0.0,2
222,22,0.5452003189686191,0.16478413343429565,0.16478413343429565,2
223,23,0.6195873983181596,0.0,0.0,2
224,24,0.44676566000860096,0.24323511123657227,0.24323511123657227,2
225,25,0.520915491522305,0.0,0.0,2
226,26,0.5957842541866191,0.0,0.0,2
227,27,0.5288518266284745,0.14131063222885132,0.14131063222885132,2
228,28,0.5926469154633167,0.011110484600067139,0.011110484600067139,2
229,29,0.6085734371917814,0.05872833728790283,0.05872833728790283,2
230,30,0.36095323849134753,0.31040000915527344,0.31040000915527344,2
231,31,0.4301530379255343,0.0,0.0,2
232,32,0.5036894584922247,0.0,0.0,2
233,33,0.5786853748610349,0.0,0.0,2
234,34,0.6516713217133201,0.00016438961029052734,0.00016438961029052734,2
235,35,0.6855289165694456,0.03721213340759277,0.03721213340759277,2
236,36,0.5411146483236393,0.21907663345336914,0.21907663345336914,2
237,37,0.6156075240316063,0.0,0.0,2
238,38,0.47716881783144816,0.21072453260421753,0.21072453260421753,2
239,39,0.552012438967684,0.0,0.0,2
240,40,0.5408860218124161,0.08578425645828247,0.08578425645828247,2
241,41,0.6153845217785224,0.0,0.0,2
242,42,0.5650368089369345,0.12531810998916626,0.12531810998916626,2
243,43,0.4626264613617127,0.17385774850845337,0.17385774850845337,2
244,44,0.5372074269446084,0.0,0.0,2
245,45,0.6117921091586569,0.0,0.0,2
246,46,0.6538317839791626,0.0310022234916687,0.0310022234916687,2
247,47,0.42763242315567473,0.2952035665512085,0.2952035665512085,2
248,48,0.5010613033021789,0.0,0.0,2
249,49,0.4733254021976733,0.09981048107147217,0.09981048107147217,2
250,50,0.5481119419472985,0.0,0.0,2
251,51,0.5852083502181396,0.037872135639190674,0.037872135639190674,2
252,52,0.42835893213497256,0.22591030597686768,0.22591030597686768,2
253,53,0.5018191993535202,0.0,0.0,2
254,54,0.5768182065076338,0.0,0.0,2
255,55,0.5216598130295997,0.12933111190795898,0.12933111190795898,2
256,56,0.5965190687794566,0.0,0.0,2
257,57,0.5355047629838426,0.1355571150779724,0.1355571150779724,2
258,58,0.610126586525481,0.0,0.0,2
259,59,0.5745534733657054,0.11057305335998535,0.11057305335998535,2
260,60,0.6478860072484381,0.0,0.0,2
