,time,state,action,reward,rep
0,0,0.8,0.0,0.0,0
1,1,0.7880553805838311,0.3238525986671448,8.582304722086018,0
2,2,0.7789191511721487,0.31344643235206604,8.54932294406157,0
3,3,0.7718054465197288,0.30554571747779846,8.521624523017948,0
4,4,0.7661845112185877,0.29943206906318665,8.498446977646948,0
5,5,0.7616859867056203,0.2945995330810547,8.479294469773759,0
6,6,0.7580435121247595,0.29073214530944824,8.46333122877691,0
7,7,0.7550611559763567,0.28760048747062683,8.449912464939082,0
8,8,0.7525921666181921,0.2850366532802582,8.438515966470298,0
9,9,0.7505250090118503,0.2829139530658722,8.428735604519032,0
10,10,0.7487739005590637,0.28113654255867004,8.420243082799256,0
11,11,0.7472722223480204,0.27963119745254517,8.412771360694856,0
12,12,0.7459678210490236,0.2783401608467102,8.40611570726825,0
13,13,0.7448195964957993,0.2772188186645508,8.400105760791483,0
14,14,0.7437949782499389,0.2762317657470703,8.394607016278382,0
15,15,0.7428680323982264,0.27535074949264526,8.389512991046944,0
16,16,0.7420180257913331,0.2745537757873535,8.384732628996462,0
17,17,0.7412283235545304,0.2738230526447296,8.380194326870658,0
18,18,0.7404855349070752,0.27314409613609314,8.375842062245196,0
19,19,0.7397788483325979,0.27250564098358154,8.371626315153154,0
20,20,0.7390995071998808,0.2718978524208069,8.367514083790143,0
21,21,0.7384403998189711,0.2713138461112976,8.363467536171592,0
22,22,0.7377957319877967,0.2707473635673523,8.359462344143425,0
23,23,0.737160765640736,0.27019304037094116,8.35548108090163,0
24,24,0.7365316127890656,0.2696472108364105,8.351502083471878,0
25,25,0.7359050685002947,0.26910629868507385,8.34751304065368,0
26,26,0.7352784781573856,0.2685677111148834,8.343500061211948,0
27,27,0.7346496297587843,0.26802903413772583,8.339454105004508,0
28,28,0.7340166676435854,0.26748839020729065,8.335366112580877,0
29,29,0.7333780227299757,0.26694416999816895,8.331228640967945,0
30,30,0.7327323561806404,0.26639503240585327,8.32703501865107,0
31,31,0.7320785146007532,0.265840083360672,8.322776885404581,0
32,32,0.7314154914153476,0.2652778923511505,8.318453447718706,0
33,33,0.730742397677008,0.2647078335285187,8.314057629869932,0
34,34,0.7300584376810254,0.2641291916370392,8.309584648844991,0
35,35,0.7293628885025865,0.26354116201400757,8.305031707398722,0
36,36,0.7286550839157634,0.26294320821762085,8.300394176560244,0
37,37,0.7279344007364602,0.2623347043991089,8.295668967055812,0
38,38,0.7272002474364289,0.26171502470970154,8.290853464449416,0
39,39,0.7264520560917395,0.2610839903354645,8.285940938021449,0
40,40,0.725689273552276,0.26044079661369324,8.280931137147206,0
41,41,0.7249113545734572,0.2597848176956177,8.275822141645683,0
42,42,0.7241177580428197,0.2591160535812378,8.270605834829917,0
43,43,0.7233079413629865,0.2584337890148163,8.265281230296637,0
44,44,0.7224813567933362,0.2577376663684845,8.2598436882152,0
45,45,0.7216374470594977,0.2570269703865051,8.254292002027412,0
46,46,0.7207756432697605,0.25630152225494385,8.248619426496969,0
47,47,0.7198953606306233,0.25556042790412903,8.24282613041806,0
48,48,0.7189959978797889,0.25480377674102783,8.236902200786552,0
49,49,0.7180769330660259,0.25403058528900146,8.230848143100372,0
50,50,0.7171375215117975,0.2532404065132141,8.22465875754482,0
51,51,0.7161770941309838,0.2524328827857971,8.218327584106785,0
52,52,0.7151949536643162,0.2516070306301117,8.211853998663624,0
53,53,0.714190374126021,0.2507627606391907,8.20522800549841,0
54,54,0.7131625973590067,0.24989917874336243,8.198447172951477,0
55,55,0.7121108303327435,0.24901556968688965,8.191506758122257,0
56,56,0.7110342424496761,0.24811121821403503,8.18440145460479,0
57,57,0.7099319634116462,0.2471855878829956,8.177123572344735,0
58,58,0.7088030806438336,0.24623805284500122,8.169665681207492,0
59,59,0.7076466348211721,0.24526745080947876,8.162025014222792,0
60,60,0.7064616175446194,0.24427324533462524,8.15419180982304,0
61,61,0.7052469675721305,0.24325454235076904,8.146159090074267,0
62,62,0.7040015663347879,0.2422102689743042,8.137920805278775,0
63,63,0.702724233946636,0.24113953113555908,8.129468197843947,0
64,64,0.7014137249786919,0.24004143476486206,8.12079152703176,0
65,65,0.7000687227696222,0.23891472816467285,8.111883559897603,0
66,66,0.6986878338479615,0.23775824904441833,8.10273501727524,0
67,67,0.6972695832331886,0.23657119274139404,8.093331821083888,0
68,68,0.695812406265725,0.23535186052322388,8.083667488753637,0
69,69,0.6943146422909016,0.23409917950630188,8.073727839300505,0
70,70,0.6927745256913198,0.23281145095825195,8.063503375787278,0
71,71,0.691190177972688,0.2314874231815338,8.052978437774984,0
72,72,0.6895595973495148,0.2301253080368042,8.042140879874678,0
73,73,0.6878806482853714,0.22872349619865417,8.030974762294031,0
74,74,0.6861510492843744,0.22728011012077332,8.019464638057883,0
75,75,0.6843683591679068,0.22579309344291687,8.007594453089432,0
76,76,0.6825299625894843,0.22426047921180725,7.9953446467241935,0
77,77,0.6806330530541573,0.22267994284629822,7.9826963673493765,0
78,78,0.6786746147971278,0.2210492491722107,7.969626730234809,0
79,79,0.6766514005382545,0.2193654477596283,7.956116530477532,0
80,80,0.674559909149363,0.21762612462043762,7.94213739103607,0
81,81,0.6723963576251551,0.21582788228988647,7.927666541478461,0
82,82,0.670156652540016,0.2139679491519928,7.912670296580314,0
83,83,0.6678363540346457,0.21204230189323425,7.897122291587344,0
84,84,0.6654306382914392,0.21004754304885864,7.8809841438829995,0
85,85,0.6629342522135001,0.20797929167747498,7.864220866427752,0
86,86,0.6603414626606604,0.2058330774307251,7.846791165602653,0
87,87,0.6576459982848466,0.2036040723323822,7.8286492509488745,0
88,88,0.6548409812950456,0.20128664374351501,7.809748281990535,0
89,89,0.6519188498623898,0.19887498021125793,7.790032945823265,0
90,90,0.648871269001646,0.19636300206184387,7.769439014406252,0
91,91,0.645689022689356,0.19374284148216248,7.7479069255187145,0
92,92,0.6423618915907503,0.19100689888000488,7.7253593850612035,0
93,93,0.6388785083865617,0.18814650177955627,7.701712608002865,0
94,94,0.6352261863339382,0.1851518154144287,7.676874640864787,0
95,95,0.6313907162067309,0.1820119321346283,7.650741421754683,0
96,96,0.6273561235859042,0.17871442437171936,7.623197610071367,0
97,97,0.6231043794127664,0.17524570226669312,7.594108668524568,0
98,98,0.6186150516806267,0.17159056663513184,7.563320108858081,0
99,99,0.613864880551979,0.16773095726966858,7.530663635582997,0
100,0,0.8,0.0,0.0,1
101,1,0.7880553805838311,0.3238525986671448,8.582304722086018,1
102,2,0.7789191511721487,0.31344643235206604,8.54932294406157,1
103,3,0.7718054465197288,0.30554571747779846,8.521624523017948,1
