#{"t_start": 1609439729.015956, "env_id": "conservation-v5"}
r,l,t
-18.875744,101,0.093946
-43.378444,101,0.177316
-70.442541,101,0.253069
-46.927533,101,0.330492
36.362991,101,0.401763
-168.066644,101,0.479397
-185.790512,101,0.557946
-185.790512,101,0.636657
-146.913721,101,0.714326
36.362991,101,0.784717
36.362991,101,0.862079
36.362991,101,0.940565
-46.76517,101,1.018419
-167.817148,101,1.096009
36.362991,101,1.168017
36.362991,101,1.246801
36.362991,101,1.325883
36.362991,101,1.403827
36.362991,101,1.475069
36.362991,101,1.573506
36.362991,101,1.653821
36.362991,101,1.7327
36.362991,101,1.810477
36.362991,101,1.882268
36.362991,101,2.126356
36.362991,101,2.205726
36.362991,101,2.284469
36.362991,101,2.36308
36.362991,101,2.434904
36.362991,101,2.512296
36.362991,101,2.583771
36.362991,101,2.65395
36.362991,101,2.725497
36.362991,101,2.790232
36.362991,101,2.861081
36.362991,101,2.93107
36.362991,101,3.000545
36.362991,101,3.081526
36.362991,101,3.153376
36.362991,101,3.225173
36.362991,101,3.296247
36.362991,101,3.366204
36.362991,101,3.44613
36.362991,101,3.51925
36.362991,101,3.592777
36.362991,101,3.666104
36.362991,101,3.738636
36.362991,101,3.804216
36.362991,101,3.87687
36.362991,101,4.105735
36.362991,101,4.180415
36.362991,101,4.255286
36.362991,101,4.320786
36.362991,101,4.392868
36.362991,101,4.46604
36.362991,101,4.538743
36.362991,101,4.604281
36.362991,101,4.676537
36.362991,101,4.749861
36.362991,101,4.823117
36.362991,101,4.895752
36.362991,101,4.963111
36.362991,101,5.035323
36.362991,101,5.121613
36.362991,101,5.214333
36.362991,101,5.306488
36.362991,101,5.382369
36.362991,101,5.463933
36.362991,101,5.543253
36.362991,101,5.623035
36.362991,101,5.70215
36.362991,101,5.774601
36.362991,101,5.853989
36.362991,101,5.930791
36.362991,101,6.170997
36.362991,101,6.242477
36.362991,101,6.321234
36.362991,101,6.400654
36.362991,101,6.47995
36.362991,101,6.558426
36.362991,101,6.630481
36.362991,101,6.709432
36.362991,101,6.788442
36.362991,101,6.863788
36.362991,101,6.94275
36.362991,101,7.01522
36.362991,101,7.094128
36.362991,101,7.169592
36.362991,101,7.269012
36.362991,101,7.353247
36.362991,101,7.42538
36.362991,101,7.504203
36.362991,101,7.583591
36.362991,101,7.666153
36.362991,101,7.737548
36.362991,101,7.822798
36.362991,101,7.909686
36.362991,101,7.995365
36.362991,101,8.075145
36.362991,101,8.303818
36.362991,101,8.383543
36.362991,101,8.462257
36.362991,101,8.541329
36.362991,101,8.620416
36.362991,101,8.69259
36.362991,101,8.775215
36.362991,101,8.855113
36.362991,101,8.934278
36.362991,101,9.014793
36.362991,101,9.087986
36.362991,101,9.170475
36.362991,101,9.250607
36.362991,101,9.329492
36.362991,101,9.401483
36.362991,101,9.480841
36.362991,101,9.558199
36.362991,101,9.635978
36.362991,101,9.714996
36.362991,101,9.785254
36.362991,101,9.86398
36.362991,101,9.94301
36.362991,101,10.019502
36.362991,101,10.097914
36.362991,101,10.334607
36.362991,101,10.416807
36.362991,101,10.499426
36.362991,101,10.581775
36.362991,101,10.65344
36.362991,101,10.727604
36.362991,101,10.809083
36.362991,101,10.887202
36.362991,101,10.969105
36.362991,101,11.041638
36.362991,101,11.119936
36.362991,101,11.199687
36.362991,101,11.279005
36.362991,101,11.358502
36.362991,101,11.430954
36.362991,101,11.509865
36.362991,101,11.586985
36.362991,101,11.658068
36.362991,101,11.736357
36.362991,101,11.832653
36.362991,101,11.940245
36.362991,101,12.048638
36.362991,101,12.14464
36.362991,101,12.217716
36.362991,101,12.292535
36.362991,101,12.52872
36.362991,101,12.6082
36.362991,101,12.686022
36.362991,101,12.754883
36.362991,101,12.833599
36.362991,101,12.913023
36.362991,101,12.99291
36.362991,101,13.072589
36.362991,101,13.145419
36.362991,101,13.2277
36.362991,101,13.309841
36.362991,101,13.391723
36.362991,101,13.472643
36.362991,101,13.544934
36.362991,101,13.624097
36.362991,101,13.70389
36.362991,101,13.783662
36.362991,101,13.848917
36.362991,101,13.927015
36.362991,101,14.005517
36.362991,101,14.08437
36.362991,101,14.16432
36.362991,101,14.236157
36.362991,101,14.315071
36.362991,101,14.394127
36.362991,101,14.627991
36.362991,101,14.707509
36.362991,101,14.779645
36.362991,101,14.858441
36.362991,101,14.936546
36.362991,101,15.014333
36.362991,101,15.092187
36.362991,101,15.164155
36.362991,101,15.24399
36.362991,101,15.322877
36.362991,101,15.401291
36.362991,101,15.472976
36.362991,101,15.552462
36.362991,101,15.631411
36.362991,101,15.70866
36.362991,101,15.792731
36.362991,101,15.877258
36.362991,101,15.955133
36.362991,101,16.031867
36.362991,101,16.110118
36.362991,101,16.192427
36.362991,101,16.263278
36.362991,101,16.340863
36.362991,101,16.419661
36.362991,101,16.497757
36.362991,101,16.741284
36.362991,101,16.813831
36.362991,101,16.892346
36.362991,101,16.97032
36.362991,101,17.052126
36.362991,101,17.136478
36.362991,101,17.215056
36.362991,101,17.29307
36.362991,101,17.370771
36.362991,101,17.448555
36.362991,101,17.519387
36.362991,101,17.597468
36.362991,101,17.675219
36.362991,101,17.753392
36.362991,101,17.830257
