,time,state,action,reward,rep
0,0,0.75,0.0,0.0,0
1,1,0.6413265270354543,0.1822984218597412,0.1822984218597412,0
2,2,0.5322107560412779,0.1835801601409912,0.1835801601409912,0
3,3,0.5740438349656474,0.03316664695739746,0.03316664695739746,0
4,4,0.4940291502839014,0.1531379222869873,0.1531379222869873,0
5,5,0.5233785336191448,0.04487502574920654,0.04487502574920654,0
6,6,0.562759115174698,0.03557479381561279,0.03557479381561279,0
7,7,0.49295234766036666,0.14288091659545898,0.14288091659545898,0
8,8,0.5218735366654099,0.0452580451965332,0.0452580451965332,0
9,9,0.5608117325947074,0.03600192070007324,0.03600192070007324,0
10,10,0.5070342571658395,0.12744545936584473,0.12744545936584473,0
11,11,0.5412063112373681,0.040492117404937744,0.040492117404937744,0
12,12,0.5790210251697451,0.037180423736572266,0.037180423736572266,0
13,13,0.4970576732664175,0.15522140264511108,0.15522140264511108,0
14,14,0.5275871494299693,0.043814659118652344,0.043814659118652344,0
15,15,0.5681665955657372,0.03440660238265991,0.03440660238265991,0
16,16,0.4904117722173815,0.15071076154708862,0.15071076154708862,0
17,17,0.5185953083005328,0.04589301347732544,0.04589301347732544,0
18,18,0.5565444285777378,0.03694981336593628,0.03694981336593628,0
19,19,0.5330345506212272,0.09799444675445557,0.09799444675445557,0
20,20,0.5750842067923769,0.03295034170150757,0.03295034170150757,0
21,21,0.4946647692209232,0.15357136726379395,0.15357136726379395,0
22,22,0.5242647637247901,0.04465043544769287,0.04465043544769287,0
23,23,0.5639024143866691,0.03532564640045166,0.03532564640045166,0
24,24,0.4878472194577953,0.14888840913772583,0.14888840913772583,0
25,25,0.5154296006960265,0.04638946056365967,0.04638946056365967,0
26,26,0.5523898735851024,0.037888407707214355,0.037888407707214355,0
27,27,0.551618562586141,0.07560956478118896,0.07560956478118896,0
28,28,0.5544605498843308,0.07203298807144165,0.07203298807144165,0
29,29,0.5430861249286617,0.0860745906829834,0.0860745906829834,0
30,30,0.5761561210425228,0.04192960262298584,0.04192960262298584,0
31,31,0.4953182722179743,0.1540190577507019,0.1540190577507019,0
32,32,0.5251742993436125,0.04442065954208374,0.04442065954208374,0
33,33,0.5650733009033848,0.035071611404418945,0.035071611404418945,0
34,34,0.4884900358978782,0.14944756031036377,0.14944756031036377,0
35,35,0.5162241390457948,0.04626452922821045,0.04626452922821045,0
36,36,0.5534357657222063,0.03765064477920532,0.03765064477920532,0
37,37,0.5474791621892425,0.08073306083679199,0.08073306083679199,0
38,38,0.567001036215991,0.055459022521972656,0.055459022521972656,0
39,39,0.48968904805014724,0.1502336859703064,0.1502336859703064,0
40,40,0.5177043079640145,0.0460323691368103,0.0460323691368103,0
41,41,0.5553784903986841,0.03721165657043457,0.03721165657043457,0
42,42,0.5388503477239645,0.0911443829536438,0.0911443829536438,0
43,43,0.5811770626546572,0.0326617956161499,0.0326617956161499,0
44,44,0.4983597324054425,0.15613186359405518,0.15613186359405518,0
45,45,0.5293856805220623,0.04336637258529663,0.04336637258529663,0
46,46,0.5704605982725779,0.033918917179107666,0.033918917179107666,0
47,47,0.49182894493899565,0.1516539454460144,0.1516539454460144,0
48,48,0.5203400152748847,0.045620858669281006,0.045620858669281006,0
49,49,0.5588198904017008,0.036442339420318604,0.036442339420318604,0
50,50,0.5201542243928063,0.11279177665710449,0.11279177665710449,0
