#{"t_start": 1607536656.451999, "env_id": "fishing-v1"}
r,l,t
0.75,1,0.268265
0.75,1,0.269404
0.75,1,0.270471
0.75,1,0.271483
0.75,1,0.272429
0.75,1,0.273303
0.75,1,0.274366
0.75,1,0.275334
0.75,1,0.276229
0.75,1,0.277059
0.75,1,0.278068
0.75,1,0.279037
0.75,1,0.280001
0.75,1,0.281023
0.75,1,0.282099
0.75,1,0.282948
0.75,1,0.284096
0.75,1,0.285051
0.75,1,0.286049
0.75,1,0.287101
0.75,1,0.287948
0.75,1,0.288915
0.75,1,0.289978
0.75,1,0.290953
0.75,1,0.291916
0.75,1,0.292888
0.75,1,0.293941
0.75,1,0.295028
0.75,1,0.295983
0.75,1,0.297109
0.75,1,0.298214
0.75,1,0.299207
0.75,1,0.300388
0.75,1,0.301285
0.75,1,0.302178
0.75,1,0.30301
0.75,1,0.303941
0.75,1,0.30489
0.75,1,0.305817
0.75,1,0.306741
0.75,1,0.307847
0.75,1,0.308752
0.75,1,0.309651
0.75,1,0.310571
0.75,1,0.311483
0.75,1,0.312521
0.75,1,0.313585
0.75,1,0.314807
0.75,1,0.315772
0.75,1,0.316736
0.75,1,0.317719
0.75,1,0.318616
0.75,1,0.319773
0.75,1,0.320967
0.75,1,0.322124
0.75,1,0.323134
0.75,1,0.32415
0.75,1,0.325127
0.75,1,0.326088
0.75,1,0.327061
0.75,1,0.328035
0.75,1,0.329012
0.75,1,0.330071
0.75,1,0.331205
0.75,1,0.332264
0.75,1,0.333318
0.75,1,0.33441
0.75,1,0.335481
0.75,1,0.336643
0.75,1,0.338032
0.75,1,0.339415
0.75,1,0.340703
0.75,1,0.34209
0.75,1,0.343483
0.75,1,0.344841
0.75,1,0.34617
0.75,1,0.347461
0.75,1,0.34882
0.75,1,0.349837
0.75,1,0.350684
0.75,1,0.351616
0.75,1,0.352732
0.75,1,0.353627
0.75,1,0.354701
0.75,1,0.355887
0.75,1,0.357118
0.75,1,0.358302
0.75,1,0.359409
0.75,1,0.360662
0.75,1,0.361882
0.75,1,0.362847
0.75,1,0.363913
0.75,1,0.36511
0.75,1,0.366052
0.75,1,0.366927
0.75,1,0.369388
0.75,1,0.370472
0.75,1,0.371769
0.75,1,0.372843
0.75,1,0.374034
0.75,1,0.375026
0.75,1,0.37613
0.75,1,0.377164
0.75,1,0.378092
0.75,1,0.379241
0.75,1,0.380376
0.75,1,0.381266
0.75,1,0.382346
0.75,1,0.383455
0.75,1,0.384442
0.75,1,0.385472
0.75,1,0.386394
0.75,1,0.387418
0.75,1,0.388559
0.75,1,0.389471
0.75,1,0.390632
0.75,1,0.392888
0.75,1,0.394457
0.75,1,0.395517
0.75,1,0.396735
0.75,1,0.397693
0.75,1,0.398921
0.75,1,0.400194
0.75,1,0.401451
0.75,1,0.402654
0.75,1,0.403825
0.75,1,0.404931
0.75,1,0.406315
0.75,1,0.407758
0.75,1,0.409217
0.75,1,0.410609
0.75,1,0.412006
0.75,1,0.413419
0.75,1,0.414769
0.75,1,0.416099
0.75,1,0.417258
0.75,1,0.418297
0.75,1,0.419334
0.75,1,0.420397
0.75,1,0.421456
0.75,1,0.422477
0.75,1,0.423489
0.75,1,0.424553
0.75,1,0.425583
0.75,1,0.426625
0.75,1,0.427665
0.75,1,0.428687
0.75,1,0.429727
0.75,1,0.430753
0.75,1,0.431806
0.75,1,0.432844
0.75,1,0.433903
0.75,1,0.434866
0.75,1,0.435835
0.75,1,0.436978
0.75,1,0.437877
0.75,1,0.438783
0.75,1,0.439878
0.75,1,0.440883
0.75,1,0.441916
0.75,1,0.44294
0.75,1,0.444074
0.75,1,0.445047
0.75,1,0.446115
0.75,1,0.447342
0.75,1,0.448573
0.75,1,0.449502
0.75,1,0.450599
0.75,1,0.451653
0.75,1,0.452723
0.75,1,0.453651
0.75,1,0.454659
0.75,1,0.455837
0.75,1,0.456864
0.75,1,0.457785
0.75,1,0.458582
0.75,1,0.459691
0.75,1,0.460706
0.75,1,0.461642
0.75,1,0.462599
0.75,1,0.463489
0.75,1,0.464556
0.75,1,0.465741
0.75,1,0.466795
0.75,1,0.468014
0.75,1,0.469086
0.75,1,0.470207
0.75,1,0.471196
0.75,1,0.472238
0.75,1,0.473279
0.75,1,0.474398
0.75,1,0.475461
0.75,1,0.476602
0.75,1,0.477674
0.75,1,0.478719
0.75,1,0.47979
0.75,1,0.480892
0.75,1,0.482098
0.75,1,0.483138
0.75,1,0.484174
0.75,1,0.485255
0.75,1,0.486445
0.75,1,0.487621
0.75,1,0.488894
0.75,1,0.49002
0.75,1,0.491079
0.75,1,0.492347
0.75,1,0.493418
0.75,1,0.494664
0.75,1,0.495829
0.75,1,0.496909
0.75,1,0.498036
0.75,1,0.499334
0.75,1,0.500601
0.75,1,0.501876
0.75,1,0.503001
0.75,1,0.504147
0.75,1,0.505298
0.75,1,0.506395
0.75,1,0.507578
0.75,1,0.508647
0.75,1,0.509797
0.75,1,0.511044
0.75,1,0.512122
0.75,1,0.513277
0.75,1,0.514393
0.75,1,0.515574
0.75,1,0.516679
0.75,1,0.517637
0.75,1,0.518784
0.75,1,0.519992
0.75,1,0.521228
0.75,1,0.522485
0.75,1,0.523806
0.75,1,0.524898
0.75,1,0.526096
0.75,1,0.52721
0.75,1,0.528225
0.75,1,0.529258
0.75,1,0.530442
0.75,1,0.531626
0.75,1,0.532741
0.75,1,0.533861
0.75,1,0.534873
0.75,1,0.53595
0.75,1,0.537089
0.75,1,0.538157
0.75,1,0.539281
0.75,1,0.540337
0.75,1,0.541479
0.75,1,0.542533
0.75,1,0.543677
0.75,1,0.544857
0.75,1,0.545815
0.75,1,0.547049
0.75,1,0.548292
0.75,1,0.549301
0.75,1,0.550329
0.75,1,0.551229
0.75,1,0.552429
0.75,1,0.55338
0.75,1,0.554514
0.75,1,0.555576
0.75,1,0.556821
0.75,1,0.557862
0.75,1,0.559008
0.75,1,0.560175
0.75,1,0.561313
0.75,1,0.562345
0.75,1,0.563506
0.75,1,0.564722
0.75,1,0.565851
0.75,1,0.566863
0.75,1,0.567967
0.75,1,0.569102
0.75,1,0.570166
0.75,1,0.571208
0.75,1,0.5723
0.75,1,0.573561
0.75,1,0.574677
0.75,1,0.575916
0.75,1,0.576783
0.75,1,0.577818
0.75,1,0.579037
0.75,1,0.580138
0.75,1,0.581344
0.75,1,0.582275
0.75,1,0.583358
0.75,1,0.584582
0.75,1,0.585731
0.75,1,0.586968
0.75,1,0.588018
0.75,1,0.589179
0.75,1,0.590139
0.75,1,0.591281
0.75,1,0.59246
0.75,1,0.59361
0.75,1,0.594748
0.75,1,0.595862
0.75,1,0.596865
0.75,1,0.597804
0.75,1,0.598754
0.75,1,0.599744
0.75,1,0.600796
0.75,1,0.601938
0.75,1,0.603092
0.75,1,0.604158
0.75,1,0.605161
0.75,1,0.606234
0.75,1,0.6072
0.75,1,0.608373
0.75,1,0.60954
0.75,1,0.61066
0.75,1,0.611717
0.75,1,0.612817
0.75,1,0.613971
0.75,1,0.61514
0.75,1,0.616357
0.75,1,0.617607
0.75,1,0.618751
0.75,1,0.619908
0.75,1,0.620883
0.75,1,0.621898
0.75,1,0.622961
0.75,1,0.624056
0.75,1,0.625204
0.75,1,0.626329
0.75,1,0.627544
0.75,1,0.628665
0.75,1,0.629753
0.75,1,0.630958
0.75,1,0.632174
0.75,1,0.633403
0.75,1,0.634572
0.75,1,0.635713
0.75,1,0.636745
0.75,1,0.637801
0.75,1,0.638916
0.75,1,0.640002
0.75,1,0.641142
0.75,1,0.642297
0.75,1,0.643549
0.75,1,0.644758
0.75,1,0.645855
0.75,1,0.647258
0.75,1,0.648445
0.75,1,0.649556
0.75,1,0.650567
0.75,1,0.651649
0.75,1,0.652869
0.75,1,0.653873
0.75,1,0.655006
0.75,1,0.656157
0.75,1,0.657183
0.75,1,0.658397
0.75,1,0.659482
0.75,1,0.660696
0.75,1,0.661928
0.75,1,0.663008
0.75,1,0.664116
0.75,1,0.665301
0.75,1,0.666486
0.75,1,0.667785
0.75,1,0.668963
0.75,1,0.670053
0.75,1,0.671074
0.75,1,0.672251
0.75,1,0.673376
0.75,1,0.674514
0.75,1,0.675701
0.75,1,0.67687
0.75,1,0.677952
0.75,1,0.679029
0.75,1,0.680298
0.75,1,0.681498
0.75,1,0.682652
0.75,1,0.683872
0.75,1,0.684936
0.75,1,0.685966
0.75,1,0.687006
0.75,1,0.688048
0.75,1,0.689085
0.75,1,0.690116
0.75,1,0.69118
0.75,1,0.692268
0.75,1,0.693302
0.75,1,0.694342
0.75,1,0.695383
0.75,1,0.696416
0.75,1,0.69745
0.75,1,0.698489
0.75,1,0.699567
0.75,1,0.700664
0.75,1,0.70171
0.75,1,0.702752
0.75,1,0.703816
0.75,1,0.70486
0.75,1,0.705898
0.75,1,0.706934
0.75,1,0.707988
0.75,1,0.709065
0.75,1,0.710121
0.75,1,0.711161
0.75,1,0.712224
0.75,1,0.713267
0.75,1,0.714325
0.75,1,0.715356
0.75,1,0.716419
0.75,1,0.717488
0.75,1,0.718541
0.75,1,0.719596
0.75,1,0.720635
0.75,1,0.721664
0.75,1,0.72269
0.75,1,0.723754
0.75,1,0.724828
0.75,1,0.72587
0.75,1,0.7269
0.75,1,0.72795
0.75,1,0.728984
0.75,1,0.730021
0.75,1,0.731053
0.75,1,0.732139
0.75,1,0.733218
0.75,1,0.734257
0.75,1,0.735286
0.75,1,0.736348
0.75,1,0.737383
0.75,1,0.738415
0.75,1,0.739477
0.75,1,0.74058
0.75,1,0.741622
0.75,1,0.742652
0.75,1,0.743699
0.75,1,0.744739
0.75,1,0.745771
0.75,1,0.746795
0.75,1,0.74788
0.75,1,0.748945
0.75,1,0.749975
0.75,1,0.751004
0.75,1,0.752132
0.75,1,0.75316
0.75,1,0.754184
0.75,1,0.755393
0.75,1,0.756477
0.75,1,0.757525
0.75,1,0.75869
0.75,1,0.759727
0.75,1,0.760761
0.75,1,0.761795
0.75,1,0.762875
0.75,1,0.764005
0.75,1,0.765094
0.75,1,0.766111
0.75,1,0.767148
0.75,1,0.768308
0.75,1,0.769338
0.75,1,0.770518
0.75,1,0.77158
0.75,1,0.772618
0.75,1,0.773731
0.75,1,0.774609
0.75,1,0.775622
0.75,1,0.776642
0.75,1,0.777566
0.75,1,0.778716
0.75,1,0.779855
0.75,1,0.780833
0.75,1,0.781817
0.75,1,0.782859
0.75,1,0.783897
0.75,1,0.784697
0.75,1,0.78548
0.75,1,0.786264
0.75,1,0.787045
0.75,1,0.787983
0.75,1,0.789082
0.75,1,0.790047
0.75,1,0.790995
0.75,1,0.791931
0.75,1,0.792872
0.75,1,0.793733
0.75,1,0.794618
0.75,1,0.795503
0.75,1,0.796437
0.75,1,0.797386
0.75,1,0.798307
0.75,1,0.799223
0.75,1,0.800146
0.75,1,0.801109
0.75,1,0.802043
0.75,1,0.802957
0.75,1,0.803911
0.75,1,0.804834
0.75,1,0.805743
0.75,1,0.806671
0.75,1,0.807622
0.75,1,0.808583
0.75,1,0.809576
0.75,1,0.810429
0.75,1,0.811336
0.75,1,0.812252
0.75,1,0.813134
0.75,1,0.814056
0.75,1,0.814948
0.75,1,0.815819
0.75,1,0.816629
0.75,1,0.817457
0.75,1,0.8183
0.75,1,0.819111
0.75,1,0.819944
0.75,1,0.820762
0.75,1,0.821595
0.75,1,0.822435
0.75,1,0.823273
0.75,1,0.824236
0.75,1,0.825088
0.75,1,0.825961
0.75,1,0.826905
0.75,1,0.827758
0.75,1,0.828724
0.75,1,0.829791
0.75,1,0.830904
0.75,1,0.831922
0.75,1,0.832811
0.75,1,0.833746
0.75,1,0.834704
0.75,1,0.83563
0.75,1,0.836512
0.75,1,0.837502
0.75,1,0.838544
0.75,1,0.839511
0.75,1,0.840475
0.75,1,0.841439
0.75,1,0.842276
0.75,1,0.843161
0.75,1,0.844127
0.75,1,0.845154
0.75,1,0.846248
0.75,1,0.847265
0.75,1,0.848295
0.75,1,0.849324
0.75,1,0.850348
0.75,1,0.851302
0.75,1,0.852139
0.75,1,0.853096
0.75,1,0.854014
0.75,1,0.855038
0.75,1,0.856207
0.75,1,0.857371
0.75,1,0.858386
0.75,1,0.859393
0.75,1,0.860357
0.75,1,0.861375
0.75,1,0.862475
0.75,1,0.863508
0.75,1,0.864614
0.75,1,0.865698
0.75,1,0.866694
0.75,1,0.867757
0.75,1,0.868783
0.75,1,0.869882
0.75,1,0.870921
0.75,1,0.871939
0.75,1,0.87294
0.75,1,0.873938
0.75,1,0.874885
0.75,1,0.875888
0.75,1,0.876926
0.75,1,0.877925
0.75,1,0.878811
0.75,1,0.879758
0.75,1,0.880678
0.75,1,0.881623
0.75,1,0.882509
0.75,1,0.883512
0.75,1,0.884463
0.75,1,0.88548
0.75,1,0.886469
0.75,1,0.887404
0.75,1,0.888403
0.75,1,0.889324
0.75,1,0.890377
0.75,1,0.891336
0.75,1,0.892416
0.75,1,0.893318
0.75,1,0.894345
0.75,1,0.895314
0.75,1,0.896339
0.75,1,0.897545
0.75,1,0.898733
0.75,1,0.899932
0.75,1,0.90106
0.75,1,0.902018
0.75,1,0.903029
0.75,1,0.904128
0.75,1,0.905148
0.75,1,0.90615
0.75,1,0.907595
0.75,1,0.908629
0.75,1,0.909598
0.75,1,0.910741
0.75,1,0.911988
0.75,1,0.913082
0.75,1,0.91418
0.75,1,0.915274
0.75,1,0.916433
0.75,1,0.917394
0.75,1,0.918414
0.75,1,0.919276
0.75,1,0.92856
0.75,1,0.93008
0.75,1,0.931117
0.75,1,0.932331
0.75,1,0.93331
0.75,1,0.934295
0.75,1,0.935264
0.75,1,0.936258
0.75,1,0.937266
0.75,1,0.938329
0.75,1,0.939333
0.75,1,0.940346
0.75,1,0.941418
0.75,1,0.942456
0.75,1,0.943498
0.75,1,0.944622
0.75,1,0.945812
0.75,1,0.947026
0.75,1,0.948183
0.75,1,0.949276
0.75,1,0.950394
0.75,1,0.951606
0.75,1,0.964327
0.75,1,0.965554
0.75,1,0.966788
0.75,1,0.967729
0.75,1,0.968734
0.75,1,0.969882
0.75,1,0.970894
0.75,1,0.971859
0.75,1,0.972823
0.75,1,0.974006
0.75,1,0.975274
0.75,1,0.976379
0.75,1,0.977492
0.75,1,0.978529
0.75,1,0.979583
0.75,1,0.980656
0.75,1,0.981512
0.75,1,0.982555
0.75,1,0.98356
0.75,1,0.984596
0.75,1,0.985454
0.75,1,0.986412
0.75,1,0.987277
0.75,1,0.98834
0.75,1,0.98939
0.75,1,0.990363
0.75,1,0.991489
0.75,1,0.992578
0.75,1,0.993529
0.75,1,0.9945
0.75,1,0.995457
0.75,1,0.996463
0.75,1,0.997485
0.75,1,0.999049
0.75,1,1.00051
0.75,1,1.001343
0.75,1,1.002284
0.75,1,1.003223
0.75,1,1.008765
0.75,1,1.009716
0.75,1,1.010544
0.75,1,1.011651
0.75,1,1.01259
0.75,1,1.013383
0.75,1,1.014216
0.75,1,1.01503
0.75,1,1.015913
0.75,1,1.016949
0.75,1,1.018065
0.75,1,1.019046
0.75,1,1.019993
0.75,1,1.020944
0.75,1,1.021878
0.75,1,1.022817
0.75,1,1.023877
0.75,1,1.024892
0.75,1,1.025809
0.75,1,1.026848
0.75,1,1.028758
0.75,1,1.029875
0.75,1,1.030833
0.75,1,1.03178
0.75,1,1.032724
0.75,1,1.033634
0.75,1,1.03459
0.75,1,1.035729
0.75,1,1.036794
0.75,1,1.038646
0.75,1,1.039876
0.75,1,1.041181
0.75,1,1.042451
0.75,1,1.044655
0.75,1,1.045998
0.75,1,1.047285
0.75,1,1.048543
0.75,1,1.049809
0.75,1,1.051052
0.75,1,1.052291
0.75,1,1.053531
0.75,1,1.055652
0.75,1,1.056715
0.75,1,1.057935
0.75,1,1.059152
0.75,1,1.11128
0.75,1,1.112385
0.75,1,1.113252
0.75,1,1.114107
0.75,1,1.114951
0.75,1,1.115821
0.75,1,1.11736
0.75,1,1.119772
0.75,1,1.122236
0.75,1,1.125651
0.75,1,1.126905
0.75,1,1.12977
0.75,1,1.133488
0.75,1,1.134341
0.75,1,1.135183
0.75,1,1.137636
0.75,1,1.13903
0.75,1,1.14263
0.75,1,1.144282
0.75,1,1.145475
0.75,1,1.146542
0.75,1,1.1485
0.75,1,1.149455
0.75,1,1.150382
0.75,1,1.151814
0.75,1,1.153011
0.75,1,1.154729
0.75,1,1.155668
0.75,1,1.15651
0.75,1,1.157346
0.75,1,1.15819
0.75,1,1.159028
0.75,1,1.160281
0.75,1,1.161128
0.75,1,1.162004
0.75,1,1.162839
0.75,1,1.167737
0.75,1,1.207557
0.75,1,1.217227
0.75,1,1.219117
0.75,1,1.220194
0.75,1,1.221864
0.75,1,1.227675
0.75,1,1.228684
0.75,1,1.229588
0.75,1,1.236589
0.75,1,1.237442
0.75,1,1.23829
0.75,1,1.239122
0.75,1,1.240699
0.75,1,1.241644
0.75,1,1.242495
0.75,1,1.243343
0.75,1,1.244208
0.75,1,1.245054
0.75,1,1.246003
0.75,1,1.246864
0.75,1,1.247735
0.75,1,1.248586
0.75,1,1.24943
0.75,1,1.250275
0.75,1,1.251115
0.75,1,1.251973
0.75,1,1.252815
0.75,1,1.253654
0.75,1,1.2545
0.75,1,1.255342
0.75,1,1.256192
0.75,1,1.25704
0.75,1,1.257883
0.75,1,1.258719
0.75,1,1.259576
0.75,1,1.260421
0.75,1,1.26126
0.75,1,1.262097
0.75,1,1.262919
0.75,1,1.263748
0.75,1,1.26458
0.75,1,1.265407
0.75,1,1.266248
0.75,1,1.267092
0.75,1,1.26798
0.75,1,1.268823
0.75,1,1.269669
0.75,1,1.270506
0.75,1,1.271349
0.75,1,1.2722
0.75,1,1.273041
0.75,1,1.273878
0.75,1,1.274717
0.75,1,1.275568
0.75,1,1.276409
0.75,1,1.277247
0.75,1,1.278091
0.75,1,1.278932
0.75,1,1.279789
0.75,1,1.280627
0.75,1,1.281448
0.75,1,1.282276
0.75,1,1.283098
0.75,1,1.283926
0.75,1,1.284766
0.75,1,1.285609
0.75,1,1.286451
0.75,1,1.287289
0.75,1,1.28814
0.75,1,1.288978
0.75,1,1.289812
0.75,1,1.290658
0.75,1,1.291492
0.75,1,1.292358
0.75,1,1.293196
0.75,1,1.294041
0.75,1,1.294891
0.75,1,1.295745
0.75,1,1.296586
0.75,1,1.297422
0.75,1,1.298263
0.75,1,1.2991
0.75,1,1.299939
0.75,1,1.300781
0.75,1,1.301617
0.75,1,1.302453
0.75,1,1.303289
0.75,1,1.304138
0.75,1,1.30498
0.75,1,1.305825
0.75,1,1.306659
0.75,1,1.307497
0.75,1,1.308728
0.75,1,1.309728
0.75,1,1.310552
0.75,1,1.311386
0.75,1,1.312234
0.75,1,1.313072
0.75,1,1.313907
0.75,1,1.314749
0.75,1,1.315603
0.75,1,1.31644
0.75,1,1.317273
0.75,1,1.318107
0.75,1,1.318944
0.75,1,1.319795
0.75,1,1.320636
0.75,1,1.32147
0.75,1,1.322308
0.75,1,1.323139
0.75,1,1.324045
0.75,1,1.324884
0.75,1,1.325726
0.75,1,1.326557
0.75,1,1.327392
0.75,1,1.328243
0.75,1,1.329077
0.75,1,1.329916
0.75,1,1.330747
0.75,1,1.331593
0.75,1,1.332431
0.75,1,1.333274
0.75,1,1.33411
0.75,1,1.33493
0.75,1,1.335768
0.75,1,1.336602
0.75,1,1.337436
0.75,1,1.338272
0.75,1,1.339108
0.75,1,1.339947
0.75,1,1.340782
0.75,1,1.341621
0.75,1,1.34246
0.75,1,1.343292
0.75,1,1.344149
0.75,1,1.344985
0.75,1,1.345817
0.75,1,1.346656
0.75,1,1.347488
0.75,1,1.348337
0.75,1,1.349174
0.75,1,1.350004
0.75,1,1.350844
0.75,1,1.351701
0.75,1,1.352541
0.75,1,1.353373
0.75,1,1.354208
0.75,1,1.355038
0.75,1,1.355902
0.75,1,1.356739
0.75,1,1.357616
0.75,1,1.358458
0.75,1,1.359299
0.75,1,1.360146
0.75,1,1.360985
0.75,1,1.361818
0.75,1,1.362657
0.75,1,1.363496
0.75,1,1.366323
0.75,1,1.368698
0.75,1,1.369543
0.75,1,1.370378
0.75,1,1.371212
0.75,1,1.372062
0.75,1,1.372897
0.75,1,1.373733
0.75,1,1.37457
0.75,1,1.375407
0.75,1,1.376259
0.75,1,1.377085
0.75,1,1.377921
0.75,1,1.378755
0.75,1,1.379612
0.75,1,1.38045
0.75,1,1.381316
0.75,1,1.382138
0.75,1,1.382993
0.75,1,1.383849
0.75,1,1.38469
0.75,1,1.385525
0.75,1,1.386356
0.75,1,1.38719
0.75,1,1.388034
0.75,1,1.388871
0.75,1,1.389709
0.75,1,1.390539
0.75,1,1.391368
0.75,1,1.392222
0.75,1,1.393051
0.75,1,1.393883
0.75,1,1.394717
0.75,1,1.39555
0.75,1,1.396401
0.75,1,1.397228
0.75,1,1.398044
0.75,1,1.398871
0.75,1,1.399731
0.75,1,1.400555
0.75,1,1.40139
0.75,1,1.402223
0.75,1,1.40306
0.75,1,1.403898
0.75,1,1.404727
0.75,1,1.405554
0.75,1,1.406389
0.75,1,1.407211
0.75,1,1.408054
0.75,1,1.408889
0.75,1,1.409721
0.75,1,1.410557
0.75,1,1.411397
0.75,1,1.412258
0.75,1,1.413092
0.75,1,1.413933
0.75,1,1.414759
0.75,1,1.415609
0.75,1,1.416434
0.75,1,1.417264
0.75,1,1.4181
0.75,1,1.41893
0.75,1,1.419776
0.75,1,1.420612
0.75,1,1.42144
0.75,1,1.422271
0.75,1,1.423111
0.75,1,1.423947
0.75,1,1.424772
0.75,1,1.425605
0.75,1,1.426437
0.75,1,1.427348
0.75,1,1.428197
0.75,1,1.429032
0.75,1,1.429854
0.75,1,1.43069
0.75,1,1.431525
0.75,1,1.432384
0.75,1,1.433218
0.75,1,1.43405
0.75,1,1.434882
0.75,1,1.435724
0.75,1,1.436558
0.75,1,1.437389
0.75,1,1.438222
0.75,1,1.439051
0.75,1,1.4399
0.75,1,1.440735
0.75,1,1.441567
0.75,1,1.442403
0.75,1,1.443236
0.75,1,1.444091
0.75,1,1.444928
0.75,1,1.445766
0.75,1,1.446601
0.75,1,1.447434
0.75,1,1.44828
0.75,1,1.44912
0.75,1,1.449956
0.75,1,1.450786
0.75,1,1.45165
0.75,1,1.452491
0.75,1,1.453323
0.75,1,1.454171
0.75,1,1.455019
0.75,1,1.455879
0.75,1,1.456718
0.75,1,1.457554
0.75,1,1.458391
0.75,1,1.45923
0.75,1,1.460081
0.75,1,1.460918
0.75,1,1.461751
0.75,1,1.462574
0.75,1,1.463408
0.75,1,1.464267
0.75,1,1.4651
0.75,1,1.46593
0.75,1,1.466771
0.75,1,1.467617
0.75,1,1.468459
0.75,1,1.469293
0.75,1,1.470127
0.75,1,1.470966
0.75,1,1.471828
0.75,1,1.472672
0.75,1,1.473509
0.75,1,1.474343
0.75,1,1.475177
0.75,1,1.476175
0.75,1,1.477014
0.75,1,1.477842
0.75,1,1.478678
0.75,1,1.479511
0.75,1,1.480355
0.75,1,1.481191
0.75,1,1.482037
0.75,1,1.482867
0.75,1,1.483751
0.75,1,1.484601
0.75,1,1.485437
0.75,1,1.48627
0.75,1,1.487104
0.75,1,1.48796
0.75,1,1.488799
0.75,1,1.489628
0.75,1,1.490454
0.75,1,1.491373
0.75,1,1.492235
0.75,1,1.493068
0.75,1,1.493903
0.75,1,1.494735
0.75,1,1.495596
0.75,1,1.49643
0.75,1,1.497264
0.75,1,1.498101
0.75,1,1.498935
0.75,1,1.499798
0.75,1,1.500628
0.75,1,1.501451
