#{"t_start": 1607536656.4525456, "env_id": "fishing-v1"}
r,l,t
0.75,1,0.183904
0.75,1,0.186154
0.75,1,0.188549
0.75,1,0.189899
0.75,1,0.191249
0.75,1,0.192264
0.75,1,0.193133
0.75,1,0.194032
0.75,1,0.194895
0.75,1,0.195931
0.75,1,0.196971
0.75,1,0.198028
0.75,1,0.199063
0.75,1,0.200152
0.75,1,0.201164
0.75,1,0.20234
0.75,1,0.203563
0.75,1,0.204563
0.75,1,0.205586
0.75,1,0.206658
0.75,1,0.20787
0.75,1,0.208834
0.75,1,0.209921
0.75,1,0.211094
0.75,1,0.21208
0.75,1,0.213129
0.75,1,0.214253
0.75,1,0.215412
0.75,1,0.216576
0.75,1,0.217674
0.75,1,0.2186
0.75,1,0.219767
0.75,1,0.220963
0.75,1,0.222074
0.75,1,0.223283
0.75,1,0.224317
0.75,1,0.22544
0.75,1,0.226567
0.75,1,0.227812
0.75,1,0.228892
0.75,1,0.230063
0.75,1,0.231097
0.75,1,0.232176
0.75,1,0.233315
0.75,1,0.234458
0.75,1,0.235525
0.75,1,0.236486
0.75,1,0.2374
0.75,1,0.238371
0.75,1,0.239462
0.75,1,0.240375
0.75,1,0.241564
0.75,1,0.242682
0.75,1,0.243764
0.75,1,0.244757
0.75,1,0.245696
0.75,1,0.24675
0.75,1,0.247846
0.75,1,0.248811
0.75,1,0.249662
0.75,1,0.250657
0.75,1,0.251685
0.75,1,0.252857
0.75,1,0.254126
0.75,1,0.255226
0.75,1,0.25631
0.75,1,0.257296
0.75,1,0.258241
0.75,1,0.259047
0.75,1,0.259915
0.75,1,0.260831
0.75,1,0.26175
0.75,1,0.262742
0.75,1,0.263927
0.75,1,0.264885
0.75,1,0.265851
0.75,1,0.26689
0.75,1,0.267798
0.75,1,0.268952
0.75,1,0.270003
0.75,1,0.271031
0.75,1,0.27196
0.75,1,0.272827
0.75,1,0.273906
0.75,1,0.274857
0.75,1,0.275745
0.75,1,0.276591
0.75,1,0.277607
0.75,1,0.278553
0.75,1,0.279533
0.75,1,0.280563
0.75,1,0.281631
0.75,1,0.282479
0.75,1,0.283642
0.75,1,0.284586
0.75,1,0.285604
0.75,1,0.286626
0.75,1,0.287468
0.75,1,0.288462
0.75,1,0.289497
0.75,1,0.290495
0.75,1,0.291444
0.75,1,0.292416
0.75,1,0.293488
0.75,1,0.294547
0.75,1,0.295528
0.75,1,0.29665
0.75,1,0.297762
0.75,1,0.298724
0.75,1,0.299927
0.75,1,0.300809
0.75,1,0.301699
0.75,1,0.302535
0.75,1,0.303462
0.75,1,0.304424
0.75,1,0.305334
0.75,1,0.306299
0.75,1,0.30737
0.75,1,0.308269
0.75,1,0.309184
0.75,1,0.310088
0.75,1,0.311067
0.75,1,0.312052
0.75,1,0.313127
0.75,1,0.314342
0.75,1,0.315289
0.75,1,0.316257
0.75,1,0.317259
0.75,1,0.31814
0.75,1,0.319325
0.75,1,0.320513
0.75,1,0.321664
0.75,1,0.322667
0.75,1,0.323686
0.75,1,0.324655
0.75,1,0.325616
0.75,1,0.326589
0.75,1,0.327564
0.75,1,0.328541
0.75,1,0.329611
0.75,1,0.330743
0.75,1,0.3318
0.75,1,0.332855
0.75,1,0.333945
0.75,1,0.335028
0.75,1,0.336219
0.75,1,0.337603
0.75,1,0.338977
0.75,1,0.340275
0.75,1,0.341654
0.75,1,0.343035
0.75,1,0.344404
0.75,1,0.345739
0.75,1,0.347068
0.75,1,0.348386
0.75,1,0.349359
0.75,1,0.3502
0.75,1,0.351159
0.75,1,0.352275
0.75,1,0.353142
0.75,1,0.354223
0.75,1,0.355438
0.75,1,0.356665
0.75,1,0.357841
0.75,1,0.358962
0.75,1,0.360208
0.75,1,0.361421
0.75,1,0.362375
0.75,1,0.363435
0.75,1,0.364635
0.75,1,0.365571
0.75,1,0.366444
0.75,1,0.368927
0.75,1,0.370008
0.75,1,0.371294
0.75,1,0.372394
0.75,1,0.373559
0.75,1,0.374557
0.75,1,0.375677
0.75,1,0.376697
0.75,1,0.377626
0.75,1,0.378792
0.75,1,0.379892
0.75,1,0.380805
0.75,1,0.381895
0.75,1,0.383019
0.75,1,0.383967
0.75,1,0.385005
0.75,1,0.385912
0.75,1,0.38694
0.75,1,0.388088
0.75,1,0.389014
0.75,1,0.390186
0.75,1,0.392455
0.75,1,0.393978
0.75,1,0.395079
0.75,1,0.396255
0.75,1,0.397242
0.75,1,0.398465
0.75,1,0.39974
0.75,1,0.400988
0.75,1,0.402199
0.75,1,0.403362
0.75,1,0.404465
0.75,1,0.405885
0.75,1,0.40734
0.75,1,0.408787
0.75,1,0.410175
0.75,1,0.411588
0.75,1,0.412993
0.75,1,0.414338
0.75,1,0.415653
0.75,1,0.416791
0.75,1,0.417829
0.75,1,0.418867
0.75,1,0.419939
0.75,1,0.420988
0.75,1,0.42201
0.75,1,0.423048
0.75,1,0.424086
0.75,1,0.425115
0.75,1,0.42616
0.75,1,0.427199
0.75,1,0.42822
0.75,1,0.42926
0.75,1,0.430286
0.75,1,0.431339
0.75,1,0.43238
0.75,1,0.433439
0.75,1,0.43439
0.75,1,0.435386
0.75,1,0.4365
0.75,1,0.437401
0.75,1,0.438327
0.75,1,0.439397
0.75,1,0.440415
0.75,1,0.441446
0.75,1,0.442489
0.75,1,0.443609
0.75,1,0.444576
0.75,1,0.445657
0.75,1,0.446897
0.75,1,0.448105
0.75,1,0.449029
0.75,1,0.45015
0.75,1,0.451191
0.75,1,0.452258
0.75,1,0.453185
0.75,1,0.454203
0.75,1,0.455387
0.75,1,0.456398
0.75,1,0.457301
0.75,1,0.458097
0.75,1,0.459221
0.75,1,0.460224
0.75,1,0.461177
0.75,1,0.462116
0.75,1,0.463023
0.75,1,0.464094
0.75,1,0.465289
0.75,1,0.466331
0.75,1,0.46754
0.75,1,0.468636
0.75,1,0.469741
0.75,1,0.470717
0.75,1,0.471774
0.75,1,0.472801
0.75,1,0.473946
0.75,1,0.475005
0.75,1,0.476153
0.75,1,0.477223
0.75,1,0.478263
0.75,1,0.479322
0.75,1,0.480421
0.75,1,0.481644
0.75,1,0.482668
0.75,1,0.483718
0.75,1,0.484803
0.75,1,0.485989
0.75,1,0.487168
0.75,1,0.488442
0.75,1,0.489565
0.75,1,0.490628
0.75,1,0.491886
0.75,1,0.492965
0.75,1,0.494206
0.75,1,0.495368
0.75,1,0.49645
0.75,1,0.497595
0.75,1,0.49888
0.75,1,0.500153
0.75,1,0.501425
0.75,1,0.502557
0.75,1,0.503682
0.75,1,0.504841
0.75,1,0.50594
0.75,1,0.507127
0.75,1,0.508177
0.75,1,0.509344
0.75,1,0.510577
0.75,1,0.511656
0.75,1,0.512795
0.75,1,0.513949
0.75,1,0.515098
0.75,1,0.516211
0.75,1,0.517179
0.75,1,0.518331
0.75,1,0.519542
0.75,1,0.520782
0.75,1,0.522038
0.75,1,0.523358
0.75,1,0.524445
0.75,1,0.525635
0.75,1,0.526737
0.75,1,0.527766
0.75,1,0.528799
0.75,1,0.529996
0.75,1,0.531171
0.75,1,0.53228
0.75,1,0.533407
0.75,1,0.534391
0.75,1,0.535494
0.75,1,0.536629
0.75,1,0.537688
0.75,1,0.538814
0.75,1,0.539889
0.75,1,0.541003
0.75,1,0.542077
0.75,1,0.543198
0.75,1,0.544404
0.75,1,0.545348
0.75,1,0.546597
0.75,1,0.547835
0.75,1,0.548824
0.75,1,0.549849
0.75,1,0.550774
0.75,1,0.551962
0.75,1,0.552912
0.75,1,0.554052
0.75,1,0.555126
0.75,1,0.556379
0.75,1,0.5574
0.75,1,0.558557
0.75,1,0.559722
0.75,1,0.56085
0.75,1,0.561906
0.75,1,0.563081
0.75,1,0.564254
0.75,1,0.565377
0.75,1,0.566385
0.75,1,0.567508
0.75,1,0.568646
0.75,1,0.569707
0.75,1,0.57073
0.75,1,0.571847
0.75,1,0.57311
0.75,1,0.574226
0.75,1,0.575453
0.75,1,0.576308
0.75,1,0.577358
0.75,1,0.578569
0.75,1,0.579684
0.75,1,0.580884
0.75,1,0.581824
0.75,1,0.582902
0.75,1,0.584131
0.75,1,0.585282
0.75,1,0.586505
0.75,1,0.587558
0.75,1,0.588709
0.75,1,0.589669
0.75,1,0.590824
0.75,1,0.591999
0.75,1,0.593143
0.75,1,0.594288
0.75,1,0.595396
0.75,1,0.596404
0.75,1,0.597339
0.75,1,0.598298
0.75,1,0.599263
0.75,1,0.600344
0.75,1,0.601466
0.75,1,0.602618
0.75,1,0.603676
0.75,1,0.604709
0.75,1,0.60577
0.75,1,0.606741
0.75,1,0.607928
0.75,1,0.609086
0.75,1,0.610186
0.75,1,0.611262
0.75,1,0.612366
0.75,1,0.613502
0.75,1,0.614685
0.75,1,0.615909
0.75,1,0.617147
0.75,1,0.618294
0.75,1,0.619444
0.75,1,0.620414
0.75,1,0.621435
0.75,1,0.622493
0.75,1,0.623605
0.75,1,0.624747
0.75,1,0.625876
0.75,1,0.627089
0.75,1,0.62821
0.75,1,0.629296
0.75,1,0.630512
0.75,1,0.631721
0.75,1,0.632961
0.75,1,0.634116
0.75,1,0.635237
0.75,1,0.636295
0.75,1,0.637341
0.75,1,0.638453
0.75,1,0.639544
0.75,1,0.640691
0.75,1,0.641843
0.75,1,0.643099
0.75,1,0.644304
0.75,1,0.64541
0.75,1,0.646806
0.75,1,0.647985
0.75,1,0.649102
0.75,1,0.650112
0.75,1,0.651191
0.75,1,0.652422
0.75,1,0.653424
0.75,1,0.65455
0.75,1,0.655704
0.75,1,0.656734
0.75,1,0.657928
0.75,1,0.659062
0.75,1,0.660251
0.75,1,0.661472
0.75,1,0.662554
0.75,1,0.663671
0.75,1,0.664843
0.75,1,0.666034
0.75,1,0.66734
0.75,1,0.668509
0.75,1,0.669573
0.75,1,0.670605
0.75,1,0.671782
0.75,1,0.672908
0.75,1,0.674049
0.75,1,0.675253
0.75,1,0.676398
0.75,1,0.677483
0.75,1,0.678576
0.75,1,0.679835
0.75,1,0.681026
0.75,1,0.682215
0.75,1,0.683417
0.75,1,0.684468
0.75,1,0.685503
0.75,1,0.686538
0.75,1,0.687584
0.75,1,0.688619
0.75,1,0.689651
0.75,1,0.690717
0.75,1,0.691803
0.75,1,0.692836
0.75,1,0.693876
0.75,1,0.694917
0.75,1,0.695948
0.75,1,0.696984
0.75,1,0.698025
0.75,1,0.699108
0.75,1,0.700199
0.75,1,0.70125
0.75,1,0.702286
0.75,1,0.703354
0.75,1,0.704395
0.75,1,0.705432
0.75,1,0.706466
0.75,1,0.707527
0.75,1,0.708602
0.75,1,0.709655
0.75,1,0.710695
0.75,1,0.711759
0.75,1,0.712813
0.75,1,0.713859
0.75,1,0.714889
0.75,1,0.715954
0.75,1,0.717026
0.75,1,0.718082
0.75,1,0.71913
0.75,1,0.720168
0.75,1,0.721196
0.75,1,0.722222
0.75,1,0.723295
0.75,1,0.724364
0.75,1,0.725404
0.75,1,0.726432
0.75,1,0.727484
0.75,1,0.728524
0.75,1,0.729554
0.75,1,0.730587
0.75,1,0.731679
0.75,1,0.732753
0.75,1,0.73379
0.75,1,0.734827
0.75,1,0.735884
0.75,1,0.736916
0.75,1,0.737949
0.75,1,0.739038
0.75,1,0.740116
0.75,1,0.741156
0.75,1,0.742185
0.75,1,0.743233
0.75,1,0.744272
0.75,1,0.745304
0.75,1,0.746327
0.75,1,0.747421
0.75,1,0.748476
0.75,1,0.749507
0.75,1,0.750537
0.75,1,0.751666
0.75,1,0.752692
0.75,1,0.753716
0.75,1,0.754926
0.75,1,0.756014
0.75,1,0.757058
0.75,1,0.758221
0.75,1,0.759259
0.75,1,0.760293
0.75,1,0.761327
0.75,1,0.762408
0.75,1,0.76354
0.75,1,0.764626
0.75,1,0.765648
0.75,1,0.766681
0.75,1,0.767841
0.75,1,0.76887
0.75,1,0.770051
0.75,1,0.771116
0.75,1,0.77215
0.75,1,0.77325
0.75,1,0.774136
0.75,1,0.775157
0.75,1,0.776177
0.75,1,0.777109
0.75,1,0.778258
0.75,1,0.779397
0.75,1,0.780355
0.75,1,0.781349
0.75,1,0.782403
0.75,1,0.783414
0.75,1,0.784212
0.75,1,0.784994
0.75,1,0.785779
0.75,1,0.786559
0.75,1,0.787526
0.75,1,0.788625
0.75,1,0.789568
0.75,1,0.790527
0.75,1,0.791459
0.75,1,0.792403
0.75,1,0.793249
0.75,1,0.794133
0.75,1,0.795042
0.75,1,0.795968
0.75,1,0.79691
0.75,1,0.79783
0.75,1,0.798746
0.75,1,0.799671
0.75,1,0.800636
0.75,1,0.801573
0.75,1,0.802488
0.75,1,0.803436
0.75,1,0.804358
0.75,1,0.805267
0.75,1,0.806198
0.75,1,0.807152
0.75,1,0.80812
0.75,1,0.809098
0.75,1,0.809946
0.75,1,0.810852
0.75,1,0.811782
0.75,1,0.812674
0.75,1,0.81358
0.75,1,0.814468
0.75,1,0.815335
0.75,1,0.816144
0.75,1,0.81698
0.75,1,0.817816
0.75,1,0.818625
0.75,1,0.81946
0.75,1,0.82028
0.75,1,0.821111
0.75,1,0.82195
0.75,1,0.822803
0.75,1,0.82376
0.75,1,0.824605
0.75,1,0.825485
0.75,1,0.826427
0.75,1,0.827274
0.75,1,0.828253
0.75,1,0.829337
0.75,1,0.83044
0.75,1,0.831461
0.75,1,0.832334
0.75,1,0.833271
0.75,1,0.834234
0.75,1,0.835146
0.75,1,0.836045
0.75,1,0.837047
0.75,1,0.838074
0.75,1,0.839053
0.75,1,0.839991
0.75,1,0.840957
0.75,1,0.841794
0.75,1,0.842685
0.75,1,0.84367
0.75,1,0.844693
0.75,1,0.845784
0.75,1,0.846798
0.75,1,0.847828
0.75,1,0.84885
0.75,1,0.849868
0.75,1,0.850818
0.75,1,0.851672
0.75,1,0.852627
0.75,1,0.853549
0.75,1,0.854579
0.75,1,0.855749
0.75,1,0.856914
0.75,1,0.857909
0.75,1,0.858918
0.75,1,0.859879
0.75,1,0.860907
0.75,1,0.862015
0.75,1,0.863058
0.75,1,0.864153
0.75,1,0.865225
0.75,1,0.866237
0.75,1,0.867291
0.75,1,0.868316
0.75,1,0.869419
0.75,1,0.870453
0.75,1,0.871467
0.75,1,0.872471
0.75,1,0.873469
0.75,1,0.874413
0.75,1,0.875422
0.75,1,0.876463
0.75,1,0.877454
0.75,1,0.87834
0.75,1,0.879292
0.75,1,0.880197
0.75,1,0.881145
0.75,1,0.882024
0.75,1,0.883074
0.75,1,0.884013
0.75,1,0.884997
0.75,1,0.885986
0.75,1,0.886932
0.75,1,0.887933
0.75,1,0.888855
0.75,1,0.889915
0.75,1,0.89088
0.75,1,0.891947
0.75,1,0.892845
0.75,1,0.893887
0.75,1,0.89484
0.75,1,0.895893
0.75,1,0.897096
0.75,1,0.898271
0.75,1,0.899482
0.75,1,0.900589
0.75,1,0.901537
0.75,1,0.902569
0.75,1,0.90367
0.75,1,0.90468
0.75,1,0.905685
0.75,1,0.90714
0.75,1,0.908156
0.75,1,0.909127
0.75,1,0.910287
0.75,1,0.911531
0.75,1,0.912625
0.75,1,0.91372
0.75,1,0.914807
0.75,1,0.915972
0.75,1,0.916927
0.75,1,0.917935
0.75,1,0.918792
0.75,1,0.928154
0.75,1,0.929625
0.75,1,0.930706
0.75,1,0.931882
0.75,1,0.932836
0.75,1,0.933837
0.75,1,0.934783
0.75,1,0.935782
0.75,1,0.936808
0.75,1,0.937877
0.75,1,0.938875
0.75,1,0.93988
0.75,1,0.940957
0.75,1,0.941991
0.75,1,0.943044
0.75,1,0.944163
0.75,1,0.945358
0.75,1,0.946572
0.75,1,0.947722
0.75,1,0.94881
0.75,1,0.949942
0.75,1,0.951156
0.75,1,0.963911
0.75,1,0.965101
0.75,1,0.966326
0.75,1,0.967253
0.75,1,0.968271
0.75,1,0.969421
0.75,1,0.970424
0.75,1,0.971381
0.75,1,0.972367
0.75,1,0.973549
0.75,1,0.974823
0.75,1,0.975927
0.75,1,0.977023
0.75,1,0.97806
0.75,1,0.979114
0.75,1,0.980181
0.75,1,0.981045
0.75,1,0.982085
0.75,1,0.983103
0.75,1,0.984113
0.75,1,0.984991
0.75,1,0.985928
0.75,1,0.986814
0.75,1,0.987888
0.75,1,0.988916
0.75,1,0.989894
0.75,1,0.991071
0.75,1,0.992108
0.75,1,0.993065
0.75,1,0.994034
0.75,1,0.995006
0.75,1,0.995985
0.75,1,0.997035
0.75,1,0.998582
0.75,1,1.000031
0.75,1,1.000861
0.75,1,1.001832
0.75,1,1.002741
0.75,1,1.008336
0.75,1,1.009237
0.75,1,1.010079
0.75,1,1.011188
0.75,1,1.012106
0.75,1,1.0129
0.75,1,1.013745
0.75,1,1.014546
0.75,1,1.015436
0.75,1,1.016504
0.75,1,1.017606
0.75,1,1.018571
0.75,1,1.019518
0.75,1,1.020469
0.75,1,1.021402
0.75,1,1.022343
0.75,1,1.023408
0.75,1,1.024418
0.75,1,1.025333
0.75,1,1.026371
0.75,1,1.028302
0.75,1,1.029405
0.75,1,1.030357
0.75,1,1.031306
0.75,1,1.03225
0.75,1,1.033161
0.75,1,1.034123
0.75,1,1.035278
0.75,1,1.036312
0.75,1,1.038198
0.75,1,1.039432
0.75,1,1.040734
0.75,1,1.041999
0.75,1,1.044191
0.75,1,1.04555
0.75,1,1.046832
0.75,1,1.048106
0.75,1,1.049358
0.75,1,1.050599
0.75,1,1.051843
0.75,1,1.053078
0.75,1,1.055189
0.75,1,1.056246
0.75,1,1.057484
0.75,1,1.058698
0.75,1,1.110856
0.75,1,1.111904
0.75,1,1.112771
0.75,1,1.113626
0.75,1,1.114469
0.75,1,1.11534
0.75,1,1.116879
0.75,1,1.119292
0.75,1,1.121753
0.75,1,1.125174
0.75,1,1.126423
0.75,1,1.12929
0.75,1,1.13301
0.75,1,1.133859
0.75,1,1.134701
0.75,1,1.137156
0.75,1,1.138549
0.75,1,1.142154
0.75,1,1.143801
0.75,1,1.144994
0.75,1,1.14606
0.75,1,1.14802
0.75,1,1.148978
0.75,1,1.1499
0.75,1,1.151332
0.75,1,1.152529
0.75,1,1.154247
0.75,1,1.155187
0.75,1,1.156027
0.75,1,1.156864
0.75,1,1.157708
0.75,1,1.158545
0.75,1,1.159801
0.75,1,1.160644
0.75,1,1.16152
0.75,1,1.162356
0.75,1,1.178226
0.75,1,1.207262
0.75,1,1.217016
0.75,1,1.218637
0.75,1,1.220374
0.75,1,1.221385
0.75,1,1.227224
0.75,1,1.228202
0.75,1,1.229106
0.75,1,1.236109
0.75,1,1.23696
0.75,1,1.237807
0.75,1,1.23864
0.75,1,1.240218
0.75,1,1.241164
0.75,1,1.242012
0.75,1,1.242862
0.75,1,1.243727
0.75,1,1.244572
0.75,1,1.245532
0.75,1,1.246382
0.75,1,1.247254
0.75,1,1.248104
0.75,1,1.248948
0.75,1,1.249792
0.75,1,1.250633
0.75,1,1.251492
0.75,1,1.252333
0.75,1,1.253171
0.75,1,1.254017
0.75,1,1.25486
0.75,1,1.25571
0.75,1,1.256558
0.75,1,1.257401
0.75,1,1.258237
0.75,1,1.259096
0.75,1,1.259939
0.75,1,1.260777
0.75,1,1.261613
0.75,1,1.262436
0.75,1,1.263266
0.75,1,1.264098
0.75,1,1.264924
0.75,1,1.265766
0.75,1,1.266624
0.75,1,1.267499
0.75,1,1.26834
0.75,1,1.269187
0.75,1,1.270024
0.75,1,1.270867
0.75,1,1.271718
0.75,1,1.272558
0.75,1,1.273396
0.75,1,1.274235
0.75,1,1.275088
0.75,1,1.275927
0.75,1,1.276765
0.75,1,1.277608
0.75,1,1.27845
0.75,1,1.279307
0.75,1,1.280144
0.75,1,1.280966
0.75,1,1.281792
0.75,1,1.282615
0.75,1,1.283444
0.75,1,1.284284
0.75,1,1.285126
0.75,1,1.285969
0.75,1,1.286806
0.75,1,1.287658
0.75,1,1.288495
0.75,1,1.28933
0.75,1,1.290174
0.75,1,1.291028
0.75,1,1.291875
0.75,1,1.292713
0.75,1,1.293559
0.75,1,1.294409
0.75,1,1.295264
0.75,1,1.296103
0.75,1,1.29694
0.75,1,1.29778
0.75,1,1.298617
0.75,1,1.299456
0.75,1,1.300299
0.75,1,1.301134
0.75,1,1.30197
0.75,1,1.302807
0.75,1,1.303657
0.75,1,1.304497
0.75,1,1.305342
0.75,1,1.306176
0.75,1,1.307025
0.75,1,1.308246
0.75,1,1.309245
0.75,1,1.310069
0.75,1,1.310903
0.75,1,1.311752
0.75,1,1.31259
0.75,1,1.313424
0.75,1,1.314267
0.75,1,1.315122
0.75,1,1.315958
0.75,1,1.316791
0.75,1,1.317625
0.75,1,1.318461
0.75,1,1.319313
0.75,1,1.320154
0.75,1,1.320986
0.75,1,1.321825
0.75,1,1.322656
0.75,1,1.323564
0.75,1,1.324402
0.75,1,1.325243
0.75,1,1.326075
0.75,1,1.326909
0.75,1,1.327761
0.75,1,1.3286
0.75,1,1.329433
0.75,1,1.330265
0.75,1,1.331112
0.75,1,1.331949
0.75,1,1.332792
0.75,1,1.333627
0.75,1,1.334446
0.75,1,1.335286
0.75,1,1.336119
0.75,1,1.336953
0.75,1,1.337789
0.75,1,1.338626
0.75,1,1.339466
0.75,1,1.340299
0.75,1,1.341138
0.75,1,1.341977
0.75,1,1.342809
0.75,1,1.34367
0.75,1,1.344502
0.75,1,1.345334
0.75,1,1.346173
0.75,1,1.347015
0.75,1,1.347854
0.75,1,1.348691
0.75,1,1.349521
0.75,1,1.350361
0.75,1,1.351219
0.75,1,1.352058
0.75,1,1.35289
0.75,1,1.353724
0.75,1,1.354555
0.75,1,1.35542
0.75,1,1.356257
0.75,1,1.357134
0.75,1,1.357976
0.75,1,1.358817
0.75,1,1.359669
0.75,1,1.360503
0.75,1,1.361335
0.75,1,1.362174
0.75,1,1.363037
0.75,1,1.365843
0.75,1,1.368217
0.75,1,1.369061
0.75,1,1.369896
0.75,1,1.370729
0.75,1,1.371581
0.75,1,1.372415
0.75,1,1.373251
0.75,1,1.374088
0.75,1,1.374925
0.75,1,1.375776
0.75,1,1.376602
0.75,1,1.377439
0.75,1,1.378273
0.75,1,1.37913
0.75,1,1.379982
0.75,1,1.380833
0.75,1,1.38166
0.75,1,1.38251
0.75,1,1.383368
0.75,1,1.384208
0.75,1,1.385042
0.75,1,1.385874
0.75,1,1.386707
0.75,1,1.387552
0.75,1,1.388389
0.75,1,1.389227
0.75,1,1.390056
0.75,1,1.390885
0.75,1,1.391745
0.75,1,1.392569
0.75,1,1.3934
0.75,1,1.394234
0.75,1,1.395075
0.75,1,1.395918
0.75,1,1.396745
0.75,1,1.397561
0.75,1,1.398388
0.75,1,1.399249
0.75,1,1.400072
0.75,1,1.400908
0.75,1,1.40174
0.75,1,1.402577
0.75,1,1.403415
0.75,1,1.404244
0.75,1,1.405071
0.75,1,1.405906
0.75,1,1.406728
0.75,1,1.407572
0.75,1,1.408413
0.75,1,1.409239
0.75,1,1.410074
0.75,1,1.410915
0.75,1,1.411779
0.75,1,1.41261
0.75,1,1.41345
0.75,1,1.414276
0.75,1,1.415128
0.75,1,1.41595
0.75,1,1.416786
0.75,1,1.417618
0.75,1,1.418448
0.75,1,1.419295
0.75,1,1.420131
0.75,1,1.420957
0.75,1,1.421794
0.75,1,1.422628
0.75,1,1.423464
0.75,1,1.42429
0.75,1,1.425123
0.75,1,1.425955
0.75,1,1.426866
0.75,1,1.427716
0.75,1,1.428549
0.75,1,1.429371
0.75,1,1.430207
0.75,1,1.431064
0.75,1,1.431901
0.75,1,1.432736
0.75,1,1.433567
0.75,1,1.4344
0.75,1,1.435242
0.75,1,1.436075
0.75,1,1.436907
0.75,1,1.437739
0.75,1,1.438568
0.75,1,1.439418
0.75,1,1.440252
0.75,1,1.441084
0.75,1,1.44192
0.75,1,1.442753
0.75,1,1.443609
0.75,1,1.44445
0.75,1,1.445283
0.75,1,1.44612
0.75,1,1.446951
0.75,1,1.447801
0.75,1,1.448637
0.75,1,1.449473
0.75,1,1.450304
0.75,1,1.451169
0.75,1,1.452008
0.75,1,1.452845
0.75,1,1.453695
0.75,1,1.454537
0.75,1,1.455398
0.75,1,1.456236
0.75,1,1.457072
0.75,1,1.457913
0.75,1,1.458748
0.75,1,1.4596
0.75,1,1.460435
0.75,1,1.46127
0.75,1,1.462091
0.75,1,1.462925
0.75,1,1.463785
0.75,1,1.464617
0.75,1,1.465447
0.75,1,1.466289
0.75,1,1.467135
0.75,1,1.467977
0.75,1,1.468811
0.75,1,1.469645
0.75,1,1.470483
0.75,1,1.471347
0.75,1,1.472189
0.75,1,1.473027
0.75,1,1.47386
0.75,1,1.474694
0.75,1,1.475693
0.75,1,1.476531
0.75,1,1.47736
0.75,1,1.478196
0.75,1,1.479037
0.75,1,1.479876
0.75,1,1.480708
0.75,1,1.481555
0.75,1,1.482384
0.75,1,1.483273
0.75,1,1.484118
0.75,1,1.484955
0.75,1,1.485788
0.75,1,1.486621
0.75,1,1.487478
0.75,1,1.488317
0.75,1,1.489145
0.75,1,1.489976
0.75,1,1.490892
0.75,1,1.491753
0.75,1,1.492585
0.75,1,1.49342
0.75,1,1.494252
0.75,1,1.495114
0.75,1,1.495947
0.75,1,1.496785
0.75,1,1.497619
0.75,1,1.498452
0.75,1,1.499316
0.75,1,1.500144
0.75,1,1.500969
