#{"t_start": 1605916160.064588, "env_id": "fishing-v1"}
r,l,t
0.75,1,3.474194
0.75,1,3.476421
0.75,1,3.478925
0.75,1,3.481704
0.75,1,3.48414
0.75,1,3.486405
0.75,1,3.488491
0.75,1,3.490891
0.75,1,3.492827
0.75,1,3.495278
0.75,1,3.497335
0.75,1,3.499644
0.75,1,3.501914
0.75,1,3.504545
0.75,1,3.507166
0.75,1,3.509799
0.75,1,3.512388
0.75,1,3.515365
0.75,1,3.517885
0.75,1,3.520282
0.75,1,3.522745
0.75,1,3.524891
0.75,1,3.527053
0.75,1,3.529573
0.75,1,3.531772
0.75,1,3.533599
0.75,1,3.536097
0.75,1,3.537994
0.75,1,3.540425
0.75,1,3.542763
0.75,1,3.545512
0.75,1,3.547468
0.75,1,3.549114
0.75,1,3.551063
0.75,1,3.553294
0.75,1,3.555366
0.75,1,3.557389
0.75,1,3.559416
0.75,1,3.561116
0.75,1,3.562685
0.75,1,3.564735
0.75,1,3.566957
0.75,1,3.569028
0.75,1,3.571146
0.75,1,3.572934
0.75,1,3.575162
0.75,1,3.57695
0.75,1,3.579009
0.75,1,3.581221
0.75,1,3.58333
0.75,1,3.585616
0.75,1,3.587574
0.75,1,3.589124
0.75,1,3.591344
0.75,1,3.592672
0.75,1,3.594154
0.75,1,3.596284
0.75,1,3.598145
0.75,1,3.599656
0.75,1,3.601349
0.75,1,3.603523
0.75,1,3.605544
0.75,1,3.607848
0.75,1,3.610302
0.75,1,3.612504
0.75,1,3.615101
0.75,1,3.617705
0.75,1,3.619649
0.75,1,3.621895
0.75,1,3.624156
0.75,1,3.626084
0.75,1,3.628106
0.75,1,3.629973
0.75,1,3.631687
0.75,1,3.633624
0.75,1,3.635659
0.75,1,3.637673
0.75,1,3.639751
0.75,1,3.642356
0.75,1,3.644566
0.75,1,3.646715
0.75,1,3.649055
0.75,1,3.651223
0.75,1,3.652952
0.75,1,3.654804
0.75,1,3.657223
0.75,1,3.659108
0.75,1,3.661222
0.75,1,3.663458
0.75,1,3.665344
0.75,1,3.667439
0.75,1,3.669443
0.75,1,3.671313
0.75,1,3.673608
0.75,1,3.675589
0.75,1,3.678078
0.75,1,3.680348
0.75,1,3.682821
0.75,1,3.685529
0.75,1,3.688232
0.75,1,3.690908
0.75,1,3.693048
0.75,1,3.695174
0.75,1,3.69736
0.75,1,3.699469
0.75,1,3.701523
0.75,1,3.703712
0.75,1,3.705631
0.75,1,3.7074
0.75,1,3.709309
0.75,1,3.711141
0.75,1,3.713681
0.75,1,3.716447
0.75,1,3.719081
0.75,1,3.721519
0.75,1,3.723992
0.75,1,3.726598
0.75,1,3.729031
0.75,1,3.731266
0.75,1,3.733455
0.75,1,3.735539
0.75,1,3.737854
0.75,1,3.74031
0.75,1,3.742822
0.75,1,3.744817
0.75,1,3.746801
0.75,1,3.749287
0.75,1,3.75196
0.75,1,3.754045
0.75,1,3.756354
0.75,1,3.758308
0.75,1,3.760125
0.75,1,3.761825
0.75,1,3.763811
0.75,1,3.765969
0.75,1,3.768017
0.75,1,3.770108
0.75,1,3.772018
0.75,1,3.774176
0.75,1,3.775986
0.75,1,3.777982
0.75,1,3.779937
0.75,1,3.781895
0.75,1,3.783933
0.75,1,3.786065
0.75,1,3.788317
0.75,1,3.790653
0.75,1,3.79283
0.75,1,3.795005
0.75,1,3.797307
0.75,1,3.799006
0.75,1,3.800942
0.75,1,3.802426
0.75,1,3.804049
0.75,1,3.805904
0.75,1,3.807512
0.75,1,3.809671
0.75,1,3.811905
0.75,1,3.814428
0.75,1,3.816302
0.75,1,3.818483
0.75,1,3.820507
0.75,1,3.823076
0.75,1,3.825642
0.75,1,3.827763
0.75,1,3.829831
0.75,1,3.831753
0.75,1,3.834054
0.75,1,3.836353
0.75,1,3.83848
0.75,1,3.840633
0.75,1,3.842537
0.75,1,3.84494
0.75,1,3.846992
0.75,1,3.849219
0.75,1,3.85155
0.75,1,3.85383
0.75,1,3.855965
0.75,1,3.858067
0.75,1,3.85993
0.75,1,3.861722
0.75,1,3.863618
0.75,1,3.865398
0.75,1,3.867498
0.75,1,3.86946
0.75,1,3.871497
0.75,1,3.873672
0.75,1,3.875567
0.75,1,3.877923
0.75,1,3.880353
0.75,1,3.882422
0.75,1,3.883933
0.75,1,3.885624
0.75,1,3.887359
0.75,1,3.888982
0.75,1,3.890799
0.75,1,3.892607
0.75,1,3.894534
0.75,1,3.895953
0.75,1,3.898013
0.75,1,3.900253
0.75,1,3.902799
0.75,1,3.905006
0.75,1,3.907232
0.75,1,3.909261
0.75,1,3.910844
0.75,1,3.912851
0.75,1,3.915151
0.75,1,3.917554
0.75,1,3.919736
0.75,1,3.921854
0.75,1,3.924007
0.75,1,3.92615
0.75,1,3.928576
0.75,1,3.930952
0.75,1,3.933416
0.75,1,3.936201
0.75,1,3.938915
0.75,1,3.940786
0.75,1,3.943192
0.75,1,3.945381
0.75,1,3.947643
0.75,1,3.949963
0.75,1,3.95253
0.75,1,3.954778
0.75,1,3.956837
0.75,1,3.959008
0.75,1,3.961257
0.75,1,3.96437
0.75,1,3.966395
0.75,1,3.968914
0.75,1,3.971581
0.75,1,3.973735
0.75,1,3.975787
0.75,1,3.97795
0.75,1,3.97996
0.75,1,3.981966
0.75,1,3.98384
0.75,1,3.986016
0.75,1,3.988152
0.75,1,3.990128
0.75,1,3.99244
0.75,1,3.994984
0.75,1,3.99707
0.75,1,3.999361
0.75,1,4.001821
0.75,1,4.003844
0.75,1,4.006138
0.75,1,4.008185
0.75,1,4.01003
0.75,1,4.012309
0.75,1,4.014205
0.75,1,4.015882
0.75,1,4.017968
0.75,1,4.020269
0.75,1,4.022533
0.75,1,4.024482
0.75,1,4.026414
0.75,1,4.028518
0.75,1,4.030494
0.75,1,4.032765
0.75,1,4.034939
0.75,1,4.036839
0.75,1,4.038644
0.75,1,4.040005
0.75,1,4.041712
0.75,1,4.043881
0.75,1,4.046129
0.75,1,4.048168
0.75,1,4.050061
0.75,1,4.051713
0.75,1,4.053306
0.75,1,4.055318
0.75,1,4.057308
0.75,1,4.058908
0.75,1,4.060951
0.75,1,4.062904
0.75,1,4.065034
0.75,1,4.066927
0.75,1,4.069029
0.75,1,4.070902
0.75,1,4.073218
0.75,1,4.075829
0.75,1,4.077772
0.75,1,4.079613
0.75,1,4.081265
0.75,1,4.082963
0.75,1,4.084601
0.75,1,4.086524
0.75,1,4.088198
0.75,1,4.090278
0.75,1,4.092473
0.75,1,4.094317
0.75,1,4.096547
0.75,1,4.09898
0.75,1,4.10122
0.75,1,4.103285
0.75,1,4.105113
0.75,1,4.106978
0.75,1,4.108637
0.75,1,4.110647
0.75,1,4.11293
0.75,1,4.114696
0.75,1,4.116486
0.75,1,4.118087
0.75,1,4.11997
0.75,1,4.121852
0.75,1,4.123812
0.75,1,4.125535
0.75,1,4.127671
0.75,1,4.129514
0.75,1,4.131506
0.75,1,4.133732
0.75,1,4.135507
0.75,1,4.137402
0.75,1,4.139243
0.75,1,4.141107
0.75,1,4.143095
0.75,1,4.144839
0.75,1,4.146912
0.75,1,4.149244
0.75,1,4.151455
0.75,1,4.153243
0.75,1,4.155247
0.75,1,4.156754
0.75,1,4.15852
0.75,1,4.160583
0.75,1,4.162731
0.75,1,4.164783
0.75,1,4.166912
0.75,1,4.168872
0.75,1,4.170761
0.75,1,4.172607
0.75,1,4.175089
0.75,1,4.177267
0.75,1,4.179091
0.75,1,4.180883
0.75,1,4.18315
0.75,1,4.185418
0.75,1,4.187239
0.75,1,4.18927
0.75,1,4.191268
0.75,1,4.193166
0.75,1,4.195231
0.75,1,4.197365
0.75,1,4.199363
0.75,1,4.201554
0.75,1,4.204386
0.75,1,4.206288
0.75,1,4.208318
0.75,1,4.210194
0.75,1,4.211984
0.75,1,4.214025
0.75,1,4.216051
0.75,1,4.217838
0.75,1,4.219557
0.75,1,4.22186
0.75,1,4.224013
0.75,1,4.22625
0.75,1,4.228074
0.75,1,4.230367
0.75,1,4.232511
0.75,1,4.234375
0.75,1,4.236197
0.75,1,4.238276
0.75,1,4.239912
0.75,1,4.241633
0.75,1,4.24334
0.75,1,4.24517
0.75,1,4.247061
0.75,1,4.249312
0.75,1,4.251166
0.75,1,4.253052
0.75,1,4.255077
0.75,1,4.257288
0.75,1,4.259482
0.75,1,4.261215
0.75,1,4.263129
0.75,1,4.265179
0.75,1,4.266894
0.75,1,4.268836
0.75,1,4.270957
0.75,1,4.273043
0.75,1,4.274976
0.75,1,4.277199
0.75,1,4.279412
0.75,1,4.281235
0.75,1,4.283306
0.75,1,4.284682
0.75,1,4.286617
0.75,1,4.288523
0.75,1,4.290241
0.75,1,4.292476
0.75,1,4.294749
0.75,1,4.297236
0.75,1,4.299526
0.75,1,4.301295
0.75,1,4.303584
0.75,1,4.305544
0.75,1,4.307438
0.75,1,4.3092
0.75,1,4.311074
0.75,1,4.313265
0.75,1,4.315209
0.75,1,4.317049
0.75,1,4.319118
0.75,1,4.321215
0.75,1,4.323248
0.75,1,4.324914
0.75,1,4.326805
0.75,1,4.3286
0.75,1,4.330574
0.75,1,4.332919
0.75,1,4.335018
0.75,1,4.337005
0.75,1,4.338829
0.75,1,4.340691
0.75,1,4.342519
0.75,1,4.344201
0.75,1,4.346163
0.75,1,4.348222
0.75,1,4.350061
0.75,1,4.351976
0.75,1,4.353922
0.75,1,4.355903
0.75,1,4.358023
0.75,1,4.360304
0.75,1,4.362459
0.75,1,4.364551
0.75,1,4.366762
0.75,1,4.368608
0.75,1,4.370537
0.75,1,4.372483
0.75,1,4.374635
0.75,1,4.376552
0.75,1,4.378685
0.75,1,4.380959
0.75,1,4.383155
0.75,1,4.385183
0.75,1,4.387274
0.75,1,4.389093
0.75,1,4.390854
0.75,1,4.392669
0.75,1,4.394881
0.75,1,4.396804
0.75,1,4.398846
0.75,1,4.401224
0.75,1,4.403354
0.75,1,4.405628
0.75,1,4.408044
0.75,1,4.410005
0.75,1,4.412549
0.75,1,4.41451
0.75,1,4.416719
0.75,1,4.418968
0.75,1,4.420786
0.75,1,4.422724
0.75,1,4.424504
0.75,1,4.426631
0.75,1,4.429004
0.75,1,4.431176
0.75,1,4.433331
0.75,1,4.435545
0.75,1,4.437602
0.75,1,4.440052
0.75,1,4.442179
0.75,1,4.44406
0.75,1,4.445872
0.75,1,4.447888
0.75,1,4.45
0.75,1,4.452068
0.75,1,4.45411
0.75,1,4.456299
0.75,1,4.458299
0.75,1,4.460071
0.75,1,4.462243
0.75,1,4.464274
0.75,1,4.466669
0.75,1,4.468813
0.75,1,4.470667
0.75,1,4.472741
0.75,1,4.474469
0.75,1,4.476495
0.75,1,4.47831
0.75,1,4.480169
0.75,1,4.482606
0.75,1,4.484655
0.75,1,4.486427
0.75,1,4.4884
0.75,1,4.49059
0.75,1,4.49247
0.75,1,4.494644
0.75,1,4.497063
0.75,1,4.499071
0.75,1,4.501064
0.75,1,4.503219
0.75,1,4.505308
0.75,1,4.507162
0.75,1,4.509444
0.75,1,4.511762
0.75,1,4.513877
0.75,1,4.515835
0.75,1,4.517885
0.75,1,4.519947
0.75,1,4.522135
0.75,1,4.524419
0.75,1,4.526597
0.75,1,4.528582
0.75,1,4.530359
0.75,1,4.532549
0.75,1,4.535032
0.75,1,4.537286
0.75,1,4.539115
0.75,1,4.541155
0.75,1,4.543052
0.75,1,4.545506
0.75,1,4.547665
0.75,1,4.549926
0.75,1,4.551885
0.75,1,4.554142
0.75,1,4.55627
0.75,1,4.558589
0.75,1,4.560601
0.75,1,4.562745
0.75,1,4.564801
0.75,1,4.566573
0.75,1,4.568412
0.75,1,4.57023
0.75,1,4.57205
0.75,1,4.573864
0.75,1,4.576502
0.75,1,4.578816
0.75,1,4.581155
0.75,1,4.583022
0.75,1,4.585169
0.75,1,4.587522
0.75,1,4.589514
0.75,1,4.591823
0.75,1,4.593724
0.75,1,4.59583
0.75,1,4.598327
0.75,1,4.600546
0.75,1,4.602941
0.75,1,4.605103
0.75,1,4.607028
0.75,1,4.608618
0.75,1,4.610521
0.75,1,4.612848
0.75,1,4.614941
0.75,1,4.616904
0.75,1,4.619137
0.75,1,4.621767
0.75,1,4.623809
0.75,1,4.625753
0.75,1,4.627787
0.75,1,4.630471
0.75,1,4.632497
0.75,1,4.63437
0.75,1,4.636301
0.75,1,4.638031
0.75,1,4.640031
0.75,1,4.641952
0.75,1,4.643842
0.75,1,4.645947
0.75,1,4.647892
0.75,1,4.650017
0.75,1,4.652143
0.75,1,4.654374
0.75,1,4.656417
0.75,1,4.658298
0.75,1,4.660467
0.75,1,4.662518
0.75,1,4.664482
0.75,1,4.666525
0.75,1,4.668781
0.75,1,4.671162
0.75,1,4.672828
0.75,1,4.674625
0.75,1,4.67648
0.75,1,4.678395
0.75,1,4.680096
0.75,1,4.681814
0.75,1,4.684183
0.75,1,4.686665
0.75,1,4.689078
0.75,1,4.69131
0.75,1,4.693646
0.75,1,4.695431
0.75,1,4.697373
0.75,1,4.699212
0.75,1,4.701121
0.75,1,4.703282
0.75,1,4.705071
0.75,1,4.70706
0.75,1,4.708691
0.75,1,4.710275
0.75,1,4.711986
0.75,1,4.713936
0.75,1,4.716016
0.75,1,4.718127
0.75,1,4.720197
0.75,1,4.722262
0.75,1,4.724357
0.75,1,4.726219
0.75,1,4.727978
0.75,1,4.729747
0.75,1,4.731673
0.75,1,4.733443
0.75,1,4.735335
0.75,1,4.737345
0.75,1,4.739371
0.75,1,4.741048
0.75,1,4.742898
0.75,1,4.74537
0.75,1,4.747499
0.75,1,4.749293
0.75,1,4.750941
0.75,1,4.752644
0.75,1,4.754287
0.75,1,4.756173
0.75,1,4.758148
0.75,1,4.760041
0.75,1,4.76206
0.75,1,4.764032
0.75,1,4.765783
0.75,1,4.767766
0.75,1,4.769553
0.75,1,4.771484
0.75,1,4.773242
0.75,1,4.774855
0.75,1,4.77664
0.75,1,4.778465
0.75,1,4.780562
0.75,1,4.78251
0.75,1,4.784213
0.75,1,4.785701
0.75,1,4.787306
0.75,1,4.789181
0.75,1,4.790762
0.75,1,4.792748
0.75,1,4.794904
0.75,1,4.796694
0.75,1,4.798583
0.75,1,4.800307
0.75,1,4.802225
0.75,1,4.804294
0.75,1,4.806324
0.75,1,4.808263
0.75,1,4.810394
0.75,1,4.812402
0.75,1,4.814417
0.75,1,4.816529
0.75,1,4.818386
0.75,1,4.82036
0.75,1,4.822562
0.75,1,4.824787
0.75,1,4.826782
0.75,1,4.828688
0.75,1,4.830872
0.75,1,4.832906
0.75,1,4.834906
0.75,1,4.83681
0.75,1,4.838749
0.75,1,4.840686
0.75,1,4.84265
0.75,1,4.845197
0.75,1,4.848197
0.75,1,4.850547
0.75,1,4.852576
0.75,1,4.854863
0.75,1,4.856816
0.75,1,4.858767
0.75,1,4.860589
0.75,1,4.862606
0.75,1,4.865067
0.75,1,4.867568
0.75,1,4.869895
0.75,1,4.872402
0.75,1,4.874488
0.75,1,4.876502
0.75,1,4.878495
0.75,1,4.880742
0.75,1,4.882856
0.75,1,4.885169
0.75,1,4.887339
0.75,1,4.890063
0.75,1,4.892226
0.75,1,4.894104
0.75,1,4.896072
0.75,1,4.898301
0.75,1,4.900414
0.75,1,4.902495
0.75,1,4.904886
0.75,1,4.907047
0.75,1,4.908888
0.75,1,4.910992
0.75,1,4.91307
0.75,1,4.915468
0.75,1,4.917387
0.75,1,4.919187
0.75,1,4.920942
0.75,1,4.923058
0.75,1,4.925519
0.75,1,4.927869
0.75,1,4.93015
0.75,1,4.932292
0.75,1,4.934567
0.75,1,4.936789
0.75,1,4.939221
0.75,1,4.941513
0.75,1,4.943535
0.75,1,4.945213
0.75,1,4.947306
0.75,1,4.949197
0.75,1,4.951532
0.75,1,4.953347
0.75,1,4.955747
0.75,1,4.958202
0.75,1,4.960653
0.75,1,4.962924
0.75,1,4.965319
0.75,1,4.967727
0.75,1,4.970262
0.75,1,4.972582
0.75,1,4.974906
0.75,1,4.977488
0.75,1,4.979563
0.75,1,4.981505
0.75,1,4.983364
0.75,1,4.985185
0.75,1,4.987153
0.75,1,4.989044
0.75,1,4.991677
0.75,1,4.994024
0.75,1,4.995938
0.75,1,4.997616
0.75,1,4.999338
0.75,1,5.001263
0.75,1,5.00319
0.75,1,5.005149
0.75,1,5.007541
0.75,1,5.009278
0.75,1,5.01098
0.75,1,5.012718
0.75,1,5.015014
0.75,1,5.017252
0.75,1,5.019373
0.75,1,5.021155
0.75,1,5.022942
0.75,1,5.024604
0.75,1,5.02663
0.75,1,5.029314
0.75,1,5.031391
0.75,1,5.033295
0.75,1,5.035885
0.75,1,5.038204
0.75,1,5.040484
0.75,1,5.042809
0.75,1,5.044907
0.75,1,5.046844
0.75,1,5.048802
0.75,1,5.050605
0.75,1,5.052311
0.75,1,5.054452
0.75,1,5.056702
0.75,1,5.058746
0.75,1,5.060944
0.75,1,5.06312
0.75,1,5.065159
0.75,1,5.067115
0.75,1,5.069744
0.75,1,5.071941
0.75,1,5.073793
0.75,1,5.075784
0.75,1,5.077849
0.75,1,5.079905
0.75,1,5.082066
0.75,1,5.084281
0.75,1,5.086791
0.75,1,5.088781
0.75,1,5.090918
0.75,1,5.09296
0.75,1,5.0948
0.75,1,5.096691
0.75,1,5.098702
0.75,1,5.100576
0.75,1,5.102864
0.75,1,5.105518
0.75,1,5.107417
0.75,1,5.109134
0.75,1,5.111184
0.75,1,5.113031
0.75,1,5.115098
0.75,1,5.116823
0.75,1,5.119149
0.75,1,5.121083
0.75,1,5.12393
0.75,1,5.125789
0.75,1,5.127737
0.75,1,5.129668
0.75,1,5.131476
0.75,1,5.133375
0.75,1,5.135215
0.75,1,5.137112
0.75,1,5.138735
0.75,1,5.140835
0.75,1,5.142656
0.75,1,5.144572
0.75,1,5.146208
0.75,1,5.148292
0.75,1,5.149888
0.75,1,5.151448
0.75,1,5.153232
0.75,1,5.155555
0.75,1,5.157834
0.75,1,5.159674
0.75,1,5.161686
0.75,1,5.163508
0.75,1,5.16554
0.75,1,5.168116
0.75,1,5.169886
0.75,1,5.172433
0.75,1,5.174295
0.75,1,5.176381
0.75,1,5.178839
0.75,1,5.180764
0.75,1,5.18271
0.75,1,5.18454
0.75,1,5.186461
0.75,1,5.18839
0.75,1,5.1905
0.75,1,5.192629
0.75,1,5.194498
0.75,1,5.196457
0.75,1,5.198636
0.75,1,5.200857
0.75,1,5.202587
0.75,1,5.204322
0.75,1,5.206209
0.75,1,5.20854
0.75,1,5.21072
0.75,1,5.212604
0.75,1,5.214241
0.75,1,5.216103
0.75,1,5.218214
0.75,1,5.220432
0.75,1,5.22231
0.75,1,5.224505
0.75,1,5.226461
0.75,1,5.228629
0.75,1,5.230355
0.75,1,5.232392
0.75,1,5.234621
0.75,1,5.236241
0.75,1,5.238133
0.75,1,5.240316
0.75,1,5.242115
0.75,1,5.244003
0.75,1,5.246167
0.75,1,5.248241
0.75,1,5.250488
0.75,1,5.252733
0.75,1,5.254978
0.75,1,5.257322
0.75,1,5.259431
0.75,1,5.261214
0.75,1,5.263134
0.75,1,5.265051
0.75,1,5.266873
0.75,1,5.269073
0.75,1,5.270977
0.75,1,5.273295
0.75,1,5.275564
0.75,1,5.277969
0.75,1,5.279878
0.75,1,5.281827
0.75,1,5.284004
0.75,1,5.28585
0.75,1,5.287776
0.75,1,5.290147
0.75,1,5.29171
0.75,1,5.293872
0.75,1,5.29597
0.75,1,5.297802
