#{"t_start": 1605916112.6244025, "env_id": "fishing-v1"}
r,l,t
0.75,1,3.165169
0.75,1,3.167134
0.75,1,3.169317
0.75,1,3.17148
0.75,1,3.173334
0.75,1,3.175032
0.75,1,3.176826
0.75,1,3.178429
0.75,1,3.180058
0.75,1,3.182002
0.75,1,3.184074
0.75,1,3.186226
0.75,1,3.18816
0.75,1,3.189877
0.75,1,3.191498
0.75,1,3.193298
0.75,1,3.195106
0.75,1,3.197423
0.75,1,3.199418
0.75,1,3.201338
0.75,1,3.203475
0.75,1,3.206095
0.75,1,3.208271
0.75,1,3.209883
0.75,1,3.211669
0.75,1,3.213656
0.75,1,3.215629
0.75,1,3.217651
0.75,1,3.219818
0.75,1,3.221786
0.75,1,3.223554
0.75,1,3.225525
0.75,1,3.227497
0.75,1,3.229575
0.75,1,3.231657
0.75,1,3.233771
0.75,1,3.23593
0.75,1,3.237943
0.75,1,3.239831
0.75,1,3.241726
0.75,1,3.243598
0.75,1,3.245303
0.75,1,3.247382
0.75,1,3.249065
0.75,1,3.250826
0.75,1,3.252856
0.75,1,3.254568
0.75,1,3.256415
0.75,1,3.258513
0.75,1,3.260451
0.75,1,3.262769
0.75,1,3.264841
0.75,1,3.266263
0.75,1,3.2682
0.75,1,3.270207
0.75,1,3.272909
0.75,1,3.275089
0.75,1,3.276719
0.75,1,3.278763
0.75,1,3.280678
0.75,1,3.282614
0.75,1,3.284661
0.75,1,3.286607
0.75,1,3.288486
0.75,1,3.290378
0.75,1,3.292412
0.75,1,3.294803
0.75,1,3.296859
0.75,1,3.298804
0.75,1,3.300826
0.75,1,3.303063
0.75,1,3.304995
0.75,1,3.306919
0.75,1,3.309151
0.75,1,3.311427
0.75,1,3.313782
0.75,1,3.316101
0.75,1,3.318497
0.75,1,3.320426
0.75,1,3.322676
0.75,1,3.324553
0.75,1,3.326685
0.75,1,3.328747
0.75,1,3.330681
0.75,1,3.332657
0.75,1,3.334974
0.75,1,3.336901
0.75,1,3.338635
0.75,1,3.340625
0.75,1,3.34335
0.75,1,3.345506
0.75,1,3.347484
0.75,1,3.349323
0.75,1,3.351237
0.75,1,3.353524
0.75,1,3.355382
0.75,1,3.358045
0.75,1,3.360319
0.75,1,3.362147
0.75,1,3.364262
0.75,1,3.366309
0.75,1,3.368009
0.75,1,3.369963
0.75,1,3.371866
0.75,1,3.373844
0.75,1,3.376072
0.75,1,3.37831
0.75,1,3.380306
0.75,1,3.382124
0.75,1,3.384086
0.75,1,3.38598
0.75,1,3.388008
0.75,1,3.390222
0.75,1,3.392079
0.75,1,3.393699
0.75,1,3.395543
0.75,1,3.397511
0.75,1,3.399423
0.75,1,3.401517
0.75,1,3.403354
0.75,1,3.40545
0.75,1,3.40728
0.75,1,3.408994
0.75,1,3.410851
0.75,1,3.41301
0.75,1,3.414578
0.75,1,3.416364
0.75,1,3.418265
0.75,1,3.419702
0.75,1,3.421248
0.75,1,3.422866
0.75,1,3.42493
0.75,1,3.426759
0.75,1,3.428682
0.75,1,3.430528
0.75,1,3.432561
0.75,1,3.434374
0.75,1,3.436373
0.75,1,3.438204
0.75,1,3.440161
0.75,1,3.44191
0.75,1,3.443659
0.75,1,3.445537
0.75,1,3.446869
0.75,1,3.448379
0.75,1,3.449907
0.75,1,3.451769
0.75,1,3.453631
0.75,1,3.45525
0.75,1,3.457121
0.75,1,3.458966
0.75,1,3.460994
0.75,1,3.463109
0.75,1,3.464948
0.75,1,3.467264
0.75,1,3.469098
0.75,1,3.471199
0.75,1,3.473219
0.75,1,3.475074
0.75,1,3.476543
0.75,1,3.478117
0.75,1,3.47972
0.75,1,3.481057
0.75,1,3.482592
0.75,1,3.484679
0.75,1,3.486606
0.75,1,3.488333
0.75,1,3.490193
0.75,1,3.491988
0.75,1,3.493855
0.75,1,3.495767
0.75,1,3.497962
0.75,1,3.499699
0.75,1,3.501281
0.75,1,3.502818
0.75,1,3.504795
0.75,1,3.506307
0.75,1,3.507901
0.75,1,3.509684
0.75,1,3.511589
0.75,1,3.513359
0.75,1,3.515179
0.75,1,3.517128
0.75,1,3.519204
0.75,1,3.521419
0.75,1,3.523334
0.75,1,3.525539
0.75,1,3.527879
0.75,1,3.529854
0.75,1,3.531968
0.75,1,3.534403
0.75,1,3.536407
0.75,1,3.53869
0.75,1,3.541181
0.75,1,3.54346
0.75,1,3.545684
0.75,1,3.547855
0.75,1,3.550105
0.75,1,3.552557
0.75,1,3.554821
0.75,1,3.557281
0.75,1,3.559604
0.75,1,3.561899
0.75,1,3.563713
0.75,1,3.565856
0.75,1,3.568254
0.75,1,3.570393
0.75,1,3.572651
0.75,1,3.574774
0.75,1,3.576668
0.75,1,3.578137
0.75,1,3.579788
0.75,1,3.581542
0.75,1,3.583396
0.75,1,3.585794
0.75,1,3.58808
0.75,1,3.589991
0.75,1,3.592721
0.75,1,3.594918
0.75,1,3.597082
0.75,1,3.599136
0.75,1,3.601217
0.75,1,3.60332
0.75,1,3.605529
0.75,1,3.607981
0.75,1,3.610101
0.75,1,3.612051
0.75,1,3.614439
0.75,1,3.616501
0.75,1,3.618664
0.75,1,3.621208
0.75,1,3.623488
0.75,1,3.625666
0.75,1,3.627935
0.75,1,3.630075
0.75,1,3.632073
0.75,1,3.634235
0.75,1,3.6361
0.75,1,3.637815
0.75,1,3.639702
0.75,1,3.641631
0.75,1,3.64355
0.75,1,3.645406
0.75,1,3.647103
0.75,1,3.649189
0.75,1,3.651057
0.75,1,3.653164
0.75,1,3.655357
0.75,1,3.657461
0.75,1,3.660054
0.75,1,3.662406
0.75,1,3.664301
0.75,1,3.666255
0.75,1,3.668117
0.75,1,3.670022
0.75,1,3.672067
0.75,1,3.674139
0.75,1,3.676552
0.75,1,3.678681
0.75,1,3.680918
0.75,1,3.683105
0.75,1,3.686085
0.75,1,3.688454
0.75,1,3.690582
0.75,1,3.69309
0.75,1,3.6953
0.75,1,3.697439
0.75,1,3.699791
0.75,1,3.702129
0.75,1,3.704033
0.75,1,3.706057
0.75,1,3.708086
0.75,1,3.710159
0.75,1,3.712136
0.75,1,3.714391
0.75,1,3.716622
0.75,1,3.718928
0.75,1,3.721041
0.75,1,3.723232
0.75,1,3.725137
0.75,1,3.727831
0.75,1,3.730167
0.75,1,3.732221
0.75,1,3.734259
0.75,1,3.735907
0.75,1,3.737556
0.75,1,3.739769
0.75,1,3.7418
0.75,1,3.743969
0.75,1,3.745728
0.75,1,3.747628
0.75,1,3.749612
0.75,1,3.75176
0.75,1,3.753345
0.75,1,3.75523
0.75,1,3.756929
0.75,1,3.758787
0.75,1,3.760563
0.75,1,3.762366
0.75,1,3.764239
0.75,1,3.765837
0.75,1,3.767532
0.75,1,3.769183
0.75,1,3.771001
0.75,1,3.772995
0.75,1,3.775004
0.75,1,3.776963
0.75,1,3.778942
0.75,1,3.781078
0.75,1,3.783238
0.75,1,3.784963
0.75,1,3.78681
0.75,1,3.78862
0.75,1,3.790269
0.75,1,3.791952
0.75,1,3.794145
0.75,1,3.796423
0.75,1,3.798904
0.75,1,3.800838
0.75,1,3.803087
0.75,1,3.805086
0.75,1,3.806854
0.75,1,3.808589
0.75,1,3.810637
0.75,1,3.81257
0.75,1,3.814826
0.75,1,3.817266
0.75,1,3.819378
0.75,1,3.821295
0.75,1,3.823572
0.75,1,3.825631
0.75,1,3.827591
0.75,1,3.829566
0.75,1,3.831848
0.75,1,3.834009
0.75,1,3.836184
0.75,1,3.837895
0.75,1,3.839757
0.75,1,3.841791
0.75,1,3.843954
0.75,1,3.845676
0.75,1,3.847648
0.75,1,3.849706
0.75,1,3.851488
0.75,1,3.853359
0.75,1,3.85564
0.75,1,3.857799
0.75,1,3.860048
0.75,1,3.862285
0.75,1,3.86459
0.75,1,3.866599
0.75,1,3.868622
0.75,1,3.870535
0.75,1,3.872657
0.75,1,3.87452
0.75,1,3.876531
0.75,1,3.878647
0.75,1,3.880377
0.75,1,3.882316
0.75,1,3.884104
0.75,1,3.886425
0.75,1,3.888192
0.75,1,3.890275
0.75,1,3.892157
0.75,1,3.894169
0.75,1,3.896343
0.75,1,3.898376
0.75,1,3.900517
0.75,1,3.902457
0.75,1,3.904986
0.75,1,3.907169
0.75,1,3.908893
0.75,1,3.911241
0.75,1,3.912951
0.75,1,3.914959
0.75,1,3.917081
0.75,1,3.918824
0.75,1,3.920736
0.75,1,3.922961
0.75,1,3.924776
0.75,1,3.926398
0.75,1,3.928067
0.75,1,3.92994
0.75,1,3.931904
0.75,1,3.933767
0.75,1,3.935689
0.75,1,3.93767
0.75,1,3.939768
0.75,1,3.941803
0.75,1,3.943584
0.75,1,3.945723
0.75,1,3.947968
0.75,1,3.94993
0.75,1,3.951946
0.75,1,3.953748
0.75,1,3.955796
0.75,1,3.957724
0.75,1,3.959603
0.75,1,3.961661
0.75,1,3.963664
0.75,1,3.96554
0.75,1,3.967767
0.75,1,3.972003
0.75,1,3.973879
0.75,1,3.975416
0.75,1,3.977456
0.75,1,3.97964
0.75,1,3.981622
0.75,1,3.98323
0.75,1,3.985123
0.75,1,3.986832
0.75,1,3.988811
0.75,1,3.990476
0.75,1,3.992096
0.75,1,3.993637
0.75,1,3.995265
0.75,1,3.996694
0.75,1,3.998797
0.75,1,4.000987
0.75,1,4.002963
0.75,1,4.004483
0.75,1,4.005909
0.75,1,4.007563
0.75,1,4.009584
0.75,1,4.011733
0.75,1,4.013788
0.75,1,4.015895
0.75,1,4.017707
0.75,1,4.019712
0.75,1,4.021448
0.75,1,4.023136
0.75,1,4.024984
0.75,1,4.026809
0.75,1,4.028733
0.75,1,4.03071
0.75,1,4.032637
0.75,1,4.034529
0.75,1,4.036721
0.75,1,4.038844
0.75,1,4.040766
0.75,1,4.042827
0.75,1,4.045288
0.75,1,4.04723
0.75,1,4.049234
0.75,1,4.05144
0.75,1,4.053316
0.75,1,4.055018
0.75,1,4.056637
0.75,1,4.058413
0.75,1,4.060221
0.75,1,4.061982
0.75,1,4.064183
0.75,1,4.066232
0.75,1,4.068163
0.75,1,4.070232
0.75,1,4.072343
0.75,1,4.07471
0.75,1,4.076958
0.75,1,4.07891
0.75,1,4.080937
0.75,1,4.082903
0.75,1,4.08489
0.75,1,4.086437
0.75,1,4.088899
0.75,1,4.094951
0.75,1,4.097572
0.75,1,4.099787
0.75,1,4.101781
0.75,1,4.104045
0.75,1,4.106519
0.75,1,4.108399
0.75,1,4.110362
0.75,1,4.11245
0.75,1,4.114389
0.75,1,4.117109
0.75,1,4.118975
0.75,1,4.120748
0.75,1,4.122417
0.75,1,4.124218
0.75,1,4.126599
0.75,1,4.12857
0.75,1,4.130581
0.75,1,4.132269
0.75,1,4.134233
0.75,1,4.136134
0.75,1,4.138415
0.75,1,4.14065
0.75,1,4.14256
0.75,1,4.144345
0.75,1,4.146518
0.75,1,4.148623
0.75,1,4.150909
0.75,1,4.152654
0.75,1,4.154717
0.75,1,4.156539
0.75,1,4.158183
0.75,1,4.160204
0.75,1,4.162548
0.75,1,4.164789
0.75,1,4.167114
0.75,1,4.168931
0.75,1,4.170843
0.75,1,4.173024
0.75,1,4.174567
0.75,1,4.17601
0.75,1,4.178148
0.75,1,4.179829
0.75,1,4.182178
0.75,1,4.184633
0.75,1,4.186326
0.75,1,4.188669
0.75,1,4.190897
0.75,1,4.192996
0.75,1,4.195064
0.75,1,4.19742
0.75,1,4.199404
0.75,1,4.201638
0.75,1,4.204022
0.75,1,4.206241
0.75,1,4.20858
0.75,1,4.210709
0.75,1,4.213273
0.75,1,4.215369
0.75,1,4.217453
0.75,1,4.219522
0.75,1,4.221526
0.75,1,4.223792
0.75,1,4.226177
0.75,1,4.228859
0.75,1,4.231153
0.75,1,4.23355
0.75,1,4.23567
0.75,1,4.237987
0.75,1,4.240387
0.75,1,4.242276
0.75,1,4.244189
0.75,1,4.246057
0.75,1,4.248097
0.75,1,4.250367
0.75,1,4.252647
0.75,1,4.254846
0.75,1,4.257506
0.75,1,4.259995
0.75,1,4.261973
0.75,1,4.263963
0.75,1,4.266233
0.75,1,4.268479
0.75,1,4.270944
0.75,1,4.273241
0.75,1,4.275403
0.75,1,4.277669
0.75,1,4.279422
0.75,1,4.281897
0.75,1,4.284116
0.75,1,4.28667
0.75,1,4.289045
0.75,1,4.29117
0.75,1,4.292938
0.75,1,4.295064
0.75,1,4.297124
0.75,1,4.299731
0.75,1,4.302114
0.75,1,4.304382
0.75,1,4.307295
0.75,1,4.309407
0.75,1,4.3113
0.75,1,4.313853
0.75,1,4.31617
0.75,1,4.318355
0.75,1,4.320493
0.75,1,4.322634
0.75,1,4.325315
0.75,1,4.327903
0.75,1,4.330049
0.75,1,4.332407
0.75,1,4.334425
0.75,1,4.336729
0.75,1,4.338722
0.75,1,4.340833
0.75,1,4.343175
0.75,1,4.345353
0.75,1,4.346776
0.75,1,4.348701
0.75,1,4.350545
0.75,1,4.352557
0.75,1,4.355469
0.75,1,4.357157
0.75,1,4.359077
0.75,1,4.36079
0.75,1,4.362712
0.75,1,4.364748
0.75,1,4.366668
0.75,1,4.368585
0.75,1,4.370512
0.75,1,4.3722
0.75,1,4.373969
0.75,1,4.376036
0.75,1,4.378372
0.75,1,4.380923
0.75,1,4.383098
0.75,1,4.384992
0.75,1,4.386439
0.75,1,4.388097
0.75,1,4.390218
0.75,1,4.392836
0.75,1,4.395198
0.75,1,4.397282
0.75,1,4.399471
0.75,1,4.401567
0.75,1,4.40371
0.75,1,4.405874
0.75,1,4.408289
0.75,1,4.410475
0.75,1,4.412364
0.75,1,4.41458
0.75,1,4.416964
0.75,1,4.419065
0.75,1,4.42144
0.75,1,4.4234
0.75,1,4.425461
0.75,1,4.427415
0.75,1,4.429452
0.75,1,4.431806
0.75,1,4.433869
0.75,1,4.435977
0.75,1,4.437939
0.75,1,4.440261
0.75,1,4.442296
0.75,1,4.444452
0.75,1,4.446954
0.75,1,4.449639
0.75,1,4.451876
0.75,1,4.454087
0.75,1,4.455928
0.75,1,4.457882
0.75,1,4.460248
0.75,1,4.462414
0.75,1,4.464433
0.75,1,4.466588
0.75,1,4.468776
0.75,1,4.471534
0.75,1,4.474085
0.75,1,4.47588
0.75,1,4.47807
0.75,1,4.480179
0.75,1,4.482219
0.75,1,4.48426
0.75,1,4.486297
0.75,1,4.488038
0.75,1,4.48995
0.75,1,4.492054
0.75,1,4.494357
0.75,1,4.496216
0.75,1,4.498305
0.75,1,4.500125
0.75,1,4.502144
0.75,1,4.504925
0.75,1,4.507033
0.75,1,4.508879
0.75,1,4.511007
0.75,1,4.512845
0.75,1,4.515137
0.75,1,4.517365
0.75,1,4.519604
0.75,1,4.521491
0.75,1,4.523055
0.75,1,4.524855
0.75,1,4.526689
0.75,1,4.528379
0.75,1,4.530549
0.75,1,4.532816
0.75,1,4.535015
0.75,1,4.537115
0.75,1,4.539428
0.75,1,4.541694
0.75,1,4.543782
0.75,1,4.545891
0.75,1,4.547905
0.75,1,4.549935
0.75,1,4.552204
0.75,1,4.554102
0.75,1,4.556398
0.75,1,4.558765
0.75,1,4.560643
0.75,1,4.562367
0.75,1,4.564422
0.75,1,4.566207
0.75,1,4.568043
0.75,1,4.569944
0.75,1,4.571767
0.75,1,4.573737
0.75,1,4.575368
0.75,1,4.577164
0.75,1,4.578959
0.75,1,4.580673
0.75,1,4.58254
0.75,1,4.584622
0.75,1,4.586328
0.75,1,4.588291
0.75,1,4.590788
0.75,1,4.592859
0.75,1,4.595044
0.75,1,4.596946
0.75,1,4.599005
0.75,1,4.600936
0.75,1,4.602934
0.75,1,4.605151
0.75,1,4.607138
0.75,1,4.609313
0.75,1,4.611722
0.75,1,4.614192
0.75,1,4.616455
0.75,1,4.618237
0.75,1,4.619906
0.75,1,4.62171
0.75,1,4.623837
0.75,1,4.625761
0.75,1,4.62778
0.75,1,4.629731
0.75,1,4.631814
0.75,1,4.633973
0.75,1,4.636019
0.75,1,4.638026
0.75,1,4.639995
0.75,1,4.642097
0.75,1,4.644192
0.75,1,4.646177
0.75,1,4.647968
0.75,1,4.649539
0.75,1,4.651783
0.75,1,4.654046
0.75,1,4.65653
0.75,1,4.658477
0.75,1,4.660565
0.75,1,4.66253
0.75,1,4.664197
0.75,1,4.666196
0.75,1,4.668302
0.75,1,4.670554
0.75,1,4.672586
0.75,1,4.675044
0.75,1,4.67728
0.75,1,4.679632
0.75,1,4.68172
0.75,1,4.683863
0.75,1,4.686035
0.75,1,4.688223
0.75,1,4.690705
0.75,1,4.693245
0.75,1,4.6957
0.75,1,4.697528
0.75,1,4.69933
0.75,1,4.70159
0.75,1,4.703614
0.75,1,4.705809
0.75,1,4.708008
0.75,1,4.710105
0.75,1,4.71208
0.75,1,4.714423
0.75,1,4.716415
0.75,1,4.718825
0.75,1,4.720908
0.75,1,4.72297
0.75,1,4.725457
0.75,1,4.727672
0.75,1,4.729716
0.75,1,4.73212
0.75,1,4.733989
0.75,1,4.73623
0.75,1,4.738441
0.75,1,4.740956
0.75,1,4.743305
0.75,1,4.746189
0.75,1,4.748766
0.75,1,4.750835
0.75,1,4.753062
0.75,1,4.755483
0.75,1,4.757731
0.75,1,4.760035
0.75,1,4.762284
0.75,1,4.764635
0.75,1,4.766768
0.75,1,4.769217
0.75,1,4.771691
0.75,1,4.774091
0.75,1,4.776587
0.75,1,4.77867
0.75,1,4.781115
0.75,1,4.783276
0.75,1,4.785408
0.75,1,4.78776
0.75,1,4.790034
0.75,1,4.79197
0.75,1,4.794415
0.75,1,4.797282
0.75,1,4.800249
0.75,1,4.802583
0.75,1,4.804927
0.75,1,4.806753
0.75,1,4.808359
0.75,1,4.810549
0.75,1,4.812838
0.75,1,4.815021
0.75,1,4.817052
0.75,1,4.819658
0.75,1,4.822204
0.75,1,4.824453
0.75,1,4.826494
0.75,1,4.828374
0.75,1,4.830663
0.75,1,4.832917
0.75,1,4.835142
0.75,1,4.836978
0.75,1,4.838791
0.75,1,4.841305
0.75,1,4.843571
0.75,1,4.845718
0.75,1,4.847941
0.75,1,4.849853
0.75,1,4.85183
0.75,1,4.853844
0.75,1,4.856295
0.75,1,4.858773
0.75,1,4.860482
0.75,1,4.862375
0.75,1,4.864455
0.75,1,4.866544
0.75,1,4.868506
0.75,1,4.870229
0.75,1,4.872175
0.75,1,4.873975
0.75,1,4.875813
0.75,1,4.877775
0.75,1,4.879694
0.75,1,4.881767
0.75,1,4.88396
0.75,1,4.885796
0.75,1,4.887914
0.75,1,4.890438
0.75,1,4.892726
0.75,1,4.894804
0.75,1,4.896865
0.75,1,4.898917
0.75,1,4.900873
0.75,1,4.903122
0.75,1,4.905136
0.75,1,4.907073
0.75,1,4.908936
0.75,1,4.910901
0.75,1,4.913251
0.75,1,4.916038
0.75,1,4.918051
0.75,1,4.919864
0.75,1,4.922407
0.75,1,4.924485
0.75,1,4.926606
0.75,1,4.929343
0.75,1,4.931314
0.75,1,4.933227
0.75,1,4.93508
0.75,1,4.937006
0.75,1,4.939079
0.75,1,4.941403
0.75,1,4.957382
0.75,1,4.960043
0.75,1,4.962519
0.75,1,4.964807
0.75,1,4.96698
0.75,1,4.968775
0.75,1,4.970656
0.75,1,4.972988
0.75,1,4.974896
0.75,1,4.976927
0.75,1,4.97925
0.75,1,4.981424
0.75,1,4.983667
0.75,1,4.985332
0.75,1,4.987632
0.75,1,4.989966
0.75,1,4.99207
0.75,1,4.993948
0.75,1,4.996186
0.75,1,4.99827
0.75,1,5.000324
0.75,1,5.002184
0.75,1,5.003993
0.75,1,5.005936
0.75,1,5.007879
0.75,1,5.010108
0.75,1,5.012146
0.75,1,5.014477
0.75,1,5.017047
0.75,1,5.019645
0.75,1,5.021965
0.75,1,5.024329
0.75,1,5.026346
0.75,1,5.028255
0.75,1,5.030481
0.75,1,5.032544
0.75,1,5.034724
0.75,1,5.036648
0.75,1,5.038926
0.75,1,5.041049
0.75,1,5.043088
0.75,1,5.045524
0.75,1,5.047833
0.75,1,5.050052
0.75,1,5.052207
0.75,1,5.054193
0.75,1,5.056293
0.75,1,5.058592
0.75,1,5.060788
0.75,1,5.063279
0.75,1,5.06599
0.75,1,5.067919
0.75,1,5.070053
0.75,1,5.071784
0.75,1,5.073676
0.75,1,5.07589
0.75,1,5.077977
0.75,1,5.08005
0.75,1,5.082125
0.75,1,5.084104
0.75,1,5.086109
0.75,1,5.088017
0.75,1,5.089711
0.75,1,5.091705
0.75,1,5.093555
0.75,1,5.095053
0.75,1,5.097234
0.75,1,5.099483
0.75,1,5.101694
0.75,1,5.103633
0.75,1,5.105691
0.75,1,5.107623
0.75,1,5.109415
0.75,1,5.111263
0.75,1,5.113319
0.75,1,5.115413
0.75,1,5.117437
0.75,1,5.119891
0.75,1,5.12218
0.75,1,5.12386
0.75,1,5.125743
0.75,1,5.127574
0.75,1,5.129699
0.75,1,5.131625
0.75,1,5.133557
0.75,1,5.135374
0.75,1,5.13723
0.75,1,5.139082
0.75,1,5.141261
0.75,1,5.143377
0.75,1,5.145349
0.75,1,5.147867
0.75,1,5.150166
0.75,1,5.152587
0.75,1,5.154588
0.75,1,5.157246
0.75,1,5.159852
0.75,1,5.162184
0.75,1,5.164586
0.75,1,5.16674
0.75,1,5.169024
0.75,1,5.171173
0.75,1,5.173557
0.75,1,5.175753
0.75,1,5.177975
0.75,1,5.180456
0.75,1,5.183412
0.75,1,5.186202
0.75,1,5.18842
0.75,1,5.19078
0.75,1,5.192545
0.75,1,5.194044
0.75,1,5.195443
0.75,1,5.19679
0.75,1,5.199046
0.75,1,5.2014
0.75,1,5.20474
0.75,1,5.20784
0.75,1,5.210163
0.75,1,5.211864
0.75,1,5.21356
0.75,1,5.21561
0.75,1,5.217103
0.75,1,5.218875
0.75,1,5.220935
0.75,1,5.222902
0.75,1,5.224907
0.75,1,5.227314
0.75,1,5.230124
0.75,1,5.232134
0.75,1,5.234271
0.75,1,5.236369
0.75,1,5.238479
0.75,1,5.240004
0.75,1,5.241863
0.75,1,5.243675
0.75,1,5.245943
0.75,1,5.247939
0.75,1,5.249951
0.75,1,5.251713
0.75,1,5.253542
0.75,1,5.255214
0.75,1,5.25711
0.75,1,5.258888
0.75,1,5.26071
0.75,1,5.262724
0.75,1,5.264539
0.75,1,5.266456
0.75,1,5.268477
0.75,1,5.270676
0.75,1,5.272742
0.75,1,5.274792
0.75,1,5.277006
0.75,1,5.279375
0.75,1,5.281674
0.75,1,5.283767
0.75,1,5.285807
0.75,1,5.287929
0.75,1,5.289839
0.75,1,5.29213
0.75,1,5.294758
0.75,1,5.297445
0.75,1,5.300074
0.75,1,5.302535
