#{"t_start": 1605916112.623952, "env_id": "fishing-v1"}
r,l,t
0.75,1,3.074337
0.75,1,3.076218
0.75,1,3.078008
0.75,1,3.080437
0.75,1,3.082549
0.75,1,3.084652
0.75,1,3.086561
0.75,1,3.088656
0.75,1,3.091163
0.75,1,3.093351
0.75,1,3.095044
0.75,1,3.096999
0.75,1,3.098902
0.75,1,3.100997
0.75,1,3.102875
0.75,1,3.1046
0.75,1,3.10638
0.75,1,3.108051
0.75,1,3.109781
0.75,1,3.112454
0.75,1,3.114498
0.75,1,3.116487
0.75,1,3.1184
0.75,1,3.120464
0.75,1,3.12222
0.75,1,3.123991
0.75,1,3.126252
0.75,1,3.128178
0.75,1,3.130379
0.75,1,3.13222
0.75,1,3.134244
0.75,1,3.13667
0.75,1,3.13877
0.75,1,3.140477
0.75,1,3.142489
0.75,1,3.14455
0.75,1,3.14663
0.75,1,3.148788
0.75,1,3.151072
0.75,1,3.153182
0.75,1,3.155388
0.75,1,3.157772
0.75,1,3.159755
0.75,1,3.161447
0.75,1,3.163522
0.75,1,3.165546
0.75,1,3.16752
0.75,1,3.169713
0.75,1,3.171866
0.75,1,3.173701
0.75,1,3.175427
0.75,1,3.177222
0.75,1,3.178816
0.75,1,3.180455
0.75,1,3.182399
0.75,1,3.184468
0.75,1,3.186613
0.75,1,3.188546
0.75,1,3.190246
0.75,1,3.191894
0.75,1,3.193686
0.75,1,3.195491
0.75,1,3.197818
0.75,1,3.199813
0.75,1,3.201736
0.75,1,3.203862
0.75,1,3.206484
0.75,1,3.208658
0.75,1,3.210279
0.75,1,3.212065
0.75,1,3.214054
0.75,1,3.216015
0.75,1,3.21804
0.75,1,3.220214
0.75,1,3.222183
0.75,1,3.22394
0.75,1,3.225919
0.75,1,3.227881
0.75,1,3.229962
0.75,1,3.232045
0.75,1,3.234161
0.75,1,3.236319
0.75,1,3.238322
0.75,1,3.240218
0.75,1,3.242122
0.75,1,3.243989
0.75,1,3.245688
0.75,1,3.247774
0.75,1,3.249459
0.75,1,3.25122
0.75,1,3.253253
0.75,1,3.254946
0.75,1,3.25681
0.75,1,3.25891
0.75,1,3.260839
0.75,1,3.263157
0.75,1,3.265225
0.75,1,3.26666
0.75,1,3.268596
0.75,1,3.270604
0.75,1,3.273295
0.75,1,3.27548
0.75,1,3.277116
0.75,1,3.27915
0.75,1,3.281064
0.75,1,3.283008
0.75,1,3.285045
0.75,1,3.287003
0.75,1,3.288873
0.75,1,3.290766
0.75,1,3.292794
0.75,1,3.295191
0.75,1,3.297245
0.75,1,3.299189
0.75,1,3.301221
0.75,1,3.30345
0.75,1,3.305341
0.75,1,3.307304
0.75,1,3.309547
0.75,1,3.311813
0.75,1,3.314176
0.75,1,3.316495
0.75,1,3.318882
0.75,1,3.320812
0.75,1,3.32307
0.75,1,3.324936
0.75,1,3.327077
0.75,1,3.329137
0.75,1,3.331078
0.75,1,3.333054
0.75,1,3.335355
0.75,1,3.337287
0.75,1,3.339033
0.75,1,3.341012
0.75,1,3.343623
0.75,1,3.345898
0.75,1,3.347871
0.75,1,3.349716
0.75,1,3.351632
0.75,1,3.353912
0.75,1,3.35578
0.75,1,3.358443
0.75,1,3.360708
0.75,1,3.362534
0.75,1,3.364645
0.75,1,3.366698
0.75,1,3.368407
0.75,1,3.37035
0.75,1,3.372253
0.75,1,3.374238
0.75,1,3.37646
0.75,1,3.378706
0.75,1,3.380683
0.75,1,3.382516
0.75,1,3.384483
0.75,1,3.386368
0.75,1,3.388394
0.75,1,3.390617
0.75,1,3.392475
0.75,1,3.394088
0.75,1,3.39594
0.75,1,3.397896
0.75,1,3.399812
0.75,1,3.401912
0.75,1,3.40375
0.75,1,3.405847
0.75,1,3.407681
0.75,1,3.40939
0.75,1,3.411252
0.75,1,3.41341
0.75,1,3.414978
0.75,1,3.416765
0.75,1,3.418666
0.75,1,3.420102
0.75,1,3.421649
0.75,1,3.423259
0.75,1,3.425329
0.75,1,3.42716
0.75,1,3.429082
0.75,1,3.430927
0.75,1,3.432959
0.75,1,3.434773
0.75,1,3.436774
0.75,1,3.438606
0.75,1,3.440562
0.75,1,3.442312
0.75,1,3.444061
0.75,1,3.445938
0.75,1,3.447261
0.75,1,3.44878
0.75,1,3.450309
0.75,1,3.452171
0.75,1,3.454032
0.75,1,3.455652
0.75,1,3.457522
0.75,1,3.459366
0.75,1,3.46138
0.75,1,3.463505
0.75,1,3.465344
0.75,1,3.467662
0.75,1,3.469482
0.75,1,3.471587
0.75,1,3.473535
0.75,1,3.475463
0.75,1,3.476931
0.75,1,3.478513
0.75,1,3.480116
0.75,1,3.481454
0.75,1,3.482989
0.75,1,3.485064
0.75,1,3.487005
0.75,1,3.488726
0.75,1,3.490578
0.75,1,3.492373
0.75,1,3.494251
0.75,1,3.496161
0.75,1,3.498354
0.75,1,3.500093
0.75,1,3.501676
0.75,1,3.503204
0.75,1,3.505189
0.75,1,3.506691
0.75,1,3.508296
0.75,1,3.510071
0.75,1,3.511984
0.75,1,3.513754
0.75,1,3.515564
0.75,1,3.517526
0.75,1,3.519589
0.75,1,3.521791
0.75,1,3.5237
0.75,1,3.525914
0.75,1,3.528241
0.75,1,3.530216
0.75,1,3.532336
0.75,1,3.534771
0.75,1,3.536799
0.75,1,3.539056
0.75,1,3.541549
0.75,1,3.543832
0.75,1,3.546046
0.75,1,3.548229
0.75,1,3.550466
0.75,1,3.552914
0.75,1,3.555192
0.75,1,3.557644
0.75,1,3.559964
0.75,1,3.562277
0.75,1,3.56408
0.75,1,3.566226
0.75,1,3.568616
0.75,1,3.570786
0.75,1,3.57301
0.75,1,3.57515
0.75,1,3.577067
0.75,1,3.578536
0.75,1,3.580186
0.75,1,3.581934
0.75,1,3.583781
0.75,1,3.586162
0.75,1,3.588469
0.75,1,3.590374
0.75,1,3.59308
0.75,1,3.595266
0.75,1,3.597444
0.75,1,3.599531
0.75,1,3.60159
0.75,1,3.603651
0.75,1,3.605897
0.75,1,3.608348
0.75,1,3.61047
0.75,1,3.612414
0.75,1,3.614799
0.75,1,3.616896
0.75,1,3.619028
0.75,1,3.621567
0.75,1,3.623857
0.75,1,3.626064
0.75,1,3.628333
0.75,1,3.630468
0.75,1,3.632441
0.75,1,3.634624
0.75,1,3.636494
0.75,1,3.638193
0.75,1,3.640083
0.75,1,3.642028
0.75,1,3.643929
0.75,1,3.645785
0.75,1,3.64747
0.75,1,3.649558
0.75,1,3.651428
0.75,1,3.653537
0.75,1,3.655724
0.75,1,3.657861
0.75,1,3.660429
0.75,1,3.662778
0.75,1,3.664684
0.75,1,3.666616
0.75,1,3.668498
0.75,1,3.670397
0.75,1,3.672455
0.75,1,3.674517
0.75,1,3.676912
0.75,1,3.679043
0.75,1,3.681292
0.75,1,3.683467
0.75,1,3.686471
0.75,1,3.688824
0.75,1,3.690965
0.75,1,3.693459
0.75,1,3.695669
0.75,1,3.697804
0.75,1,3.70019
0.75,1,3.70251
0.75,1,3.704426
0.75,1,3.706441
0.75,1,3.708471
0.75,1,3.710527
0.75,1,3.712498
0.75,1,3.714756
0.75,1,3.716987
0.75,1,3.719278
0.75,1,3.721432
0.75,1,3.723593
0.75,1,3.725497
0.75,1,3.728199
0.75,1,3.730564
0.75,1,3.732616
0.75,1,3.734647
0.75,1,3.736288
0.75,1,3.737953
0.75,1,3.740108
0.75,1,3.742194
0.75,1,3.744349
0.75,1,3.746113
0.75,1,3.748022
0.75,1,3.750008
0.75,1,3.752144
0.75,1,3.75373
0.75,1,3.755624
0.75,1,3.757325
0.75,1,3.759074
0.75,1,3.760949
0.75,1,3.76274
0.75,1,3.764625
0.75,1,3.766233
0.75,1,3.767926
0.75,1,3.769579
0.75,1,3.771386
0.75,1,3.77339
0.75,1,3.775383
0.75,1,3.777348
0.75,1,3.779333
0.75,1,3.781464
0.75,1,3.783634
0.75,1,3.785339
0.75,1,3.787208
0.75,1,3.789009
0.75,1,3.790666
0.75,1,3.79234
0.75,1,3.794535
0.75,1,3.796811
0.75,1,3.799264
0.75,1,3.801225
0.75,1,3.803475
0.75,1,3.805474
0.75,1,3.807245
0.75,1,3.808985
0.75,1,3.811015
0.75,1,3.812967
0.75,1,3.815213
0.75,1,3.817653
0.75,1,3.81977
0.75,1,3.821682
0.75,1,3.823963
0.75,1,3.826021
0.75,1,3.827979
0.75,1,3.829936
0.75,1,3.832243
0.75,1,3.834396
0.75,1,3.836566
0.75,1,3.838293
0.75,1,3.840146
0.75,1,3.84218
0.75,1,3.844341
0.75,1,3.846065
0.75,1,3.848046
0.75,1,3.850095
0.75,1,3.851884
0.75,1,3.853745
0.75,1,3.856026
0.75,1,3.858195
0.75,1,3.860432
0.75,1,3.86267
0.75,1,3.864974
0.75,1,3.866986
0.75,1,3.869018
0.75,1,3.870922
0.75,1,3.873045
0.75,1,3.874916
0.75,1,3.876918
0.75,1,3.879037
0.75,1,3.880773
0.75,1,3.882712
0.75,1,3.884498
0.75,1,3.886807
0.75,1,3.888588
0.75,1,3.890659
0.75,1,3.892545
0.75,1,3.894556
0.75,1,3.896728
0.75,1,3.898772
0.75,1,3.900907
0.75,1,3.90285
0.75,1,3.905368
0.75,1,3.907557
0.75,1,3.909289
0.75,1,3.911635
0.75,1,3.913347
0.75,1,3.915354
0.75,1,3.917478
0.75,1,3.919221
0.75,1,3.921132
0.75,1,3.923356
0.75,1,3.925173
0.75,1,3.926795
0.75,1,3.928465
0.75,1,3.93033
0.75,1,3.932301
0.75,1,3.934164
0.75,1,3.936078
0.75,1,3.938061
0.75,1,3.940166
0.75,1,3.942194
0.75,1,3.943982
0.75,1,3.94612
0.75,1,3.948365
0.75,1,3.950319
0.75,1,3.952326
0.75,1,3.954144
0.75,1,3.956193
0.75,1,3.958112
0.75,1,3.959989
0.75,1,3.962048
0.75,1,3.96406
0.75,1,3.965937
0.75,1,3.968162
0.75,1,3.972359
0.75,1,3.974268
0.75,1,3.975814
0.75,1,3.977844
0.75,1,3.980024
0.75,1,3.982006
0.75,1,3.983618
0.75,1,3.985521
0.75,1,3.987222
0.75,1,3.989199
0.75,1,3.990874
0.75,1,3.992493
0.75,1,3.994034
0.75,1,3.995662
0.75,1,3.997091
0.75,1,3.999193
0.75,1,4.001383
0.75,1,4.003357
0.75,1,4.00488
0.75,1,4.006306
0.75,1,4.007959
0.75,1,4.00998
0.75,1,4.01212
0.75,1,4.014187
0.75,1,4.016294
0.75,1,4.018095
0.75,1,4.020098
0.75,1,4.021846
0.75,1,4.023534
0.75,1,4.025367
0.75,1,4.027205
0.75,1,4.029118
0.75,1,4.031105
0.75,1,4.033016
0.75,1,4.034918
0.75,1,4.037117
0.75,1,4.039232
0.75,1,4.041158
0.75,1,4.043224
0.75,1,4.045682
0.75,1,4.047617
0.75,1,4.049623
0.75,1,4.051836
0.75,1,4.053704
0.75,1,4.055404
0.75,1,4.057027
0.75,1,4.058809
0.75,1,4.060618
0.75,1,4.062378
0.75,1,4.064572
0.75,1,4.066626
0.75,1,4.068558
0.75,1,4.070631
0.75,1,4.07273
0.75,1,4.075107
0.75,1,4.077342
0.75,1,4.079287
0.75,1,4.081336
0.75,1,4.083284
0.75,1,4.085267
0.75,1,4.086827
0.75,1,4.089275
0.75,1,4.095272
0.75,1,4.097959
0.75,1,4.100176
0.75,1,4.102169
0.75,1,4.104434
0.75,1,4.106894
0.75,1,4.108775
0.75,1,4.110751
0.75,1,4.112828
0.75,1,4.114768
0.75,1,4.117474
0.75,1,4.119349
0.75,1,4.121135
0.75,1,4.122804
0.75,1,4.124604
0.75,1,4.126976
0.75,1,4.128888
0.75,1,4.130907
0.75,1,4.132646
0.75,1,4.134613
0.75,1,4.136519
0.75,1,4.138799
0.75,1,4.140899
0.75,1,4.142936
0.75,1,4.144722
0.75,1,4.146905
0.75,1,4.148999
0.75,1,4.151277
0.75,1,4.153035
0.75,1,4.155116
0.75,1,4.156929
0.75,1,4.158572
0.75,1,4.160592
0.75,1,4.162929
0.75,1,4.165176
0.75,1,4.167504
0.75,1,4.169329
0.75,1,4.171232
0.75,1,4.17341
0.75,1,4.174961
0.75,1,4.176407
0.75,1,4.178536
0.75,1,4.180226
0.75,1,4.182578
0.75,1,4.185019
0.75,1,4.186713
0.75,1,4.189047
0.75,1,4.191272
0.75,1,4.193362
0.75,1,4.195427
0.75,1,4.197793
0.75,1,4.199777
0.75,1,4.201998
0.75,1,4.204418
0.75,1,4.206639
0.75,1,4.208967
0.75,1,4.211083
0.75,1,4.213654
0.75,1,4.215744
0.75,1,4.21785
0.75,1,4.219889
0.75,1,4.221901
0.75,1,4.224161
0.75,1,4.226541
0.75,1,4.229249
0.75,1,4.231517
0.75,1,4.233949
0.75,1,4.236038
0.75,1,4.238384
0.75,1,4.240757
0.75,1,4.242643
0.75,1,4.244568
0.75,1,4.246427
0.75,1,4.248469
0.75,1,4.250747
0.75,1,4.25301
0.75,1,4.25522
0.75,1,4.257873
0.75,1,4.260357
0.75,1,4.262339
0.75,1,4.264348
0.75,1,4.266594
0.75,1,4.268865
0.75,1,4.271294
0.75,1,4.273638
0.75,1,4.275774
0.75,1,4.278064
0.75,1,4.279819
0.75,1,4.282258
0.75,1,4.284513
0.75,1,4.287036
0.75,1,4.289394
0.75,1,4.291541
0.75,1,4.293304
0.75,1,4.295429
0.75,1,4.297465
0.75,1,4.300099
0.75,1,4.302485
0.75,1,4.304761
0.75,1,4.307669
0.75,1,4.309801
0.75,1,4.31166
0.75,1,4.314216
0.75,1,4.316548
0.75,1,4.31873
0.75,1,4.320858
0.75,1,4.322999
0.75,1,4.325673
0.75,1,4.328269
0.75,1,4.330422
0.75,1,4.332802
0.75,1,4.334797
0.75,1,4.337104
0.75,1,4.339091
0.75,1,4.341198
0.75,1,4.343569
0.75,1,4.345726
0.75,1,4.347175
0.75,1,4.349092
0.75,1,4.350939
0.75,1,4.352928
0.75,1,4.355814
0.75,1,4.357551
0.75,1,4.359467
0.75,1,4.361182
0.75,1,4.363104
0.75,1,4.365121
0.75,1,4.367063
0.75,1,4.368976
0.75,1,4.370903
0.75,1,4.372593
0.75,1,4.374361
0.75,1,4.376415
0.75,1,4.378755
0.75,1,4.381309
0.75,1,4.38348
0.75,1,4.385391
0.75,1,4.38684
0.75,1,4.388484
0.75,1,4.390606
0.75,1,4.393216
0.75,1,4.395565
0.75,1,4.397648
0.75,1,4.399832
0.75,1,4.401934
0.75,1,4.404108
0.75,1,4.406244
0.75,1,4.408652
0.75,1,4.410836
0.75,1,4.412749
0.75,1,4.414957
0.75,1,4.417326
0.75,1,4.419451
0.75,1,4.421815
0.75,1,4.423759
0.75,1,4.42582
0.75,1,4.427787
0.75,1,4.429749
0.75,1,4.432197
0.75,1,4.434243
0.75,1,4.436346
0.75,1,4.438313
0.75,1,4.440648
0.75,1,4.442683
0.75,1,4.44482
0.75,1,4.447343
0.75,1,4.450013
0.75,1,4.452254
0.75,1,4.454458
0.75,1,4.456316
0.75,1,4.458262
0.75,1,4.460621
0.75,1,4.462802
0.75,1,4.464827
0.75,1,4.46698
0.75,1,4.469169
0.75,1,4.471915
0.75,1,4.474461
0.75,1,4.476273
0.75,1,4.478451
0.75,1,4.480575
0.75,1,4.482582
0.75,1,4.484659
0.75,1,4.48667
0.75,1,4.48841
0.75,1,4.490335
0.75,1,4.492428
0.75,1,4.494752
0.75,1,4.49661
0.75,1,4.498698
0.75,1,4.50052
0.75,1,4.502538
0.75,1,4.505294
0.75,1,4.507419
0.75,1,4.509272
0.75,1,4.511383
0.75,1,4.513233
0.75,1,4.515506
0.75,1,4.517745
0.75,1,4.519983
0.75,1,4.521889
0.75,1,4.52345
0.75,1,4.525233
0.75,1,4.527054
0.75,1,4.528776
0.75,1,4.530921
0.75,1,4.533199
0.75,1,4.535398
0.75,1,4.537512
0.75,1,4.539822
0.75,1,4.542089
0.75,1,4.544177
0.75,1,4.546279
0.75,1,4.548292
0.75,1,4.550332
0.75,1,4.552591
0.75,1,4.554498
0.75,1,4.556793
0.75,1,4.559154
0.75,1,4.561036
0.75,1,4.562764
0.75,1,4.564808
0.75,1,4.566596
0.75,1,4.56841
0.75,1,4.570333
0.75,1,4.572154
0.75,1,4.574136
0.75,1,4.575754
0.75,1,4.577562
0.75,1,4.57935
0.75,1,4.581066
0.75,1,4.582937
0.75,1,4.585018
0.75,1,4.586728
0.75,1,4.588692
0.75,1,4.591161
0.75,1,4.593253
0.75,1,4.59542
0.75,1,4.597311
0.75,1,4.599379
0.75,1,4.601312
0.75,1,4.60329
0.75,1,4.605544
0.75,1,4.607506
0.75,1,4.609695
0.75,1,4.612091
0.75,1,4.614562
0.75,1,4.616833
0.75,1,4.61861
0.75,1,4.620295
0.75,1,4.622102
0.75,1,4.624224
0.75,1,4.626152
0.75,1,4.62817
0.75,1,4.630124
0.75,1,4.632191
0.75,1,4.634364
0.75,1,4.63641
0.75,1,4.638418
0.75,1,4.640387
0.75,1,4.642484
0.75,1,4.644584
0.75,1,4.646568
0.75,1,4.648337
0.75,1,4.64994
0.75,1,4.652148
0.75,1,4.654412
0.75,1,4.656885
0.75,1,4.658853
0.75,1,4.660955
0.75,1,4.662923
0.75,1,4.664565
0.75,1,4.666583
0.75,1,4.66869
0.75,1,4.670922
0.75,1,4.672956
0.75,1,4.675409
0.75,1,4.677651
0.75,1,4.679999
0.75,1,4.68209
0.75,1,4.684224
0.75,1,4.68642
0.75,1,4.688597
0.75,1,4.691087
0.75,1,4.693627
0.75,1,4.696093
0.75,1,4.697915
0.75,1,4.699712
0.75,1,4.701986
0.75,1,4.70398
0.75,1,4.706185
0.75,1,4.70838
0.75,1,4.710488
0.75,1,4.712475
0.75,1,4.714798
0.75,1,4.716804
0.75,1,4.719198
0.75,1,4.721295
0.75,1,4.723303
0.75,1,4.725825
0.75,1,4.728065
0.75,1,4.730088
0.75,1,4.732513
0.75,1,4.734377
0.75,1,4.736607
0.75,1,4.738827
0.75,1,4.741335
0.75,1,4.743672
0.75,1,4.746554
0.75,1,4.749134
0.75,1,4.751218
0.75,1,4.753443
0.75,1,4.75588
0.75,1,4.758129
0.75,1,4.760401
0.75,1,4.762662
0.75,1,4.764997
0.75,1,4.767166
0.75,1,4.769599
0.75,1,4.772056
0.75,1,4.774467
0.75,1,4.776966
0.75,1,4.779052
0.75,1,4.781475
0.75,1,4.783644
0.75,1,4.7858
0.75,1,4.788122
0.75,1,4.790407
0.75,1,4.792352
0.75,1,4.794794
0.75,1,4.797648
0.75,1,4.800613
0.75,1,4.802978
0.75,1,4.805312
0.75,1,4.807147
0.75,1,4.808754
0.75,1,4.810917
0.75,1,4.813222
0.75,1,4.815409
0.75,1,4.817428
0.75,1,4.820019
0.75,1,4.822593
0.75,1,4.824849
0.75,1,4.826865
0.75,1,4.828763
0.75,1,4.83103
0.75,1,4.833297
0.75,1,4.835532
0.75,1,4.83737
0.75,1,4.839184
0.75,1,4.841695
0.75,1,4.843963
0.75,1,4.846109
0.75,1,4.84833
0.75,1,4.850245
0.75,1,4.852221
0.75,1,4.854235
0.75,1,4.856685
0.75,1,4.859169
0.75,1,4.860875
0.75,1,4.862766
0.75,1,4.864824
0.75,1,4.866944
0.75,1,4.868903
0.75,1,4.870629
0.75,1,4.872569
0.75,1,4.874374
0.75,1,4.876212
0.75,1,4.878176
0.75,1,4.880093
0.75,1,4.882164
0.75,1,4.884338
0.75,1,4.886189
0.75,1,4.888305
0.75,1,4.890829
0.75,1,4.893115
0.75,1,4.895194
0.75,1,4.897249
0.75,1,4.899286
0.75,1,4.901265
0.75,1,4.903508
0.75,1,4.905525
0.75,1,4.907464
0.75,1,4.909325
0.75,1,4.911278
0.75,1,4.91363
0.75,1,4.916431
0.75,1,4.918448
0.75,1,4.920251
0.75,1,4.922793
0.75,1,4.924718
0.75,1,4.926993
0.75,1,4.929736
0.75,1,4.931701
0.75,1,4.933625
0.75,1,4.935478
0.75,1,4.937404
0.75,1,4.939467
0.75,1,4.941786
0.75,1,4.943601
0.75,1,4.960438
0.75,1,4.962906
0.75,1,4.965201
0.75,1,4.967375
0.75,1,4.969162
0.75,1,4.971045
0.75,1,4.973376
0.75,1,4.975279
0.75,1,4.977314
0.75,1,4.979593
0.75,1,4.981813
0.75,1,4.984056
0.75,1,4.985728
0.75,1,4.98803
0.75,1,4.990363
0.75,1,4.992456
0.75,1,4.994336
0.75,1,4.996583
0.75,1,4.998657
0.75,1,5.00072
0.75,1,5.00258
0.75,1,5.004382
0.75,1,5.006325
0.75,1,5.008276
0.75,1,5.010503
0.75,1,5.012544
0.75,1,5.014864
0.75,1,5.017433
0.75,1,5.020031
0.75,1,5.022343
0.75,1,5.024715
0.75,1,5.026734
0.75,1,5.028645
0.75,1,5.030878
0.75,1,5.032941
0.75,1,5.035121
0.75,1,5.037043
0.75,1,5.039306
0.75,1,5.041446
0.75,1,5.043475
0.75,1,5.045913
0.75,1,5.048162
0.75,1,5.05044
0.75,1,5.052603
0.75,1,5.054493
0.75,1,5.056678
0.75,1,5.058986
0.75,1,5.061183
0.75,1,5.063664
0.75,1,5.066377
0.75,1,5.068301
0.75,1,5.070442
0.75,1,5.072183
0.75,1,5.074074
0.75,1,5.076287
0.75,1,5.078364
0.75,1,5.080437
0.75,1,5.082484
0.75,1,5.084489
0.75,1,5.086494
0.75,1,5.088401
0.75,1,5.090108
0.75,1,5.092101
0.75,1,5.093939
0.75,1,5.095437
0.75,1,5.097611
0.75,1,5.09988
0.75,1,5.10209
0.75,1,5.104027
0.75,1,5.106088
0.75,1,5.10801
0.75,1,5.109811
0.75,1,5.111657
0.75,1,5.113716
0.75,1,5.115798
0.75,1,5.117834
0.75,1,5.120267
0.75,1,5.122557
0.75,1,5.124258
0.75,1,5.12614
0.75,1,5.127974
0.75,1,5.130076
0.75,1,5.132025
0.75,1,5.133955
0.75,1,5.135766
0.75,1,5.137629
0.75,1,5.139483
0.75,1,5.141639
0.75,1,5.143746
0.75,1,5.145726
0.75,1,5.148242
0.75,1,5.150541
0.75,1,5.152972
0.75,1,5.154961
0.75,1,5.157565
0.75,1,5.160245
0.75,1,5.162551
0.75,1,5.164948
0.75,1,5.167138
0.75,1,5.169396
0.75,1,5.171539
0.75,1,5.173937
0.75,1,5.17613
0.75,1,5.178343
0.75,1,5.180826
0.75,1,5.183758
0.75,1,5.186565
0.75,1,5.18882
0.75,1,5.19117
0.75,1,5.192924
0.75,1,5.194433
0.75,1,5.195842
0.75,1,5.197192
0.75,1,5.199408
0.75,1,5.201794
0.75,1,5.205112
0.75,1,5.208202
0.75,1,5.210555
0.75,1,5.212257
0.75,1,5.213955
0.75,1,5.216009
0.75,1,5.217502
0.75,1,5.219258
0.75,1,5.221329
0.75,1,5.223268
0.75,1,5.225281
0.75,1,5.227679
0.75,1,5.230489
0.75,1,5.23252
0.75,1,5.234668
0.75,1,5.236765
0.75,1,5.238876
0.75,1,5.240392
0.75,1,5.242252
0.75,1,5.243973
0.75,1,5.246339
0.75,1,5.248328
0.75,1,5.25034
0.75,1,5.25211
0.75,1,5.253932
0.75,1,5.25561
0.75,1,5.257498
0.75,1,5.259251
0.75,1,5.261108
0.75,1,5.263113
0.75,1,5.264926
0.75,1,5.266853
0.75,1,5.268875
0.75,1,5.271071
0.75,1,5.273134
0.75,1,5.275177
0.75,1,5.277392
0.75,1,5.279768
0.75,1,5.282055
0.75,1,5.284154
0.75,1,5.286191
0.75,1,5.288324
0.75,1,5.290236
0.75,1,5.29249
0.75,1,5.295125
0.75,1,5.297843
0.75,1,5.300435
0.75,1,5.302903
0.75,1,5.305475
