,time,state,action,reward,rep
0,0,0.8,0.0,0.0,0
1,1,0.7869829412240279,0.0,11.804744118360418,0
2,2,0.7759771756806882,0.0,11.639657635210323,0
3,3,0.7663683137439088,0.0,11.495524706158632,0
4,4,0.7577408342049616,0.0,11.366112513074427,0
5,5,0.7498042440428105,0.0,11.247063660642159,0
6,6,0.7423496702936773,0.0,11.135245054405157,0
7,7,0.7352230911002622,0.0,11.02834636650393,0
8,8,0.7283081632981405,0.0,10.924622449472107,0
9,9,0.7215148317840008,0.0,10.82272247676001,0
10,10,0.7147715493272868,0.0,10.721573239909302,0
11,11,0.7080198172081891,0.0,10.620297258122838,0
12,12,0.7012102515529716,0.0,10.518153773294575,0
13,13,0.6942996681419401,0.0,10.414495022129099,0
14,14,0.6872488513629588,0.0,10.308732770444381,0
15,15,0.6800207793061511,0.0,10.200311689592269,0
16,16,0.6725791432866685,0.0,10.088687149300025,0
17,17,0.6648870413010285,0.0,9.973305619515425,0
18,18,0.6569057496356582,0.0,9.85358624453487,0
19,19,0.6485934899259217,0.0,9.728902348888827,0
20,20,0.6399041130083107,0.0,9.59856169512466,0
21,21,0.6307856169762525,0.0,9.461784254643788,0
22,22,0.6211784047956072,0.0,9.317676071934105,0
23,23,0.6110131653833931,0.0,9.165197480750894,0
24,24,0.6002082286680911,0.0,9.003123430021368,0
25,25,0.5886661957293841,0.0,8.829992935940759,0
26,26,0.5762695735197368,0.0,8.644043602796055,0
27,27,0.5628750411933585,0.0,8.443125617900376,0
28,28,0.5483058302299474,0.0,8.224587453449212,0
29,29,0.532341500460658,0.0,7.985122506909869,0
30,30,0.5147041312837211,0.0,7.720561969255818,0
31,31,0.49503964330267736,0.0,7.425594649540161,0
32,32,0.4728927455778026,0.0,7.09339118366704,0
33,33,0.44767432770018467,0.0,6.715114915502772,0
34,34,0.4186225004490528,0.0,6.279337506735791,0
35,35,0.3847678242758284,0.0,5.771517364137426,0
36,36,0.34494551125364786,0.0,5.1741826688047174,0
37,37,0.29800547638413816,0.0,4.470082145762071,0
38,38,0.24372359222164175,0.0,3.6558538833246255,0
39,39,0.18586223319881978,0.0,2.787933497982297,0
40,40,0.13850513792517238,0.0,2.077577068877586,0
41,41,0.11811075998748499,0.0,1.771661399812275,0
42,42,0.11326364378137954,0.0,1.6989546567206935,0
43,43,0.111932585958754,0.0,1.6789887893813087,0
