,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,state
24,24,0.804312,2020-12-23 02:43:49.745302,2020-12-23 04:24:47.141071,0 days 01:40:57.395769,relu,1.9227574040968313e-07,0.9,0.99,-1.0899632386402915,0.11444871383788568,constant,0.6,16,medium,False,True,True,0.8564958509823314,COMPLETE
25,25,0.75,2020-12-23 03:10:29.424676,2020-12-23 04:19:46.538987,0 days 01:09:17.114311,relu,4.3324938993849015e-08,1.0,0.95,-1.6594472693711873,0.00017425957748056005,linear,0.3,1024,small,False,False,True,0.473427155469093,COMPLETE
26,26,0.75,2020-12-23 03:16:53.006285,2020-12-23 04:26:49.844254,0 days 01:09:56.837969,relu,0.0017734689919889574,0.92,0.98,-2.167370526732227,0.030412681745255733,linear,2.0,512,small,False,True,True,0.21702465805386872,COMPLETE
27,27,0.75,2020-12-23 03:53:01.972495,2020-12-23 05:00:34.364035,0 days 01:07:32.391540,tanh,2.670016223043791e-07,0.8,0.9999,-0.7458415907360134,2.356773610293317e-05,constant,0.9,1024,medium,False,True,True,0.4650066607394232,COMPLETE
28,28,0.75,2020-12-23 04:19:46.582343,2020-12-23 05:23:18.046233,0 days 01:03:31.463890,relu,0.03582967557184405,0.8,0.95,0.7236919881466939,0.0006337478678833403,linear,0.7,128,small,False,False,True,0.9747224926313565,COMPLETE
29,29,0.75,2020-12-23 04:24:47.186847,2020-12-23 05:28:01.157471,0 days 01:03:13.970624,tanh,0.07282860725792825,0.98,0.999,-3.574219825765014,0.00010539407582516329,constant,0.7,2048,medium,True,True,True,0.9397118465941876,COMPLETE
30,30,0.75,2020-12-23 04:26:49.895769,2020-12-23 06:53:56.266394,0 days 02:27:06.370625,tanh,0.07353817652535984,0.99,0.95,0.30733494350739576,3.364722827216109e-05,constant,1.0,8,medium,True,False,False,0.7370879727267805,COMPLETE
31,31,0.75,2020-12-23 05:00:34.410383,2020-12-23 06:03:11.929000,0 days 01:02:37.518617,tanh,7.79637374886282e-06,1.0,0.99,-0.2343884953269728,0.7358646900160244,linear,0.8,256,small,True,True,False,0.4551451219669087,COMPLETE
32,32,5.549981,2020-12-23 05:23:18.103705,2020-12-23 06:31:18.247563,0 days 01:08:00.143858,tanh,0.00023813520027994646,0.95,0.995,-0.38417901939097376,0.0003777337930950027,constant,0.5,256,medium,False,True,False,0.7872375027348175,COMPLETE
33,33,0.75,2020-12-23 05:28:01.203425,2020-12-23 06:34:12.867819,0 days 01:06:11.664394,tanh,1.3916132061675284e-05,0.98,0.95,-2.946357844641791,0.0016562584707444576,linear,0.9,1024,medium,False,False,True,0.6434335157455079,COMPLETE
34,34,0.75,2020-12-23 06:03:11.985894,2020-12-23 07:13:23.313313,0 days 01:10:11.327419,tanh,3.789552500095587e-08,0.92,0.99,-2.7849821652688735,0.0004000207923884081,linear,0.9,128,medium,False,True,False,0.9053509380905843,COMPLETE
35,35,0.75,2020-12-23 06:31:18.291622,2020-12-23 07:37:19.001459,0 days 01:06:00.709837,relu,8.860763864449748e-05,0.9,0.99,-2.892195617024266,0.0029915148570068013,constant,0.8,1024,medium,False,False,False,0.5293268144235386,COMPLETE
36,36,0.75,2020-12-23 06:34:12.911021,2020-12-23 07:56:17.324200,0 days 01:22:04.413179,tanh,0.07042098799631266,0.99,0.9,0.9647584144984496,0.0029007538118973972,linear,0.7,32,medium,False,True,True,0.13388222447332532,COMPLETE
37,37,0.0,2020-12-23 06:53:56.316924,2020-12-23 08:03:24.033124,0 days 01:09:27.716200,relu,6.204594103253522e-08,0.92,0.9,-2.783225887963708,0.006812191219695058,constant,5.0,128,medium,False,True,True,0.8494131017970112,COMPLETE
38,38,0.75,2020-12-23 07:13:23.361562,2020-12-23 08:26:16.675762,0 days 01:12:53.314200,tanh,1.2260040756245024e-05,0.8,0.995,0.651326389345722,0.00023035532764394714,linear,0.7,64,medium,False,False,True,0.5782814298074432,COMPLETE
39,39,0.75,2020-12-23 07:37:19.044729,2020-12-23 08:40:45.942208,0 days 01:03:26.897479,relu,0.0010043474942474904,0.92,0.9,-1.7901855938647269,0.29299957126314063,constant,0.5,256,small,False,False,True,0.05676003537308372,COMPLETE
40,40,0.0,2020-12-23 07:56:17.364815,2020-12-23 08:15:08.280149,0 days 00:18:50.915334,relu,3.9747988450019666e-07,0.9,0.99,-3.06508818370275,0.06550468522403512,constant,0.5,128,small,False,False,True,0.5309118312172156,PRUNED
41,41,0.0,2020-12-23 08:03:24.084688,2020-12-23 09:09:57.359046,0 days 01:06:33.274358,relu,1.605668135278417e-07,0.98,0.98,-0.05017623970774121,0.6754841401740546,linear,0.3,512,small,True,True,True,0.30877592407992704,COMPLETE
42,42,0.75,2020-12-23 08:15:08.296090,2020-12-23 09:24:11.778189,0 days 01:09:03.482099,tanh,1.1567679729375869e-08,0.95,0.9999,-3.405041060836073,0.006669162083471286,linear,0.6,256,medium,True,False,False,0.4320911443929729,COMPLETE
43,43,0.75,2020-12-23 08:26:16.720798,2020-12-23 09:33:42.464829,0 days 01:07:25.744031,relu,1.1558337513746474e-05,0.92,0.99,0.5554123745119348,3.371744493343574e-05,constant,0.7,128,small,True,False,False,0.15171731736740557,COMPLETE
44,44,0.0,2020-12-23 08:40:45.991698,2020-12-23 10:02:11.673085,0 days 01:21:25.681387,tanh,8.322894028913559e-05,1.0,0.9999,0.5869318788913338,0.009701238296724406,constant,0.3,32,small,False,True,False,0.28977047093739183,COMPLETE
45,45,0.757338,2020-12-23 09:09:57.409199,2020-12-23 10:17:42.346558,0 days 01:07:44.937359,relu,5.770654454109164e-06,0.95,0.98,-0.024090484135382173,0.00016265771429784017,linear,5.0,512,small,False,True,True,0.40472940519508205,COMPLETE
46,46,0.75,2020-12-23 09:24:11.837177,2020-12-23 10:30:12.789469,0 days 01:06:00.952292,tanh,0.007997744377779573,0.9,0.9999,-3.5688597372710626,0.000284340682682588,linear,0.6,2048,medium,True,False,False,0.03838741152747116,COMPLETE
47,47,0.0,2020-12-23 09:33:42.519707,2020-12-23 10:53:42.256109,0 days 01:19:59.736402,tanh,2.8335576477802686e-08,1.0,0.9,-3.6624894828210706,0.035709368110305305,linear,5.0,32,small,True,True,True,0.2986788180113763,COMPLETE
48,48,7.379021,2020-12-23 10:02:11.714806,2020-12-23 11:10:28.474799,0 days 01:08:16.759993,tanh,0.005350231342128025,0.99,0.95,-3.708592326339502,0.0020907799269590487,linear,0.3,256,medium,False,False,True,0.6223634857687249,COMPLETE
49,49,0.75,2020-12-23 10:17:42.389365,2020-12-23 11:22:24.999683,0 days 01:04:42.610318,relu,0.00025308059723301926,0.8,0.9999,-3.279201613537247,3.1890816754568676e-05,linear,0.9,2048,medium,True,True,True,0.4738672021498649,COMPLETE
50,50,0.75,2020-12-23 10:30:12.831818,2020-12-23 11:40:01.574842,0 days 01:09:48.743024,relu,9.739388692268407e-05,1.0,0.999,-2.6109280267746624,0.0019326193102362763,linear,1.0,128,medium,True,False,True,0.45105241940769636,COMPLETE
51,51,0.75,2020-12-23 10:53:42.295154,2020-12-23 12:03:43.229938,0 days 01:10:00.934784,relu,1.2861239814486132e-08,0.8,0.9999,-2.7682123006004344,0.0006124753482908033,constant,0.8,64,small,True,True,False,0.5775403312163856,COMPLETE
52,52,0.75,2020-12-23 11:10:28.520524,2020-12-23 12:21:33.269998,0 days 01:11:04.749474,tanh,5.663634823761208e-08,0.95,0.98,-1.124124460566446,1.8427557378672972e-05,constant,0.3,128,medium,False,False,True,0.37645923222308786,COMPLETE
53,53,0.0,2020-12-23 11:22:25.056617,2020-12-23 12:58:08.437358,0 days 01:35:43.380741,tanh,0.0004098017270473344,0.8,0.9999,0.6298955369071741,0.0036136662866821366,constant,1.0,16,small,True,True,True,0.5410843940544176,COMPLETE
54,54,0.75,2020-12-23 11:40:01.635400,2020-12-23 12:47:22.736903,0 days 01:07:21.101503,relu,2.401093801825824e-07,0.95,0.98,-0.9603047441605592,0.48249849198952166,constant,0.9,256,medium,True,False,True,0.5214989702156256,COMPLETE
55,55,6.615637000000001,2020-12-23 12:03:43.279008,2020-12-23 13:43:29.280869,0 days 01:39:46.001861,relu,1.280555918866275e-07,0.9,0.99,0.31523555504820777,0.0001846829384361409,constant,0.5,8,small,False,False,True,0.3354601365651293,COMPLETE
56,56,0.75,2020-12-23 12:21:33.310747,2020-12-23 13:31:25.466952,0 days 01:09:52.156205,tanh,0.0015290584402063625,0.92,0.995,-3.1159133623993034,0.4779705108491871,linear,0.9,64,small,True,False,True,0.7627529112826349,COMPLETE
57,57,0.75,2020-12-23 12:47:22.787502,2020-12-23 13:54:29.877128,0 days 01:07:07.089626,tanh,0.0006298108501592973,0.99,0.995,-0.13327021394232297,0.0011900439028710936,linear,5.0,512,medium,False,False,False,0.8817490787911895,COMPLETE
58,58,0.75,2020-12-23 12:58:08.476247,2020-12-23 15:02:31.359046,0 days 02:04:22.882799,tanh,1.5888077126275033e-05,0.92,0.9999,-2.3395713458711973,3.418125973614792e-05,constant,2.0,8,small,False,True,True,0.6413812664396724,COMPLETE
59,59,0.75,2020-12-23 13:31:25.515969,2020-12-23 15:10:55.812677,0 days 01:39:30.296708,relu,3.712552100440431e-07,1.0,0.95,-3.828886426125336,0.00013335919621557373,constant,0.5,8,small,True,False,True,0.06346016964971457,COMPLETE
60,60,0.75,2020-12-23 13:43:29.325410,2020-12-23 14:48:53.090001,0 days 01:05:23.764591,tanh,9.01108757491209e-08,1.0,0.95,-1.3105741700269506,1.2099057017410752e-05,constant,1.0,1024,small,False,False,False,0.43710703966840336,COMPLETE
61,61,0.75,2020-12-23 13:54:29.919772,2020-12-23 15:00:13.241070,0 days 01:05:43.321298,relu,0.07727778925869719,1.0,0.9999,-3.2608118118666995,0.002315235973954763,constant,0.5,1024,medium,False,False,False,0.058820761923002896,COMPLETE
62,62,0.75,2020-12-23 14:48:53.141742,2020-12-23 15:54:12.015132,0 days 01:05:18.873390,relu,0.0015564359619099305,0.9,0.995,-2.268126320578127,1.4385349668012038e-05,linear,0.7,128,small,True,False,True,0.549930423008412,COMPLETE
63,63,0.75,2020-12-23 15:00:13.284222,2020-12-23 16:23:12.063101,0 days 01:22:58.778879,tanh,0.05730183653674692,0.95,0.98,0.9250040913820756,0.1696289047299321,constant,0.9,32,medium,True,True,False,0.7954700543170163,COMPLETE
64,64,0.75,2020-12-23 15:02:31.402608,2020-12-23 16:08:29.900641,0 days 01:05:58.498033,tanh,6.0485504375547605e-06,0.9,0.95,-1.4301401716941538,0.0006027179316228675,linear,5.0,1024,medium,False,False,True,0.6150882571840877,COMPLETE
65,65,5.823881,2020-12-23 15:10:55.854472,2020-12-23 16:16:44.356177,0 days 01:05:48.501705,tanh,2.8780050041337114e-05,0.95,0.99,-0.3400796415219034,0.0008647165715861001,constant,2.0,512,small,False,False,False,0.9835428296243274,COMPLETE
66,66,0.0,2020-12-23 15:54:12.068882,2020-12-23 16:38:08.353581,0 days 00:43:56.284699,tanh,3.485636170290978e-05,0.92,0.95,-3.733911491785155,0.022406530748334492,linear,0.5,8,medium,True,True,False,0.625518022127432,PRUNED
67,67,,2020-12-23 16:08:29.942226,,,tanh,0.0035582838939591573,0.92,0.995,-1.2971069118911625,0.005402427207425241,linear,0.8,8,medium,True,True,False,0.7591635484904556,RUNNING
68,68,0.75,2020-12-23 16:16:44.399582,2020-12-23 17:15:54.175570,0 days 00:59:09.775988,relu,1.3544703633812956e-05,0.99,0.999,-2.5242920731390432,0.0003019119198991625,constant,0.7,2048,small,False,True,False,0.35207216751716164,COMPLETE
69,69,0.75,2020-12-23 16:23:12.108277,2020-12-23 17:26:11.413286,0 days 01:02:59.305009,relu,2.7058459560507473e-08,0.9,0.999,-1.9398316105114293,0.23105794294273338,constant,2.0,64,small,True,True,False,0.8519518416531962,COMPLETE
70,70,0.75,2020-12-23 16:38:08.368883,2020-12-23 18:12:05.946336,0 days 01:33:57.577453,relu,1.50419705444231e-05,0.99,0.9,-3.2113199032737354,0.0011368867930084692,constant,5.0,16,medium,True,True,False,0.48452427162236933,COMPLETE
71,71,0.0,2020-12-23 17:15:54.219909,2020-12-23 17:33:40.338390,0 days 00:17:46.118481,relu,1.5447527592674976e-07,1.0,0.995,-1.8101241052465542,0.003114642412904872,constant,2.0,2048,medium,True,False,True,0.7647519554168004,PRUNED
72,72,,2020-12-23 17:26:11.455337,,,relu,7.606049382861343e-07,0.92,0.9999,-1.4064847802715397,0.032065813822956715,constant,0.9,64,medium,True,True,False,0.29100779114551856,RUNNING
73,73,,2020-12-23 17:33:40.353795,,,tanh,0.0013886775888590033,0.9,0.9999,-0.7231499594454238,0.0008287870663105602,linear,0.3,512,small,False,True,False,0.4017690226946541,RUNNING
74,74,,2020-12-23 18:12:06.000840,,,tanh,0.0008614334197850737,1.0,0.99,-2.917675108087098,0.00017420165352114103,constant,1.0,512,small,True,False,False,0.66213022413823,RUNNING
75,75,0.75,2020-12-29 22:23:35.688192,2020-12-29 23:25:56.966501,0 days 01:02:21.278309,tanh,6.904209072405362e-05,0.99,0.9,0.6224558029858747,0.039389424307577484,linear,0.8,256,small,False,True,False,0.9161873982210565,COMPLETE
76,76,0.75,2020-12-29 22:23:35.717818,2020-12-30 00:05:27.263593,0 days 01:41:51.545775,tanh,0.005193100671098474,0.98,0.99,-2.775265598024986,0.002765477003045779,linear,0.5,8,medium,True,True,True,0.9677670398068741,COMPLETE
77,77,0.75,2020-12-29 22:23:35.737780,2020-12-29 23:25:21.052514,0 days 01:01:45.314734,relu,0.0005116157991838535,0.98,0.95,-2.78306109092821,0.10016372685362697,linear,0.9,512,medium,False,False,True,0.18681622423068334,COMPLETE
78,78,0.75,2020-12-29 22:23:35.752169,2020-12-29 23:24:48.636091,0 days 01:01:12.883922,tanh,1.6357754450737048e-06,1.0,0.995,-1.893620517201196,3.330296608966331e-05,constant,0.3,1024,medium,True,True,True,0.6618375955639557,COMPLETE
79,79,7.21854,2020-12-29 23:24:48.675937,2020-12-30 00:31:14.356162,0 days 01:06:25.680225,tanh,0.02456366088150794,1.0,0.9999,-3.8306519011160267,0.0005405459362852252,constant,0.8,64,small,True,True,False,0.10243440660538405,COMPLETE
80,80,0.75,2020-12-29 23:25:21.103107,2020-12-30 00:51:28.293384,0 days 01:26:07.190277,relu,7.363804588482265e-08,0.99,0.99,0.4917759826041772,0.17120768012154938,linear,0.9,16,medium,True,False,False,0.947140193952077,COMPLETE
81,81,0.75,2020-12-29 23:25:57.022573,2020-12-30 00:37:33.359930,0 days 01:11:36.337357,tanh,5.8626407196470675e-06,0.95,0.99,-2.4372702960806043,0.0007044162138166258,linear,0.3,32,medium,True,True,True,0.700555741065414,COMPLETE
82,82,0.989546,2020-12-30 00:05:27.304529,2020-12-30 01:57:53.435930,0 days 01:52:26.131401,tanh,3.3579509648238643e-06,0.99,0.99,0.9892888649304599,1.81931827015782e-05,constant,1.0,8,medium,False,False,True,0.6228387258551036,COMPLETE
83,83,0.75,2020-12-30 00:31:14.399097,2020-12-30 01:42:34.326053,0 days 01:11:19.926956,tanh,1.155596151228138e-05,0.8,0.999,-2.2092589370497384,7.953395762928872e-05,linear,0.8,128,small,False,False,False,0.978400586291286,COMPLETE
84,84,0.75,2020-12-30 00:37:33.402173,2020-12-30 01:48:57.923717,0 days 01:11:24.521544,relu,6.308627027946923e-05,0.8,0.995,-3.869821921493631,0.00010684669401139756,linear,0.6,128,small,True,True,True,0.9365383100561502,COMPLETE
85,85,0.75,2020-12-30 00:51:28.333975,2020-12-30 02:00:34.699490,0 days 01:09:06.365515,tanh,0.00012243896624497964,0.98,0.9999,-1.0382568445862432,1.8640286942838157e-05,linear,0.7,512,medium,False,False,True,0.867172719186143,COMPLETE
86,86,0.75,2020-12-30 01:42:34.361610,2020-12-30 02:50:50.047391,0 days 01:08:15.685781,tanh,0.040328177242192426,0.8,0.98,-3.330536398921602,0.00013205599187199706,linear,0.6,2048,medium,True,False,True,0.4562102503164033,COMPLETE
87,87,0.759832,2020-12-30 01:48:57.964343,2020-12-30 03:45:58.798309,0 days 01:57:00.833966,relu,2.3872919139268415e-07,1.0,0.99,-1.3141807651663,0.24156395150093277,linear,0.7,8,small,False,True,False,0.16781696891116948,COMPLETE
88,88,0.75,2020-12-30 01:57:53.472839,2020-12-30 03:06:02.534981,0 days 01:08:09.062142,relu,4.4047744823597045e-07,1.0,0.999,0.64148296647436,0.037453356745232105,linear,0.5,2048,small,False,False,False,0.2649277027435061,COMPLETE
89,89,0.75,2020-12-30 02:00:34.751767,2020-12-30 03:20:44.089672,0 days 01:20:09.337905,relu,0.002752754900554634,0.9,0.99,-3.321857261400255,6.34130175500502e-05,constant,0.7,32,medium,True,True,False,0.28211839013222495,COMPLETE
90,90,0.75,2020-12-30 02:50:50.083643,2020-12-30 04:23:36.432639,0 days 01:32:46.348996,tanh,6.40740218040237e-06,0.8,0.98,-2.1719542656311974,0.015648562595483282,linear,0.7,16,medium,False,False,False,0.6711645851897567,COMPLETE
91,91,0.75,2020-12-30 03:06:02.572654,2020-12-30 04:38:26.668240,0 days 01:32:24.095586,tanh,1.0579545475037505e-07,0.8,0.995,-2.3709262456626647,0.007736471000231661,constant,0.8,16,small,False,False,False,0.26572820695328825,COMPLETE
92,92,0.75,2020-12-30 03:20:44.128286,2020-12-30 04:28:55.566392,0 days 01:08:11.438106,tanh,9.242358150633915e-06,0.99,0.98,0.15548414778185382,5.686720435314711e-05,constant,5.0,512,medium,True,False,True,0.34544696957131815,COMPLETE
93,93,0.75,2020-12-30 03:45:58.837654,2020-12-30 04:54:59.427984,0 days 01:09:00.590330,tanh,0.00024389050356890532,0.92,0.999,-0.4223407017006151,0.012178025685009718,linear,1.0,1024,medium,True,False,True,0.9757796200096471,COMPLETE
94,94,0.75,2020-12-30 04:23:36.473265,2020-12-30 05:31:37.270467,0 days 01:08:00.797202,relu,0.0013770787100157078,0.92,0.98,-0.026863116522274577,0.09592189312100945,constant,5.0,256,small,False,True,True,0.5877749691170853,COMPLETE
95,95,2.429724,2020-12-30 04:28:55.623915,2020-12-30 05:58:56.657087,0 days 01:30:01.033172,tanh,9.110230037192506e-05,0.9,0.9999,-0.5993739428158205,2.8121955533650147e-05,linear,0.8,16,small,False,False,True,0.44566689108833124,COMPLETE
96,96,6.520843000000001,2020-12-30 04:38:26.705189,2020-12-30 06:08:48.691611,0 days 01:30:21.986422,tanh,0.016454249903270518,0.95,0.95,-1.6605523182538064,8.615745598357759e-05,linear,0.9,16,medium,False,False,True,0.6889430412901357,COMPLETE
97,97,0.75,2020-12-30 04:54:59.468250,2020-12-30 06:01:44.732950,0 days 01:06:45.264700,relu,0.0020112132694996934,0.8,0.99,-3.1922372919806423,0.0009822378603451382,linear,0.5,512,small,False,True,True,0.5486248355494916,COMPLETE
98,98,0.75,2020-12-30 05:31:37.312338,2020-12-30 06:38:30.280734,0 days 01:06:52.968396,tanh,0.09375649911821182,0.95,0.9,-3.8457417993827425,0.0012562577948200464,linear,0.6,2048,small,True,True,False,0.3334976536363241,COMPLETE
99,99,0.75,2020-12-30 05:58:56.695153,2020-12-30 07:07:12.557166,0 days 01:08:15.862013,relu,4.117623332035942e-05,1.0,0.999,-0.990340606724148,0.00046766817291976485,linear,0.8,256,medium,True,False,False,0.21322501675873284,COMPLETE
100,100,7.689247,2020-12-30 06:01:44.787749,2020-12-30 07:20:39.929342,0 days 01:18:55.141593,tanh,5.0731893775651165e-05,0.9,0.98,-1.6030150611346197,7.377856649930702e-05,constant,0.5,32,medium,True,True,True,0.7538957647897353,COMPLETE
101,101,0.9851600000000001,2020-12-30 06:08:48.730410,2020-12-30 07:59:58.810946,0 days 01:51:10.080536,tanh,0.0015001140891799656,0.9,0.99,-2.0253896402538123,0.010081744943880663,constant,0.7,8,small,False,False,True,0.8474977248014843,COMPLETE
102,102,0.75,2020-12-30 06:38:30.315366,2020-12-30 07:47:15.769118,0 days 01:08:45.453752,relu,1.451157930364747e-07,0.92,0.99,0.25262193549864254,0.03243598366440188,constant,0.8,128,medium,False,False,True,0.8015725152695359,COMPLETE
103,103,0.0,2020-12-30 07:07:12.609016,2020-12-30 07:26:57.092265,0 days 00:19:44.483249,tanh,0.005265423428504305,0.8,0.99,-3.6615800343192566,0.02960695535063492,constant,0.9,2048,medium,False,True,False,0.02942238240113637,PRUNED
104,104,0.75,2020-12-30 07:20:39.974348,2020-12-30 08:29:02.718348,0 days 01:08:22.744000,relu,0.0006968212629196578,0.8,0.99,-1.9670794437980117,4.519262528593441e-05,constant,0.5,1024,small,True,False,True,0.0626314227993019,COMPLETE
105,105,0.75,2020-12-30 07:26:57.115192,2020-12-30 09:19:56.352226,0 days 01:52:59.237034,relu,2.2105613561730644e-05,0.9,0.95,-0.28426471230564276,0.031684389541713515,linear,5.0,8,medium,False,True,True,0.8522247890620441,COMPLETE
106,106,0.75,2020-12-30 07:47:15.821316,2020-12-30 08:56:23.372046,0 days 01:09:07.550730,relu,9.802445816462971e-07,1.0,0.95,-1.882893460650454,0.786575128205022,linear,0.3,512,medium,True,False,False,0.032068336109002615,COMPLETE
